t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03,S_excess__20170705_01_02_01,S_excess__20170705_01_02_02,S_excess__20170705_01_02_03,S_excess__20170705_03_04_01,S_excess__20170705_03_04_02,S_excess__20170705_03_04_03,S_excess__20170707_01_02_01,S_excess__20170707_01_02_02,S_excess__20170707_01_02_03,S_excess__20170707_03_04_01,S_excess__20170707_03_04_02,S_excess__20170707_03_04_03,S_excess__20170707_05_06_01,S_excess__20170707_05_06_02,S_excess__20170707_05_06_03,S_excess__20170707_07_08_01,S_excess__20170707_07_08_02,S_excess__20170707_07_08_03,S_excess__20170707_09_10_01,S_excess__20170707_09_10_02,S_excess__20170707_09_10_03,S_excess__20170707_11_12_01,S_excess__20170707_11_12_02,S_excess__20170707_11_12_03,S_excess__20170710_13_14_01,S_excess__20170710_13_14_02,S_excess__20170710_13_14_03,S_excess__20170710_15_16_01,S_excess__20170710_15_16_02,S_excess__20170710_15_16_03,nA__20170705_01_02_01,nA__20170705_01_02_02,nA__20170705_01_02_03,nA__20170705_03_04_01,nA__20170705_03_04_02,nA__20170705_03_04_03,nA__20170707_01_02_01,nA__20170707_01_02_02,nA__20170707_01_02_03,nA__20170707_03_04_01,nA__20170707_03_04_02,nA__20170707_03_04_03,nA__20170707_05_06_01,nA__20170707_05_06_02,nA__20170707_05_06_03,nA__20170707_07_08_01,nA__20170707_07_08_02,nA__20170707_07_08_03,nA__20170707_09_10_01,nA__20170707_09_10_02,nA__20170707_09_10_03,nA__20170707_11_12_01,nA__20170707_11_12_02,nA__20170707_11_12_03,nA__20170710_13_14_01,nA__20170710_13_14_02,nA__20170710_13_14_03,nA__20170710_15_16_01,nA__20170710_15_16_02,nA__20170710_15_16_03,nB__20170705_01_02_01,nB__20170705_01_02_02,nB__20170705_01_02_03,nB__20170705_03_04_01,nB__20170705_03_04_02,nB__20170705_03_04_03,nB__20170707_01_02_01,nB__20170707_01_02_02,nB__20170707_01_02_03,nB__20170707_03_04_01,nB__20170707_03_04_02,nB__20170707_03_04_03,nB__20170707_05_06_01,nB__20170707_05_06_02,nB__20170707_05_06_03,nB__20170707_07_08_01,nB__20170707_07_08_02,nB__20170707_07_08_03,nB__20170707_09_10_01,nB__20170707_09_10_02,nB__20170707_09_10_03,nB__20170707_11_12_01,nB__20170707_11_12_02,nB__20170707_11_12_03,nB__20170710_13_14_01,nB__20170710_13_14_02,nB__20170710_13_14_03,nB__20170710_15_16_01,nB__20170710_15_16_02,nB__20170710_15_16_03,nM__20170705_01_02_01,nM__20170705_01_02_02,nM__20170705_01_02_03,nM__20170705_03_04_01,nM__20170705_03_04_02,nM__20170705_03_04_03,nM__20170707_01_02_01,nM__20170707_01_02_02,nM__20170707_01_02_03,nM__20170707_03_04_01,nM__20170707_03_04_02,nM__20170707_03_04_03,nM__20170707_05_06_01,nM__20170707_05_06_02,nM__20170707_05_06_03,nM__20170707_07_08_01,nM__20170707_07_08_02,nM__20170707_07_08_03,nM__20170707_09_10_01,nM__20170707_09_10_02,nM__20170707_09_10_03,nM__20170707_11_12_01,nM__20170707_11_12_02,nM__20170707_11_12_03,nM__20170710_13_14_01,nM__20170710_13_14_02,nM__20170710_13_14_03,nM__20170710_15_16_01,nM__20170710_15_16_02,nM__20170710_15_16_03,episode__20170705_01_02_01,episode__20170705_01_02_02,episode__20170705_01_02_03,episode__20170705_03_04_01,episode__20170705_03_04_02,episode__20170705_03_04_03,episode__20170707_01_02_01,episode__20170707_01_02_02,episode__20170707_01_02_03,episode__20170707_03_04_01,episode__20170707_03_04_02,episode__20170707_03_04_03,episode__20170707_05_06_01,episode__20170707_05_06_02,episode__20170707_05_06_03,episode__20170707_07_08_01,episode__20170707_07_08_02,episode__20170707_07_08_03,episode__20170707_09_10_01,episode__20170707_09_10_02,episode__20170707_09_10_03,episode__20170707_11_12_01,episode__20170707_11_12_02,episode__20170707_11_12_03,episode__20170710_13_14_01,episode__20170710_13_14_02,episode__20170710_13_14_03,episode__20170710_15_16_01,episode__20170710_15_16_02,episode__20170710_15_16_03
6.5,,,,0.2979753586469853,0.7075795975524429,1.1703436640916642,-0.9104891629541656,,0.5831106830116827,,,,,,,,,,,,,0.4964596984782297,-1.1925106274506594,,,,1.3486206419038382,,,,,,,0.0415525949540656,0.0970843671378499,0.1914267931713819,-0.1521245016421486,,0.1018337470466896,,,,,,,,,,,,,0.0411417259211376,-0.0813855177158584,,,,0.1341590635714472,,,,,,,8.0,10.0,11.0,5.0,,10.0,,,,,,,,,,,,,7.0,8.0,,,,9.0,,,,,,,7.0,9.0,11.0,8.0,,12.0,,,,,,,,,,,,,9.0,9.0,,,,10.0,,,,,,,6.0,9.0,11.0,4.0,,9.0,,,,,,,,,,,,,7.0,7.0,,,,9.0,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,0,0,,,,0,,,
7.5,,,,1.2922886649798755,0.6779161513250653,1.1658117149980574,0.1197192309634454,,1.0043334532796866,0.4151177039967167,,,,,,,,,,,1.1698774056967784,-0.8565074952038298,-0.6318681733222883,-0.4784674465058992,,,0.7502674254808147,,,,,,,0.1732247227574626,0.0889925401224162,0.1942407677719596,0.0196184840615181,,0.1734109127112997,0.0407609064138475,,,,,,,,,,,0.1470112209685738,-0.063819649141708,-0.0396493206054352,-0.0534312977871802,,,0.078789149627462,,,,,,,9.0,10.0,10.0,7.0,,10.0,9.0,,,,,,,,,,,9.0,6.0,7.0,8.0,,,8.0,,,,,,,8.0,9.0,9.0,8.0,,10.0,9.0,,,,,,,,,,,7.0,9.0,9.0,8.0,,,10.0,,,,,,,8.0,9.0,9.0,6.0,,9.0,8.0,,,,,,,,,,,7.0,6.0,7.0,6.0,,,8.0,,,,,,,0,0,0.0,0.0,,0,0.0,,,,,,,,,,,0.0,0,0,0.0,,,0,,,
8.5,,,0.3499591194988479,0.7973205783455294,0.113846089244612,0.7535347718269341,0.8509361308364631,-0.1096822324964815,0.6984335423826642,0.9049606241428226,0.2384375327446595,1.6283523083844045,,,,,,,1.1262103244968058,0.9800232722466218,1.0586436277898654,-1.8322241039277072,-1.7747849319734803,-0.4560069799166513,0.0842590925552389,1.4720778437211168,0.6543496019582038,,-0.550977264940579,,,,0.0452329864579862,0.1055867175308351,0.0149684255459022,0.109630024327238,0.1370804946859125,-0.0191227207433088,0.1232957035000715,0.0827975121971251,0.0178728678184558,0.142771412127604,,,,,,,0.1300346775773245,0.0813707124145203,0.1249731528275646,-0.1455963280183869,-0.1293221055088703,-0.0492418447565508,0.0078459653092005,0.1340743771192688,0.0670056375856683,,-0.0901853008103008,,,,7.0,9.0,9.0,9.0,9.0,12.0,10.0,9.0,9.0,8.0,,,,,,,9.0,8.0,9.0,5.0,8.0,9.0,6.0,9.0,8.0,,5.0,,,,7.0,7.0,10.0,9.0,9.0,5.0,11.0,8.0,7.0,8.0,,,,,,,9.0,9.0,7.0,9.0,8.0,7.0,9.0,11.0,10.0,,7.0,,,,6.0,7.0,8.0,8.0,8.0,5.0,9.0,8.0,7.0,8.0,,,,,,,8.0,8.0,7.0,5.0,6.0,6.0,6.0,9.0,8.0,,4.0,,,,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,
9.5,,,0.832171918405076,0.8370591329816267,-0.1284804760500905,-0.2300482931378401,0.8279989553415612,-0.0928257398203603,0.6967921964396093,0.8851085028677154,0.0593863736767705,1.2863830997195742,,,,,,,1.3592312471487926,0.1798716105965241,1.2778074736684415,-2.255972056527789,-0.3263402004185851,-0.141779211707431,0.0567057406183566,0.8481924103470588,0.4642382845492402,,0.0907430271738261,-0.8014567895640577,,,0.1055684924552571,0.1293582921034933,-0.0177751360782318,-0.0335226231370968,0.1424446237886639,-0.0154992468315997,0.1225043985639253,0.0830914371662049,0.0041652434167138,0.1086106840441979,,,,,,,0.1698887065548829,0.0148653673811566,0.1283336208167476,-0.1748714411405589,-0.0230635154061624,-0.0131448753860519,0.0053269284636932,0.0783445206152635,0.050124517149517,,0.015729748029748,-0.1447224275724276,,,6.0,8.0,7.0,7.0,11.0,12.0,10.0,9.0,9.0,8.0,,,,,,,9.0,10.0,8.0,6.0,7.0,10.0,6.0,8.0,9.0,,7.0,2.0,,,7.0,8.0,8.0,9.0,9.0,5.0,11.0,8.0,7.0,9.0,,,,,,,7.0,8.0,9.0,9.0,8.0,7.0,9.0,11.0,8.0,,6.0,5.0,,,6.0,7.0,6.0,6.0,9.0,5.0,9.0,8.0,7.0,8.0,,,,,,,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,7.0,,5.0,2.0,,,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0
10.5,,0.3470064387357564,0.8675755552908181,0.6812475189013617,0.1385274497610128,-0.7478294667503663,0.541948050526628,-0.0706377813677056,-8.370986636411148e-05,0.92170311974918,-1.0538203907827115,0.497915845907343,,,,,,,1.3694042395534038,0.2864416251631947,1.1918319835130395,-1.917143536746488,1.1133948536917644,0.4059257773315806,0.1230268733471557,0.8522763967138547,-0.0341537328783112,-0.0643289184451022,0.0412085183782563,-0.2357165949457593,,0.0387275030525029,0.1124687467760996,0.1113645016490216,0.0196376058925593,-0.1165836729833634,0.0968005586003263,-0.0122244162700044,-1.5060395401000903e-05,0.0795651225365621,-0.0823451143627614,0.0432254126592362,,,,,,,0.1512097069597069,0.02458964001255,0.1234938969784945,-0.1448262569130216,0.0851282949077065,0.0416849638923167,0.0134580835830835,0.0795877831834488,-0.0031237729590671,-0.0095469946719947,0.0072551004551004,-0.0402789821289821,,7.0,7.0,7.0,7.0,6.0,11.0,12.0,8.0,9.0,9.0,8.0,,,,,,,8.0,9.0,8.0,5.0,9.0,9.0,7.0,8.0,9.0,6.0,7.0,4.0,,7.0,8.0,7.0,8.0,9.0,8.0,5.0,10.0,8.0,7.0,7.0,,,,,,,6.0,9.0,9.0,9.0,7.0,7.0,8.0,11.0,8.0,8.0,5.0,5.0,,6.0,7.0,6.0,6.0,5.0,8.0,5.0,7.0,8.0,6.0,6.0,,,,,,,6.0,8.0,8.0,5.0,7.0,7.0,6.0,8.0,7.0,5.0,4.0,3.0,,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
11.5,,0.9732288088095444,0.4716181948924544,1.0378967381957225,-0.232906835859313,-0.1467838410490366,0.7404812391705893,-0.1422793094339721,-0.105730094579168,0.3263151581069438,0.059124324949258,0.8296637084481571,,,,-2.108613908576918,0.0300472749052732,,0.8189879444201139,0.1866008960403568,1.1742985225024096,-0.9285407442727428,0.0498420870698685,0.7948017111262464,-0.3242620288915255,0.7786557736826812,0.9539658228753476,1.1033508392170952,-0.1032434410892558,0.4868760605367617,,0.1006500832500831,0.057329617767853,0.1548892314943398,-0.0307415357518298,-0.0245250997282731,0.1305578043043985,-0.0238024619171677,-0.0185993411988768,0.0302476833623891,0.0040439483718894,0.0743377215921334,,,,-0.2159028554778556,0.0036194390576742,,0.0910460872460873,0.0156416517349178,0.1223321904875309,-0.0712803257200316,0.0037581286360698,0.0917343013195953,-0.0348611138861139,0.0742717701115533,0.0910705704426292,0.1808995171495171,-0.0182625319125319,0.0750958707958708,,7.0,6.0,6.0,7.0,6.0,11.0,12.0,7.0,9.0,9.0,9.0,,,,3.0,6.0,,7.0,9.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,,6.0,8.0,7.0,7.0,9.0,9.0,4.0,9.0,6.0,7.0,6.0,,,,7.0,10.0,,5.0,9.0,9.0,9.0,6.0,8.0,8.0,11.0,8.0,6.0,5.0,5.0,,6.0,6.0,6.0,5.0,6.0,9.0,4.0,6.0,6.0,7.0,6.0,,,,3.0,6.0,,5.0,8.0,8.0,6.0,5.0,8.0,5.0,8.0,8.0,6.0,4.0,4.0,,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12.5,0.2112117758735115,-0.4210221973165843,0.3254418232519926,0.0939870987698863,-0.967859065938026,0.0679432563080913,0.7210408884212719,-0.0344033589537067,0.0980529320050558,-0.0527818061080962,1.598263627343099,-0.1193691020783526,,,,-1.2640140749061186,0.6842764054488556,,0.7193455442248734,0.8322363572186439,0.0507333406676919,0.698874933047209,0.8371046180520527,1.0938255898284417,-0.3805827364716567,0.1040292013852661,0.8878108825682348,1.3478652109134168,-0.6632973346587338,1.086244060042841,0.0246807692307691,-0.0530286713286713,0.0428255561432031,0.0136471582081489,-0.1079660132351307,0.0114853461296184,0.1255874144259594,-0.0060615293203527,0.0169843185967798,-0.0051640112811165,0.1105716160688295,-0.0088540903540903,,,,-0.1361216455113515,0.0838876779996748,,0.0829981074481073,0.0639338808594224,0.0056815442641292,0.0568610414095707,0.0581016483516482,0.1322714648956134,-0.0411996003996004,0.0102742788343407,0.0831442981854746,0.210470412920413,-0.1159175102675104,0.1832292207792208,9.0,7.0,6.0,4.0,7.0,7.0,11.0,12.0,7.0,9.0,8.0,9.0,,,,4.0,7.0,,6.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,7.0,5.0,6.0,6.0,5.0,8.0,7.0,6.0,10.0,9.0,5.0,9.0,7.0,8.0,5.0,,,,8.0,10.0,,6.0,8.0,10.0,8.0,6.0,9.0,7.0,11.0,8.0,6.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,7.0,9.0,5.0,6.0,6.0,8.0,5.0,,,,4.0,7.0,,5.0,8.0,7.0,7.0,6.0,9.0,5.0,7.0,8.0,6.0,3.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
13.5,1.0495591920966367,0.5498365042290476,-0.3262183061625672,0.6331374082694593,0.5850324128635511,0.428954696062011,0.7569000576519082,-0.0888277672923989,-0.0768249781266341,0.4879904770003954,1.7226607790333597,0.648655806312333,,,,-1.6054853264583693,0.1520180424533204,,-0.4216359397094317,0.6283991762481345,0.6058253832635188,-0.5905629060111638,1.2694295173602217,0.2055387003266436,0.8905451374387287,1.0317494379775185,1.4198667605057178,0.7106106491774046,-0.8545319006796617,0.0058626328790693,0.1261140026640027,0.0518732045732045,-0.0426424492174491,0.0793795374560081,0.0614674851292498,0.0722707000343995,0.1319606888983051,-0.0174994528777037,-0.0122612187605994,0.0453879628541392,0.1428058260367083,0.0486242174492174,,,,-0.1724207909737322,0.0181177217175669,,-0.0520135309135308,0.0515008564019399,0.0670304764550893,-0.0469836367880486,0.0932659717733246,0.0246668292405908,0.0906316017316016,0.1032504667589031,0.1447084935188649,0.112277838827839,-0.1550164502164502,0.0010751082251082,7.0,7.0,6.0,4.0,9.0,8.0,11.0,10.0,7.0,9.0,8.0,8.0,,,,4.0,7.0,,4.0,8.0,9.0,6.0,8.0,9.0,7.0,8.0,9.0,6.0,5.0,7.0,6.0,4.0,7.0,6.0,6.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,,,,9.0,10.0,,5.0,8.0,10.0,9.0,7.0,9.0,7.0,9.0,9.0,6.0,6.0,3.0,6.0,4.0,5.0,4.0,6.0,8.0,9.0,5.0,5.0,6.0,7.0,5.0,,,,4.0,6.0,,3.0,7.0,8.0,6.0,7.0,8.0,6.0,8.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14.5,1.031007780005441,-0.0299534572045734,0.1150015489996421,0.4170286081985496,0.3857660113746954,0.9425471998690867,0.6775756928338158,0.3642126693205401,0.2384705882807976,0.8455844552066107,0.8285705798344638,1.0089224189911834,,0.2554291456036989,0.6409755818864044,-0.7766785667160951,0.5278859690217186,,-1.2510265039087236,-0.235899193487017,1.1055404044773909,-1.6860949747849274,0.9319220636912204,0.5464280239792293,1.026663696521041,0.9200558648160256,0.6617713581506385,1.819001604567367,-0.6576105315407268,-0.0301266649097632,0.1354309801309801,-0.00284222999223,0.0154663225663225,0.052596956964604,0.0498347009199948,0.150751579535016,0.1238140836975202,0.0663639016212545,0.0351650195349887,0.0785170166434873,0.067771435917024,0.07712061712797,,0.0434410591042945,0.1379868786442315,-0.0823779298359019,0.0622666589946002,,-0.1415355742296919,-0.0196664314443725,0.1189716883649546,-0.1399075827767004,0.0684618163054694,0.0609771061497841,0.0933536130536129,0.0888081545905074,0.0647589517723417,0.2818197358197358,-0.1217411366411366,-0.0058580808080808,7.0,8.0,7.0,4.0,10.0,10.0,11.0,10.0,7.0,9.0,8.0,8.0,,8.0,7.0,5.0,7.0,,5.0,8.0,10.0,5.0,9.0,10.0,7.0,7.0,8.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,9.0,9.0,5.0,9.0,6.0,6.0,6.0,,7.0,7.0,10.0,8.0,,7.0,7.0,10.0,9.0,8.0,9.0,7.0,8.0,10.0,6.0,6.0,3.0,6.0,4.0,5.0,4.0,7.0,9.0,9.0,5.0,6.0,6.0,6.0,6.0,,6.0,6.0,5.0,6.0,,4.0,6.0,9.0,5.0,8.0,9.0,6.0,7.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
15.5,1.2695598422077272,0.3313189958186495,0.025456783539417,0.3399259043073556,0.3275395041963251,0.9226906865253292,0.845323656367235,0.7557300905521684,1.2575078330196954,0.4142730989902596,0.3350551792938129,-1.0765981455754572,,0.2913255320335731,0.5266101406575736,-0.3685247581695697,-0.1683652456060159,,-1.1157699587004115,-0.3988877019636939,1.0453152221670483,-0.0564870825240658,0.6906199815083593,0.6153516458013636,2.1092627961929087,0.692613212683882,-0.0553666037372532,1.1074601171852767,-0.1051164153814842,-0.9881276086701986,0.1628188256188257,0.0381154845154844,0.0031156565656565,0.0437808683146918,0.0441523998876939,0.1329552442139903,0.1568335312520297,0.1428508502505406,0.2130423832273678,0.0379444908033143,0.0296909991968815,-0.0885446367358133,,0.0524613664113664,0.1064591269841268,-0.0416647411412116,-0.0184693154884331,,-0.1389913178324945,-0.0338656928039281,0.1189560856326336,-0.0051510528686999,0.0470778551771584,0.0631781240001827,0.2130330336330335,0.0650770285270284,-0.005401679916231,0.1863266289266288,-0.0186489732489731,-0.1772317460317459,7.0,8.0,8.0,4.0,10.0,10.0,11.0,9.0,9.0,9.0,7.0,9.0,,7.0,7.0,5.0,5.0,,4.0,7.0,9.0,6.0,10.0,9.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,7.0,9.0,9.0,6.0,8.0,6.0,6.0,7.0,,6.0,7.0,9.0,8.0,,8.0,6.0,9.0,8.0,9.0,8.0,7.0,8.0,10.0,6.0,7.0,3.0,6.0,5.0,5.0,4.0,7.0,9.0,9.0,6.0,8.0,6.0,5.0,6.0,,5.0,6.0,5.0,5.0,,4.0,5.0,8.0,6.0,9.0,8.0,7.0,7.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
