t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,0.0,0
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,-0.3000000000000007,0
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,-0.3999999999999986,0
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,-0.40000000000000036,0
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,-0.5,0
10.5,10.5,0.8571428571428571,0.8184153540903542,0.11160456616770083,0.3470064387357564,0.03872750305250294,7.0,7.0,6.0,-0.29999999999999893,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.3000000000000007,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.3999999999999986,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.40000000000000036,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.5,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.29999999999999893,0
11.5,11.5,0.9230769230769231,0.82242683982684,0.10341872572925433,0.9732288088095444,0.10065008325008318,7.0,6.0,6.0,-0.5,0
12.5,12.5,0.6666666666666666,0.719695337995338,0.12595219840344166,-0.42102219731658436,-0.053028671328671395,7.0,5.0,4.0,0.3000000000000007,0
12.5,12.5,0.6666666666666666,0.719695337995338,0.12595219840344166,-0.42102219731658436,-0.053028671328671395,7.0,5.0,4.0,0.1999999999999993,0
12.5,12.5,0.6666666666666666,0.719695337995338,0.12595219840344166,-0.42102219731658436,-0.053028671328671395,7.0,5.0,4.0,-0.29999999999999893,0
12.5,12.5,0.6666666666666666,0.719695337995338,0.12595219840344166,-0.42102219731658436,-0.053028671328671395,7.0,5.0,4.0,-0.5,0
13.5,13.5,0.7272727272727273,0.6753995226995227,0.09434296227009968,0.5498365042290476,0.051873204573204545,7.0,4.0,4.0,-0.5,0
13.5,13.5,0.7272727272727273,0.6753995226995227,0.09434296227009968,0.5498365042290476,0.051873204573204545,7.0,4.0,4.0,-0.29999999999999893,0
13.5,13.5,0.7272727272727273,0.6753995226995227,0.09434296227009968,0.5498365042290476,0.051873204573204545,7.0,4.0,4.0,-0.5,0
13.5,13.5,0.7272727272727273,0.6753995226995227,0.09434296227009968,0.5498365042290476,0.051873204573204545,7.0,4.0,4.0,0.09999999999999964,0
14.5,14.5,0.6666666666666666,0.6695088966588967,0.0948882118287195,-0.02995345720457345,-0.00284222999223005,8.0,4.0,4.0,-0.29999999999999893,0
14.5,14.5,0.6666666666666666,0.6695088966588967,0.0948882118287195,-0.02995345720457345,-0.00284222999223005,8.0,4.0,4.0,-0.5,0
14.5,14.5,0.6666666666666666,0.6695088966588967,0.0948882118287195,-0.02995345720457345,-0.00284222999223005,8.0,4.0,4.0,0.09999999999999964,0
14.5,14.5,0.6666666666666666,0.6695088966588967,0.0948882118287195,-0.02995345720457345,-0.00284222999223005,8.0,4.0,4.0,-0.1999999999999993,0
15.5,15.5,0.7692307692307693,0.7311152847152849,0.11504165169070857,0.33131899581864954,0.03811548451548441,8.0,5.0,5.0,-0.5,0
15.5,15.5,0.7692307692307693,0.7311152847152849,0.11504165169070857,0.33131899581864954,0.03811548451548441,8.0,5.0,5.0,0.09999999999999964,0
15.5,15.5,0.7692307692307693,0.7311152847152849,0.11504165169070857,0.33131899581864954,0.03811548451548441,8.0,5.0,5.0,-0.1999999999999993,0
15.5,15.5,0.7692307692307693,0.7311152847152849,0.11504165169070857,0.33131899581864954,0.03811548451548441,8.0,5.0,5.0,-0.3000000000000007,0
15.5,15.5,0.7692307692307693,0.7311152847152849,0.11504165169070857,0.33131899581864954,0.03811548451548441,8.0,5.0,5.0,-0.3999999999999986,0
16.5,16.5,0.8333333333333334,0.7334316572316572,0.12616050016003078,0.7918617631901742,0.09990167610167622,7.0,5.0,5.0,0.09999999999999964,0
16.5,16.5,0.8333333333333334,0.7334316572316572,0.12616050016003078,0.7918617631901742,0.09990167610167622,7.0,5.0,5.0,-0.1999999999999993,0
16.5,16.5,0.8333333333333334,0.7334316572316572,0.12616050016003078,0.7918617631901742,0.09990167610167622,7.0,5.0,5.0,-0.3000000000000007,0
16.5,16.5,0.8333333333333334,0.7334316572316572,0.12616050016003078,0.7918617631901742,0.09990167610167622,7.0,5.0,5.0,-0.3999999999999986,0
16.5,16.5,0.8333333333333334,0.7334316572316572,0.12616050016003078,0.7918617631901742,0.09990167610167622,7.0,5.0,5.0,-0.5,0
17.5,17.5,0.9230769230769231,0.8436474553224554,0.11872386437481193,0.669026974254379,0.07942946775446769,6.0,7.0,6.0,0.09999999999999964,0
17.5,17.5,0.9230769230769231,0.8436474553224554,0.11872386437481193,0.669026974254379,0.07942946775446769,6.0,7.0,6.0,-0.1999999999999993,0
