t_start,S__20170706_01_02_01,S__20170706_01_02_02,S__20170706_01_02_03,S__20170706_03_04_01,S__20170706_03_04_02,S__20170706_03_04_03,S__20170706_05_06_01,S__20170706_05_06_02,S__20170706_05_06_03,S__20170706_11_12_01,S__20170706_11_12_02,S__20170706_11_12_03,S__20170710_01_02_01,S__20170710_01_02_02,S__20170710_01_02_03,S__20170710_07_08_01,S__20170710_07_08_02,S__20170710_07_08_03,S__20170714_01_02_01,S__20170714_01_02_02,S__20170714_01_02_03,S__20170714_03_04_01,S__20170714_03_04_02,S__20170714_03_04_03,S__20170714_05_06_01,S__20170714_05_06_02,S__20170714_05_06_03,S__20170714_07_08_01,S__20170714_07_08_02,S__20170714_07_08_03,z_S_epoch__20170706_01_02_01,z_S_epoch__20170706_01_02_02,z_S_epoch__20170706_01_02_03,z_S_epoch__20170706_03_04_01,z_S_epoch__20170706_03_04_02,z_S_epoch__20170706_03_04_03,z_S_epoch__20170706_05_06_01,z_S_epoch__20170706_05_06_02,z_S_epoch__20170706_05_06_03,z_S_epoch__20170706_11_12_01,z_S_epoch__20170706_11_12_02,z_S_epoch__20170706_11_12_03,z_S_epoch__20170710_01_02_01,z_S_epoch__20170710_01_02_02,z_S_epoch__20170710_01_02_03,z_S_epoch__20170710_07_08_01,z_S_epoch__20170710_07_08_02,z_S_epoch__20170710_07_08_03,z_S_epoch__20170714_01_02_01,z_S_epoch__20170714_01_02_02,z_S_epoch__20170714_01_02_03,z_S_epoch__20170714_03_04_01,z_S_epoch__20170714_03_04_02,z_S_epoch__20170714_03_04_03,z_S_epoch__20170714_05_06_01,z_S_epoch__20170714_05_06_02,z_S_epoch__20170714_05_06_03,z_S_epoch__20170714_07_08_01,z_S_epoch__20170714_07_08_02,z_S_epoch__20170714_07_08_03,nA__20170706_01_02_01,nA__20170706_01_02_02,nA__20170706_01_02_03,nA__20170706_03_04_01,nA__20170706_03_04_02,nA__20170706_03_04_03,nA__20170706_05_06_01,nA__20170706_05_06_02,nA__20170706_05_06_03,nA__20170706_11_12_01,nA__20170706_11_12_02,nA__20170706_11_12_03,nA__20170710_01_02_01,nA__20170710_01_02_02,nA__20170710_01_02_03,nA__20170710_07_08_01,nA__20170710_07_08_02,nA__20170710_07_08_03,nA__20170714_01_02_01,nA__20170714_01_02_02,nA__20170714_01_02_03,nA__20170714_03_04_01,nA__20170714_03_04_02,nA__20170714_03_04_03,nA__20170714_05_06_01,nA__20170714_05_06_02,nA__20170714_05_06_03,nA__20170714_07_08_01,nA__20170714_07_08_02,nA__20170714_07_08_03,nB__20170706_01_02_01,nB__20170706_01_02_02,nB__20170706_01_02_03,nB__20170706_03_04_01,nB__20170706_03_04_02,nB__20170706_03_04_03,nB__20170706_05_06_01,nB__20170706_05_06_02,nB__20170706_05_06_03,nB__20170706_11_12_01,nB__20170706_11_12_02,nB__20170706_11_12_03,nB__20170710_01_02_01,nB__20170710_01_02_02,nB__20170710_01_02_03,nB__20170710_07_08_01,nB__20170710_07_08_02,nB__20170710_07_08_03,nB__20170714_01_02_01,nB__20170714_01_02_02,nB__20170714_01_02_03,nB__20170714_03_04_01,nB__20170714_03_04_02,nB__20170714_03_04_03,nB__20170714_05_06_01,nB__20170714_05_06_02,nB__20170714_05_06_03,nB__20170714_07_08_01,nB__20170714_07_08_02,nB__20170714_07_08_03,nM__20170706_01_02_01,nM__20170706_01_02_02,nM__20170706_01_02_03,nM__20170706_03_04_01,nM__20170706_03_04_02,nM__20170706_03_04_03,nM__20170706_05_06_01,nM__20170706_05_06_02,nM__20170706_05_06_03,nM__20170706_11_12_01,nM__20170706_11_12_02,nM__20170706_11_12_03,nM__20170710_01_02_01,nM__20170710_01_02_02,nM__20170710_01_02_03,nM__20170710_07_08_01,nM__20170710_07_08_02,nM__20170710_07_08_03,nM__20170714_01_02_01,nM__20170714_01_02_02,nM__20170714_01_02_03,nM__20170714_03_04_01,nM__20170714_03_04_02,nM__20170714_03_04_03,nM__20170714_05_06_01,nM__20170714_05_06_02,nM__20170714_05_06_03,nM__20170714_07_08_01,nM__20170714_07_08_02,nM__20170714_07_08_03
0.0,0.6666666666666666,0.6829268292682927,0.6190476190476191,0.7027027027027027,0.8205128205128205,0.8888888888888888,0.6666666666666666,0.6521739130434783,0.6190476190476191,0.9090909090909091,0.7428571428571429,0.7647058823529411,0.85,0.6829268292682927,0.8837209302325582,0.9090909090909091,0.7142857142857143,0.7333333333333333,0.8292682926829268,0.7894736842105263,0.8,0.7727272727272727,0.7,0.7368421052631579,0.7058823529411765,0.631578947368421,0.6111111111111112,0.7058823529411765,0.6666666666666666,0.5789473684210527,1.6288513413611956,1.8400007554960287,0.8484456517477025,2.1852864402652292,2.7979272949227654,3.7658829622408088,1.3041043614977093,1.1712184696043542,0.8390483025857759,3.426991667448695,2.7022660295083845,2.4633361453246754,2.7734489826090254,1.3237208262395868,3.471523990762621,3.3357003479010006,1.9704511185576585,1.805805642929804,2.640242463262346,2.2960168966236436,2.8348978100456783,3.061302984638565,1.8516762730654934,2.4329389246483566,1.774446384661552,1.0952681547026097,0.929032738983438,2.08399462940235,1.502809052877694,0.995979243588304,22,23,23,20,19,18,21,26,23,16,16,17,21,22,21,10,14,11,20,18,19,22,21,18,18,23,17,16,18,20,17,18,19,17,20,18,18,20,19,17,19,17,19,19,22,12,14,19,21,20,21,22,19,20,16,15,19,18,15,18,13,14,13,13,16,16,13,15,13,15,13,13,17,14,19,10,10,11,17,15,16,17,14,14,12,12,11,12,11,11
10.0,0.5142857142857142,0.6976744186046512,0.47058823529411764,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.75,0.6938775510204082,0.6666666666666666,0.631578947368421,0.6875,0.72,0.5641025641025641,0.7083333333333334,0.7441860465116279,0.0,0.4,0.5625,0.5333333333333333,0.55,0.65,0.5517241379310345,0.6285714285714286,0.7441860465116279,0.6341463414634146,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6,0.42857142857142855,0.22154753552862128,1.2314612734745483,0.3066075988941653,0.43258932574715353,0.21621824587014388,1.5504481046959069,1.9978268819176253,1.846022596396301,1.3727871237528102,1.4362299047104823,1.5878148507367378,2.117192988212755,-0.14572287988494062,1.31745323642018,1.464893651364492,-1.8148479798461605,0.37868071198135433,0.5744951691304385,0.6312993814975597,-0.13584198728661895,1.1665192921213154,0.4986688190133927,1.2318085845598699,1.9554018866478498,0.9335005103992974,1.9700598648203056,2.1337353656640636,1.4515500053229051,1.2540548297134966,0.2998711448152867,23,25,22,13,17,18,24,26,26,19,15,12,18,25,22,3,16,18,16,16,17,12,18,22,24,23,22,16,20,20,12,18,12,20,16,27,24,23,22,19,17,13,21,23,21,11,9,14,14,24,23,17,17,21,17,16,22,8,10,8,9,15,8,9,9,15,18,17,16,12,11,9,11,17,16,0,5,9,8,11,13,8,11,16,13,13,16,7,9,6
20.0,0.5185185185185185,0.7586206896551724,0.7142857142857143,0.7407407407407407,0.7333333333333333,0.5806451612903226,0.5142857142857142,0.5641025641025641,0.6842105263157895,0.7777777777777778,0.45454545454545453,0.5833333333333334,0.7096774193548387,0.875,0.6428571428571429,0.45454545454545453,0.4,0.5,0.6206896551724138,0.7272727272727273,0.5333333333333333,0.4,0.32,0.6363636363636364,0.4827586206896552,0.7142857142857143,0.7,0.631578947368421,0.64,0.6153846153846154,0.5104766757138701,1.316583050996519,1.7854696609034844,1.336952515575471,1.4611328614661472,0.07718656863608699,0.6923854857320787,0.4695859962540179,1.4180483683905445,2.339321376492639,0.544766217433164,1.1224856872338431,1.2338721494036637,2.2224375393056093,1.3303429976240733,0.7853524857793895,-0.12258698603146058,0.543873581212417,0.33744968277866644,1.096102475119492,-0.8030399417097905,-0.5850240575914052,-1.215835616866274,1.030289456890658,0.33673019030349366,1.9469700409041248,1.4597122853417124,1.5992823517124477,1.1369186724227638,1.0278028183731713,17,15,17,14,15,14,23,26,22,8,12,14,15,16,17,10,7,12,13,17,11,12,12,9,20,17,18,9,13,13,10,14,11,13,15,17,12,13,16,10,10,10,16,16,11,12,13,12,16,16,19,13,13,13,9,11,22,10,12,13,7,11,10,10,11,9,9,11,13,7,5,7,11,14,9,5,4,6,9,12,8,5,4,7,7,10,14,6,8,8
30.0,0.56,0.6,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.4827586206896552,0.42424242424242425,0.55,0.36363636363636365,0.3,0.6666666666666666,0.47619047619047616,0.5925925925925926,0.37037037037037035,0.7222222222222222,0.3,0.21052631578947367,0.21052631578947367,0.5882352941176471,0.6470588235294118,0.5517241379310345,0.4,0.5333333333333333,0.4444444444444444,0.24,0.2,0.4444444444444444,0.18181818181818182,0.10526315789473684,0.5,0.9873038299615844,2.0030708581300822,0.5285562169676925,-0.5268638272461676,-0.4463327113634783,-0.461130388383734,0.057519058661048506,-0.10118785073138924,0.0056001169036488715,-0.3432654424927475,2.113803917913962,0.4565214067727508,0.8409405707951731,-0.46702063051541626,0.9469408932404588,0.041355266621672826,0.07330549666642842,-0.9877628840988547,0.01737861278285351,0.5887488362907023,0.1558017239230629,-1.1093986375075695,-0.2504831564148939,-0.43202736522025975,-1.5359033706515792,-1.6682696559085848,-1.1623102468623552,-1.6386663156567836,-1.0850633931699702,0.9493375972207615,16,13,14,11,13,15,22,25,15,10,9,10,16,18,20,11,15,9,18,17,16,10,14,12,16,12,13,11,15,12,9,7,12,15,13,14,11,15,7,10,9,11,11,9,16,9,4,10,16,17,13,15,16,15,9,8,14,11,4,8,7,6,7,6,6,7,7,11,4,3,6,5,8,5,13,3,2,2,10,11,8,5,8,6,3,2,6,2,1,5
40.0,0.5,0.64,0.2608695652173913,0.42857142857142855,0.3076923076923077,0.625,0.6153846153846154,0.4,0.6206896551724138,0.6,0.5,0.34782608695652173,0.2608695652173913,0.5625,0.42857142857142855,0.43478260869565216,0.1111111111111111,0.5,0.5925925925925926,0.5925925925925926,0.5161290322580645,0.5161290322580645,0.5714285714285714,0.5217391304347826,0.46153846153846156,0.3333333333333333,0.5517241379310345,0.38461538461538464,0.16666666666666666,0.48,0.5767579351449466,0.9995103697919346,-1.5241657067162233,-0.5090583296209096,-1.4058965370571481,0.2464648069813216,1.3537552724248147,-0.24829948262070875,0.849039569548601,1.055330258821253,0.36230479831527757,-0.7706895309181234,-1.1920269030194164,-0.2908762664942272,-1.3561036343639532,0.6193691834964389,-2.0782242394436605,0.28394496230445604,0.22800047046386218,0.8758540642857237,-0.9993472881833838,-0.2424436033637608,0.3625689832407587,0.41498689804444516,-0.19795822110515204,-1.06789914785572,-0.20044182995107587,-0.5525389337018942,-2.3260600900821817,0.03910447587587914,15,14,13,15,14,14,16,20,15,9,13,8,13,17,14,11,4,14,13,14,13,14,14,11,15,13,14,13,11,11,9,11,10,13,12,18,10,10,14,11,15,15,10,15,14,12,14,14,14,13,18,17,14,12,11,11,15,13,13,14,6,8,3,6,4,10,8,6,9,6,7,4,3,9,6,5,1,7,8,8,8,8,8,6,6,4,8,5,2,6
50.0,0.6153846153846154,0.4166666666666667,0.5833333333333334,0.34782608695652173,0.4,0.5517241379310345,0.64,0.5925925925925926,0.6428571428571429,0.45454545454545453,0.6956521739130435,0.3157894736842105,0.375,0.6,0.7096774193548387,0.2222222222222222,0.5,0.5454545454545454,0.6470588235294118,0.4666666666666667,0.5517241379310345,0.18181818181818182,0.5217391304347826,0.45454545454545453,0.23076923076923078,0.5384615384615384,0.6428571428571429,0.35294117647058826,0.5714285714285714,0.4166666666666667,0.8904796926670656,-0.1750999505680729,1.0744858824554682,-0.9019965479376325,-0.5224883115490784,0.05293609723487778,1.270944948092954,0.9178067202689382,1.087769742452682,0.09024589978610545,1.6967804725325568,-0.20354983164218707,-1.3760799400061017,0.5065148471719434,1.2457714766368815,-0.49367023923386855,1.1032697309092285,1.4182493127402358,0.3424383921263829,-0.5229846332328261,-0.34783261669588833,-2.2334289191523093,0.013886784515484392,-0.4237323321510625,-1.8214571476862944,0.3350161164280458,0.3477659747197425,0.2367442748899954,1.124058150205245,0.08278189517164497,15,15,14,11,13,15,12,15,14,8,11,10,17,18,18,7,4,15,16,16,12,9,10,8,16,14,12,10,11,13,11,9,10,12,12,14,13,12,14,14,12,9,15,12,13,11,8,7,18,14,17,13,13,14,10,12,16,7,10,11,8,5,7,4,5,8,8,8,9,5,8,3,6,9,11,2,3,6,11,7,8,2,6,5,3,7,9,3,6,5
60.0,0.16,0.48,0.2857142857142857,0.5517241379310345,0.3,0.8,0.17391304347826086,0.4444444444444444,0.34782608695652173,0.36363636363636365,0.34782608695652173,0.2727272727272727,0.5185185185185185,0.5,0.6060606060606061,0.38461538461538464,0.5925925925925926,0.26666666666666666,0.5384615384615384,0.5806451612903226,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4827586206896552,0.6923076923076923,0.46153846153846156,0.3225806451612903,0.1,0.5,0.35294117647058826,-2.4124680873757063,0.11372708206028574,-0.7053023698561597,0.28821014673469153,-0.4762002478490298,1.6819073026099989,-1.677813502715068,-0.359742704770506,-1.0905573209226598,-0.2643388097492267,-0.4389685560734848,-1.0225081841670962,0.1412433703456056,-0.3640389422348591,0.028900960642958648,0.18510940523385078,0.8360746465349654,-0.5881820838574496,-0.3321782107437155,-0.05251986866411086,-0.46488255662662226,1.007898571067642,-0.5385117620269337,-0.14975599887002014,1.51598201624091,0.1968297186489998,-1.9073152037295817,-2.299471893080734,0.6181278949763878,0.2557308627551534,15,14,14,15,13,14,13,15,12,10,10,8,14,15,18,12,13,6,11,13,16,10,13,15,15,17,16,8,14,10,10,11,7,14,7,16,10,12,11,12,13,14,13,13,15,14,14,9,15,18,19,11,14,14,11,9,15,12,10,7,2,6,3,8,3,12,2,6,4,4,4,3,7,7,10,5,8,2,7,9,10,6,6,7,9,6,5,1,6,3
70.0,0.4444444444444444,0.3076923076923077,0.5217391304347826,0.6153846153846154,0.6206896551724138,0.5,0.36363636363636365,0.16,0.4827586206896552,0.35294117647058826,0.56,0.3333333333333333,0.7407407407407407,0.6206896551724138,0.45714285714285713,0.25,0.26666666666666666,0.4166666666666667,0.4666666666666667,0.7894736842105263,0.41379310344827586,0.6666666666666666,0.2222222222222222,0.5,0.2727272727272727,0.37037037037037035,0.4827586206896552,0.26666666666666666,0.5454545454545454,0.4166666666666667,-0.6676076721106466,-1.2700928068998054,0.09338424270908739,0.5899552744131306,0.4748642285063733,-0.024404719356031303,-0.49428314045210375,-2.3667773262730827,-0.23518451781106467,-0.31280163856792437,0.7807266403524225,0.07372461388028108,1.4031242597803082,0.6685628477871894,-1.4015146349840208,-0.3110914417667957,0.8920746382984092,0.2304047350732756,-1.0373043077722595,1.1472692495265377,-1.6949924585790814,1.0011096236975054,-2.863154817245653,0.008981572686943244,-1.362719299621213,-1.2689818300805182,-0.38926973112086377,0.19618806035459704,1.0132910213150408,-0.5438470426455557,14,15,11,12,14,11,11,12,16,7,12,8,12,15,20,6,13,15,14,19,12,14,12,14,13,14,16,10,13,10,13,11,12,14,15,13,11,13,13,10,13,10,15,14,15,10,2,9,16,19,17,13,15,14,9,13,13,5,9,14,6,4,6,8,9,6,4,2,7,3,7,3,10,9,8,2,2,5,7,15,6,9,3,7,3,5,7,2,6,5
80.0,0.36363636363636365,0.35714285714285715,0.38095238095238093,0.5925925925925926,0.5185185185185185,0.6470588235294118,0.6,0.36363636363636365,0.38095238095238093,0.2,0.35294117647058826,0.25,0.6896551724137931,0.2857142857142857,0.4375,0.3157894736842105,0.35714285714285715,0.48,0.5161290322580645,0.5806451612903226,0.6428571428571429,0.36363636363636365,0.3,0.5,0.6153846153846154,0.42857142857142855,0.5384615384615384,0.34782608695652173,0.5263157894736842,0.2,0.11412164658174964,-1.2695210486923414,-0.25846279474758216,0.5009886715709051,0.13256713852099547,0.48206257205836195,1.578583340125353,-0.6226770956112002,0.48087686936369506,-1.2681898841343267,-0.15500448119587468,-1.3594504555609135,1.0996240328669646,-2.093155563956431,-0.6992341135564369,-0.27557958051136616,-0.6009261631816746,-0.011758633170934644,-0.33950944639856506,-0.25604962424835376,0.8365088819276331,-0.4766495842228426,-0.5124028428353726,-0.05441155802495676,0.9661631161514533,-0.32137181861995634,-0.2178900327497377,-0.942519826492639,1.1478877676715247,-1.071759836513432,15,15,12,13,14,16,11,11,15,9,7,12,15,15,21,5,14,10,16,13,15,11,12,10,14,16,13,10,11,13,7,13,9,14,13,18,9,11,6,11,10,12,14,13,11,14,14,15,15,18,13,11,8,14,12,12,13,13,8,7,4,5,4,8,7,11,6,4,4,2,3,3,10,4,7,3,5,6,8,9,9,4,3,6,8,6,7,4,5,2
90.0,0.2962962962962963,0.2608695652173913,0.42105263157894735,0.6153846153846154,0.4,0.5185185185185185,0.32,0.3333333333333333,0.4444444444444444,0.47619047619047616,0.42105263157894735,0.1111111111111111,0.5454545454545454,0.625,0.5833333333333334,0.14285714285714285,0.0,0.32,0.6428571428571429,0.5555555555555556,0.48484848484848486,0.24,0.2608695652173913,0.35714285714285715,0.37037037037037035,0.37037037037037035,0.6,0.2222222222222222,0.11764705882352941,0.3333333333333333,-1.8315978288258379,-1.3537357004090984,0.4939970438983622,0.7830369163060875,-0.661726968197086,-0.22587020460265267,-1.2514821438369947,-1.4537873859248598,-0.3113765041519067,0.5215673932270533,0.12131011270099147,-2.0812800200892565,0.5013297664337087,0.31265382950479925,-0.1018799172410436,-1.109142311087813,-1.331522133067559,-0.3693021164471508,0.6485426599704375,-0.48082433966973037,-1.1864577960771039,-1.4544693388545022,-0.9980579282152331,-1.2909349519731144,-1.227491419704082,-1.0459751229977987,0.3493531781625413,-0.572773496374976,-0.7987584975738,-0.6471946933064411,15,13,12,13,14,13,11,11,15,11,8,6,12,18,10,3,0,15,14,18,15,14,14,14,14,14,17,12,13,13,12,10,7,13,11,14,14,13,12,10,11,12,10,14,14,11,3,10,14,18,18,11,9,14,13,13,13,6,4,11,4,3,4,8,5,7,4,4,6,5,4,1,6,10,7,1,0,4,9,10,8,3,3,5,5,5,9,2,1,4
