t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.8571428571428571,7,7,6,0.43265586325439265,0.16417359989071992,2.585598379830977,0.42448699388846445,1
4.5,0.8888888888888888,9,9,8,0.4539781715028215,0.1547382454872978,2.8106220024432704,0.43491071738606735,1
5.5,0.8,10,10,8,0.4894312192981933,0.16035859409153932,1.9367142900025753,0.31056878070180677,1
6.5,0.8333333333333334,12,12,10,0.5159563297049042,0.14500201685723693,2.1887764770948364,0.31737700362842913,1
7.5,0.7857142857142857,14,14,11,0.53661103780198,0.13900280814791244,1.7920734928407756,0.24910324791230565,1
8.5,0.8275862068965517,14,15,12,0.5478928109309013,0.13277125877899398,2.1065808860878357,0.27969339596565046,1
9.5,0.7857142857142857,13,15,11,0.5558938109960826,0.1323095640086858,1.73699064342103,0.2298204747182031,1
10.5,0.8571428571428571,13,15,12,0.5533617350532571,0.13970683448976562,2.1744184756534137,0.30378112208959995,1
11.5,0.7692307692307693,12,14,10,0.5244102377710332,0.14418431194738732,1.697969273862962,0.24482053145973603,1
12.5,0.7272727272727273,10,12,8,0.5223089011830214,0.14186510836042518,1.4447796816181953,0.20496382608970587,1
13.5,0.5882352941176471,7,10,5,0.4673456285092542,0.14484406603844857,0.8346193870054914,0.12088966560839287,0
14.5,0.5333333333333333,7,8,4,0.4800011789294297,0.1542369766342961,0.34578060052588405,0.05333215440390365,0
15.5,0.4,7,8,3,0.47646086527851234,0.1726130217515413,-0.44296116540135577,-0.07646086527851231,0
16.5,0.42857142857142855,8,6,3,0.4404966180104725,0.1780654138843814,-0.06697083492467013,-0.01192518943904397,0
17.5,0.3333333333333333,8,4,2,0.3919660733057792,0.1985484174735263,-0.295307012357647,-0.05863273997244589,0
18.5,0.42857142857142855,9,5,3,0.412077538869799,0.18660057163834518,0.08839142108094264,0.01649388970162957,0
19.5,0.5714285714285714,9,5,4,0.4327082489234192,0.20205568434788712,0.6865450133355914,0.1387203225051522,0
20.5,0.5333333333333333,10,5,4,0.46190391763379385,0.21062393918750275,0.33913246507060724,0.07142941569953948,0
21.5,0.5,9,7,4,0.5110479200280283,0.21088968075728082,-0.05238720068405682,-0.011047920028028346,0
22.5,0.5882352941176471,9,8,5,0.5836953509167131,0.20600554168780608,0.022037966375749743,0.004539943200933982,0
23.5,0.7058823529411765,8,9,6,0.5955250310311725,0.19736509401423222,0.5591531899863004,0.11035732191000402,0
24.5,0.625,7,9,5,0.6090338151057898,0.18191498035012268,0.08776729032145061,0.0159661848942102,0
25.5,0.625,7,9,5,0.6035374140587729,0.18983084535869701,0.11306163600900689,0.021462585941227075,0
26.5,0.7142857142857143,5,9,5,0.5685318642399912,0.19512378111321085,0.7469814761387626,0.14575385004572305,0
27.5,0.7142857142857143,5,9,5,0.609635565117642,0.18871876291057746,0.5545296480014533,0.10465014916807225,0
28.5,0.5,5,7,3,0.5423050540962306,0.1839629343171117,-0.22996509733480344,-0.04230505409623064,0
29.5,0.5,5,7,3,0.5257631879902003,0.19263349309406175,-0.13374199666109085,-0.025763187990200276,0
30.5,0.36363636363636365,6,5,2,0.45422593076857787,0.19119206860687937,-0.47381446203440825,-0.09058956713221422,0
31.5,0.3333333333333333,8,4,2,0.3670730886760299,0.18510307601537224,-0.18227549789553252,-0.033739755342696576,0
32.5,0.42857142857142855,9,5,3,0.4064124197869554,0.15925635064750088,0.13914050331041453,0.022159008784473133,0
33.5,0.5882352941176471,10,7,5,0.5239456717517089,0.16195153528499462,0.39696827975606613,0.06428962236593816,0
34.5,0.625,9,7,5,0.5016437275486811,0.16795076528664538,0.7344787756148887,0.12335627245131886,0
35.5,0.7777777777777778,9,9,7,0.5783486838313868,0.16576370090178946,1.2030926726506146,0.19942909394639097,0
36.5,0.7368421052631579,9,10,7,0.6255559550864773,0.17144193454673534,0.6491186095799902,0.11128615017668053,0
37.5,0.7368421052631579,9,10,7,0.6087172201465544,0.17966431893326146,0.7131348387778491,0.12812488511660347,0
38.5,0.5555555555555556,9,9,5,0.6119812131004754,0.18650111838568728,-0.3025486283049018,-0.056425657544919794,0
39.5,0.631578947368421,9,10,6,0.6104117581742228,0.18550992190491458,0.11410273357264282,0.021167189194198244,0
40.5,0.5,7,9,4,0.5783543149417998,0.19120554051422226,-0.4097910276609983,-0.07835431494179979,0
41.5,0.6153846153846154,5,8,4,0.5652438320279651,0.19688000994974722,0.25467686317899163,0.05014078335665029,0
42.5,0.4,3,7,2,0.5291091774840226,0.1954127238134277,-0.6606999532297136,-0.12910917748402262,0
43.5,0.5454545454545454,4,7,3,0.5500786142993572,0.19400502989703644,-0.023834788444742527,-0.004624068844811813,0
44.5,0.4,3,7,2,0.5398300561237868,0.19192429357343643,-0.7285688201336703,-0.13983005612378674,0
45.5,0.6153846153846154,5,8,4,0.5646290367011729,0.19577118697523518,0.2592596973417902,0.05075557868344249,0
46.5,0.6666666666666666,7,8,5,0.5947469039302631,0.20162733865227558,0.35669648380587726,0.07191976273640355,0
47.5,0.5882352941176471,9,8,5,0.5960511726319776,0.1969842147061787,-0.03967768953460901,-0.007815878514330521,0
48.5,0.5882352941176471,10,7,5,0.5578265806003422,0.19459930895453384,0.15626321429748544,0.030408713517304897,0
49.5,0.5882352941176471,10,7,5,0.5269128580483844,0.17227467013994047,0.35595735588667704,0.06132243606926269,0
50.5,0.47058823529411764,10,7,4,0.5039713267726426,0.17596463435717746,-0.18971477763402772,-0.03338309147852492,0
51.5,0.5,10,6,4,0.5046416922087201,0.1741921332627468,-0.02664696804486987,-0.004641692208720127,0
52.5,0.75,9,7,6,0.5508833182727146,0.17324674037376153,1.1493242602874498,0.19911668172728536,0
53.5,0.7058823529411765,9,8,6,0.53197896268678,0.1750007829565912,0.9937292126146264,0.1739033902543965,0
54.5,0.8235294117647058,9,8,7,0.5712357264166863,0.17239720433921876,1.463444180055216,0.25229368534801955,0
55.5,0.7058823529411765,8,9,6,0.619781529810881,0.1655311430673456,0.520148786112507,0.08610082313029555,0
56.5,0.631578947368421,9,10,6,0.6273616638891238,0.16263772116683176,0.02593053720281248,0.004217283479297174,0
57.5,0.5555555555555556,8,10,5,0.6228488223069762,0.168007522148242,-0.4005372253037827,-0.06729326675142067,0
58.5,0.5555555555555556,7,11,5,0.6307535933521766,0.15424039623228947,-0.4875378930132617,-0.07519803779662104,0
59.5,0.375,6,10,3,0.6399068389272893,0.16913584996521147,-1.5662370750008137,-0.2649068389272893,0
60.5,0.42857142857142855,5,9,3,0.6088699473205934,0.1704783797471098,-1.057603427581975,-0.18029851874916486,0
61.5,0.3333333333333333,4,8,2,0.5798782745032744,0.1645063322128027,-1.498695751425633,-0.24654494116994113,0
62.5,0.36363636363636365,3,8,2,0.5668108255435654,0.1508296231089504,-1.3470461419932116,-0.2031744619072018,0
63.5,0.36363636363636365,4,7,2,0.5546190759361038,0.16366860754414667,-1.1668866446989599,-0.19098271229974018,0
64.5,0.6153846153846154,6,7,4,0.5079539736493297,0.1693323771440205,0.6344365061615703,0.10743064173528571,0
65.5,0.6153846153846154,6,7,4,0.5447611079409067,0.18448224062468144,0.38282008720496946,0.07062350744370871,0
66.5,0.625,8,8,5,0.5842467774743315,0.18294734917970745,0.2227592950015197,0.04075322252566849,0
67.5,0.625,8,8,5,0.5653866259557435,0.19210068094253538,0.3103235956882897,0.059613374044256484,0
68.5,0.6666666666666666,7,8,5,0.5851560190755237,0.1894227717322624,0.4303107110392897,0.0815106475911429,0
69.5,0.625,8,8,5,0.5514868579734679,0.18404380127366257,0.39943286064398503,0.07351314202653214,0
70.5,0.5714285714285714,7,7,4,0.5585343188459287,0.18266246785885232,0.0705905966003172,0.012894252582642651,0
71.5,0.5333333333333333,7,8,4,0.5583484687912705,0.16194422603557174,-0.15446759708766974,-0.02501513545793721,0
72.5,0.5333333333333333,8,7,4,0.5590452848407182,0.18070728743981293,-0.14228508363808318,-0.025711951507384923,0
73.5,0.5333333333333333,7,8,4,0.5947031953512605,0.18268002342972423,-0.3359418335170935,-0.06136986201792716,0
74.5,0.46153846153846156,5,8,3,0.5915273941658616,0.19317075320334606,-0.672922429880283,-0.12998893262740008,0
75.5,0.46153846153846156,5,8,3,0.5672992056962645,0.17219667557563748,-0.6141857489655626,-0.1057607441578029,0
76.5,0.3076923076923077,5,8,2,0.5490707325783951,0.17279048297935087,-1.3969428218736621,-0.2413784248860874,0
77.5,0.15384615384615385,5,8,1,0.5659171999225405,0.17148859144661543,-2.402906470922089,-0.41207104607638667,0
78.5,0.4,7,8,3,0.5855337965354218,0.1764331369863929,-1.0515813508985603,-0.1855337965354218,0
79.5,0.5882352941176471,8,9,5,0.6227638468029032,0.18249055046052892,-0.18920734579473109,-0.03452855268525612,0
80.5,0.631578947368421,10,9,6,0.6276788028938352,0.18065294239002957,0.021589155554219846,0.003900144474585865,0
81.5,0.7777777777777778,9,9,7,0.6148851470552003,0.17682845685468174,0.9211901388498984,0.16289263072257754,0
82.5,0.625,8,8,5,0.5795348579353224,0.17869057714725353,0.2544350283630854,0.045465142064677555,0
83.5,0.5882352941176471,9,8,5,0.5342147582207953,0.16984230367719771,0.3180629014519443,0.05402053589685174,0
84.5,0.4,8,7,3,0.5458213975309177,0.18270209304733967,-0.7981375314246354,-0.14582139753091772,0
