t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9333333333333333,7,8,7,0.4803143787502786,0.14126887768066582,3.2067852595749424,0.45301895458305474,1
4.5,0.8888888888888888,8,10,8,0.5357695758433099,0.1322118679299194,2.670859421128173,0.353119313045579,1
5.5,0.9090909090909091,10,12,10,0.5441451554728953,0.1325995363156118,2.7522400436557657,0.36494575361801374,1
6.5,0.8,12,13,10,0.5830829322103156,0.13400431854394243,1.6187319195877514,0.21691706778968445,1
7.5,0.8275862068965517,14,15,12,0.5883321309975834,0.12159498659552462,1.9676310890581914,0.2392540758989683,1
8.5,0.8666666666666667,15,15,13,0.5771381546659364,0.12073962879793448,2.397957612452783,0.28952851200073026,1
9.5,0.8,16,14,12,0.5742978310666224,0.1261486492494318,1.7891762636879307,0.2257021689333777,1
10.5,0.7586206896551724,16,13,11,0.5890950942973098,0.11892493107826603,1.4254840748765758,0.1695255953578626,1
11.5,0.8275862068965517,16,13,12,0.5756043172100714,0.12954601488069983,1.9451149455931378,0.2519818896864803,0
12.5,0.7857142857142857,16,12,11,0.58559784286283,0.12315189985614007,1.624956197064128,0.2001164428514557,0
13.5,0.75,14,10,9,0.5939959787492685,0.1365138147949736,1.1427709458198774,0.15600402125073154,0
14.5,0.8181818181818182,13,9,9,0.550813853385513,0.1460541213817149,1.830608833677035,0.2673679647963052,0
15.5,0.7619047619047619,11,10,8,0.5313777864118502,0.13561296138576037,1.69988895705302,0.23052697549291168,0
16.5,0.7368421052631579,9,10,7,0.5281840673146568,0.14451075216174894,1.4438928233862687,0.20865803794850102,0
17.5,0.7368421052631579,8,11,7,0.5350898565464388,0.13897012156572816,1.4517670880880467,0.20175224871671904,0
18.5,0.7619047619047619,9,12,8,0.5700542119263057,0.14678515401287692,1.307016034888827,0.1918505499784562,0
19.5,0.7272727272727273,10,12,8,0.5860916508228663,0.1422506616661611,0.9924809824870253,0.141181076449861,0
20.5,0.8181818181818182,11,11,9,0.6227064304776103,0.14772832862988977,1.323208551245042,0.19547538770420791,0
21.5,0.7619047619047619,11,10,8,0.6038327358884217,0.15095120832708883,1.0471729757460544,0.15807202601634018,0
22.5,0.7619047619047619,13,8,8,0.5774500114470266,0.152307396322445,1.2110688969249541,0.1844547504577353,0
23.5,0.7777777777777778,11,7,7,0.595829300069817,0.15064418537845856,1.2078028584432743,0.18194847770796074,0
24.5,0.8235294117647058,10,7,7,0.5702505016531905,0.1482300762436914,1.7086877139233396,0.2532789101115154,0
25.5,0.7142857142857143,9,5,5,0.4814409149587942,0.15169318672188678,1.5349720337394988,0.2328447993269201,0
26.5,0.6666666666666666,8,4,4,0.4174604138551507,0.1579003102748548,1.5782505580750676,0.24920625281151593,0
27.5,0.6666666666666666,8,4,4,0.4140969403747267,0.14824456426551497,1.7037368455518698,0.2525697262919399,0
28.5,0.4,6,4,2,0.36085081818766024,0.14775054720594336,0.2649681003060609,0.039149181812339784,0
29.5,0.4,6,4,2,0.4128167677351888,0.17149063721586064,-0.07473741974062373,-0.012816767735188805,0
30.5,0.46153846153846156,7,6,3,0.541127092369275,0.17111379234868596,-0.4651210737509241,-0.07958863083081347,0
31.5,0.5333333333333333,8,7,4,0.5923632843420769,0.16945766006214394,-0.34834631250718273,-0.05902995100874353,0
32.5,0.625,8,8,5,0.6193041032717301,0.1630922900959756,0.03492437763255381,0.005695896728269867,0
33.5,0.6666666666666666,10,8,6,0.6045063165786817,0.15048402711520473,0.41306942191543944,0.06216035008798493,0
34.5,0.7777777777777778,10,8,7,0.6011351747252911,0.15212981336860476,1.161130741838803,0.1766426030524867,0
35.5,0.8235294117647058,10,7,7,0.5938703621455943,0.15794634086996037,1.4540320994722717,0.22965904961911154,0
36.5,0.8235294117647058,10,7,7,0.5882623208700036,0.16070881689130034,1.4639339362060722,0.2352670908947022,0
