t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.8571428571428571,7,7,6,0.41996578379480853,0.16845461110672388,2.595221766123555,0.43717707334804856,1
4.5,0.8235294117647058,8,9,7,0.4567752324043346,0.15269380903396323,2.401892923365316,0.36675417936037125,1
5.5,0.8,9,11,8,0.46678918216660176,0.14860284501850482,2.2422909722347852,0.3332108178333983,1
6.5,0.782608695652174,10,13,9,0.4789322301532242,0.14044969594942,2.1621724664203787,0.3036764654989497,1
7.5,0.8,12,13,10,0.5144768255512454,0.14395834610182195,1.9833735395015144,0.28552317444875464,1
8.5,0.7857142857142857,13,15,11,0.5300406232075259,0.1363516215681621,1.875105404441037,0.2556736625067598,1
9.5,0.7857142857142857,13,15,11,0.5290969157309041,0.1345862633464236,1.906712940850815,0.2566173699833816,1
10.5,0.7857142857142857,13,15,11,0.5439766098527836,0.1357072072509715,1.781317888403982,0.24173767586150208,1
11.5,0.7407407407407407,12,15,10,0.554870942519663,0.13308816066706544,1.3965915321803217,0.18586979822107774,1
12.5,0.6666666666666666,10,17,9,0.5303001637919202,0.12024021697685741,1.1341172388352625,0.1363665028747464,0
13.5,0.64,8,17,8,0.5280387394992176,0.12344067096359627,0.9070046332930313,0.11196126050078237,0
14.5,0.6086956521739131,7,16,7,0.5367997498003609,0.12793335795854,0.5619793267433175,0.07189590237355215,0
15.5,0.6363636363636364,7,15,7,0.5554883143769778,0.13328330562026025,0.606792588241185,0.08087532198665859,0
16.5,0.6,8,12,6,0.523967111473352,0.14118920357095727,0.5385177237609127,0.07603288852664802,0
17.5,0.631578947368421,9,10,6,0.5607814184861668,0.15973080070611106,0.4432302885184598,0.07079752888225421,0
18.5,0.625,9,7,5,0.5009896564563747,0.1761898073630801,0.7038451622123243,0.12401034354362528,0
19.5,0.5882352941176471,11,6,5,0.4593423948514506,0.17195545727718675,0.7495714373195216,0.12889289926619646,0
20.5,0.5,11,5,4,0.45810722463810705,0.17405287991864796,0.24068992929892094,0.04189277536189295,0
21.5,0.625,9,7,5,0.5282341383762437,0.17689309306507373,0.5470301861258033,0.09676586162375633,0
22.5,0.5,9,7,4,0.5213712443301454,0.1906252110622734,-0.1121113215353441,-0.021371244330145367,0
23.5,0.5882352941176471,8,9,5,0.6103371380425561,0.1802221036686771,-0.12263669924495688,-0.022101843924908993,0
24.5,0.5882352941176471,7,10,5,0.6373260697503093,0.18163365407191842,-0.27027356732703584,-0.049090775632662176,0
25.5,0.5333333333333333,5,10,4,0.6374246912048332,0.1766442666398234,-0.5892710805255943,-0.10409135787149992,0
26.5,0.42857142857142855,4,10,3,0.6419797169899842,0.17071272446833496,-1.2501018250583904,-0.2134082884185557,0
27.5,0.46153846153846156,3,10,3,0.6244516666015218,0.17436887221426045,-0.93430210905348,-0.16291320506306028,0
28.5,0.46153846153846156,3,10,3,0.6259645666014189,0.17754821728932654,-0.9260926838539533,-0.1644261050629573,0
29.5,0.46153846153846156,3,10,3,0.6087561435192139,0.18216647328897648,-0.8081491578706487,-0.14721768198075236,0
30.5,0.42857142857142855,4,10,3,0.6103908751390545,0.17827786695407108,-1.019865503632413,-0.181819446567626,0
31.5,0.5333333333333333,6,9,4,0.6103004734171916,0.1890024502285709,-0.40722826603981993,-0.0769671400838583,0
32.5,0.625,8,8,5,0.5799285033851598,0.19487921504861205,0.23127913668780567,0.04507149661484022,0
33.5,0.625,9,7,5,0.5475305329001924,0.19558553091163222,0.3960899701461516,0.07746946709980762,0
34.5,0.5882352941176471,10,7,5,0.5100316204521312,0.17720512589596793,0.44131722076384505,0.07820367366551584,0
35.5,0.5882352941176471,10,7,5,0.4948213640075095,0.17915452545658425,0.5214154086929568,0.0934139301101376,0
36.5,0.6666666666666666,9,6,5,0.511665228905941,0.17616073782857564,0.8798864018812159,0.1550014377607256,0
37.5,0.5714285714285714,8,6,4,0.5124652757287432,0.1745856871416658,0.3377327011462457,0.05896329569982817,0
38.5,0.46153846153846156,7,6,3,0.5101044345145739,0.17121190632561215,-0.2836600211888837,-0.048565972976112315,0
39.5,0.3076923076923077,7,6,2,0.5114826177778191,0.1693005895482253,-1.2037188448623901,-0.2037903100855114,0
40.5,0.3333333333333333,5,7,2,0.505332275601935,0.16640628530284923,-1.0336084478754766,-0.17199894226860174,0
41.5,0.18181818181818182,4,7,1,0.5450750905527222,0.18612014826586532,-1.9517333943643873,-0.36325690873454036,0
42.5,0.2857142857142857,5,9,2,0.5772529740383455,0.17691972623882385,-1.6478585770052114,-0.2915386883240598,0
43.5,0.4,5,10,3,0.6273034935480755,0.17260648837113207,-1.3168884651620738,-0.22730349354807544,0
44.5,0.5555555555555556,7,11,5,0.6416336644499218,0.16514915742042752,-0.521214338836942,-0.08607810889436618,0
45.5,0.5555555555555556,7,11,5,0.6139512916339879,0.16571093587403626,-0.3523951860535101,-0.05839573607843229,0
46.5,0.6666666666666666,8,10,6,0.6344266824338671,0.16418690092287655,0.1963614883500577,0.0322399842327995,0
47.5,0.7058823529411765,8,9,6,0.5901878175745824,0.16642580214179828,0.6951718656462894,0.11569453536659413,0
48.5,0.625,8,8,5,0.5908387437038366,0.16839484023050372,0.2028640322316437,0.0341612562961634,0
49.5,0.5555555555555556,10,8,5,0.5916394191549764,0.1636822434080818,-0.22045069060703748,-0.03608386359942084,0
50.5,0.631578947368421,10,9,6,0.5912064706964861,0.1653693503841476,0.24413518332236864,0.04037247667193489,0
51.5,0.5882352941176471,8,9,5,0.6221362948197313,0.16680428443168566,-0.2032381891004024,-0.03390100070208424,0
52.5,0.5882352941176471,7,10,5,0.631884271113565,0.16920301486036263,-0.25796808072208377,-0.043648976995917965,0
53.5,0.625,6,10,5,0.6314095507601835,0.17167539190356185,-0.037335291267510284,-0.006409550760183458,0
54.5,0.4,5,10,3,0.5939952661993784,0.16499246225856057,-1.1757825996642641,-0.19399526619937835,0
55.5,0.3076923076923077,3,10,2,0.6078069276717211,0.1540255626048976,-1.9484728047983801,-0.30011461997941336,0
56.5,0.3076923076923077,5,8,2,0.5777665225297578,0.1634814133031476,-1.6520178617286898,-0.2700742148374501,0
57.5,0.46153846153846156,6,7,3,0.5421327807727189,0.15579024460904978,-0.5173258405011556,-0.0805943192342573,0
58.5,0.46153846153846156,6,7,3,0.50707538960008,0.17205750696011576,-0.26466109422458545,-0.045536928061618465,0
59.5,0.6666666666666666,7,8,5,0.5117700417401656,0.17188656904016789,0.9011560693279269,0.15489662492650103,0
60.5,0.7692307692307693,7,6,5,0.5073128997679307,0.2067230002129218,1.2669991689026707,0.26191786946283857,0
61.5,0.8,7,8,6,0.584730558828856,0.2029311673383415,1.0608002900423434,0.215269441171144,0
62.5,0.75,6,10,6,0.6142038120555653,0.18533445199488188,0.7327088217153754,0.1357961879444347,0
63.5,0.875,7,9,7,0.6175008427846662,0.18856613516044093,1.3655641666317306,0.2574991572153338,0
64.5,0.6666666666666666,8,10,6,0.6175284282359629,0.17832793571735117,0.27554986397973896,0.04913823843070375,0
65.5,0.47058823529411764,7,10,4,0.6374748644779639,0.17300206858377787,-0.9646510619786596,-0.16688662918384622,0
66.5,0.47058823529411764,7,10,4,0.6399021112963703,0.17602982406571435,-0.9618476692849813,-0.16931387600225267,0
67.5,0.5555555555555556,8,10,5,0.6233882392801259,0.18192843224936864,-0.3728536704564808,-0.0678326837245703,0
68.5,0.3157894736842105,9,10,3,0.6376746951310754,0.18551126910250604,-1.7351248956687593,-0.32188522144686493,0
69.5,0.3157894736842105,9,10,3,0.631660984515477,0.18701351240565903,-1.6890304169363768,-0.3158715108312665,0
70.5,0.4444444444444444,8,10,4,0.6447679776278074,0.17626759833229996,-1.1364739468777052,-0.20032353318336293,0
71.5,0.5263157894736842,9,10,5,0.6325044761239269,0.1748343456384841,-0.6073674269346122,-0.10618868665024273,0
72.5,0.375,7,9,3,0.6158013238051938,0.17456649256231985,-1.3794246551595706,-0.2408013238051938,0
73.5,0.42857142857142855,5,9,3,0.5991059070444519,0.160138826094088,-1.0649165017160016,-0.17053447847302333,0
74.5,0.3333333333333333,4,8,2,0.5898462727073409,0.17163900381607808,-1.4944909587617814,-0.2565129393740076,0
75.5,0.36363636363636365,4,7,2,0.5516636321968365,0.17285451525502354,-1.0877775930993987,-0.1880272685604728,0
76.5,0.18181818181818182,4,7,1,0.5056134399656071,0.18480442744182907,-1.7520968660198708,-0.3237952581474253,0
77.5,0.3076923076923077,5,8,2,0.5645844465561959,0.1743426000208291,-1.4734903507989252,-0.2568921388638882,0
78.5,0.4,7,8,3,0.5624919180492709,0.17397036787034578,-0.9340206613253276,-0.16249191804927088,0
79.5,0.47058823529411764,8,9,4,0.5784602585580914,0.1776408211220969,-0.6072479432519096,-0.10787202326397372,0
80.5,0.625,7,9,5,0.6129428914824425,0.18201876316180518,0.06624101992627728,0.01205710851755748,0
81.5,0.7058823529411765,7,10,6,0.6178656002628711,0.17892979011925247,0.4919066446098459,0.08801675267830544,0
82.5,0.625,8,8,5,0.5906407226931994,0.19639973116831946,0.1749456432674737,0.03435927730680055,0
83.5,0.7142857142857143,7,7,5,0.5555467396380709,0.18865016949076113,0.8414462339267468,0.15873897464764342,0
84.5,0.6153846153846154,7,6,4,0.4701984370634525,0.18726370210011814,0.7753033646827135,0.14518617832116293,0
85.5,0.46153846153846156,8,5,3,0.4669219210528034,0.1659556466672222,-0.03243914637708504,-0.005383459514341826,0
86.5,0.3333333333333333,8,4,2,0.3931264436543848,0.1736066148862593,-0.3444172352546921,-0.0597931103210515,0
87.5,0.46153846153846156,8,5,3,0.4469869166780931,0.1749569121760014,0.08317216324514262,0.01455154486036847,0
88.5,0.5714285714285714,8,6,4,0.4974547575919093,0.18667964772432727,0.3962607318924254,0.07397381383666207,0
89.5,0.5333333333333333,7,8,4,0.581509882394867,0.1810888018479983,-0.26603825620300886,-0.04817654906153368,0
90.5,0.5333333333333333,6,9,4,0.6142293210917049,0.1776964097630232,-0.45524829604748274,-0.08089598775837159,0
91.5,0.5,6,10,4,0.6330794509105856,0.17023479909734562,-0.781740581927004,-0.1330794509105856,0
92.5,0.4,7,8,3,0.5722921850681137,0.18194089817370782,-0.9469678714217296,-0.17229218506811372,0
93.5,0.5333333333333333,7,8,4,0.5862815509567831,0.17325997558670603,-0.3055998215638237,-0.05294821762344981,0
94.5,0.5555555555555556,9,9,5,0.5832295617780913,0.15816553624151317,-0.174968623887055,-0.027674006222535685,0
95.5,0.5263157894736842,10,9,5,0.582451183766354,0.16218074947319566,-0.34612859093950316,-0.05613539429266978,0
96.5,0.42105263157894735,10,9,4,0.5779454183501397,0.16419038033899339,-0.9555540735533095,-0.15689278677119234,0
97.5,0.5714285714285714,10,11,6,0.6389421863119905,0.15859258587201527,-0.4257047358941661,-0.06751361488341912,0
98.5,0.4444444444444444,8,10,4,0.6458515086605711,0.1657573070040221,-1.2150720101361172,-0.20140706421612664,0
99.5,0.47058823529411764,8,9,4,0.5820872143766107,0.1765195699308342,-0.6316522248846504,-0.11149897908249307,0
100.5,0.7058823529411765,8,9,6,0.5628759305366117,0.17159261162052628,0.8334066429434664,0.14300642240456485,0
101.5,0.7777777777777778,9,9,7,0.5678514111447548,0.17109810505515297,1.2269356610662279,0.209926366633023,0
102.5,0.5555555555555556,9,9,5,0.5741979650122839,0.1750438859854209,-0.10650134594407396,-0.018642409456728348,0
103.5,0.4444444444444444,9,9,4,0.6048471853997396,0.17362849349009302,-0.9238272920017445,-0.16040274095529516,0
104.5,0.375,7,9,3,0.5881999345082163,0.17678117952736275,-1.206010363084021,-0.21319993450821628,0
105.5,0.26666666666666666,6,9,2,0.5893802954699239,0.17168322788074433,-1.8797038754852777,-0.3227136288032572,0
106.5,0.375,7,9,3,0.5706024615391488,0.17705177788378512,-1.1047754723340886,-0.19560246153914884,0
107.5,0.5714285714285714,6,8,4,0.5784929697495486,0.18354787437134412,-0.0384880421261913,-0.007064398320977161,0
108.5,0.7142857142857143,6,8,5,0.5425984728463832,0.1867164720701752,0.9195077409924738,0.17168724143933112,0
109.5,0.875,8,8,7,0.575898693987471,0.18610049435838308,1.6072031782813785,0.29910130601252904,0
110.5,0.8235294117647058,9,8,7,0.5436297586916007,0.18115420984980846,1.54509052428406,0.27989965307310516,0
111.5,0.8421052631578947,10,9,8,0.5445035743152616,0.17695742347891708,1.6817700155884654,0.29760168884263305,0
112.5,0.7777777777777778,9,9,7,0.6100041425292972,0.16568089793357849,1.0126311321401762,0.16777363524848055,0
113.5,0.6666666666666666,9,9,6,0.5412726485932368,0.16770868980964523,0.7476894501755164,0.12539401807342987,0
114.5,0.5882352941176471,9,8,5,0.5811891010004787,0.15950189208925858,0.044176235309016,0.0070461931171683645,0
115.5,0.47058823529411764,8,9,4,0.565614464594573,0.1518510666388144,-0.6257857215219972,-0.09502622930045534,0
116.5,0.35294117647058826,8,9,3,0.5828966010941243,0.15660947862299507,-1.4683365696983528,-0.22995542462353608,0
117.5,0.26666666666666666,7,8,2,0.5452354024286687,0.18965404377171305,-1.468825711395407,-0.2785687357620021,0
118.5,0.26666666666666666,6,9,2,0.5825464142668477,0.18279548850752922,-1.728050020157747,-0.31587974760018106,0
119.5,0.13333333333333333,6,9,1,0.6109771259528226,0.18859143385331076,-2.532690816651873,-0.4776437926194893,0
120.5,0.4,6,9,3,0.6132635769888866,0.19424876680701536,-1.0978889621511072,-0.21326357698888654,0
121.5,0.375,7,9,3,0.6081822986267259,0.18818951915347754,-1.2390822808604691,-0.2331822986267259,0
122.5,0.23529411764705882,8,9,2,0.5732674374215396,0.1846227074007932,-1.8306162038929603,-0.3379733197744808,0
123.5,0.2222222222222222,9,9,2,0.5900277390222437,0.18107320003830998,-2.0312531988290052,-0.3678055168000215,0
124.5,0.5263157894736842,10,9,5,0.5952409574257872,0.18044407545892815,-0.3819752340264086,-0.06892516795210302,0
125.5,0.5263157894736842,10,9,5,0.5769934827126776,0.18777225120319613,-0.2698891498305198,-0.050677693238993404,0
126.5,0.631578947368421,10,9,6,0.5933008228355752,0.18833522591306198,0.20324463651062033,0.03827812453284585,0
127.5,0.7058823529411765,8,9,6,0.6100384755767109,0.19277741156151365,0.49717379535352185,0.09584387736446565,0
128.5,0.5882352941176471,9,8,5,0.5771932055904192,0.18747868820765717,0.05889783330997772,0.011042088527227878,0
129.5,0.5333333333333333,7,8,4,0.5748440140440914,0.18716053845167388,-0.22179184273653055,-0.04151068071075803,0
130.5,0.2857142857142857,6,8,2,0.5697578012201077,0.18816549101471594,-1.5095409576648018,-0.28404351550582196,0
131.5,0.4,7,8,3,0.5510090883402803,0.19191298276779964,-0.7868622860340302,-0.15100908834028026,0
132.5,0.4,6,9,3,0.5859497195528929,0.1838427309642106,-1.011460820765834,-0.18594971955289286,0
133.5,0.5333333333333333,5,10,4,0.6150033055195055,0.17818129495069557,-0.4583532306731246,-0.08166997218617222,0
134.5,0.5714285714285714,4,10,4,0.5986409716433341,0.18014304098388723,-0.15105995805409253,-0.027212400214762678,0
135.5,0.6666666666666666,5,10,5,0.6083902019283868,0.17106887264110826,0.34066083349096604,0.058276464738279854,0
136.5,0.6666666666666666,5,10,5,0.6217616398079717,0.16908248596963785,0.2655805928164464,0.04490502685869491,0
137.5,0.625,6,10,5,0.6257051101946915,0.17453005694700502,-0.004040050218431154,-0.0007051101946915495,0
138.5,0.6666666666666666,6,9,5,0.6148067287116048,0.1755976327599998,0.29533392415341975,0.05185993795506183,0
139.5,0.7058823529411765,8,9,6,0.5986167736460306,0.1758739203139969,0.6099004281228226,0.10726557929514591,0
140.5,0.75,8,8,6,0.5794583136333911,0.17752593770994374,0.9606578540948408,0.17054168636660894,0
141.5,0.625,9,7,5,0.5410860588242167,0.18024482036310777,0.4655553541385353,0.08391394117578332,0
142.5,0.8,8,7,6,0.5416936301314783,0.18546909689907207,1.3927191871165794,0.25830636986852173,0
143.5,0.7058823529411765,9,8,6,0.5637469683309466,0.18414150632981593,0.7718812963094325,0.1421353846102299,0
144.5,0.6153846153846154,7,6,4,0.5017929608575119,0.18730231604323946,0.6064615586540876,0.11359165452710351,0
145.5,0.6153846153846154,7,6,4,0.4816175768418029,0.18336501330969274,0.7295123324147331,0.13376703854281252,0
146.5,0.5714285714285714,8,6,4,0.4836432862029611,0.18673092689954754,0.4701164755254209,0.0877852852256103,0
147.5,0.5714285714285714,8,6,4,0.46156513001961924,0.17075743564504853,0.6433889159434556,0.10986344140895216,0
148.5,0.7692307692307693,8,5,5,0.44987211611917494,0.18765820713102166,1.7018102112028617,0.31935865311159434,0
149.5,0.7777777777777778,11,7,7,0.544774204270102,0.1817936224773024,1.281692780706689,0.23300357350767575,0
150.5,0.9,11,9,9,0.5849230503586541,0.16343057276134051,1.9278947893149485,0.3150769496413459,1
151.5,0.9473684210526315,10,9,9,0.6220948526361839,0.17052257067815785,1.9075103496437715,0.3252735684164476,1
