t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,1.0,6,6,6,0.5719922965922964,0.189988882561792,2.2528039411384944,0.42800770340770355,1
4.5,1.0,6,6,6,0.5716926795426795,0.19153440352879708,2.2361900137325703,0.42830732045732045,1
5.5,1.0,6,6,6,0.5684584415584416,0.19144332971262176,2.2541477892666797,0.4315415584415584,1
6.5,0.8571428571428571,7,7,6,0.5848836663336664,0.17034653167712197,1.5982667103856034,0.2722591908091907,1
7.5,0.8,7,8,6,0.5959372005445535,0.15875631423874315,1.2853838314019435,0.2040627994554466,0
8.5,0.8235294117647058,8,9,7,0.6222733283056813,0.13887242596054244,1.4492155808972984,0.20125608345902457,0
9.5,0.7777777777777778,8,10,7,0.6473013465980184,0.13066035289870476,0.9985923678080989,0.13047643117975938,0
10.5,0.7619047619047619,9,12,8,0.6316184161383851,0.11009842363520095,1.1833624993402838,0.13028634576637677,0
11.5,0.8181818181818182,9,13,9,0.6137433035574676,0.10004074466891057,2.043552507540295,0.2044385146243506,0
12.5,0.782608695652174,9,14,9,0.5953093579585638,0.09343927741395952,2.004503276109756,0.18729933769361018,0
13.5,0.6956521739130435,8,15,8,0.5700847878822842,0.08702210317163864,1.442936696014983,0.12556738603075923,0
14.5,0.6666666666666666,8,16,8,0.5469033324417765,0.08171987383882795,1.4655349867658074,0.11976333422489016,0
15.5,0.6363636363636364,7,15,7,0.5700924111312926,0.0842064149219181,0.7870092236297546,0.06627122523234374,0
16.5,0.6,6,14,6,0.5866987323478035,0.09649843192449403,0.13783921030555404,0.013301267652196525,0
17.5,0.5555555555555556,5,13,5,0.6142575109788732,0.09633552416031944,-0.6093490011600194,-0.058701955423317576,0
18.5,0.5,5,11,4,0.6295870052204418,0.11211196444826525,-1.1558713279013184,-0.12958700522044175,0
19.5,0.5333333333333333,5,10,4,0.6512899772999619,0.11837907118285704,-0.9964315717972141,-0.11795664396662853,0
20.5,0.42857142857142855,5,9,3,0.6281575545369662,0.14228766430643536,-1.4026945128265123,-0.19958612596553765,0
21.5,0.42857142857142855,5,9,3,0.6284915897827662,0.13268652325495345,-1.5067103750031694,-0.19992016121133765,0
22.5,0.42857142857142855,5,9,3,0.6290081612831613,0.13712623415227032,-1.461695013728445,-0.20043673271173273,0
23.5,0.5333333333333333,5,10,4,0.6303334962595024,0.1285343022810541,-0.754663628344656,-0.09700016292616909,0
24.5,0.5333333333333333,5,10,4,0.645593571882194,0.12463248313769323,-0.9007301766172486,-0.11226023854886069,0
25.5,0.7058823529411765,6,11,6,0.6659684984520124,0.10606306063190017,0.37632191878460025,0.03991385448916407,0
26.5,0.6666666666666666,6,12,6,0.6450040493390339,0.09881435574800579,0.2192254067098943,0.02166261732763275,0
27.5,0.631578947368421,7,12,6,0.6346621050174456,0.10423732919130323,-0.029578248722836566,-0.0030831576490245594,0
28.5,0.5263157894736842,7,12,5,0.6087662194702441,0.11262199082199989,-0.7320988502758188,-0.08245042999655994,0
29.5,0.5263157894736842,7,12,5,0.6100449174406604,0.11031077627750151,-0.7590294510877555,-0.08372912796697618,0
30.5,0.5263157894736842,7,12,5,0.5822823001130276,0.11776276701877553,-0.47524792475724015,-0.055966510639343436,0
31.5,0.35294117647058826,6,11,3,0.6107838042504451,0.12486086598062132,-2.065039560272428,-0.25784262777985684,0
32.5,0.5,6,10,4,0.6470388583638583,0.12640128912702406,-1.1632702433603745,-0.14703885836385833,0
33.5,0.7058823529411765,7,10,6,0.7033959182458409,0.11182608683632242,0.022234835946418733,0.0024864346953356042,0
34.5,0.7058823529411765,7,10,6,0.6892395942722567,0.11489539741563813,0.14485139564567656,0.016642758668919844,0
35.5,0.8235294117647058,8,9,7,0.7046168747918748,0.11136472486506413,1.0677756095290698,0.118912536972831,0
36.5,0.875,8,8,7,0.6351527624336447,0.12706833538496295,1.8875452868704092,0.2398472375663553,0
37.5,0.8571428571428571,7,7,6,0.6579401376401377,0.13012868843393874,1.5308132426451593,0.1992027195027194,0
38.5,0.8333333333333334,6,6,5,0.6223340492840492,0.1473365758182358,1.4320903202582018,0.21099928404928414,0
39.5,0.8333333333333334,6,6,5,0.6056142801642802,0.1738879342661958,1.3095736293034004,0.22771905316905316,0
40.5,0.9090909090909091,5,6,5,0.6608356088356088,0.17496223044679068,1.4189079529984583,0.2482553002553003,0
41.5,0.7692307692307693,5,8,5,0.6873870110281876,0.1527430792290812,0.535826294819119,0.08184375820258172,0
42.5,0.8571428571428571,6,8,6,0.7072371775283541,0.13774471803529675,1.0882862279778307,0.14990567961450296,0
43.5,0.875,7,9,7,0.6975334023819318,0.1300157190115131,1.3649626288829984,0.17746659761806816,0
44.5,0.875,7,9,7,0.7230823237220295,0.12209424863513046,1.2442656224697783,0.15191767627797048,0
45.5,0.9411764705882353,8,9,8,0.767144786912434,0.1117116487941423,1.5578651425734462,0.17403168367580124,0
46.5,0.9411764705882353,8,9,8,0.7588087081219435,0.11644669938060305,1.5661050372087189,0.18236776246629183,0
47.5,0.8,7,8,6,0.7538903846153846,0.12410544123518785,0.3715358079847179,0.04610961538461544,0
48.5,0.75,7,9,6,0.7403283650989533,0.1185742369586363,0.08156607328133679,0.009671634901046722,0
