t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,-0.09999999999999964,0
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,0.09999999999999964,0
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,0.0,0
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,0.0,0
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,0.20000000000000107,0
11.5,11.5,0.75,0.6370592278206829,0.14030596818489707,0.8049605703905783,0.11294077217931708,6.0,10.0,6.0,0.20000000000000107,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.09999999999999964,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.0,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.0,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.20000000000000107,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.20000000000000107,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.0,0
12.5,12.5,0.8235294117647058,0.6725403766769866,0.12737064940754886,1.1854303624110325,0.15098903508771921,7.0,10.0,7.0,0.20000000000000107,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.0,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.0,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.20000000000000107,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.20000000000000107,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.0,0
13.5,13.5,0.7058823529411765,0.6554975853094275,0.12486677315745805,0.4035082060478445,0.05038476763174904,7.0,10.0,6.0,0.20000000000000107,0
14.5,14.5,0.6666666666666666,0.6570561936429583,0.1389860920149583,0.06914701236922324,0.009610473023708321,7.0,8.0,5.0,0.0,0
14.5,14.5,0.6666666666666666,0.6570561936429583,0.1389860920149583,0.06914701236922324,0.009610473023708321,7.0,8.0,5.0,0.20000000000000107,0
14.5,14.5,0.6666666666666666,0.6570561936429583,0.1389860920149583,0.06914701236922324,0.009610473023708321,7.0,8.0,5.0,0.20000000000000107,0
14.5,14.5,0.6666666666666666,0.6570561936429583,0.1389860920149583,0.06914701236922324,0.009610473023708321,7.0,8.0,5.0,0.0,0
14.5,14.5,0.6666666666666666,0.6570561936429583,0.1389860920149583,0.06914701236922324,0.009610473023708321,7.0,8.0,5.0,0.20000000000000107,0
15.5,15.5,0.46153846153846156,0.6553609594653712,0.15781989907538735,-1.228124584177592,-0.19382249792690964,5.0,8.0,3.0,0.20000000000000107,0
15.5,15.5,0.46153846153846156,0.6553609594653712,0.15781989907538735,-1.228124584177592,-0.19382249792690964,5.0,8.0,3.0,0.0,0
15.5,15.5,0.46153846153846156,0.6553609594653712,0.15781989907538735,-1.228124584177592,-0.19382249792690964,5.0,8.0,3.0,0.20000000000000107,0
16.5,16.5,0.46153846153846156,0.6348274888510181,0.1676700904070763,-1.0335118618463102,-0.17328902731255658,5.0,8.0,3.0,0.0,0
16.5,16.5,0.46153846153846156,0.6348274888510181,0.1676700904070763,-1.0335118618463102,-0.17328902731255658,5.0,8.0,3.0,0.20000000000000107,0
16.5,16.5,0.46153846153846156,0.6348274888510181,0.1676700904070763,-1.0335118618463102,-0.17328902731255658,5.0,8.0,3.0,-0.1999999999999993,0
17.5,17.5,0.3076923076923077,0.6006908557215058,0.15937175736485243,-1.8384596673451472,-0.2929985480291981,4.0,9.0,2.0,-0.1999999999999993,0
17.5,17.5,0.3076923076923077,0.6006908557215058,0.15937175736485243,-1.8384596673451472,-0.2929985480291981,4.0,9.0,2.0,0.09999999999999787,0
18.5,18.5,0.42857142857142855,0.6537589618843489,0.14945155291327053,-1.506759407468993,-0.22518753331292035,4.0,10.0,3.0,-0.1999999999999993,0
18.5,18.5,0.42857142857142855,0.6537589618843489,0.14945155291327053,-1.506759407468993,-0.22518753331292035,4.0,10.0,3.0,0.09999999999999787,0
18.5,18.5,0.42857142857142855,0.6537589618843489,0.14945155291327053,-1.506759407468993,-0.22518753331292035,4.0,10.0,3.0,0.0,0
19.5,19.5,0.5333333333333333,0.6654302029583763,0.14043778927442616,-0.9406077260794501,-0.13209686962504297,4.0,11.0,4.0,-0.1999999999999993,0
19.5,19.5,0.5333333333333333,0.6654302029583763,0.14043778927442616,-0.9406077260794501,-0.13209686962504297,4.0,11.0,4.0,0.09999999999999787,0
19.5,19.5,0.5333333333333333,0.6654302029583763,0.14043778927442616,-0.9406077260794501,-0.13209686962504297,4.0,11.0,4.0,0.0,0
19.5,19.5,0.5333333333333333,0.6654302029583763,0.14043778927442616,-0.9406077260794501,-0.13209686962504297,4.0,11.0,4.0,-0.1999999999999993,0
