n_A,n_B,n_matched,z_S,p_S,STR,Max_episode,T_overlap,timeline_csv,pair_id,file_a,file_b,condition
209,188,113,-0.2811407473351536,0.6499350064993501,0.0,0.0,169.0,out_grid_invisible_d0.2/0.2_pair_20170705_01_02_01_timeline.csv,20170705_01_02_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_01_B.csv,invisible_pair_Human
223,207,126,-1.02729384437978,0.8680131986801319,0.0,0.0,172.4,out_grid_invisible_d0.2/0.2_pair_20170705_01_02_02_timeline.csv,20170705_01_02_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_02_B.csv,invisible_pair_Human
207,226,132,-0.1062929180947976,0.5860413958604139,0.0230282095567069,4.0,173.7,out_grid_invisible_d0.2/0.2_pair_20170705_01_02_03_timeline.csv,20170705_01_02_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_03_B.csv,invisible_pair_Human
231,237,153,1.1293751474172242,0.1480851914808519,0.0283125707814269,5.0,176.60000000000002,out_grid_invisible_d0.2/0.2_pair_20170705_03_04_01_timeline.csv,20170705_03_04_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_01_B.csv,invisible_pair_Human
270,250,179,0.2791695571937727,0.4253574642535746,0.0,0.0,175.79999999999998,out_grid_invisible_d0.2/0.2_pair_20170705_03_04_02_timeline.csv,20170705_03_04_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_02_B.csv,invisible_pair_Human
267,274,196,0.6182859577055759,0.3068693130686931,0.0,0.0,175.5,out_grid_invisible_d0.2/0.2_pair_20170705_03_04_03_timeline.csv,20170705_03_04_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_03_B.csv,invisible_pair_Human
243,245,156,-0.8110923562472145,0.807019298070193,0.0,0.0,174.79999999999998,out_grid_invisible_d0.2/0.2_pair_20170707_01_02_01_timeline.csv,20170707_01_02_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_01_B.csv,invisible_pair_Human
237,253,157,-0.526453409286803,0.7213278672132787,0.0,0.0,168.89999999999998,out_grid_invisible_d0.2/0.2_pair_20170707_01_02_02_timeline.csv,20170707_01_02_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_02_B.csv,invisible_pair_Human
257,287,180,-1.1942189187758323,0.9104089591040896,0.0,0.0,175.9,out_grid_invisible_d0.2/0.2_pair_20170707_01_02_03_timeline.csv,20170707_01_02_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_03_B.csv,invisible_pair_Human
264,204,145,-0.0409069664926903,0.5552444755524447,0.0,0.0,175.4,out_grid_invisible_d0.2/0.2_pair_20170707_03_04_01_timeline.csv,20170707_03_04_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_03_04_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_03_04_01_B.csv,invisible_pair_Human
