pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170710_01_02_02,visible,0.1,P2,20.0,60.0,40.0,67,53,1,28.0,0.4666666666666667,0.4013616666666666,0.049618856857785,1.3161326990497524,0.1247875212478752,0.9328067193280672,,
20170710_01_02_02,visible,0.1,P3,60.0,180.0,117.5,180,159,1,80.0,0.471976401179941,0.4016790560471976,0.0302581101876385,2.3232563004368347,0.011998800119988,0.992000799920008,,
20170710_01_02_03,visible,0.1,P1,0.0,20.0,14.8,24,22,1,12.0,0.5217391304347826,0.4286347826086956,0.0839702332475727,1.1087780065059931,0.1980801919808019,0.9163083691630836,,
20170710_01_02_03,visible,0.1,P2,20.0,60.0,40.0,69,54,1,27.0,0.4390243902439024,0.4202195121951219,0.0489112409713685,0.3844694527335432,0.4128587141285871,0.7143285671432856,,
20170710_01_02_03,visible,0.1,P3,60.0,180.0,119.5,198,172,1,92.0,0.4972972972972973,0.4004021621621622,0.0284069490375153,3.410965922710375,0.0003999600039996,0.9998000199980002,,
20170710_07_08_01,visible,0.1,P2,20.0,60.0,40.0,39,42,1,12.0,0.2962962962962963,0.2370962962962962,0.0531476968063069,1.1138770550255497,0.1900809919008099,0.9105089491050896,,
20170710_07_08_01,visible,0.1,P3,60.0,180.0,110.7,77,79,1,18.0,0.2307692307692307,0.2079243589743589,0.0357214291401479,0.6395284943735929,0.3234676532346765,0.7974202579742026,,
20170710_07_08_02,visible,0.1,P1,0.0,20.0,13.7,21,16,1,7.0,0.3783783783783784,0.3547567567567568,0.0850536476232577,0.2777261444006824,0.516048395160484,0.7276272372762723,,
20170710_07_08_02,visible,0.1,P2,20.0,60.0,40.0,29,38,1,8.0,0.2388059701492537,0.1518089552238806,0.0513516877611325,1.694141297361994,0.0838916108389161,0.9754024597540246,,
20170710_07_08_02,visible,0.1,P3,60.0,180.0,36.0,41,34,1,13.0,0.3466666666666667,0.3114746666666667,0.059603379406944,0.5904363200570469,0.3546645335466453,0.7912208779122087,,
20170710_07_08_03,visible,0.1,P1,0.0,20.0,10.0,15,14,1,5.0,0.3448275862068966,0.3785655172413793,0.1059001201279594,-0.3185825567876324,0.7417258274172582,0.5014498550144986,,
20170710_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,18.0,0.3870967741935484,0.2810559139784946,0.0514167276244589,2.062380573683379,0.0314968503149685,0.9888011198880112,,
20170710_07_08_03,visible,0.1,P3,60.0,180.0,76.69999999999999,73,76,1,22.0,0.2953020134228188,0.2785838926174497,0.0397399462378892,0.4206880579377724,0.3974602539746025,0.7254274572542746,,
20170714_01_02_01,visible,0.1,P1,0.0,20.0,15.0,26,21,1,12.0,0.5106382978723404,0.3997234042553191,0.0804020538901857,1.3795032371748903,0.1300869913008699,0.9496050394960504,,
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,63,1,27.0,0.4390243902439024,0.3981008130081301,0.0506787538128243,0.8075095411169435,0.2605739426057394,0.8347165283471653,,
20170714_01_02_01,visible,0.1,P3,60.0,180.0,119.1,165,177,1,74.0,0.4327485380116959,0.3800040935672514,0.0299885168826546,1.758821373222088,0.0465953404659534,0.9703029697030296,,
20170714_01_02_02,visible,0.1,P1,0.0,20.0,13.9,23,24,1,8.0,0.3404255319148936,0.4079191489361702,0.0791161275314651,-0.8530955587333799,0.8701129887011299,0.2766723327667233,,
20170714_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,59,1,32.0,0.5161290322580645,0.4045951612903226,0.0485957859121831,2.295134626885002,0.0145985401459854,0.9938006199380062,,
20170714_01_02_02,visible,0.1,P3,60.0,180.0,118.7,157,198,1,83.0,0.4676056338028169,0.3775661971830986,0.0293185091625988,3.071078277560586,0.0013998600139986,0.9992000799920008,,
20170714_01_02_03,visible,0.1,P1,0.0,20.0,14.9,24,26,1,14.0,0.56,0.4097280000000001,0.0793276452665169,1.8943206935631496,0.0482951704829517,0.9838016198380162,,
20170714_01_02_03,visible,0.1,P2,20.0,60.0,40.0,53,65,1,27.0,0.4576271186440678,0.3588203389830508,0.0499716469547579,1.977256818260807,0.0313968603139686,0.986001399860014,,
20170714_01_02_03,visible,0.1,P3,60.0,180.0,118.8,170,199,1,86.0,0.4661246612466124,0.3927138211382113,0.0293271340904268,2.5031712912024453,0.0073992600739926,0.9953004699530048,,
20170714_03_04_01,visible,0.1,P1,0.0,20.0,16.1,19,24,1,8.0,0.3720930232558139,0.3401581395348837,0.087136172912489,0.3664939904235004,0.4513548645135486,0.7402259774022598,,
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,58,1,16.0,0.3076923076923077,0.325125,0.0537414459405995,-0.3243807828870225,0.6872312768723128,0.4430556944305569,,
20170714_03_04_01,visible,0.1,P3,60.0,180.0,119.2,140,130,1,46.0,0.3407407407407407,0.3066955555555555,0.0342903824521086,0.9928493866387764,0.1863813618638136,0.8657134286571343,,
20170714_03_04_02,visible,0.1,P1,0.0,20.0,14.5,18,22,1,8.0,0.4,0.362375,0.0910655734559822,0.4131638178085661,0.4428557144285571,0.7539246075392461,,
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,52,57,1,21.0,0.3853211009174312,0.3493302752293578,0.0546293235648657,0.6588188053498152,0.3127687231276872,0.7944205579442056,,
20170714_03_04_02,visible,0.1,P3,60.0,180.0,119.4,148,145,1,47.0,0.3208191126279863,0.3438655290102389,0.0336881569234077,-0.684110336895251,0.782021797820218,0.2835716428357164,,
20170714_03_04_03,visible,0.1,P1,0.0,20.0,14.8,19,22,1,13.0,0.6341463414634146,0.3249512195121951,0.090884540523116,3.402065083583466,0.0006999300069993,1.0,,
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,41,53,1,17.0,0.3617021276595745,0.3135808510638297,0.0562737305358545,0.8551286033024678,0.2467753224677532,0.8549145085491451,,
20170714_03_04_03,visible,0.1,P3,60.0,180.0,118.6,156,167,1,68.0,0.4210526315789473,0.3592829721362229,0.0316874438393325,1.9493418199309531,0.031996800319968,0.9806019398060194,,
20170714_05_06_01,visible,0.1,P1,0.0,20.0,14.8,19,14,1,4.0,0.2424242424242424,0.2813515151515151,0.088230490498925,-0.4411997769381885,0.7824217578242175,0.461053894610539,,
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,61,41,1,14.0,0.2745098039215686,0.3474254901960784,0.0558179218795218,-1.3063131664394805,0.9336066393360664,0.1293870612938706,,
20170714_05_06_01,visible,0.1,P3,60.0,180.0,119.3,156,123,1,57.0,0.4086021505376344,0.3241978494623656,0.0334984835230208,2.51964543461391,0.0081991800819918,0.9965003499650036,,
20170714_05_06_02,visible,0.1,P1,0.0,20.0,15.6,23,11,1,2.0,0.1176470588235294,0.2591647058823529,0.087081585151491,-1.6251156523234287,0.9792020797920208,0.0935906409359064,,
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.0,53,39,1,18.0,0.391304347826087,0.3075913043478261,0.0575008793550676,1.455856752404311,0.102989701029897,0.949005099490051,,
20170714_05_06_02,visible,0.1,P3,60.0,180.0,119.3,173,141,1,61.0,0.3885350318471338,0.3557286624203821,0.0316576464623732,1.036285797990187,0.1734826517348265,0.8724127587241276,,
20170714_05_06_03,visible,0.1,P1,0.0,20.0,15.4,23,19,1,9.0,0.4285714285714285,0.3454047619047619,0.0844449964580995,0.9848619830060956,0.2414758524147585,0.9000099990001,,
20170714_05_06_03,visible,0.1,P2,20.0,60.0,40.0,55,59,1,28.0,0.4912280701754385,0.3696947368421052,0.053156584098047,2.2863269977838607,0.0172982701729827,0.9927007299270072,,
20170714_05_06_03,visible,0.1,P3,60.0,180.0,119.4,180,141,1,64.0,0.3987538940809969,0.3651906542056074,0.0314970150112037,1.065600656552716,0.1665833416658334,0.8794120587941205,,
20170714_07_08_01,visible,0.1,P1,0.0,20.0,15.0,19,17,1,6.0,0.3333333333333333,0.3289055555555555,0.0944188977487264,0.0468950377874695,0.5972402759724028,0.6391360863913609,,
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,43,41,1,13.0,0.3095238095238095,0.2994261904761904,0.0597010120281347,0.169136480347443,0.5102489751024898,0.6433356664333567,,
20170714_07_08_01,visible,0.1,P3,60.0,180.0,119.6,123,98,1,22.0,0.1990950226244343,0.2625158371040724,0.0346971276050381,-1.827840482980762,0.9789021097890211,0.0400959904009599,,
20170714_07_08_02,visible,0.1,P1,0.0,20.0,13.6,17,17,1,7.0,0.4117647058823529,0.3351588235294117,0.0995561282129725,0.7694743028682706,0.314968503149685,0.8565143485651435,,
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.0,48,39,1,14.0,0.3218390804597701,0.3051494252873563,0.0595051333093057,0.2804742085974582,0.4646535346465353,0.6828317168283171,,
20170714_07_08_02,visible,0.1,P3,60.0,180.0,117.1,150,101,1,41.0,0.3266932270916334,0.2824980079681275,0.034207572018517,1.2919718213143705,0.1227877212278772,0.921007899210079,,
20170714_07_08_03,visible,0.1,P1,0.0,20.0,15.1,20,16,1,2.0,0.1111111111111111,0.3423777777777778,0.09018772766917,-2.5642808910210877,0.9982001799820018,0.0110988901109889,,
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,16.0,0.3440860215053763,0.3396795698924731,0.0591357657958383,0.0745141549044311,0.5417458254174583,0.6094390560943905,,
20170714_07_08_03,visible,0.1,P3,60.0,180.0,119.5,140,117,1,44.0,0.3424124513618677,0.2971470817120623,0.0346899775343622,1.3048543950473228,0.1147885211478852,0.9228077192280773,,
20170705_01_02_01,invisible,0.2,P1,0.0,20.0,10.0,15,11,1,8.0,0.6153846153846154,0.5506461538461539,0.0933358339725556,0.6936077900958937,0.3941605839416058,0.8727127287271272,,
20170705_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,55,44,1,31.0,0.6262626262626263,0.5391151515151514,0.0481007363405721,1.8117700762507336,0.0524947505249475,0.97990200979902,,
20170705_01_02_01,invisible,0.2,P3,60.0,180.0,119.0,140,133,1,74.0,0.5421245421245421,0.4995428571428572,0.0313186888617949,1.359625403527973,0.1091890810918908,0.929007099290071,,
20170705_01_02_02,invisible,0.2,P1,0.0,20.0,12.8,18,16,1,9.0,0.5294117647058824,0.5724529411764706,0.0833950058168405,-0.5161121586239716,0.8147185281471853,0.4242575742425757,,
20170705_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,54,42,1,27.0,0.5625,0.5147625,0.0483846056289322,0.9866257951156004,0.2237776222377762,0.8907109289071092,,
20170705_01_02_02,invisible,0.2,P3,60.0,180.0,119.6,151,149,1,90.0,0.6,0.5345553333333334,0.028165768079241,2.3235534171319525,0.0143985601439856,0.9927007299270072,,
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,13.0,0.7027027027027027,0.5397243243243244,0.0809854654175662,2.012439856189643,0.0410958904109589,0.9926007399260074,,
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,28.0,0.5490196078431373,0.5115745098039215,0.0482016071791094,0.776843350888194,0.286971302869713,0.8329167083291671,,
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.7,144,150,1,91.0,0.6190476190476191,0.5097714285714287,0.029164395119336,3.746904059866482,9.999000099990002e-05,1.0,,
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,18.0,0.8,0.5471022222222222,0.0776307060656887,3.257702919303393,0.0007999200079992,1.0,,
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,35.0,0.6363636363636364,0.5078672727272727,0.0444312743953282,2.892025164371033,0.0028997100289971,0.9995000499950004,,
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.8,160,153,1,100.0,0.6389776357827476,0.5321718849840256,0.0254264251265362,4.2005807055925555,9.999000099990002e-05,1.0,,
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,22.0,0.7857142857142857,0.617482142857143,0.0608546705568492,2.764490240728253,0.0043995600439956,0.9995000499950004,,
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,39.0,0.65,0.5817499999999999,0.0397727729121856,1.7159980308813112,0.062993700629937,0.9777022297770224,,
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,118.0,0.6840579710144927,0.5392544927536231,0.0245380654276924,5.901177445612792,9.999000099990002e-05,1.0,,
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,24.0,0.7868852459016393,0.6676622950819672,0.0557194871009884,2.1396993587465594,0.0285971402859714,0.9952004799520048,,
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,43.0,0.7226890756302521,0.568289075630252,0.0405181013449499,3.810642524572388,9.999000099990002e-05,1.0,,
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.8,181,181,1,129.0,0.712707182320442,0.5854994475138122,0.0237406094073084,5.358233759891149,9.999000099990002e-05,1.0,,
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,23.0,0.8363636363636363,0.6058290909090909,0.0586477257648744,3.9308352105380022,0.0001999800019998,1.0,,
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,39.0,0.6341463414634146,0.5816162601626016,0.0402294817345226,1.305760826039544,0.1316868313168683,0.9357064293570644,,
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.7,152,158,1,94.0,0.6064516129032258,0.5344793548387097,0.026265525563992,2.7401796278230295,0.0046995300469953,0.997900209979002,,
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,13.0,0.5909090909090909,0.5361227272727273,0.0587387918250143,0.9327117895031762,0.3005699430056994,0.916008399160084,,
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,47.0,0.706766917293233,0.601772932330827,0.0363914908511744,2.885124585628723,0.0031996800319968,0.9994000599940006,,
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.2,139,175,1,97.0,0.6178343949044586,0.5292496815286624,0.0246732878948446,3.5903084239658827,0.0002999700029997,0.9998000199980002,,
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,21.0,0.7,0.6138666666666666,0.0581707118445784,1.4806993176130616,0.1154884511548845,0.9658034196580342,,
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,37.0,0.5873015873015873,0.5946269841269841,0.0390525324767308,-0.1875780227508056,0.6546345365463454,0.504049595040496,,
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,122.0,0.6777777777777778,0.5550577777777777,0.0231141176264804,5.309309314036175,9.999000099990002e-05,1.0,,
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,20.0,0.7692307692307693,0.6391461538461539,0.0627782513663153,2.0721286839539834,0.0344965503449655,0.9935006499350064,,
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,37.0,0.6851851851851852,0.5607111111111112,0.0473167039364459,2.6306581760484207,0.0056994300569943,0.9988001199880012,,
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,88.0,0.56957928802589,0.5019249190938512,0.0251990901598295,2.6847941137132043,0.0048995100489951,0.998000199980002,,
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,12.0,0.6153846153846154,0.5840820512820513,0.0714682324265109,0.4379927002497485,0.474952504749525,0.7896210378962104,,
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,43.0,0.7350427350427351,0.5679282051282051,0.0417867823996883,3.9992198565586734,9.999000099990002e-05,1.0,,
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.7,178,127,1,98.0,0.6426229508196721,0.5546642622950819,0.0266090563353955,3.3055921794410676,0.0004999500049995,0.9998000199980002,,
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,17.0,0.7083333333333334,0.6226791666666667,0.0661286807805051,1.2952650144491866,0.1560843915608439,0.9493050694930508,,
20170707_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,66,50,1,43.0,0.7413793103448276,0.6069982758620689,0.0429179623585392,3.13111403938825,0.0020997900209979,0.9994000599940006,,
20170707_03_04_03,invisible,0.2,P3,60.0,180.0,119.5,181,138,1,98.0,0.6144200626959248,0.5492733542319749,0.0262186276593575,2.4847489849720885,0.0078992100789921,0.9963003699630038,,
20170707_05_06_01,invisible,0.2,P1,0.0,20.0,5.4,6,3,0,0.0,0.0,0.2027111111111111,0.1454382892168969,-1.393794661657504,1.0,0.261973802619738,,
20170707_05_06_01,invisible,0.2,P2,20.0,60.0,40.0,46,38,1,20.0,0.4761904761904761,0.4774452380952381,0.053838140375305,-0.0233061895528903,0.5977402259774023,0.5738426157384262,,
20170707_05_06_01,invisible,0.2,P3,60.0,180.0,119.4,129,119,1,59.0,0.4758064516129032,0.421691935483871,0.0315395230003847,1.715768375075684,0.0548945105489451,0.968003199680032,,
20170707_05_06_02,invisible,0.2,P1,0.0,20.0,8.9,14,8,1,7.0,0.6363636363636364,0.4851636363636363,0.0878982904865116,1.7201699733079838,0.1062893710628937,0.992100789921008,,
20170707_05_06_02,invisible,0.2,P2,20.0,60.0,40.0,47,45,1,21.0,0.4565217391304347,0.5038152173913044,0.0510626745028636,-0.9261849035780012,0.8755124487551245,0.2351764823517648,,
20170707_05_06_02,invisible,0.2,P3,60.0,180.0,119.3,138,122,1,66.0,0.5076923076923077,0.47598,0.0299444106355642,1.0590393004644325,0.1776822317768223,0.8796120387961204,,
20170707_05_06_03,invisible,0.2,P1,0.0,20.0,8.7,14,11,1,9.0,0.72,0.5351440000000001,0.1031265376723044,1.7925163025195274,0.0692930706929307,0.9915008499150084,,
20170707_05_06_03,invisible,0.2,P2,20.0,60.0,40.0,51,45,1,28.0,0.5833333333333334,0.50153125,0.0479113522082894,1.7073632774484755,0.0674932506749325,0.9749025097490251,,
20170707_05_06_03,invisible,0.2,P3,60.0,180.0,118.1,124,129,1,58.0,0.458498023715415,0.442398418972332,0.0307356131099463,0.5238094547029882,0.3476652334766523,0.7462253774622538,,
20170707_07_08_01,invisible,0.2,P1,0.0,20.0,11.1,10,16,1,8.0,0.6153846153846154,0.4308,0.1057044184884006,1.7462336771179594,0.0805919408059194,0.9857014298570144,,
20170707_07_08_01,invisible,0.2,P2,20.0,60.0,40.0,50,54,1,33.0,0.6346153846153846,0.5526461538461537,0.051795682989213,1.5825494720535267,0.0804919508049195,0.9624037596240376,,
20170707_07_08_01,invisible,0.2,P3,60.0,180.0,118.2,144,177,1,114.0,0.7102803738317757,0.530006230529595,0.0286965540648559,6.2820833084958725,9.999000099990002e-05,1.0,,
20170707_07_08_02,invisible,0.2,P1,0.0,20.0,11.0,12,21,1,10.0,0.6060606060606061,0.5040787878787878,0.0798113968127645,1.277785156687146,0.1856814318568143,0.9617038296170384,,
20170707_07_08_02,invisible,0.2,P2,20.0,60.0,40.0,52,65,1,36.0,0.6153846153846154,0.5238273504273504,0.0440593345598439,2.0780446611808605,0.0255974402559744,0.9906009399060094,,
20170707_07_08_02,invisible,0.2,P3,60.0,180.0,119.6,150,201,1,115.0,0.6552706552706553,0.545459829059829,0.0257733658018447,4.260631966158127,9.999000099990002e-05,1.0,,
20170707_07_08_03,invisible,0.2,P2,20.0,60.0,40.0,47,73,1,40.0,0.6666666666666666,0.5263183333333332,0.0431412834356848,3.253225730814551,0.0006999300069993,0.9998000199980002,,
20170707_07_08_03,invisible,0.2,P3,60.0,180.0,119.4,140,202,1,114.0,0.6666666666666666,0.5144795321637426,0.0256400214881509,5.935530692642133,9.999000099990002e-05,1.0,,
20170707_09_10_01,invisible,0.2,P1,0.0,20.0,14.6,18,23,1,14.0,0.6829268292682927,0.5343951219512195,0.0769639999172698,1.9298854981125333,0.0500949905009499,0.9916008399160084,,
20170707_09_10_01,invisible,0.2,P2,20.0,60.0,40.0,50,50,1,32.0,0.64,0.4935239999999999,0.049255903589355,2.9737755137164044,0.0018998100189981,0.9998000199980002,,
20170707_09_10_01,invisible,0.2,P3,60.0,180.0,119.5,145,150,1,84.0,0.5694915254237288,0.5081010169491524,0.0295038803855819,2.080760485477597,0.021997800219978,0.9882011798820118,,
20170707_09_10_02,invisible,0.2,P1,0.0,20.0,14.3,24,21,1,13.0,0.5777777777777777,0.6270977777777779,0.0703250482271743,-0.7013148407759267,0.8481151884811519,0.3483651634836516,,
20170707_09_10_02,invisible,0.2,P2,20.0,60.0,40.0,55,59,1,36.0,0.631578947368421,0.5668578947368421,0.0454555698883206,1.423831068240735,0.1075892410758924,0.9497050294970504,,
20170707_09_10_02,invisible,0.2,P3,60.0,180.0,119.5,172,167,1,116.0,0.6843657817109144,0.5622029498525074,0.0263815889683787,4.63060932398092,9.999000099990002e-05,1.0,,
20170707_09_10_03,invisible,0.2,P1,0.0,20.0,15.6,23,25,1,16.0,0.6666666666666666,0.5579666666666666,0.0664530029431328,1.63574248244312,0.0882911708829117,0.979002099790021,,
20170707_09_10_03,invisible,0.2,P2,20.0,60.0,40.0,57,60,1,42.0,0.717948717948718,0.5534940170940171,0.0422974792362138,3.888049685804904,9.999000099990002e-05,1.0,,
20170707_09_10_03,invisible,0.2,P3,60.0,180.0,119.8,152,164,1,99.0,0.6265822784810127,0.5236341772151899,0.0271872063665221,3.786637725036411,0.0001999800019998,1.0,,
20170707_11_12_01,invisible,0.2,P1,0.0,20.0,16.0,20,28,1,16.0,0.6666666666666666,0.5615291666666666,0.0699843636296211,1.5022998645300265,0.1131886811318868,0.9698030196980302,,
20170707_11_12_01,invisible,0.2,P2,20.0,60.0,40.0,59,58,1,41.0,0.7008547008547008,0.5914666666666666,0.0434379293244797,2.518260789341722,0.0086991300869913,0.9968003199680032,,
20170707_11_12_01,invisible,0.2,P3,60.0,180.0,119.4,168,159,1,107.0,0.654434250764526,0.5591669724770642,0.0271564901982796,3.5080850872804223,0.0002999700029997,0.999900009999,,
20170707_11_12_02,invisible,0.2,P1,0.0,20.0,16.3,28,26,1,22.0,0.8148148148148148,0.6023703703703703,0.0657615435205772,3.2305270386174745,0.0006999300069993,0.999900009999,,
20170707_11_12_02,invisible,0.2,P2,20.0,60.0,40.0,67,63,1,53.0,0.8153846153846154,0.6199538461538461,0.0410400370550746,4.761954015014811,9.999000099990002e-05,1.0,,
20170707_11_12_02,invisible,0.2,P3,60.0,180.0,119.3,191,180,1,143.0,0.77088948787062,0.6205072776280324,0.0247471476090528,6.076749232609573,9.999000099990002e-05,1.0,,
20170707_11_12_03,invisible,0.2,P1,0.0,20.0,15.0,26,25,1,19.0,0.7450980392156863,0.6321843137254902,0.0662503368340756,1.7043494552033625,0.0756924307569243,0.982001799820018,,
20170707_11_12_03,invisible,0.2,P2,20.0,60.0,40.0,66,62,1,48.0,0.75,0.631875,0.0413047068868198,2.85984356029151,0.0023997600239976,0.999000099990001,,
20170707_11_12_03,invisible,0.2,P3,60.0,180.0,119.5,166,166,1,121.0,0.7289156626506024,0.5655831325301205,0.0271077715187295,6.02530274418281,9.999000099990002e-05,1.0,,
20170710_13_14_01,invisible,0.2,P1,0.0,20.0,14.6,19,24,1,12.0,0.5581395348837209,0.5758046511627908,0.0739667219472481,-0.2388251880577907,0.7191280871912809,0.5203479652034797,,
20170710_13_14_01,invisible,0.2,P2,20.0,60.0,40.0,47,53,1,35.0,0.7,0.509066,0.0499000665897808,3.8263275592321873,9.999000099990002e-05,1.0,,
20170710_13_14_01,invisible,0.2,P3,60.0,180.0,118.1,139,170,1,88.0,0.56957928802589,0.5004414239482201,0.0287788897463675,2.402381213694891,0.0104989501049895,0.9948005199480052,,
20170710_13_14_02,invisible,0.2,P1,0.0,20.0,14.8,22,29,1,20.0,0.7843137254901961,0.6122666666666666,0.0656690826276751,2.619909582093402,0.0056994300569943,0.999000099990001,,
20170710_13_14_02,invisible,0.2,P2,20.0,60.0,40.0,55,63,1,45.0,0.7627118644067796,0.5584813559322034,0.0458826822523627,4.451145801617984,9.999000099990002e-05,1.0,,
20170710_13_14_02,invisible,0.2,P3,60.0,180.0,119.7,163,196,1,125.0,0.6963788300835655,0.5552434540389972,0.0253701893603214,5.563039914290176,9.999000099990002e-05,1.0,,
20170710_13_14_03,invisible,0.2,P1,0.0,20.0,16.2,28,28,1,23.0,0.8214285714285714,0.6406535714285715,0.0615342733538791,2.9377936903614006,0.0023997600239976,0.999900009999,,
20170710_13_14_03,invisible,0.2,P2,20.0,60.0,40.0,57,77,1,49.0,0.7313432835820896,0.5975223880597016,0.0405173189927351,3.3028072648731355,0.0005999400059994,0.9998000199980002,,
20170710_13_14_03,invisible,0.2,P3,60.0,180.0,119.5,162,215,1,135.0,0.7161803713527851,0.5691702917771884,0.0238279140876033,6.16965794971033,9.999000099990002e-05,1.0,,
20170710_15_16_01,invisible,0.2,P1,0.0,20.0,12.9,15,18,1,9.0,0.5454545454545454,0.5131939393939394,0.0931598740221333,0.3462929335106374,0.4938506149385061,0.7485251474852515,,
20170710_15_16_01,invisible,0.2,P2,20.0,60.0,40.0,39,45,1,20.0,0.4761904761904761,0.4717928571428572,0.0609674534663909,0.0721306007974111,0.549045095490451,0.6063393660633937,,
20170710_15_16_01,invisible,0.2,P3,60.0,180.0,118.4,103,121,1,43.0,0.3839285714285714,0.4191580357142856,0.0364810775228333,-0.9656914399982904,0.8605139486051395,0.1997800219978002,,
20170710_15_16_02,invisible,0.2,P1,0.0,20.0,14.7,16,18,1,11.0,0.6470588235294118,0.4491764705882353,0.0921813613132033,2.146663383163048,0.0294970502949705,0.9963003699630038,,
20170710_15_16_02,invisible,0.2,P2,20.0,60.0,40.0,44,49,1,26.0,0.5591397849462365,0.4954473118279569,0.0575346145536772,1.1070287619439485,0.1758824117588241,0.9051094890510948,,
20170710_15_16_02,invisible,0.2,P3,60.0,180.0,119.0,109,129,1,54.0,0.453781512605042,0.4311932773109243,0.0346969903518059,0.6510142541208043,0.2941705829417058,0.7838216178382161,,
20170710_15_16_03,invisible,0.2,P1,0.0,20.0,13.2,12,12,1,5.0,0.4166666666666667,0.3717833333333333,0.1118372499629267,0.4013272263777221,0.4877512248775122,0.7795220477952205,,
20170710_15_16_03,invisible,0.2,P2,20.0,60.0,40.0,38,44,1,23.0,0.5609756097560976,0.4163585365853658,0.0594896819654148,2.4309606034674545,0.0094990500949905,0.9975002499750024,,
20170710_15_16_03,invisible,0.2,P3,60.0,180.0,118.7,103,126,1,51.0,0.445414847161572,0.4168541484716157,0.0359425368385653,0.7946211147598088,0.2537746225377462,0.8204179582041796,,
20170706_01_02_01,visible,0.2,P1,0.0,20.0,15.7,25,16,1,9.0,0.4390243902439024,0.5550731707317073,0.0779880037978377,-1.488033733862827,0.9622037796220378,0.1196880311968803,,
20170706_01_02_01,visible,0.2,P2,20.0,60.0,40.0,62,39,1,33.0,0.6534653465346535,0.534190099009901,0.0464414591568144,2.5682924199691284,0.006999300069993,0.9986001399860014,,
20170706_01_02_01,visible,0.2,P3,60.0,180.0,119.7,165,126,1,81.0,0.5567010309278351,0.5188068728522336,0.0297459460236449,1.2739268082272293,0.1193880611938806,0.9228077192280773,,
20170706_01_02_02,visible,0.2,P1,0.0,20.0,15.0,24,21,1,16.0,0.7111111111111111,0.5882577777777777,0.0775871073712895,1.583424585549046,0.0937906209379062,0.9733026697330268,,
20170706_01_02_02,visible,0.2,P2,20.0,60.0,40.0,57,40,1,35.0,0.7216494845360825,0.4979752577319588,0.0520960188390444,4.293499422579415,9.999000099990002e-05,1.0,,
20170706_01_02_02,visible,0.2,P3,60.0,180.0,119.6,164,131,1,93.0,0.6305084745762712,0.506749152542373,0.0297294533725214,4.162852255746069,9.999000099990002e-05,1.0,,
