pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170707_01_02_02,invisible,0.1,P2,20.0,60.0,40.0,70,63,1,28.0,0.4210526315789473,0.4485518796992481,0.0471138593019244,-0.5836764070647364,0.773922607739226,0.3345665433456654,,
20170707_01_02_02,invisible,0.1,P3,60.0,180.0,114.2,139,175,1,66.0,0.4203821656050955,0.3872509554140128,0.0298145977730513,1.1112412263038889,0.1598840115988401,0.8903109689031097,,
20170707_01_02_03,invisible,0.1,P1,0.0,20.0,16.3,29,31,1,14.0,0.4666666666666667,0.45381,0.0721018060363957,0.1783126855404537,0.5258474152584741,0.6618338166183382,,
20170707_01_02_03,invisible,0.1,P2,20.0,60.0,40.0,60,66,1,23.0,0.365079365079365,0.420195238095238,0.048811984369098,-1.1291463301124425,0.9034096590340964,0.166983301669833,,
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,74.0,0.4111111111111111,0.4157555555555555,0.0284833352909765,-0.1630583074979898,0.6058394160583942,0.4727527247275273,,
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,11.0,0.4230769230769231,0.453023076923077,0.080771273438513,-0.3707525283596074,0.7266273372662734,0.4434556544345565,,
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,24.0,0.4444444444444444,0.3931314814814814,0.0574533141645933,0.8931245082913865,0.2286771322867713,0.8551144885511449,,
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,60.0,0.3883495145631068,0.3454970873786408,0.0307714353331447,1.3926041057405087,0.1002899710028997,0.9327067293270672,,
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,6.0,0.3076923076923077,0.416676923076923,0.090192784733356,-1.2083518177957917,0.9345065493450656,0.1787821217878212,,
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,24.0,0.4102564102564102,0.4117059829059829,0.0533069774845049,-0.0271929251662043,0.5737426257374263,0.5500449955004499,,
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.7,178,127,1,45.0,0.2950819672131147,0.3909816393442623,0.0326974099002429,-2.932943998430746,0.9989001099890013,0.001999800019998,,
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,10.0,0.4166666666666667,0.4456416666666666,0.0847937958710793,-0.341711321003409,0.7239276072392761,0.4595540445955404,,
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,27.0,0.4655172413793103,0.4405431034482759,0.0561079273869482,0.4451089016138542,0.3862613738626137,0.7257274272572742,,
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,53.0,0.3322884012539185,0.3763673981191222,0.0320035948068117,-1.377313927741072,0.9313068693130688,0.1012898710128987,,
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,0.0,0.0,0.0326222222222222,0.0786498055466419,-0.4147781675426543,1.0,0.8532146785321468,,
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,15.0,0.3571428571428571,0.3186714285714286,0.0622366270610647,0.6181477112132298,0.3342665733426657,0.7951204879512048,,
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,38.0,0.3064516129032258,0.2844201612903226,0.0339561096454425,0.6488214298677825,0.2968703129687031,0.7758224177582241,,
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,3.0,0.2727272727272727,0.3419545454545454,0.1136245072868146,-0.6092635680481057,0.8491150884911509,0.4148585141485851,,
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,13.0,0.2826086956521739,0.3276326086956522,0.0568723623286675,-0.7916659551309551,0.8355164483551645,0.2744725527447255,,
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.3,138,122,1,39.0,0.3,0.32401,0.0338303463978632,-0.7097178290056322,0.7963203679632037,0.2738726127387261,,
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,7.0,0.56,0.37968,0.1222749063188008,1.474709778389535,0.1273872612738726,0.9658034196580342,,
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,12.0,0.25,0.3535666666666667,0.0567153271126916,-1.8260789796889092,0.9795020497950204,0.045995400459954,,
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,30.0,0.2371541501976284,0.2985138339920948,0.0337077677590819,-1.8203425463536984,0.9727027297270272,0.0464953504649535,,
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,3.0,0.2307692307692307,0.3073692307692308,0.1088667460343399,-0.7036124692827501,0.8578142185781422,0.3721627837216278,,
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,21.0,0.4038461538461538,0.3778692307692307,0.060513487948765,0.4292749262596961,0.391960803919608,0.7178282171782822,,
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.2,144,177,1,72.0,0.4485981308411215,0.3701084112149532,0.0338240419507379,2.3205304599752576,0.012998700129987,0.992000799920008,,
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,6.0,0.3636363636363636,0.3536121212121212,0.0919790203914148,0.1089840094141514,0.589041095890411,0.6641335866413358,,
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,19.0,0.3247863247863248,0.3677709401709402,0.052531589508629,-0.8182622263420101,0.8369163083691631,0.2560743925607439,,
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,70.0,0.3988603988603988,0.3895339031339031,0.0309621673101543,0.3012223153847836,0.4170582941705829,0.6527347265273473,,
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,26.0,0.4333333333333333,0.3749966666666666,0.0524525987573592,1.1121787680440114,0.1682831716828317,0.9000099990001,,
20170707_07_08_03,invisible,0.1,P3,60.0,180.0,119.4,140,202,1,81.0,0.4736842105263157,0.3585438596491228,0.0310239806864322,3.711333888482829,0.0002999700029997,0.999900009999,,
20170707_09_10_01,invisible,0.1,P1,0.0,20.0,14.6,18,23,1,11.0,0.5365853658536586,0.3541756097560975,0.0913881137033906,1.995989945580782,0.0410958904109589,0.9894010598940106,,
20170707_09_10_01,invisible,0.1,P2,20.0,60.0,40.0,50,50,1,19.0,0.38,0.3419299999999999,0.0575785257597211,0.6611840004182916,0.3098690130986901,0.7991200879912009,,
20170707_09_10_01,invisible,0.1,P3,60.0,180.0,119.5,145,150,1,54.0,0.3661016949152542,0.3495633898305084,0.0333062473245883,0.4965526414180075,0.3436656334366563,0.7270272972702729,,
20170707_09_10_02,invisible,0.1,P1,0.0,20.0,14.3,24,21,1,8.0,0.3555555555555555,0.4292177777777777,0.0907694661690328,-0.8115308520714084,0.8531146885311469,0.2818718128187181,,
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,26.0,0.4561403508771929,0.3898350877192982,0.0552415081867807,1.200279741344237,0.1490850914908509,0.9151084891510848,,
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,68.0,0.4011799410029498,0.4011563421828908,0.0317927259073688,0.0007422710505458,0.5368463153684632,0.5346465353464653,,
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,10.0,0.4166666666666667,0.4202708333333333,0.0778616890119226,-0.0462893460494382,0.621037896210379,0.5815418458154185,,
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,32.0,0.5470085470085471,0.3953760683760683,0.0534310598197274,2.8379088706845,0.0034996500349965,0.9988001199880012,,
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.8,152,164,1,57.0,0.360759493670886,0.3686367088607595,0.032213611532883,-0.2445306445020156,0.6373362663733627,0.4407559244075592,,
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,10.0,0.4166666666666667,0.400875,0.0847768002661348,0.1862734452950908,0.526047395260474,0.667033296670333,,
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,23.0,0.3931623931623931,0.4162393162393162,0.0556266710011462,-0.4148535704473047,0.7111288871112889,0.4004599540045995,,
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,55.0,0.3363914373088685,0.3996703363914373,0.0327609493003308,-1.9315343552004416,0.9785021497850216,0.0343965603439656,,
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,18.0,0.6666666666666666,0.4195629629629629,0.0846829602671504,2.917986132324169,0.0032996700329967,0.9993000699930008,,
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,34.0,0.5230769230769231,0.4387092307692308,0.0526754337974911,1.6016515902278257,0.0705929407059294,0.9596040395960403,,
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.3,191,180,1,85.0,0.4582210242587601,0.4415649595687331,0.0322093397892527,0.5171190964797282,0.3390660933906609,0.7208279172082792,,
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,12.0,0.4705882352941176,0.4544705882352941,0.0854105885453105,0.1887078327562753,0.5195480451954805,0.6594340565943405,,
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,28.0,0.4375,0.4636203125,0.0544533685507563,-0.4796822160901418,0.7318268173182682,0.3677632236776322,,
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,70.0,0.4216867469879518,0.39285,0.0329626986131864,0.8748296772162938,0.2178782121787821,0.8318168183181682,,
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,7.0,0.3255813953488372,0.3926232558139535,0.0920784338431433,-0.7280951430964049,0.8347165283471653,0.3187681231876812,,
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,19.0,0.38,0.3683519999999999,0.0590006118885247,0.1974216813548932,0.4887511248875112,0.6401359864013598,,
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,52.0,0.3365695792880259,0.3495171521035599,0.0334835438204093,-0.3866846617245454,0.6865313468653135,0.3860613938606139,,
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,10.0,0.392156862745098,0.4495764705882353,0.0841775381461907,-0.682125055064178,0.8196180381961804,0.3277672232776722,,
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,32.0,0.5423728813559322,0.3986220338983051,0.0560408383747413,2.5651087961314016,0.0067993200679932,0.9969003099690033,,
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.7,163,196,1,85.0,0.4735376044568245,0.3843064066852368,0.031430930391494,2.838961388038831,0.0036996300369963,0.998100189981002,,
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,12.0,0.4285714285714285,0.4696964285714286,0.0802360395006788,-0.5125502237638753,0.7664233576642335,0.3832616738326167,,
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,32.0,0.4776119402985074,0.4454179104477612,0.0502554950252704,0.6406071581736051,0.307969203079692,0.7888211178882112,,
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,73.0,0.3872679045092838,0.4130021220159151,0.0297208233275971,-0.8658648928724627,0.8312168783121687,0.215978402159784,,
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,6.0,0.3636363636363636,0.3191575757575758,0.1020519381519089,0.4358446168124623,0.4410558944105589,0.7653234676532347,,
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,12.0,0.2857142857142857,0.2926190476190476,0.0617184556259231,-0.1118751568673691,0.6144385561443856,0.5376462353764624,,
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,24.0,0.2142857142857142,0.26520625,0.0378701432623718,-1.344609006665174,0.9287071292870712,0.1113888611138886,,
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,7.0,0.4117647058823529,0.3234176470588235,0.0996027246731622,0.8869943981294959,0.2761723827617238,0.8844115588441156,,
20170710_15_16_02,invisible,0.1,P2,20.0,60.0,40.0,44,49,1,16.0,0.3440860215053763,0.3320602150537635,0.0639038268824607,0.188186013863178,0.4887511248875112,0.6438356164383562,,
20170710_15_16_02,invisible,0.1,P3,60.0,180.0,119.0,109,129,1,31.0,0.2605042016806723,0.2808159663865546,0.0359225317388144,-0.5654324381578975,0.7521247875212479,0.3335666433356664,,
20170710_15_16_03,invisible,0.1,P1,0.0,20.0,13.2,12,12,1,4.0,0.3333333333333333,0.2610833333333333,0.1145007214308603,0.6310003910641486,0.3883611638836116,0.8387161283871613,,
20170710_15_16_03,invisible,0.1,P2,20.0,60.0,40.0,38,44,1,14.0,0.3414634146341463,0.2965926829268293,0.0641147790267129,0.6998500562346482,0.301969803019698,0.8126187381261873,,
20170710_15_16_03,invisible,0.1,P3,60.0,180.0,118.7,103,126,1,31.0,0.2707423580786026,0.2693248908296943,0.0368330579132378,0.0384835614856431,0.535046495350465,0.5617438256174383,,
20170706_01_02_01,visible,0.1,P1,0.0,20.0,15.7,25,16,1,6.0,0.2926829268292683,0.3315609756097561,0.0915195664291519,-0.4248058671757857,0.7512248775122488,0.4434556544345565,,
20170706_01_02_01,visible,0.1,P2,20.0,60.0,40.0,62,39,1,22.0,0.4356435643564356,0.3603762376237623,0.0600216206243089,1.2540035732089152,0.140985901409859,0.9225077492250776,,
20170706_01_02_01,visible,0.1,P3,60.0,180.0,119.7,165,126,1,45.0,0.3092783505154639,0.3473024054982818,0.0343292183208066,-1.107629501711428,0.8868113188681132,0.1573842615738426,,
20170706_01_02_02,visible,0.1,P1,0.0,20.0,15.0,24,21,1,11.0,0.4888888888888889,0.4282888888888889,0.0912680431565153,0.6639782984727437,0.3321667833216678,0.8149185081491851,,
20170706_01_02_02,visible,0.1,P2,20.0,60.0,40.0,57,40,1,23.0,0.4742268041237113,0.3577340206185567,0.0622019178304607,1.872816587788667,0.0432956704329567,0.9784021597840216,,
20170706_01_02_02,visible,0.1,P3,60.0,180.0,119.6,164,131,1,51.0,0.3457627118644067,0.3446210169491525,0.0347607377515655,0.0328443810201586,0.5214478552144786,0.5558444155584441,,
20170706_01_02_03,visible,0.1,P1,0.0,20.0,15.0,22,18,1,3.0,0.15,0.35758,0.0941139168398292,-2.205624916804564,0.9951004899510048,0.0215978402159784,,
20170706_01_02_03,visible,0.1,P2,20.0,60.0,40.0,60,42,1,22.0,0.4313725490196078,0.3514843137254902,0.0571703298060788,1.3973723007213297,0.1106889311068893,0.9413058694130588,,
20170706_01_02_03,visible,0.1,P3,60.0,180.0,119.5,151,107,1,39.0,0.3023255813953488,0.3044403100775194,0.0354382030699214,-0.0596736995382676,0.5616438356164384,0.5206479352064793,,
20170706_03_04_01,visible,0.1,P1,0.0,20.0,14.1,19,18,1,6.0,0.3243243243243243,0.3712864864864865,0.0991611727471833,-0.4735942593367131,0.77002299770023,0.4231576842315768,,
20170706_03_04_01,visible,0.1,P2,20.0,60.0,40.0,51,52,1,19.0,0.3689320388349514,0.391283495145631,0.0596625850241444,-0.374631040569802,0.7037296270372962,0.4138586141385861,,
20170706_03_04_01,visible,0.1,P3,60.0,180.0,119.7,154,157,1,70.0,0.45016077170418,0.3613273311897106,0.0342268951118029,2.595427958752698,0.0063993600639936,0.9965003499650036,,
20170706_03_04_02,visible,0.1,P1,0.0,20.0,14.9,21,21,1,8.0,0.3809523809523809,0.3665714285714286,0.09519041186734,0.1510756398553461,0.5357464253574643,0.6565343465653435,,
20170706_03_04_02,visible,0.1,P2,20.0,60.0,40.0,55,53,1,22.0,0.4074074074074074,0.3830018518518518,0.0580135886832844,0.4206868788758035,0.3925607439256074,0.7191280871912809,,
20170706_03_04_02,visible,0.1,P3,60.0,180.0,119.3,153,157,1,62.0,0.4,0.3662187096774193,0.034268073410503,0.9857948510238342,0.1844815518448155,0.8582141785821418,,
20170706_03_04_03,visible,0.1,P1,0.0,20.0,13.8,19,26,1,13.0,0.5777777777777777,0.4045066666666667,0.0890345401355897,1.946111147957168,0.0464953504649535,0.987901209879012,,
20170706_03_04_03,visible,0.1,P2,20.0,60.0,40.0,58,63,1,25.0,0.4132231404958678,0.4209933884297521,0.0558639743315881,-0.1390922866991705,0.6145385461453855,0.5038496150384961,,
20170706_03_04_03,visible,0.1,P3,60.0,180.0,119.4,156,171,1,79.0,0.4831804281345566,0.3695498470948012,0.0326274717247271,3.482665834436657,9.999000099990002e-05,1.0,,
20170706_05_06_01,visible,0.1,P1,0.0,20.0,15.5,26,19,1,6.0,0.2666666666666666,0.4336399999999999,0.0869747838982248,-1.919790148932364,0.9866013398660134,0.0450954904509549,,
20170706_05_06_01,visible,0.1,P2,20.0,60.0,40.0,57,44,1,19.0,0.3762376237623762,0.3483524752475247,0.0562347622962012,0.4958703011488535,0.3755624437556244,0.7453254674532547,,
20170706_05_06_01,visible,0.1,P3,60.0,180.0,119.3,122,131,1,44.0,0.3478260869565217,0.3215446640316205,0.0372051201179217,0.7063926374005016,0.2715728427157284,0.7931206879312068,,
20170706_05_06_02,visible,0.1,P1,0.0,20.0,15.5,28,21,1,13.0,0.5306122448979592,0.4301142857142856,0.0821471157990674,1.2233899900940215,0.1661833816618338,0.931906809319068,,
20170706_05_06_02,visible,0.1,P2,20.0,60.0,40.0,59,51,1,24.0,0.4363636363636363,0.3964690909090909,0.0548488423215404,0.7273543755157417,0.2846715328467153,0.8127187281271873,,
20170706_05_06_02,visible,0.1,P3,60.0,180.0,119.8,142,148,1,50.0,0.3448275862068966,0.340995172413793,0.0343891031246346,0.1114426793631076,0.4937506249375062,0.5857414258574143,,
20170706_05_06_03,visible,0.1,P1,0.0,20.0,16.0,25,20,1,7.0,0.3111111111111111,0.3993066666666666,0.0828993684225004,-1.0638869418891437,0.9093090690930908,0.2133786621337866,,
20170706_05_06_03,visible,0.1,P2,20.0,60.0,40.0,59,46,1,22.0,0.419047619047619,0.3912857142857143,0.0573776166906071,0.483845554471234,0.3760623937606239,0.7407259274072593,,
20170706_05_06_03,visible,0.1,P3,60.0,180.0,119.7,152,147,1,56.0,0.3745819397993311,0.3496267558528428,0.0326616776690232,0.7640508916710079,0.2596740325967403,0.8022197780221978,,
20170706_11_12_01,visible,0.1,P1,0.0,20.0,13.6,17,18,1,6.0,0.3428571428571428,0.3535657142857143,0.1047729116220903,-0.1022074433437206,0.6391360863913609,0.5688431156884312,,
20170706_11_12_01,visible,0.1,P2,20.0,60.0,40.0,36,45,1,19.0,0.4691358024691358,0.3162913580246913,0.0659677019057557,2.3169587544948076,0.0173982601739826,0.9924007599240076,,
20170706_11_12_01,visible,0.1,P3,60.0,180.0,118.7,110,130,1,38.0,0.3166666666666666,0.3030575,0.0378985787124172,0.3590943810831541,0.3932606739326067,0.682031796820318,,
20170706_11_12_02,visible,0.1,P1,0.0,20.0,14.0,18,18,1,7.0,0.3888888888888889,0.3672722222222223,0.0971032079588114,0.2226153710167415,0.5218478152184781,0.7008299170082992,,
20170706_11_12_02,visible,0.1,P2,20.0,60.0,40.0,44,46,1,20.0,0.4444444444444444,0.3552022222222222,0.0644363519010809,1.3849670192257597,0.1094890510948905,0.9404059594040596,,
20170706_11_12_02,visible,0.1,P3,60.0,180.0,119.2,97,125,1,36.0,0.3243243243243243,0.2877990990990991,0.0384096320178206,0.950939212546448,0.1993800619938006,0.8554144585541446,,
20170706_11_12_03,visible,0.1,P1,0.0,20.0,13.9,15,16,1,4.0,0.2580645161290322,0.3335354838709677,0.1072335741998808,-0.7037997968925235,0.8424157584241576,0.3470652934706529,,
20170706_11_12_03,visible,0.1,P2,20.0,60.0,40.0,43,45,1,10.0,0.2272727272727272,0.3242545454545454,0.0625671624103942,-1.5500434164760315,0.9612038796120388,0.0851914808519148,,
20170706_11_12_03,visible,0.1,P3,60.0,180.0,119.3,113,135,1,38.0,0.3064516129032258,0.2986274193548387,0.0366272662049517,0.2136166402539026,0.461953804619538,0.6240375962403759,,
20170710_01_02_01,visible,0.1,P1,0.0,20.0,15.0,20,23,1,8.0,0.3720930232558139,0.4004372093023255,0.0890014043287091,-0.3184689754088367,0.7178282171782822,0.4773522647735226,,
20170710_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,49,1,18.0,0.3302752293577982,0.3615651376146789,0.0534650719289643,-0.5852401788302779,0.7765223477652234,0.3411658834116588,,
20170710_01_02_01,visible,0.1,P3,60.0,180.0,118.0,162,153,1,80.0,0.5079365079365079,0.3864990476190476,0.0324100888042786,3.746903041543926,0.0001999800019998,1.0,,
20170710_01_02_02,visible,0.1,P1,0.0,20.0,14.3,27,21,1,12.0,0.5,0.4448166666666666,0.082707637023366,0.6672096473720243,0.3414658534146585,0.8227177282271773,,
20170710_01_02_02,visible,0.1,P2,20.0,60.0,40.0,67,53,1,28.0,0.4666666666666667,0.42144,0.0505258296688352,0.8951197231811691,0.2364763523647635,0.8546145385461453,,
20170710_01_02_02,visible,0.1,P3,60.0,180.0,117.5,180,159,1,80.0,0.471976401179941,0.4275256637168141,0.0313684844807413,1.4170508457435151,0.0911908809119088,0.932906709329067,,
20170710_01_02_03,visible,0.1,P1,0.0,20.0,14.8,24,22,1,12.0,0.5217391304347826,0.4399652173913043,0.085252608490366,0.959195436849526,0.2436756324367563,0.8896110388961104,,
20170710_01_02_03,visible,0.1,P2,20.0,60.0,40.0,69,54,1,27.0,0.4390243902439024,0.4591788617886179,0.0500551283071966,-0.4026454876116605,0.7177282271772822,0.4015598440155984,,
20170710_01_02_03,visible,0.1,P3,60.0,180.0,119.5,198,172,1,92.0,0.4972972972972973,0.427714054054054,0.0297637041784245,2.3378556252982627,0.0113988601139886,0.994100589941006,,
20170710_07_08_01,visible,0.1,P2,20.0,60.0,40.0,39,42,1,12.0,0.2962962962962963,0.2523061728395061,0.0542748660455525,0.8105063478161244,0.2783721627837216,0.8533146685331466,,
20170710_07_08_01,visible,0.1,P3,60.0,180.0,110.7,77,79,1,18.0,0.2307692307692307,0.2115858974358974,0.0363501449647463,0.527737464374297,0.3625637436256374,0.7622237776222378,,
20170710_07_08_02,visible,0.1,P1,0.0,20.0,13.7,21,16,1,7.0,0.3783783783783784,0.3380378378378378,0.0811452298699981,0.4971400118672376,0.4348565143485651,0.7976202379762024,,
20170710_07_08_02,visible,0.1,P2,20.0,60.0,40.0,29,38,1,8.0,0.2388059701492537,0.1696746268656716,0.0528250292717676,1.308685375788884,0.1560843915608439,0.9448055194480552,,
20170710_07_08_02,visible,0.1,P3,60.0,180.0,36.0,41,34,1,13.0,0.3466666666666667,0.3375866666666667,0.0630389993257193,0.1440378193994494,0.5234476552344766,0.6396360363963604,,
20170710_07_08_03,visible,0.1,P1,0.0,20.0,10.0,15,14,1,5.0,0.3448275862068966,0.3816965517241379,0.1026040073207639,-0.3593326077604399,0.7606239376062394,0.4930506949305069,,
20170710_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,18.0,0.3870967741935484,0.3082408602150537,0.0534441934856963,1.475481410335052,0.0996900309969003,0.955004499550045,,
