t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03,S_excess__20170705_01_02_01,S_excess__20170705_01_02_02,S_excess__20170705_01_02_03,S_excess__20170705_03_04_01,S_excess__20170705_03_04_02,S_excess__20170705_03_04_03,S_excess__20170707_01_02_01,S_excess__20170707_01_02_02,S_excess__20170707_01_02_03,S_excess__20170707_03_04_01,S_excess__20170707_03_04_02,S_excess__20170707_03_04_03,S_excess__20170707_05_06_01,S_excess__20170707_05_06_02,S_excess__20170707_05_06_03,S_excess__20170707_07_08_01,S_excess__20170707_07_08_02,S_excess__20170707_07_08_03,S_excess__20170707_09_10_01,S_excess__20170707_09_10_02,S_excess__20170707_09_10_03,S_excess__20170707_11_12_01,S_excess__20170707_11_12_02,S_excess__20170707_11_12_03,S_excess__20170710_13_14_01,S_excess__20170710_13_14_02,S_excess__20170710_13_14_03,S_excess__20170710_15_16_01,S_excess__20170710_15_16_02,S_excess__20170710_15_16_03,nA__20170705_01_02_01,nA__20170705_01_02_02,nA__20170705_01_02_03,nA__20170705_03_04_01,nA__20170705_03_04_02,nA__20170705_03_04_03,nA__20170707_01_02_01,nA__20170707_01_02_02,nA__20170707_01_02_03,nA__20170707_03_04_01,nA__20170707_03_04_02,nA__20170707_03_04_03,nA__20170707_05_06_01,nA__20170707_05_06_02,nA__20170707_05_06_03,nA__20170707_07_08_01,nA__20170707_07_08_02,nA__20170707_07_08_03,nA__20170707_09_10_01,nA__20170707_09_10_02,nA__20170707_09_10_03,nA__20170707_11_12_01,nA__20170707_11_12_02,nA__20170707_11_12_03,nA__20170710_13_14_01,nA__20170710_13_14_02,nA__20170710_13_14_03,nA__20170710_15_16_01,nA__20170710_15_16_02,nA__20170710_15_16_03,nB__20170705_01_02_01,nB__20170705_01_02_02,nB__20170705_01_02_03,nB__20170705_03_04_01,nB__20170705_03_04_02,nB__20170705_03_04_03,nB__20170707_01_02_01,nB__20170707_01_02_02,nB__20170707_01_02_03,nB__20170707_03_04_01,nB__20170707_03_04_02,nB__20170707_03_04_03,nB__20170707_05_06_01,nB__20170707_05_06_02,nB__20170707_05_06_03,nB__20170707_07_08_01,nB__20170707_07_08_02,nB__20170707_07_08_03,nB__20170707_09_10_01,nB__20170707_09_10_02,nB__20170707_09_10_03,nB__20170707_11_12_01,nB__20170707_11_12_02,nB__20170707_11_12_03,nB__20170710_13_14_01,nB__20170710_13_14_02,nB__20170710_13_14_03,nB__20170710_15_16_01,nB__20170710_15_16_02,nB__20170710_15_16_03,nM__20170705_01_02_01,nM__20170705_01_02_02,nM__20170705_01_02_03,nM__20170705_03_04_01,nM__20170705_03_04_02,nM__20170705_03_04_03,nM__20170707_01_02_01,nM__20170707_01_02_02,nM__20170707_01_02_03,nM__20170707_03_04_01,nM__20170707_03_04_02,nM__20170707_03_04_03,nM__20170707_05_06_01,nM__20170707_05_06_02,nM__20170707_05_06_03,nM__20170707_07_08_01,nM__20170707_07_08_02,nM__20170707_07_08_03,nM__20170707_09_10_01,nM__20170707_09_10_02,nM__20170707_09_10_03,nM__20170707_11_12_01,nM__20170707_11_12_02,nM__20170707_11_12_03,nM__20170710_13_14_01,nM__20170710_13_14_02,nM__20170710_13_14_03,nM__20170710_15_16_01,nM__20170710_15_16_02,nM__20170710_15_16_03,episode__20170705_01_02_01,episode__20170705_01_02_02,episode__20170705_01_02_03,episode__20170705_03_04_01,episode__20170705_03_04_02,episode__20170705_03_04_03,episode__20170707_01_02_01,episode__20170707_01_02_02,episode__20170707_01_02_03,episode__20170707_03_04_01,episode__20170707_03_04_02,episode__20170707_03_04_03,episode__20170707_05_06_01,episode__20170707_05_06_02,episode__20170707_05_06_03,episode__20170707_07_08_01,episode__20170707_07_08_02,episode__20170707_07_08_03,episode__20170707_09_10_01,episode__20170707_09_10_02,episode__20170707_09_10_03,episode__20170707_11_12_01,episode__20170707_11_12_02,episode__20170707_11_12_03,episode__20170710_13_14_01,episode__20170710_13_14_02,episode__20170710_13_14_03,episode__20170710_15_16_01,episode__20170710_15_16_02,episode__20170710_15_16_03
6.5,,,,0.7030690712661841,0.967152192235215,1.235310553543229,-0.6754317083887679,,0.6212221397800928,,,,,,,,,,,,,0.8872787213500914,-0.722191574469907,,,,0.5909728556346737,,,,,,,0.103844145886793,0.1343002190791663,0.2022854147183934,-0.1150225099032374,,0.1098261896107064,,,,,,,,,,,,,0.089502504848093,-0.0569266339869282,,,,0.0635445812873056,,,,,,,8.0,10.0,11.0,5.0,,10.0,,,,,,,,,,,,,7.0,8.0,,,,9.0,,,,,,,7.0,9.0,11.0,8.0,,12.0,,,,,,,,,,,,,9.0,9.0,,,,10.0,,,,,,,6.0,9.0,11.0,4.0,,9.0,,,,,,,,,,,,,7.0,7.0,,,,8.0,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,0,0,,,,0,,,
7.5,,,,1.6128775365524362,0.970033095085868,1.1976949394648622,0.4014008716584027,,1.150088070381186,-0.1471788478618958,,,,,,,,,,,-0.2910951731756042,-0.4161099298470934,-1.7546547294988095,-0.2571414889814679,,,0.7585988603269928,,,,,,,0.220235550242671,0.1300864667668073,0.2003638030528122,0.0684126069063375,,0.205686341857317,-0.0161757154008703,,,,,,,,,,,-0.0382492234889293,-0.0362364379084967,-0.1329702442380461,-0.0306813139474904,,,0.079569120387696,,,,,,,9.0,10.0,10.0,7.0,,10.0,9.0,,,,,,,,,,,9.0,6.0,7.0,8.0,,,8.0,,,,,,,8.0,9.0,9.0,8.0,,10.0,9.0,,,,,,,,,,,7.0,9.0,9.0,8.0,,,10.0,,,,,,,8.0,9.0,9.0,6.0,,9.0,7.0,,,,,,,,,,,5.0,6.0,6.0,6.0,,,8.0,,,,,,,0,0,0.0,0.0,,0,0.0,,,,,,,,,,,0.0,0,0,0.0,,,0,,,
8.5,,,-0.2096464104248011,1.1341494115754576,0.3069506470349566,0.837556243754596,1.0490088338086778,0.1584112117447797,0.9429672362418716,0.1030074452020162,-0.3819410725440274,0.6201961558514,,,,,,,1.2893927846745146,-0.0379614841146801,-0.5938075700375208,-1.018575110366966,-2.54803574570359,-0.1370560726457738,0.300868894179728,1.517211009172747,0.7896496781072397,,-0.1718175702649206,,,,-0.0301264957264957,0.1683925652778594,0.0396211394384767,0.1240381557898585,0.1733936765934443,0.0298681059136942,0.1641308157760338,0.0108696945383477,-0.0400691767382943,0.0619691463764993,,,,,,,0.1667466514221932,-0.0034071933226732,-0.0744160422910422,-0.0914446114343173,-0.2099247899159663,-0.0162230246877307,0.0300804621848739,0.1361108015135879,0.0849973816517158,,-0.0308349927849929,,,,7.0,9.0,9.0,9.0,9.0,12.0,10.0,9.0,9.0,8.0,,,,,,,9.0,8.0,9.0,5.0,8.0,9.0,6.0,9.0,8.0,,5.0,,,,7.0,7.0,10.0,9.0,9.0,5.0,11.0,8.0,7.0,8.0,,,,,,,9.0,9.0,7.0,9.0,8.0,7.0,9.0,11.0,10.0,,7.0,,,,5.0,7.0,8.0,8.0,8.0,5.0,9.0,7.0,6.0,7.0,,,,,,,8.0,7.0,5.0,5.0,5.0,6.0,6.0,9.0,8.0,,4.0,,,,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,
9.5,,,0.161703201895097,1.0768261243594426,0.2128256812722866,-0.0297654161532313,1.0773077569677003,0.1699903490106403,0.4290937045702501,-0.763701467922945,0.5835991031445998,1.5943825001618082,,,,,,,1.5105514314811297,-0.5430643315106127,-0.8137803896479685,-1.8263352819057053,-1.9637817643567943,0.3805054635944929,0.2677244365607425,0.8706567288099236,0.5224427852043967,,0.593215171296683,-0.1190437033748297,,,0.0232050975168621,0.1693107565035584,0.031401480743199,-0.0044271701380834,0.1880799934327798,0.0312015190691661,0.0733912889521449,-0.0859586041495484,0.0554848763981117,0.1495495483618548,,,,,,,0.2139362487186017,-0.0519138073656649,-0.08460774551386,-0.1552448304963012,-0.1428667833800188,0.0444039847407493,0.0277241165697048,0.0796524571232001,0.0596239495798318,,0.1144642968142968,-0.0255882561882562,,,6.0,8.0,7.0,7.0,11.0,12.0,10.0,9.0,9.0,8.0,,,,,,,9.0,10.0,8.0,6.0,7.0,10.0,6.0,8.0,9.0,,7.0,2.0,,,7.0,8.0,8.0,9.0,9.0,5.0,11.0,8.0,7.0,9.0,,,,,,,7.0,8.0,9.0,9.0,8.0,7.0,9.0,11.0,8.0,,6.0,5.0,,,5.0,7.0,6.0,6.0,9.0,5.0,8.0,6.0,7.0,8.0,,,,,,,7.0,7.0,6.0,5.0,5.0,7.0,6.0,8.0,7.0,,5.0,2.0,,,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0
10.5,,-0.4807868749859346,0.3448568466744193,0.9395240107402656,0.334104323452404,-0.5480776829545182,0.7885857822187637,0.1551859470476319,-0.3534542789074563,-0.0373801293886461,-0.4528433664870871,0.7405050213276748,,,,,,,0.5066382872989997,0.5146900288643048,0.2723198193131207,-3.130304604513952,-0.1248587416424246,-1.1946137349014456,-0.5659200603610758,0.8706221460853861,0.21540470765568,0.1447694922017382,0.4182598265309376,0.31207355310215,,-0.0622732295482295,0.0472395868837045,0.1600316492073457,0.0494512591038133,-0.0857409515063539,0.1417915385010585,0.028122445201857,-0.0618501585789511,-0.0037688383254174,-0.0439081503463857,0.0728530090824208,,,,,,,0.0680864302364303,0.0498594542540362,0.0282963187569224,-0.2661081430007902,-0.0107172448466565,-0.1435537580066992,-0.067581401931402,0.0807088358150277,0.0226860735669557,0.022198493173493,0.0808778221778221,0.0630252469752469,,7.0,7.0,7.0,7.0,6.0,11.0,12.0,8.0,9.0,9.0,8.0,,,,,,,8.0,9.0,8.0,5.0,9.0,9.0,7.0,8.0,9.0,6.0,7.0,4.0,,7.0,8.0,7.0,8.0,9.0,8.0,5.0,10.0,8.0,7.0,7.0,,,,,,,6.0,9.0,9.0,9.0,7.0,7.0,8.0,11.0,8.0,8.0,5.0,5.0,,5.0,6.0,6.0,6.0,5.0,8.0,5.0,6.0,7.0,6.0,6.0,,,,,,,5.0,8.0,7.0,4.0,6.0,5.0,5.0,8.0,7.0,5.0,4.0,3.0,,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
11.5,,0.1076050967794946,0.7448425859494208,1.3199239875354354,0.1347600149818652,0.2097080842979458,0.8592381522518482,0.0799141531614186,-0.5137179472436171,-0.4523410501751409,0.6280167334005616,1.1220695879068177,,,,-1.0705751431081931,0.372252843772794,,0.2038697093224565,0.6178443425229212,0.2907971378997733,-2.1018999116322825,0.2942288498282334,-1.5188455501847915,-0.17585143668085,0.8015541781545105,0.1567145320122937,-0.2073434612492765,0.3933086234082227,0.962359563595383,,0.013589232989233,0.0977721561118619,0.2183671178236969,0.0196637339784397,0.0354563487252342,0.1580562515915456,0.0142562904415846,-0.0931270421443023,-0.0510529441147088,0.0574026447408799,0.1173126383420501,,,,-0.1411873237873238,0.0465556103683039,,0.0296335442335441,0.0641989946585921,0.0297937452038844,-0.1818591126194068,0.0245970480499893,-0.1939703402806344,-0.0197553946053946,0.0759054376136418,0.0164869525898936,-0.0356929736929736,0.0736346431346431,0.1902820568320569,,7.0,6.0,6.0,7.0,6.0,11.0,12.0,7.0,9.0,9.0,9.0,,,,3.0,6.0,,7.0,9.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,,6.0,8.0,7.0,7.0,9.0,9.0,4.0,9.0,6.0,7.0,6.0,,,,7.0,10.0,,5.0,9.0,9.0,9.0,6.0,8.0,8.0,11.0,8.0,6.0,5.0,5.0,,5.0,6.0,6.0,5.0,6.0,9.0,4.0,5.0,5.0,7.0,6.0,,,,3.0,6.0,,4.0,8.0,7.0,5.0,5.0,5.0,5.0,8.0,7.0,4.0,4.0,4.0,,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12.5,0.8437473494811261,-0.0476165720750268,-0.2389494374852329,0.3563834290648829,-0.5180692616022495,0.1600046926975614,0.8793663056351407,0.2163171203379457,-0.4938936985910953,0.4219146930315487,-1.0010139661727029,0.3220273338948424,,,,-0.6536761168893711,0.9958362417194748,,-0.1418214590587705,1.1199786721512868,0.2565640997999616,-0.3625233848473105,1.1843504275890395,-1.1738468557636497,-0.0264254485731948,0.1663422488124977,0.1176756527074412,-0.084296610679044,-0.1462658791871862,1.427698222763964,0.1229763347763347,-0.0066847985347985,-0.0343775138260431,0.0547490187658918,-0.064433161936103,0.0271214460891703,0.1606635870751195,0.0393212906374671,-0.0862757476957167,0.0468614779355491,-0.0905604783073824,0.0314569763569763,,,,-0.0822048701298702,0.1249349267777285,,-0.0187702464202464,0.1149695771892365,0.0292469270839239,-0.0337148743413449,0.1005759157509156,-0.1477803361842836,-0.0031878454878454,0.0164416728094747,0.0114520766814882,-0.014856066156066,-0.0278347818847819,0.3008049062049062,9.0,7.0,6.0,4.0,7.0,7.0,11.0,12.0,7.0,9.0,8.0,9.0,,,,4.0,7.0,,6.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,7.0,5.0,6.0,6.0,5.0,8.0,7.0,6.0,10.0,9.0,5.0,9.0,7.0,8.0,5.0,,,,8.0,10.0,,6.0,8.0,10.0,8.0,6.0,9.0,7.0,11.0,8.0,6.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,7.0,9.0,5.0,5.0,6.0,6.0,5.0,,,,4.0,7.0,,4.0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,4.0,3.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
13.5,0.2459807946475727,-0.3852588036132667,0.1422094662122763,0.9544655839168752,0.9480448939311316,0.507093779476511,0.9953475729760524,0.1943210409699871,-0.6264847448365727,-0.1186040326039338,0.4894689693171998,-0.7481881676537668,,,,-1.1871749967451333,0.2869118457603358,,-1.3977645566192,0.8956730640718422,0.6741617856791561,-1.4572874113114267,1.5973344284082014,-0.5470304901427898,0.1404964030406605,1.3008203892505186,0.9123690471608916,-0.7364933104018915,-0.52854985943615,0.5615073792308526,0.0342915195915195,-0.0525640137640137,0.0205133366633366,0.1411875072639778,0.1113223771326714,0.0840645174399044,0.1809481825793745,0.0385331013327917,-0.1050671823274764,-0.0141672774937481,0.0466660346189758,-0.0688056859806859,,,,-0.1389108900903019,0.0348914234114698,,-0.2054162726162726,0.0943207090123499,0.0760081891191024,-0.1348026359261653,0.1333730553759965,-0.0680205637327929,0.015810323010323,0.140029299682086,0.0985311044390765,-0.1289797646797646,-0.0968018037518039,0.124650505050505,7.0,7.0,6.0,4.0,9.0,8.0,11.0,10.0,7.0,9.0,8.0,8.0,,,,4.0,7.0,,4.0,8.0,9.0,6.0,8.0,9.0,7.0,8.0,9.0,6.0,5.0,7.0,6.0,4.0,7.0,6.0,6.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,,,,9.0,10.0,,5.0,8.0,10.0,9.0,7.0,9.0,7.0,9.0,9.0,6.0,6.0,3.0,5.0,3.0,5.0,4.0,6.0,8.0,9.0,5.0,4.0,5.0,6.0,4.0,,,,4.0,6.0,,2.0,7.0,8.0,5.0,7.0,7.0,5.0,8.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14.5,0.2550867170086466,0.5144631560680115,0.3886164040469082,0.9122991153668756,0.7483995041858311,1.0200595565123558,0.9421634598564868,-0.12162246692895,-0.3171895525527065,1.1443522969682711,-0.3041855334394255,-1.376749325460298,,0.625199345621462,0.8599258069531044,-0.7267191796858049,-0.2612934286601363,,-1.715831146325722,0.1658611945533981,1.1363402733917198,-1.0520163438990433,1.3010917166687477,-0.218104764979453,0.0252311885482188,1.1196749101093373,0.6820024376270116,-0.8081280829073026,-0.3885566078526954,0.5245970901540421,0.0363384865134864,0.0691899433899434,0.059970535020535,0.1401561724223489,0.1005346028154852,0.165368324778077,0.1762147373782049,-0.0232737912414383,-0.0466628005379552,0.1227071559159794,-0.02917774823216,-0.1395677964192669,,0.1132330625257097,0.1828198061742179,-0.0783350038935952,-0.0346927941339706,,-0.236226487238252,0.0166719865102218,0.1236453197473321,-0.0966716584069525,0.108496386800334,-0.0247832297389574,0.0025893106893107,0.1203827239753709,0.0663930762993456,-0.1330087912087911,-0.0725126318126319,0.1191776334776335,7.0,8.0,7.0,4.0,10.0,10.0,11.0,10.0,7.0,9.0,8.0,8.0,,8.0,7.0,5.0,7.0,,5.0,8.0,10.0,5.0,9.0,10.0,7.0,7.0,8.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,9.0,9.0,5.0,9.0,6.0,6.0,6.0,,7.0,7.0,10.0,8.0,,7.0,7.0,10.0,9.0,8.0,9.0,7.0,8.0,10.0,6.0,6.0,3.0,5.0,4.0,5.0,4.0,7.0,9.0,9.0,4.0,5.0,6.0,5.0,4.0,,6.0,6.0,5.0,5.0,,3.0,6.0,9.0,5.0,8.0,8.0,5.0,7.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
15.5,0.4317496004872189,-0.2693261347478521,0.3766070323509461,0.7050709397848945,0.6162610634139734,0.3403633294727414,0.928748979394458,0.2560362060011793,0.8718010114191875,0.8570436597576362,0.6342225355920605,-1.5490328826201896,,0.5824977222690783,0.8405127891790197,-0.1904010985783074,-2.072085684142125,,-0.6589955644366323,0.2915906887273579,0.1950709078611845,-0.8999720290789368,1.1892157886627983,0.8261834995620836,0.1028554187318345,1.0477616951246904,-0.0432989404185736,0.4040298665484034,0.0636519118902321,-0.1237043372139627,0.0627862137862138,-0.0381038905538905,0.0564129759129758,0.1018750047338283,0.0862657739319504,0.0505348101159245,0.1757937470767965,0.0516541533200201,0.1460262242831128,0.0931880993189817,0.0618741826800651,-0.1535795861001743,,0.1069235292485293,0.1721682399300045,-0.0232500244853185,-0.2724605913694148,,-0.0860666877240408,0.0314088937206584,0.0231842710093485,-0.0913611961567844,0.0878673546611625,0.0914910648175353,0.0128307692307693,0.1166814409446761,-0.0042080094655947,0.0672849428349429,0.0117910894660895,-0.0272902597402597,7.0,8.0,8.0,4.0,10.0,10.0,11.0,9.0,9.0,9.0,7.0,9.0,,7.0,7.0,5.0,5.0,,4.0,7.0,9.0,6.0,10.0,9.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,7.0,9.0,9.0,6.0,8.0,6.0,6.0,7.0,,6.0,7.0,9.0,8.0,,8.0,6.0,9.0,8.0,9.0,8.0,7.0,8.0,10.0,6.0,7.0,3.0,5.0,4.0,5.0,4.0,7.0,8.0,9.0,5.0,7.0,6.0,5.0,5.0,,5.0,6.0,5.0,3.0,,4.0,5.0,7.0,5.0,9.0,8.0,5.0,7.0,7.0,4.0,4.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
