t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03
22.5,-0.68480755,-1.56755991,-1.44790129,-0.638429673,-0.096802518,-0.652138381,-0.726604425,0.865751774,-0.384673427,-0.86905704,-0.328188776,0.455851162,-0.396610823,-1.358727007,-0.327025208,-0.765213132,-0.050125565,0.856433726,-0.16220397,-0.726265555,0.786415844,-0.231757939,1.440023737,0.632196128,-0.624133951,1.609927683,0.056318758,0.527064957,-0.378867166,0.317033298
23.5,-0.675877925,-1.557511328,-1.432248634,-0.619315307,0.018695971,-0.515966102,-0.867335008,0.079533614,-0.987469888,-0.072730988,-0.542583194,0.287806805,-0.290143909,-1.348017029,-1.207159266,-0.913734789,-0.756617223,0.907279546,-1.16290641,0.317908712,1.390610996,-0.599377179,-0.04405671,1.055007681,-0.428309423,1.68334737,-0.439171041,0.519301977,-0.434640939,0.557813994
24.5,-0.117623497,-1.299478454,-1.567737764,-1.982734048,0.971321339,-2.476003,-1.158311702,0.251907962,-1.097461037,0.190779946,-0.194329255,-0.626783333,-0.165533065,-1.273477887,-1.087161974,-0.950539039,0.116505996,1.015666228,-1.263823647,-0.242174835,1.025375831,-0.824559788,-0.02540439,1.42559689,-0.587662901,1.728240947,-1.627609965,1.469189309,-0.377311475,0.441027053
25.5,-0.002463509,-1.49642864,-1.540078167,-2.085098632,0.75610614,-2.474795624,-1.794834713,-0.095311499,-1.488113317,-0.730935435,0.096225221,-0.820447934,-0.366363452,0.276046276,0.801998972,-0.332193342,0.481278918,-0.248611868,-0.419238143,-0.217048992,2.018810492,-0.190449335,0.788359708,0.242932996,-0.815251771,1.373367603,-1.491684692,1.002332736,-0.2667868,0.41806766
26.5,0.012170086,-1.254656896,-1.638780124,-1.282687678,0.641962257,-2.275538267,-1.746850328,-0.438947136,-1.534769761,-0.228668945,1.279799218,-0.953782367,-0.493721102,0.39479048,0.864249936,0.275007675,-0.208891178,-0.907300783,-0.358827697,-0.117639913,2.836830712,-0.863469545,0.558965455,0.370729039,-1.549616607,0.948795173,-1.331147868,0.79051578,-0.264234001,0.78426331
27.5,-0.495547247,-0.3362848,-1.494964468,-1.156962566,0.769725128,-0.865108318,-1.730688147,-0.328794062,-1.543410426,0.298648853,0.902003751,-1.123307836,-1.195512866,0.658632945,0.348282366,0.143391868,-0.186285678,-0.119499156,0.418076112,0.248437982,3.236707274,-0.745203867,0.532961599,-0.229389996,-1.689562638,0.678759921,-1.3602418,0.614506566,-1.212860969,2.128804065
28.5,0.979270311,0.800999904,-1.488012298,-1.040913354,0.191508451,-0.766932772,-0.697505582,0.286385995,-1.546732605,-0.586170066,1.060316792,-0.882953829,-1.254375055,1.191758069,0.458146958,0.262077228,-0.347797104,-0.128375438,0.308568086,-0.473445046,2.584634467,-0.853834747,0.026897404,-0.797083712,-1.842329144,0.357496846,-2.039889047,0.606941601,-1.052909583,1.853312454
29.5,0.713034224,1.014261917,-1.369600775,-0.249401656,-0.51251673,0.11036594,-0.843721302,0.707159675,-1.349756322,-0.749344957,0.640390562,-0.974608636,-1.271112995,1.236380491,0.564993392,-0.439609717,-1.076578554,0.020839458,1.690905606,-0.454619773,2.478897909,-0.991329943,-0.09589117,-0.944870704,-1.556138994,-0.371375006,-1.267784503,-0.270846051,0.677289135,1.588080783
30.5,0.998176126,0.979692332,-0.578304995,-0.102388902,0.195843189,1.63636636,-0.870030877,0.211674057,-0.948456594,-0.358101988,0.41665432,-0.77069598,-1.042557734,-1.096828685,-1.308154001,-0.454559599,-1.01765639,0.21747226,0.893307897,-0.613006767,1.749010436,-1.12184972,-0.555694297,-0.789092496,-1.146369036,-0.560127046,-1.348933871,-0.106342508,0.585673246,0.475781349
31.5,1.677456984,0.316065186,-0.556051627,-0.921606698,-0.272934378,2.292248713,-0.922903459,0.202629327,-0.435466526,-0.164237629,0.130304659,-0.439649068,-1.072428986,-1.148590819,-1.324125532,-1.724973689,-0.87509307,0.213905089,0.807458645,-0.702245432,0.952222699,0.037089393,-1.173269276,-0.986536336,0.232740377,-1.286515871,-1.365367964,0.244120181,0.674708003,0.102550156
32.5,1.41881145,-0.522630999,-0.293909003,-0.843558152,-0.434364492,2.358881839,-1.039249194,-0.287834351,-0.427998723,-0.366166602,-0.245084005,1.290067866,-0.906754165,0.417614587,-1.416936509,-0.890331818,-0.823955289,0.386495985,0.076471113,-0.729560286,0.425086046,0.844172007,-0.480513422,-0.840951896,0.241122843,-0.879081712,-0.822095704,0.482293676,0.657963743,-1.048699037
33.5,-0.823807509,-1.448457256,0.068244242,-0.633076664,-0.169300668,1.919444986,-1.033143747,0.284050556,-0.232066055,0.243131642,-0.794404596,-0.00647697,-0.793745123,-0.156621646,-1.399847401,-0.304010515,-0.594534427,-0.587905025,0.819359487,-1.584897916,1.659546839,0.818422502,0.004241025,-1.466202476,0.217773778,-0.594051531,-0.410247606,-0.898087651,0.654898668,-0.970677561
34.5,-1.134676264,-1.40256208,0.057102766,-1.450317747,-1.020279741,2.51806245,-0.899248358,0.625456801,0.275572657,1.045197766,-0.634640879,-0.202805487,0.222676351,0.248104157,-1.263922933,-0.300179845,-0.534068872,0.375605594,0.450894502,0.39574706,0.687285574,0.624459938,0.65329035,-1.523591252,-0.313161366,0.270440565,-1.33901678,-0.897957279,-0.967610772,0.289981139
35.5,-1.200972093,-1.579484834,0.216542869,-1.171646868,-1.725795342,2.103111326,-0.850264207,0.77643711,0.486878391,0.969189783,-0.573484797,0.629287407,-0.101998725,0.026245789,-1.025414038,-0.237890943,-1.200884777,0.047783603,0.532865628,1.09749993,0.249072308,0.575301895,0.707247147,-1.580714243,-0.778929634,-0.691975197,-1.467321768,0.034791055,0.255765838,0.438387108
36.5,-1.473499409,-1.48577497,-0.970556922,-1.352909627,-0.1042739,0.918016192,-0.773038041,1.954988434,-0.220756423,0.740296664,-0.769965007,0.664865187,0.892804134,-0.119029085,-0.88738325,0.049944973,-0.570082999,0.645761131,0.411036844,0.880906279,0.546566846,-0.62511079,0.148527854,-0.959655168,-0.97311702,-0.861245315,-1.39623025,-0.26961733,0.23096713,0.448974597
37.5,-1.444786176,-1.537357897,-1.305818585,-0.307982269,-0.352602935,0.687024575,-0.658677453,1.542178772,-0.208743325,0.58817138,-0.955844978,-0.242940507,0.624526098,-1.053309478,-0.478732186,-0.655912433,-0.74669481,1.180046674,0.311566537,1.041709403,-0.198332098,-1.560435286,-0.486317579,-0.395324749,-0.975110645,-0.454140881,-2.218294137,-0.383330223,0.241926755,0.201242808
38.5,-1.447533583,-1.504422182,-1.45223476,-0.767739034,-0.001362176,0.701252479,-1.544780156,0.439987549,-0.392291787,-0.219577728,-1.145118201,0.328768224,1.551474246,-1.164027911,,-1.370729139,-0.236856158,1.714869645,0.524458485,0.88364298,-0.9064637,0.120495526,-0.972997162,0.186933593,-1.043585788,0.132289673,-2.765258639,-0.639625745,0.100647321,1.365022946
39.5,-0.467512667,-1.37442329,-0.708800152,-0.729310655,0.016199266,-0.143782081,-1.634596003,-0.350662524,-0.528518724,-0.475189855,-1.329739441,0.695669158,0.929156883,-0.451362791,-0.488821107,-1.241355709,0.580158195,0.261191006,-0.274469565,0.447748837,-0.941651379,0.986010947,-0.877816971,0.777146832,-0.792817697,0.136424876,-2.285490856,-0.659978718,-0.186995221,-0.026961628
40.5,-0.232198777,-1.359994056,-0.241831842,-0.876348565,0.334982098,-0.364874758,-1.678302907,-0.342604845,-1.094862442,-0.701367912,-0.645120236,0.232755593,2.085341527,-0.402717135,-0.881637323,-1.270808837,0.343958192,0.281940484,-0.063179116,-1.034609952,-0.786650173,0.574981445,-0.956787497,0.858314647,-0.449284058,-0.551789825,-1.168376574,-1.355933893,-1.167838948,-0.216952695
41.5,-0.114563119,-1.447702752,-0.257558094,-0.752955247,-0.667808268,0.584333582,-1.60497776,-1.490108233,-1.073397494,-1.036496108,-1.196061672,0.358569307,0.958147607,-0.327440169,-1.018746194,-1.446227122,-0.13102011,-0.230279703,-0.03504933,-0.195851729,-1.65635396,0.334423629,-0.342797734,1.408629943,-1.204743184,1.09591413,-0.195982089,-1.195926594,-1.20363571,-0.132456129
42.5,-0.160173079,-1.523615773,-0.039734074,-1.70543663,0.32302711,-0.422155195,-1.511854603,-1.488826066,-1.831169348,-0.429885235,-1.211477421,0.44761624,1.707815496,-0.309124171,-1.259307504,-1.601925597,0.614260688,-0.819900779,0.069369044,-0.100753894,-1.748888342,0.329312617,-0.297022493,0.996762816,0.202839928,0.685984971,0.396163968,-0.994959377,-1.295916039,-0.215509471
43.5,-0.405840752,-1.373341514,0.172713006,-1.577948204,0.468170176,0.974487783,-0.825792386,-0.890847733,-1.74402483,-0.204562267,-0.990245846,0.395930413,1.044062283,-0.382595279,-0.490242052,-0.128219714,-0.198477811,-0.728733912,-0.647148516,0.008046549,-1.223009035,-0.867756839,-0.258234615,0.491424542,1.111630735,-0.070091964,0.465400844,-0.818814608,-1.243583897,-1.167928582
44.5,-1.271770969,-1.141426833,-0.575415982,-0.702776591,0.398277844,0.458849908,-0.885389866,-0.995042274,-1.769154182,-0.479892323,-0.579195136,-0.481674535,1.359306068,-1.360882181,-0.443973655,0.628089045,-1.008491417,-0.728722018,-0.431445891,-0.41812673,-1.357449217,-1.514895994,-0.625259196,-0.308940228,0.228549329,-0.073196896,0.004361449,-0.865196374,-1.254374455,-1.056224933
45.5,-1.4107025,-0.999540895,-1.43216036,-0.080256458,0.418027226,0.004976597,-0.861486644,-0.99657563,-1.736572677,-0.216061213,-0.15933556,-0.492367862,-0.711699932,-1.250417029,-0.405116895,1.130361066,-0.211802475,0.14275002,-0.39732939,0.199657249,-1.389208948,-1.591245203,-1.194769143,0.567780789,-0.025902593,0.029877258,0.150413063,-0.859468494,-1.054105832,0.137203819
46.5,-0.591479942,-0.686183233,-0.472518394,0.555160824,0.254794481,-0.295999741,-0.791145563,-0.888624483,-1.674891649,-0.025912596,0.037059902,-1.49594641,-0.70887853,-1.210799192,-0.32043246,1.07559779,0.436263569,-0.072301413,-0.272155309,-1.07622407,-1.158117028,-1.594989853,-1.756802436,-0.019303342,0.387782354,-0.842517766,0.007813331,-0.814065592,-0.174303378,0.217989581
47.5,-0.509945858,-0.585448729,-0.390782571,0.684776044,0.390302405,-0.282079196,-0.093169008,-0.227831755,-1.948671684,-1.175347418,0.406760075,-1.472647482,0.386864628,-1.250036373,0.031471305,1.412835255,-0.367832083,0.374689234,-0.006222952,-1.175984802,-0.920772839,-0.919935065,-1.132472987,-0.905094113,-0.373010466,-1.061964996,-0.579538288,0.552680975,-0.144543908,0.65734795
48.5,-0.422811461,-0.816287888,0.062036506,0.529047479,-1.443894987,0.035177179,-0.917830211,-0.862354667,-1.785124423,-1.134528467,0.434458177,-1.7832293,-0.060092153,-1.149199112,-1.27154624,0.590506106,-0.234977672,0.640922085,0.252722245,-1.273151233,-1.373800397,-0.681409382,-1.315153426,-0.808994054,-0.772312491,-0.996663402,-0.212500139,0.124153978,-0.13447366,0.872870329
49.5,-0.323991013,-0.991428717,0.389557929,0.794923512,-1.433379939,0.033608965,-0.818312358,-0.831245037,-1.71535233,-1.502935428,0.860831569,-1.612639778,-0.257477108,-1.171258267,-1.260522779,-0.660929277,0.281653706,0.667878507,0.211487864,-1.475122672,-0.506646136,0.403866834,-1.119855275,-0.880285882,-0.769303872,-1.176803726,0.02386102,-0.02295729,-0.22510652,0.849818376
50.5,0.123555207,-0.991731731,0.36675163,0.097697023,-0.851337136,-0.209879276,-0.94192692,-0.347964994,-1.685504932,-1.717618802,0.410026425,-1.844083298,-0.25674241,-1.252455516,-1.168756954,-1.317768671,-0.51240571,-0.144294289,0.390200903,-1.67913581,0.34614158,0.647853132,-0.558564001,-1.645660254,-0.777326851,-0.515444209,-1.147497731,-0.061047925,0.444698228,-0.666338055
51.5,-1.080323893,-1.138793421,0.095390539,0.773891809,-1.035432595,-0.474536525,-0.452545352,0.29278388,-1.210802716,-0.760062893,0.951834803,-1.733387726,-0.353005185,-1.314776121,-1.272657518,-1.224225954,-0.565412841,0.24930476,-1.14239325,-1.758772675,0.548986815,0.699234417,0.549581422,-1.576043343,-0.737195831,-1.127460112,-1.875965591,-0.165691229,-0.375365289,-0.811918724
52.5,-1.252141383,-0.39541491,-0.079753779,0.208438196,-1.159845037,-0.401064322,-0.983276727,0.048802919,-1.042312194,-0.811432229,1.728170698,-1.822155512,-0.379274028,-0.334469068,-1.236446139,-0.431535645,-1.444258239,0.111688297,-1.260980844,-1.068285646,0.410450497,-0.449960266,0.054487049,-1.483745235,-0.837097932,-0.949891475,-2.048194438,-1.068471061,-0.147725808,-0.951788907
53.5,-1.147582077,-0.572031471,-0.567035556,0.381671348,-1.068478012,-0.901080729,-0.341018691,0.130339127,-0.496581983,-0.234304844,1.731132554,-0.992466216,-0.431688446,-0.345018659,-0.734593024,-0.311526665,-1.564385729,-0.92204862,-1.469217149,-0.380480762,0.381375465,-0.719608657,0.083143522,-1.521821409,-0.715636852,-0.16791439,-2.266832114,-1.215440266,-0.251183932,-0.096664166
54.5,0.22586988,0.326027259,-0.755770725,0.126978768,-0.027864792,-1.556388302,0.007975966,-0.068280379,-0.343738361,-0.265676729,1.654179546,-0.763512649,0.351783688,-0.435760178,-0.661284051,0.1486357,-1.718762886,-0.978728744,-1.490607451,0.366538982,-0.644088788,-1.640310605,0.099949069,-1.445282996,-0.604532989,0.348156149,-1.667851357,-1.165572413,0.92540309,-0.16707352
55.5,0.59847728,0.073581242,-0.780886268,-0.153637289,-0.850184742,-0.802316422,0.21143206,0.177120381,-0.041153778,-0.146014881,1.809507445,-0.738210205,0.747212277,-0.551376954,-0.75079945,0.501853455,-1.881329287,-0.777122827,-1.509147172,0.164529769,-1.63780895,-1.71811942,0.320558413,-1.465415323,0.093045601,-0.733123811,-0.808288595,-1.248673687,-0.062772021,-0.186158983
56.5,0.328577317,0.185211149,-1.392683378,-0.123193002,-0.915114328,-0.176551469,-0.536305396,-0.555556667,-0.721924454,-0.61329637,0.987298519,-0.841459488,1.051727931,-0.362719723,-0.635118543,0.409212379,-1.894334061,-0.954652343,-1.50599789,1.153322488,-0.959792099,-1.641169585,-0.759585741,-0.781213828,-0.549716268,0.402555764,-0.743247153,-1.21266056,0.922375899,0.675916568
57.5,0.329942195,-0.54463225,-1.41497643,0.452469117,-0.90979334,-0.276161499,0.781315612,-0.853721288,-0.710713207,-0.662476894,0.146087185,-0.641529009,0.077773825,-1.365379439,-0.511631855,0.662214392,-1.658912154,-1.545344126,-1.578576536,1.503529638,0.100300359,-1.664885989,-0.817618564,-0.975352519,-0.418667854,0.694080268,-0.120599547,-1.253399158,1.617447177,0.782087803
58.5,0.316949778,-0.336594322,-1.441118122,0.311950784,-1.131839486,-0.520928308,0.611163996,-0.166200831,-1.756510935,-1.32292158,1.268360333,-1.459162548,0.304819616,-1.347188559,-1.331835538,0.501573111,-1.66536983,-1.512413938,-1.464225743,0.952877387,0.541062895,-1.506285627,-0.818300427,-0.932934154,-0.489846086,0.921303697,-0.165896518,-1.012173695,1.478216853,0.022975946
59.5,-0.579563042,-1.405145893,-1.45769665,-0.271208171,-1.049413656,-0.351209644,1.011211259,0.504291222,-0.96325462,-1.227300499,2.031114088,-1.593549341,-0.759988054,-1.335865013,-1.238869148,-0.245330718,-1.530450224,-1.523950085,-1.209914075,0.950737811,1.162820136,-0.101351629,-0.770741591,-0.924821145,-0.46743247,1.124715911,-0.388803756,-1.031883868,0.570711761,0.926569972
60.5,-1.135904899,-1.27191018,-1.394968923,0.118054046,-0.760294301,-0.836567524,0.833837736,0.3657162,-1.126887143,-1.349783438,1.012143232,-1.643885025,-0.926213198,-1.059287143,-1.216938122,-0.620901024,-0.608247964,-1.535599426,-0.998176741,1.878940768,1.991610118,-0.017926354,-0.968556842,0.031590591,-0.425138818,1.577330227,-1.113669973,-0.907459458,0.399789022,2.015293053
61.5,-1.209050451,-1.507241987,-1.300629067,-0.370257243,-0.851171811,-0.935990057,1.372166118,0.686108332,-1.177628385,-0.663883739,0.813197934,-1.600684101,-1.17710536,-1.092465004,-1.173884016,-0.572851548,0.482207115,-1.548433414,-0.763853741,1.902024471,1.808564092,-0.011210601,-1.226098428,-0.083825707,-0.608237393,0.479216227,-1.095846188,-0.904627151,0.677990673,1.864792031
62.5,-1.241992133,-1.492769587,-1.096903539,-1.468862804,-0.129303021,-1.039643178,0.825162936,1.619051517,-1.121063579,0.185535139,0.829048287,-1.579114923,-1.224761724,-0.900326989,-1.257597728,-0.679805334,1.23883562,-1.419793033,-0.684454192,0.574213809,1.233141864,0.700358326,-1.194077851,0.9572762,-0.805414088,0.066208039,-1.697145312,0.192933975,-0.285339049,1.75664831
63.5,-1.356895642,-1.481196233,-1.208955701,-1.432548758,0.29432806,-0.864648171,0.829035975,1.237130125,-0.755056961,-0.124835525,-0.010461639,-1.411476192,-1.229457756,-0.738926512,-1.158432513,-0.675182889,1.537669836,-1.451009525,-0.733717163,2.083186628,0.128200139,0.365517588,-0.454443078,1.179217266,-0.898024822,-0.672153523,-1.600448274,-0.000523189,-0.029503761,2.535823778
64.5,-0.17837827,-1.326338371,-1.200139557,-1.410562846,-0.12534729,-0.845911693,-0.003460398,0.818620448,-0.583899529,0.145226055,-0.527028067,-1.514466109,-1.388727605,-0.769747681,-1.387269305,0.221095043,1.412519139,-0.497884014,-0.917742805,1.797987125,-1.112445311,-0.924619858,0.131973224,1.227096953,-0.770334227,-0.61151135,-1.8615992,-0.002071029,1.129967994,1.908380015
65.5,0.187924225,-1.358272357,-1.221408177,-1.53721558,0.35023352,-0.859286224,0.540769584,1.048390549,-0.350197709,0.853499416,0.641747322,-0.413493332,-0.454054796,0.111984435,-1.357678503,0.22312136,0.341965513,0.99243455,-1.239946111,2.615296157,-1.329422225,-0.637352231,-0.500421438,0.353154121,-1.527170485,0.051919412,-1.871522309,0.727070599,1.060154874,0.821546327
66.5,0.828146381,0.188107305,-1.501821123,-1.564552336,0.878697884,-0.648893018,0.256257748,0.542753592,0.29760771,1.002558958,0.1343329,0.385471976,-0.307213315,0.008197688,-1.332831616,0.250085598,-0.030296623,1.500462244,-0.666771175,2.189855227,-1.520313092,-0.547775009,0.045259748,0.232212772,-1.565460686,2.193771283,-0.971139215,0.560701179,0.050963599,-0.192854065
67.5,0.802608265,0.312186474,-1.585913133,-1.344909629,1.471953823,-0.372789302,0.11789668,0.583475319,-0.119066983,0.848749392,-0.157490612,1.542626719,-0.225713237,-0.212037085,-0.546395883,-0.669049813,-1.078765809,1.302907086,-0.831022889,2.536397002,-1.609267045,-1.235906317,0.62726362,-0.643939298,-1.496561632,1.980080296,-0.924519352,-0.415386565,0.057955871,0.074635878
