t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03
53.5,-0.659382505,-0.178117684,0.544390134,-0.138162006,-0.467771305,0.678008362,-0.042324331,0.324866409,0.360188751,-1.083277035,0.661136714,-0.280571632,0.8519848,0.242350118,0.496019841,-1.277054877,-1.904886666,-1.684086729,-1.243955177,-0.626543174,-0.121907775,-1.24200037,0.230156052,0.064175389,-1.416665635,-1.152513994,1.383001209,-1.088203114,-1.173397358,0.631642825
54.5,0.364298935,-0.106200541,0.11430166,-0.506406692,0.050400127,-0.160321899,0.721515815,0.530046761,0.776167953,-1.16685562,1.346632692,-0.597928079,1.376163778,0.028903024,1.111608648,-1.096807986,-1.768904409,-1.014499917,0.031729391,-0.408598615,-1.174292419,-2.166734362,-0.207723832,-0.605982839,-1.117076373,-0.241332773,1.414079848,-1.104909212,-0.230151588,0.44476796
55.5,0.153569079,0.21686449,0.629454094,-0.274567775,0.056679456,-0.711139754,0.42100433,0.332831486,0.820758867,-0.181452361,1.457902123,-0.577195333,2.12356269,-0.065859597,1.641134166,-0.690211837,-2.005447455,0.055391363,0.440264283,0.57048377,-0.564666842,-1.721049461,-0.736559686,-0.304305964,0.307854152,-0.380510312,1.484772682,0.160462779,-1.020889161,0.418334026
56.5,-0.158810974,0.536049772,-0.157986276,0.407134633,-0.312324111,-0.927916261,-0.873998445,-0.157069303,0.384909932,-0.089035862,1.446697547,0.099156461,1.757325378,0.237179287,1.330325689,0.080027173,-2.831637559,0.891550778,-0.10097032,1.746061808,-0.027867565,-1.663593203,-1.387022864,-0.286819928,-0.055791334,0.832875161,1.705599604,0.329005386,-0.202262502,0.483120876
57.5,0.508495577,-0.874770389,-1.688451471,0.772730099,-0.291456149,-1.097806308,-0.543181794,-0.671853623,-0.267478558,-0.195101523,1.190221468,-0.471297872,0.958856337,0.045889534,1.169783635,0.325940617,-2.295476196,0.609609878,0.624987828,1.484358273,1.143036495,-2.432437723,-0.715378442,-0.582196185,0.127660528,0.780651478,1.521098419,0.420638613,0.420056892,0.479783596
58.5,0.486946505,-0.578425528,-1.652121391,1.227452376,-0.089915295,-0.159761875,-0.003420779,-0.183722565,-0.086146286,-0.431385105,1.155692753,-0.327067996,0.536267167,0.053006936,0.180669156,0.998380884,-1.013263048,0.486727161,1.317998845,1.200476383,1.196323926,-2.049884422,-0.728780689,-0.366914313,0.051380734,0.143837875,1.35465093,0.153926008,0.272489937,0.016128974
59.5,0.406690256,-1.622681425,-1.20309379,1.499377466,0.201518224,-0.031177003,0.261521862,-0.150896458,0.098707079,0.122582069,1.403249588,0.576411994,-0.17069687,-0.465025277,-0.415727575,1.459973154,-1.385428971,-0.543295885,0.797470126,1.146012808,1.5567916,-0.904720587,-0.15823683,-0.349448894,-0.794585658,0.05323035,1.080583308,0.072593866,-0.424450688,0.698492233
60.5,0.351565268,-2.373477444,-1.803846403,1.015934502,-0.617208135,-0.292798951,0.663580798,0.176215476,0.324390697,0.67401772,1.111187731,1.008412138,-0.045526584,0.462410546,-0.915250949,1.290641463,-0.289241368,-1.423065406,0.557360153,0.453054897,1.211246392,-1.353232515,-0.482237546,-0.668560581,-1.56812778,-0.086939181,-0.209243535,-1.48525103,-0.684084366,1.539541902
61.5,0.840491472,-2.150466211,-1.719463837,0.279700521,0.004402826,-0.509581557,1.085727901,0.357123588,0.12574494,0.492330666,0.508774495,0.765467602,0.075653108,1.25292845,-1.885026806,1.32555328,0.990237415,-2.046669487,1.775353256,0.550583002,0.581145624,-0.667881826,-0.383381668,-0.718897916,-1.890304951,-1.061462278,-1.278261201,-1.521585734,-0.49522404,1.414440274
62.5,0.852911737,-2.003114003,-1.296588824,-0.661610695,0.721129199,-1.129487562,0.502062414,0.938965214,0.648487395,1.290313691,0.674312443,0.228367841,0.6476526,1.120319691,-1.87150866,1.141896365,1.581390691,-1.716512303,0.683779098,0.190147051,0.025787763,0.010194756,-0.293999868,-0.360404496,-1.423575202,-1.322211301,-1.694544086,-0.65008729,-1.197792005,1.203156131
63.5,0.713630018,-2.118291326,-1.253700464,-1.539425235,0.567675672,-2.206282473,0.505149927,0.652799508,0.650062531,0.794630158,0.026541155,-0.190310475,0.295392429,0.632288954,-1.708559468,1.151046759,0.112544154,-1.911486597,0.10831955,1.494954015,-0.930150188,-0.499447669,0.031603712,-0.160194006,-1.642217272,-1.863226326,-2.224559701,-0.954879691,-0.984793755,1.029860993
64.5,0.582722,-1.613403546,-2.295025597,-2.223217097,-0.16555541,-2.190361273,0.032648035,-0.000997226,0.626786904,0.332938122,-0.844669573,-1.875344311,0.125056566,0.355865094,-2.175883333,1.242034141,-0.089202385,-0.90169818,-0.56733158,1.293942299,-2.005257941,-1.136201315,-0.344868951,-0.112163971,-1.378543542,-1.751688062,-2.807937805,-0.876288564,-0.094203031,0.599532736
65.5,1.108003502,-1.642764918,-2.167185856,-2.533821305,0.109992557,-2.143170999,0.101223284,-0.260217246,0.62288059,-0.618783025,-0.624366974,-1.797332585,0.021246013,0.204880296,-2.180470671,0.510601359,-1.292574977,0.284905564,-1.281064456,1.800867487,-2.507744396,-0.486302688,-1.017063543,-0.148698744,-2.02125171,-1.304161433,-2.017915652,-0.432460564,-0.089061542,-0.291412193
