t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.875,8,8,7,0.24935130103366068,0.16723789002656475,3.7410702734108803,0.6256486989663393,1
4.5,0.8235294117647058,9,8,7,0.24725823380266104,0.16295335752248813,3.5364179463593897,0.5762711779620449,1
5.5,0.7,10,10,7,0.267018978691475,0.14712498451343814,2.9429469286977374,0.43298102130852495,1
6.5,0.6086956521739131,11,12,7,0.30039488062642056,0.13404090338310629,2.300049938236606,0.3083007715474925,1
7.5,0.6086956521739131,11,12,7,0.3014952406278904,0.1334067526064718,2.3027350980666914,0.3072004115460227,1
8.5,0.5217391304347826,11,12,6,0.3038653361843583,0.13628575341963628,1.5986542157460215,0.2178737942504243,1
9.5,0.48,11,14,6,0.3264895702366264,0.13165537512023615,1.1660019928785894,0.1535104297633736,0
10.5,0.5384615384615384,12,14,7,0.3355555951551662,0.13179929842237498,1.5395070059942428,0.20290594330637224,0
11.5,0.5185185185185185,13,14,7,0.3322037913359971,0.12937600406462474,1.4401026568223203,0.1863147271825214,0
12.5,0.5517241379310345,14,15,8,0.32900722390579257,0.1263493631645371,1.762707056427433,0.2227169140252419,0
13.5,0.5806451612903226,15,16,9,0.32488658732486164,0.12982385106830166,1.9700430380154397,0.255758573965461,0
14.5,0.5333333333333333,15,15,8,0.3293972532029725,0.13251304115741616,1.5389887542321148,0.20393608013036085,0
15.5,0.4444444444444444,14,13,6,0.311051849447721,0.1474268068776791,0.9048055629896403,0.1333925949967234,0
16.5,0.4,12,13,5,0.3127549831734749,0.14581246794943745,0.598337152189061,0.08724501682652513,0
17.5,0.2857142857142857,11,10,3,0.2907191880291827,0.14899508513907342,-0.03359105644475019,-0.005004902314896975,0
18.5,0.1111111111111111,11,7,1,0.2553688076199686,0.15743716681953787,-0.9162874270610617,-0.1442576965088575,0
19.5,0.23529411764705882,11,6,2,0.23477191598391287,0.14399435683251527,0.0036265425578680508,0.0005222016631459547,0
20.5,0.21052631578947367,12,7,2,0.27170794083797184,0.15028288635086492,-0.4071097284201585,-0.06118162504849817,0
21.5,0.3157894736842105,13,6,3,0.24398839635596603,0.16854670570433408,0.4260010720956984,0.07180107732824448,0
22.5,0.4,13,7,4,0.2660353122883308,0.17034840878204663,0.7864158442658022,0.1339646877116692,0
23.5,0.5,12,8,5,0.26745039791649694,0.16722836415687636,1.3906109962622673,0.23254960208350306,0
24.5,0.4444444444444444,10,8,4,0.2661694068222201,0.1738631164856738,1.025375831434116,0.1782750376222243,0
25.5,0.625,9,7,5,0.2697068501673765,0.17599133310671772,2.018810492316577,0.3552931498326235,1
26.5,0.8,8,7,6,0.2704323569275582,0.1866758001670079,2.836830711847324,0.5295676430724419,1
27.5,0.875,8,8,7,0.2926093360637209,0.1799330661314789,3.23670727375212,0.582390663936279,1
28.5,0.7368421052631579,9,10,7,0.29263345185609624,0.17186517438861695,2.584634467030702,0.4442086534070616,1
29.5,0.7777777777777778,9,9,7,0.31557977803220094,0.18645301935283365,2.478897908705561,0.46219799974557685,1
30.5,0.625,8,8,5,0.30117361553919975,0.18514834317944298,1.7490104361719976,0.32382638446080025,1
31.5,0.46153846153846156,6,7,3,0.28374925926326855,0.18670968718514744,0.9522226990766227,0.17778920227519301,1
32.5,0.3333333333333333,6,6,2,0.25711310780722546,0.17930540473781975,0.4250860459982064,0.07622022552610785,0
33.5,0.5,6,6,3,0.23223720724579858,0.1613469331055037,1.6595468386071717,0.26776279275420145,0
34.5,0.3333333333333333,7,5,2,0.2252634770887867,0.15724156050698232,0.6872855744760163,0.10806985624454662,0
35.5,0.2857142857142857,8,6,2,0.2432125622571443,0.17064009989180304,0.24907230764685595,0.0425017234571414,0
36.5,0.35294117647058826,9,8,3,0.2649954254204389,0.1609057551382379,0.5465668457575871,0.08794575105014935,0
37.5,0.25,8,8,2,0.28261489282990826,0.16444586191568233,-0.1983320981748459,-0.03261489282990826,0
38.5,0.13333333333333333,7,8,1,0.28322910741462365,0.16536323976667427,-0.9064636995065628,-0.14989577408129032,0
39.5,0.13333333333333333,6,9,1,0.2814891950330671,0.15733621281652063,-0.9416513785831832,-0.14815586169973374,0
40.5,0.15384615384615385,5,8,1,0.28846118099493717,0.17112438500655394,-0.7866501734608289,-0.13461502714878332,0
41.5,0.0,6,9,0,0.276461580550886,0.1669097229581893,-1.6563539597998094,-0.276461580550886,0
42.5,0.0,7,9,0,0.309499448180482,0.17696924430911132,-1.7488883415238006,-0.309499448180482,0
43.5,0.11764705882352941,7,10,1,0.32249149380905806,0.16749216816333384,-1.223009035179304,-0.20484443498552865,0
44.5,0.1111111111111111,7,11,1,0.318467719137102,0.1527545969743286,-1.357449216803855,-0.20735660802599087,0
45.5,0.11764705882352941,6,11,1,0.33196887200600955,0.1542761537458374,-1.3892089475834686,-0.21432181318248014,0
46.5,0.11764705882352941,6,11,1,0.3085407418012358,0.1648310821368111,-1.1581170280691546,-0.1908936829777064,0
47.5,0.13333333333333333,6,9,1,0.2996805741524445,0.18066045578759166,-0.9207728392686608,-0.16634724081911115,0
48.5,0.0,6,7,0,0.266111592294874,0.1937046989391343,-1.3738003969562522,-0.266111592294874,0
49.5,0.15384615384615385,7,6,1,0.24836566281156064,0.18655922216549908,-0.5066461355716702,-0.09451950896540678,0
50.5,0.2857142857142857,9,5,2,0.22477080678179748,0.1760651781993528,0.3461415798158789,0.06094347893248822,0
51.5,0.2857142857142857,10,4,2,0.19776244796655013,0.16020755929843722,0.5489868151845286,0.08795183774773557,0
52.5,0.2857142857142857,9,5,2,0.2197930876914623,0.16060693923123825,0.41045049696085384,0.0659211980228234,0
53.5,0.3076923076923077,7,6,2,0.24520101909614295,0.1638576529147816,0.3813754651341489,0.06249128859616476,0
54.5,0.15384615384615385,6,7,1,0.2664642914017527,0.17484877811483873,-0.6440887878646342,-0.11261813755559885,0
55.5,0.0,5,8,0,0.2867106718601839,0.1750574582870161,-1.6378089495056323,-0.2867106718601839,0
56.5,0.14285714285714285,5,9,1,0.30284120554181465,0.16668616342593864,-0.9597920990949876,-0.1599840626846718,0
57.5,0.3076923076923077,5,8,2,0.29089769908678237,0.16744315599216097,0.10030035868597459,0.01679460860552534,0
58.5,0.375,7,9,3,0.2867102576899925,0.1631783348478543,0.5410628953428647,0.08828974231000752,0
59.5,0.47058823529411764,9,8,4,0.2854316999649817,0.15923058912754856,1.162820136153738,0.18515653532913595,0
60.5,0.5714285714285714,8,6,4,0.24717370833500865,0.16281041163672452,1.99161011776732,0.3242548630935628,0
61.5,0.5,8,4,3,0.19464808051425697,0.16883665935101047,1.8085640918239094,0.30535191948574303,0
