t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03,S_excess__20170705_01_02_01,S_excess__20170705_01_02_02,S_excess__20170705_01_02_03,S_excess__20170705_03_04_01,S_excess__20170705_03_04_02,S_excess__20170705_03_04_03,S_excess__20170707_01_02_01,S_excess__20170707_01_02_02,S_excess__20170707_01_02_03,S_excess__20170707_03_04_01,S_excess__20170707_03_04_02,S_excess__20170707_03_04_03,S_excess__20170707_05_06_01,S_excess__20170707_05_06_02,S_excess__20170707_05_06_03,S_excess__20170707_07_08_01,S_excess__20170707_07_08_02,S_excess__20170707_07_08_03,S_excess__20170707_09_10_01,S_excess__20170707_09_10_02,S_excess__20170707_09_10_03,S_excess__20170707_11_12_01,S_excess__20170707_11_12_02,S_excess__20170707_11_12_03,S_excess__20170710_13_14_01,S_excess__20170710_13_14_02,S_excess__20170710_13_14_03,S_excess__20170710_15_16_01,S_excess__20170710_15_16_02,S_excess__20170710_15_16_03,nA__20170705_01_02_01,nA__20170705_01_02_02,nA__20170705_01_02_03,nA__20170705_03_04_01,nA__20170705_03_04_02,nA__20170705_03_04_03,nA__20170707_01_02_01,nA__20170707_01_02_02,nA__20170707_01_02_03,nA__20170707_03_04_01,nA__20170707_03_04_02,nA__20170707_03_04_03,nA__20170707_05_06_01,nA__20170707_05_06_02,nA__20170707_05_06_03,nA__20170707_07_08_01,nA__20170707_07_08_02,nA__20170707_07_08_03,nA__20170707_09_10_01,nA__20170707_09_10_02,nA__20170707_09_10_03,nA__20170707_11_12_01,nA__20170707_11_12_02,nA__20170707_11_12_03,nA__20170710_13_14_01,nA__20170710_13_14_02,nA__20170710_13_14_03,nA__20170710_15_16_01,nA__20170710_15_16_02,nA__20170710_15_16_03,nB__20170705_01_02_01,nB__20170705_01_02_02,nB__20170705_01_02_03,nB__20170705_03_04_01,nB__20170705_03_04_02,nB__20170705_03_04_03,nB__20170707_01_02_01,nB__20170707_01_02_02,nB__20170707_01_02_03,nB__20170707_03_04_01,nB__20170707_03_04_02,nB__20170707_03_04_03,nB__20170707_05_06_01,nB__20170707_05_06_02,nB__20170707_05_06_03,nB__20170707_07_08_01,nB__20170707_07_08_02,nB__20170707_07_08_03,nB__20170707_09_10_01,nB__20170707_09_10_02,nB__20170707_09_10_03,nB__20170707_11_12_01,nB__20170707_11_12_02,nB__20170707_11_12_03,nB__20170710_13_14_01,nB__20170710_13_14_02,nB__20170710_13_14_03,nB__20170710_15_16_01,nB__20170710_15_16_02,nB__20170710_15_16_03,nM__20170705_01_02_01,nM__20170705_01_02_02,nM__20170705_01_02_03,nM__20170705_03_04_01,nM__20170705_03_04_02,nM__20170705_03_04_03,nM__20170707_01_02_01,nM__20170707_01_02_02,nM__20170707_01_02_03,nM__20170707_03_04_01,nM__20170707_03_04_02,nM__20170707_03_04_03,nM__20170707_05_06_01,nM__20170707_05_06_02,nM__20170707_05_06_03,nM__20170707_07_08_01,nM__20170707_07_08_02,nM__20170707_07_08_03,nM__20170707_09_10_01,nM__20170707_09_10_02,nM__20170707_09_10_03,nM__20170707_11_12_01,nM__20170707_11_12_02,nM__20170707_11_12_03,nM__20170710_13_14_01,nM__20170710_13_14_02,nM__20170710_13_14_03,nM__20170710_15_16_01,nM__20170710_15_16_02,nM__20170710_15_16_03,episode__20170705_01_02_01,episode__20170705_01_02_02,episode__20170705_01_02_03,episode__20170705_03_04_01,episode__20170705_03_04_02,episode__20170705_03_04_03,episode__20170707_01_02_01,episode__20170707_01_02_02,episode__20170707_01_02_03,episode__20170707_03_04_01,episode__20170707_03_04_02,episode__20170707_03_04_03,episode__20170707_05_06_01,episode__20170707_05_06_02,episode__20170707_05_06_03,episode__20170707_07_08_01,episode__20170707_07_08_02,episode__20170707_07_08_03,episode__20170707_09_10_01,episode__20170707_09_10_02,episode__20170707_09_10_03,episode__20170707_11_12_01,episode__20170707_11_12_02,episode__20170707_11_12_03,episode__20170710_13_14_01,episode__20170710_13_14_02,episode__20170710_13_14_03,episode__20170710_15_16_01,episode__20170710_15_16_02,episode__20170710_15_16_03
3.5,4.681082793548513,4.931320657844325,4.710898475166698,3.3965464105489636,2.7924267171633095,2.2566369401955764,3.187914906077882,2.1157485195152126,2.5239043334167226,2.4856854666642874,2.6235937263381026,2.8607447276298026,3.5850355371344125,4.733950641728011,4.770702599143536,4.653000544429205,4.1001966892209705,5.150716967148332,4.451499526631821,4.098921896895513,3.74107027341088,2.9855906795595715,3.1289906337674807,2.733094227721054,3.300956621993886,2.6692311637932264,2.7263346438061493,4.499827511040472,3.603852949048852,4.514113365379619,0.7949404316271964,0.7904168778761658,0.7180488339232147,0.4606450249702437,0.497227155100101,0.342108369025868,0.5064056239267082,0.3968221290221471,0.4161914678219235,0.3922739829900584,0.4101287892448109,0.4030031002537194,0.6276533726077843,0.8119035493917847,0.8144113192363193,0.7975658508158509,0.6498722194472194,0.8152954045954046,0.6889602117610631,0.6900560772303033,0.6256486989663393,0.4521422499506595,0.4441512491745902,0.4123878668818507,0.4863854710219262,0.3755893112477477,0.3962574616903563,0.7531844710844712,0.5837992077238208,0.757920967920968,6,6,6,8,10,10.0,8.0,7.0,10,9,11,11,6,6,6.0,6.0,8,6,7,7,8,10,10,6,10.0,11,13,6.0,7,6.0,6,6,7,11,10,11.0,10.0,11.0,12,9,7,8,8,6,6.0,6.0,6,6,8,6,8,9,13,11,7.0,8,10,7.0,8,7.0,6,6,6,7,8,7.0,7.0,6.0,8,6,6,6,6,6,6.0,6.0,6,6,7,6,7,7,9,6,6.0,6,8,6.0,6,6.0,1,1,1,1,1,1.0,1.0,1.0,0,0,0,0,1,1,1.0,1.0,1,1,1,1,1,1,1,0,1.0,0,1,1.0,1,1.0
4.5,4.68654799769478,4.494179725856968,4.31821780096371,3.4894998208226644,2.2587802259183225,1.9544328531524655,3.140627793234807,2.1723098283271387,1.7892120564705922,1.5886799160301717,1.998977704646605,2.0009173383330405,3.63194533189731,4.2203516018740395,4.184141369037569,4.609934093734031,3.5802087743332276,5.179977447448575,4.156845012948215,3.411253733268429,3.5364179463593897,3.0997328167430704,2.513984767129666,1.810852578416951,2.187122550684288,1.963107270193511,2.67861998079157,4.057895944860167,3.164415983492538,4.209600602317917,0.7908144605394606,0.7170088718299246,0.6323233790976825,0.4761344512343671,0.3994973838392953,0.3014804745273921,0.5149184094419214,0.4118832284245046,0.2803939529464805,0.2331788745564421,0.315843498341072,0.2911125196299041,0.6257409872806932,0.7104925598910894,0.7212356280973928,0.7942328504828505,0.590032020104079,0.8104466588966589,0.615005544650904,0.5485784402474032,0.5762711779620449,0.4586881740774592,0.3651484086361747,0.2707583305886368,0.3395317976313332,0.2530722486712222,0.3655078266295556,0.6141410114395409,0.4820436915143605,0.6874656288156289,6,7,6,9,13,12.0,9.0,8.0,12,11,12,13,6,6,6.0,6.0,9,6,8,8,9,11,11,7,11.0,12,14,6.0,7,7.0,6,6,8,12,12,13.0,11.0,12.0,14,11,8,9,8,7,7.0,6.0,6,6,10,7,8,10,14,13,9.0,10,12,9.0,10,9.0,6,6,6,8,9,8.0,8.0,7.0,8,6,6,6,6,6,6.0,6.0,6,6,8,6,7,8,9,6,6.0,6,9,6.0,6,7.0,1,1,1,1,1,1.0,1.0,1.0,0,0,0,0,1,1,1.0,1.0,1,1,1,1,1,1,1,0,1.0,0,1,1.0,1,1.0
5.5,4.7033013003463635,4.234622183714116,4.410429440707792,2.6405571476358927,2.17703887211374,1.9122953407516508,3.315160423794897,1.6522569909861973,1.5470983436262,1.1758116211149463,1.4146446983618877,1.4357923168129314,3.6995171773266735,3.622761391610192,3.849959518531047,4.6506308798913665,3.2774548195694075,5.105320289114023,4.327464053942916,2.6560088749578563,2.9429469286977374,2.36863156262518,2.469076628344983,1.1377706922670852,1.7545036265724492,1.3202453606600348,2.7134479234703313,3.546916599144452,2.6815086392581984,3.920970132281999,0.7904541649526944,0.6436457830954735,0.6336690047053051,0.3682983166466353,0.3789783993461988,0.2908314886052248,0.5579511528905229,0.3077148812410375,0.2431922707496769,0.1688981374108161,0.2189666392483393,0.2227852487385634,0.6286449240302181,0.6242976006965171,0.640991791301234,0.7952057442557443,0.5399852918323507,0.8119373737373737,0.571010675640971,0.4323352412035849,0.4329810213085249,0.3497917853078406,0.3658905910703212,0.1714626285949007,0.2374306330520558,0.1713366091486175,0.35050998176088,0.5053119887508433,0.3972380994840848,0.6209418719653239,6,9,7,11,15,14.0,9.0,11.0,14,12,14,14,6,6,6.0,6.0,10,6,9,9,10,13,11,8,12.0,13,15,7.0,8,7.0,6,7,9,13,13,14.0,12.0,12.0,16,12,9,10,8,8,8.0,6.0,6,6,12,8,10,11,14,15,11.0,12,14,10.0,11,10.0,6,7,7,8,10,9.0,9.0,7.0,9,6,6,6,6,6,6.0,6.0,6,6,9,6,7,8,9,6,6.0,6,10,6.0,6,7.0,1,1,1,1,1,1.0,1.0,1.0,0,0,0,0,1,1,1.0,1.0,1,1,1,1,1,1,1,0,1.0,0,1,1.0,1,1.0
6.5,4.7421057233032595,4.270307129756648,4.136192497604237,2.621269910218007,2.131786000437653,2.25383110328034,2.897997867573891,1.828520084696388,2.15636118262892,1.1318985283411076,0.907052452868827,1.1053573613563707,3.5430322963766994,3.3115595111807714,3.4627233720665545,3.771926425207499,2.874658575758557,5.107487722213117,4.111653423905847,2.0411814516013305,2.300049938236606,2.5506029986741363,2.651909824508898,0.9920301368070726,1.311898235202847,0.9746738772867428,2.2236368085346925,3.060286539530985,2.181129621896625,3.640703972679847,0.7898064455152691,0.6342557202515406,0.5869091493966914,0.3815983821486541,0.3304051557890747,0.3313502470288714,0.5076716079474735,0.3406656671549676,0.3240163218558164,0.1547045214666075,0.1366217496734282,0.1816172007481309,0.5718609852393909,0.5512911696834298,0.5729795041817488,0.6288670995670995,0.4607147448956272,0.8132243312243312,0.5349654950815128,0.3080344952448128,0.3083007715474925,0.3596339028004844,0.4161770395847055,0.1548101800239814,0.1829768549192092,0.1225696046801794,0.3012946374655044,0.4218008668919659,0.3006930416857338,0.5609958421695265,6,10,9,12,16,15.0,10.0,13.0,15,14,15,14,6,6,6.0,7.0,12,6,11,10,11,13,13,10,13.0,13,14,7.0,9,7.0,6,8,10,12,14,14.0,12.0,12.0,17,14,11,11,9,9,9.0,7.0,6,6,13,10,12,13,13,14,12.0,14,14,12.0,13,11.0,6,8,8,8,10,10.0,9.0,8.0,11,7,6,6,6,6,6.0,6.0,6,6,10,6,7,9,10,6,6.0,6,9,6.0,6,7.0,1,1,1,1,1,1.0,1.0,1.0,1,0,0,0,1,1,1.0,1.0,1,1,1,1,1,1,1,0,1.0,0,1,1.0,1,1.0
7.5,4.237443367114089,3.4072650777821405,3.524621186227739,2.9886282875308305,2.103397922800425,2.60151151747763,3.0219370717450422,2.180037523865709,1.994924054820572,1.1870031766845024,0.7038210422908449,1.1907651697170518,3.944085218087119,2.9197314756541055,3.16521855765382,3.3864915789124015,3.3720728147349,4.677375341875714,3.561632818341643,1.5666470615166297,2.3027350980666914,2.0614578104170365,2.3337911476461533,0.7752508604891236,1.4669408469674032,1.202657616907373,2.4417273694327215,2.2197877157609316,1.8135230007129912,3.6063860075520098,0.718759281894576,0.4886234298553184,0.493686345247908,0.4403827636616834,0.3207959419763469,0.4120561790736397,0.5087730833843871,0.390106094596987,0.3023802350953689,0.1586346021481763,0.1052242650922809,0.1977169262218514,0.6500485418176594,0.4854879344511697,0.4770945832804966,0.5554238256841199,0.5267167085752225,0.7319577977577978,0.4713057482651109,0.2202211322472266,0.3072004115460227,0.2857088823819326,0.3820409277543374,0.1165957621476702,0.2041914334912531,0.1519274039522702,0.3280995326225949,0.3045200643955287,0.2548573835263463,0.551843943096807,7,12,10,13,16,15.0,12.0,15.0,15,14,15,14,6,6,6.0,7.0,12,7,13,11,11,12,12,12,13.0,13,13,7.0,11,7.0,6,9,11,12,14,12.0,12.0,11.0,15,14,12,13,8,10,11.0,8.0,7,6,13,12,12,14,13,14,14.0,16,14,12.0,13,11.0,6,8,8,9,10,10.0,10.0,9.0,10,7,6,7,6,6,6.0,6.0,7,6,10,6,7,8,9,6,7.0,7,9,5.0,6,7.0,1,1,1,1,1,1.0,1.0,1.0,1,0,0,0,1,1,1.0,1.0,1,1,1,1,1,1,1,0,0.0,0,1,1.0,1,1.0
8.5,3.550679565614587,2.7462500336782782,3.2481861348493775,3.0592899487301612,1.7047380382041697,2.3290927466747324,3.37603242902091,2.4700484977529773,1.9690320788008848,1.229383791924735,0.8916197992315542,1.7042041517276998,4.331029349787184,2.6374847693670813,3.1789492810629993,2.8496239407217177,3.538529254197768,3.680404743690492,2.8202717418238024,1.1279572847424553,1.5986542157460215,2.9871222903086676,1.850540953165149,1.168655889607182,2.08847582931875,1.7909866309070697,2.4834377017539926,2.487866058843774,1.7981144235867434,3.222131895177245,0.5923555629011512,0.3806903563778917,0.4600704133619331,0.5224949269699506,0.2414466459296951,0.3783335963779469,0.5530779171218894,0.4113616749462032,0.2767956733117738,0.1707840875844415,0.127787965770812,0.3002566731384857,0.7393156315906316,0.4297639955245993,0.4794656096139842,0.4430615112012171,0.5648529873721051,0.5797489565989566,0.3806914123839248,0.1638752184965988,0.2178737942504243,0.4315604023162591,0.3027674888240738,0.1741529595100412,0.2727869251902433,0.2189439964943713,0.3655113660465955,0.3178231840694117,0.2583941528432382,0.4956270808053316,9,13,12,14,15,14.0,14.0,17.0,15,14,14,13,6,6,6.0,8.0,12,7,14,12,11,11,13,14,12.0,13,13,8.0,11,8.0,6,11,12,11,15,12.0,13.0,11.0,16,13,12,12,7,11,11.0,9.0,8,6,13,13,12,13,12,13,15.0,16,13,14.0,13,11.0,6,8,9,10,9,9.0,12.0,10.0,10,7,6,8,6,6,6.0,6.0,8,5,9,6,6,9,8,7,8.0,8,9,6.0,6,7.0,1,1,1,1,1,1.0,1.0,1.0,1,0,0,1,1,1,1.0,1.0,1,1,1,0,1,1,1,0,1.0,1,1,1.0,1,1.0
9.5,3.545853376044613,2.3521604734905077,3.2474299313990187,2.4802306303462074,2.1719642646779276,2.1606480801495596,3.620386231389245,2.1075839948002657,2.673605989472805,1.9688622136557927,1.392755574031929,1.8540197265050764,3.917290552812682,1.711621423529062,2.890172818607347,2.4708998808272757,3.742470826435018,2.728705865716719,2.6752198715099085,1.431907284104111,1.1660019928785894,2.1767975787362195,2.454290471308191,1.816842029601154,2.1057472724716697,1.8687097400471813,2.2860892787197806,2.384229960764627,1.6934584757807165,2.4951069052662227,0.59430000609126,0.3394510796993049,0.4572810468121788,0.416208569035323,0.310562694086669,0.357846194686196,0.5625481406390278,0.3361949020735013,0.3742908918079086,0.2827500797833158,0.2065140747881763,0.3043328893736048,0.6531453853336205,0.2788862839774604,0.4388803379798736,0.3935751292824822,0.5650829153646492,0.4233126873126873,0.3798318966808158,0.2191869985507231,0.1535104297633736,0.3266144450031057,0.3849769482361015,0.2534050646893028,0.2851190813983033,0.2191271558912109,0.3402893374401283,0.3159736145175773,0.239820246683216,0.4017514696088226,10,13,12,14,13,12.0,15.0,18.0,15,14,14,13,6,8,7.0,8.0,12,7,14,13,11,12,13,14,12.0,13,14,9.0,13,8.0,7,12,12,12,14,12.0,14.0,11.0,15,12,12,12,8,10,11.0,10.0,10,6,11,13,14,13,12,13,15.0,16,11,13.0,12,8.0,7,8,9,9,9,8.0,13.0,9.0,11,8,7,8,6,5,6.0,6.0,9,4,8,7,6,8,9,8,8.0,8,8,6.0,6,5.0,1,1,1,1,1,1.0,1.0,1.0,1,1,0,1,1,1,1.0,1.0,1,1,1,0,0,1,1,1,1.0,1,1,1.0,1,1.0
10.5,3.51001615614946,1.9380573959253848,2.678627508039956,3.092258357900997,2.2877186209668734,1.9728485010593857,3.2785887496180517,2.6580202350332134,2.5297591817628233,1.7770509697210262,1.4817503265994072,2.221614277978942,3.5305344328871824,1.8374978484001676,1.9625128481854055,2.4773794415656396,3.766467793427876,2.4583504104159593,2.1990115785262554,1.8103358987114733,1.5395070059942428,2.7144292905423564,2.689136178496018,2.568292042659865,2.8624673779798258,2.3648055601348763,1.708090852458525,1.7079713447798712,1.871178623262508,1.7714739592449285,0.5971582674033913,0.2823178381056433,0.3745090593753624,0.5228225631881467,0.312183259112045,0.3165792673691603,0.5049023191119699,0.4295888211081232,0.369672820094816,0.2630673592281446,0.2098393195915076,0.3484531716944457,0.5300296474165669,0.289724770619817,0.2980999406939809,0.3712502211410879,0.5212078990926514,0.3799397269397269,0.3224430940423302,0.2560136424589055,0.2029059433063722,0.391556979996766,0.3743874181035508,0.3412537875462657,0.3678213883872667,0.2765845844411339,0.259414218094838,0.2295825271978287,0.2734182506620822,0.2897732822732822,11,12,12,13,13,12.0,15.0,17.0,13,15,14,13,6,9,8.0,9.0,13,8,14,13,12,11,14,14,13.0,13,14,8.0,13,9.0,8,12,12,12,14,13.0,14.0,11.0,15,12,12,11,10,9,11.0,12.0,12,6,10,14,14,14,12,13,14.0,16,11,14.0,11,7.0,8,7,8,10,9,8.0,12.0,10.0,10,8,7,8,6,5,5.0,7.0,10,4,7,8,7,9,9,9,9.0,9,7,5.0,6,4.0,1,1,1,1,1,1.0,1.0,1.0,1,1,0,1,1,1,1.0,1.0,1,1,1,1,0,1,1,1,1.0,1,1,1.0,1,1.0
11.5,2.9928949248670276,1.9862770994248309,2.200365391304385,3.110243373307424,2.8235272319897895,1.378270093588011,2.6858553809067014,2.3791769866282273,1.80962078734644,1.8019520105477191,1.9760859371136528,2.516149120131544,2.785250038933225,1.8052959465704987,1.451717122239331,3.102345458271016,3.231281463022633,1.5371764615583232,2.496002591368844,1.906822811751356,1.4401026568223203,2.7057191938240206,3.226053201250006,2.538343732007568,3.1981258588498576,2.747490123081199,1.545904107561714,1.3077548919770063,1.402655697815732,1.2422385754423098,0.4676596607554812,0.2832707889154712,0.3174542513728327,0.5413233508247783,0.3807216663637783,0.2065926353274799,0.3990687230695309,0.3948365743686324,0.2824938414304511,0.2758094485001545,0.2900410265385841,0.3504033301215916,0.4323573202425369,0.2773452091681967,0.2257766520029677,0.4259274304299072,0.43322920697615,0.2352569541569541,0.3462172956491169,0.2772811110621032,0.1863147271825214,0.4078372415468848,0.4305742981334285,0.3357492424065617,0.4062964268025837,0.3376030923325282,0.2223421104258061,0.1812785234201643,0.2112062562121923,0.2108902597402597,12,12,11,12,13,12.0,15.0,17.0,12,14,14,13,6,10,8.0,9.0,11,8,13,13,13,11,12,14,12.0,13,14,8.0,12,9.0,10,12,12,12,12,14.0,15.0,10.0,14,10,12,11,9,9,10.0,13.0,14,6,10,13,14,13,12,13,14.0,16,12,12.0,11,6.0,8,7,7,10,9,7.0,11.0,9.0,8,7,8,8,5,5,4.0,8.0,9,3,7,8,7,9,9,9,9.0,10,7,4.0,5,3.0,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,1,1,1,1,0,1,1,1,1.0,1,1,1.0,1,1.0
12.5,2.533643991212589,2.2142901954951344,2.160177359618228,3.3346056284159737,2.91639822909719,1.8539094454141145,3.0973272908098397,1.8828392658854145,1.7593468998941986,2.3147436144749984,2.0819588237759272,2.8937751923534845,1.773403500754622,1.0849050626401258,1.6086335007363777,2.9953586771940297,2.386619778945373,0.7552161027700831,2.356110714354427,1.9313388606040904,1.762707056427433,2.6697352276166337,2.1650419338441167,2.8678814011367497,2.7828095959583736,2.497647101292153,0.7666032530681687,0.7393989164810427,1.208695963751119,0.920383802609762,0.3923717725821238,0.3200497992711884,0.3184471144807691,0.5200286238251361,0.4296965458242171,0.2649680344130115,0.4665434337281751,0.3219544423460408,0.2611533448712932,0.360269966505877,0.2873852194392307,0.4148976928875704,0.2649472772325714,0.1735005756111793,0.2526510803094394,0.3875817196492355,0.3226036176959747,0.1130358419358419,0.3152854223019319,0.2890854378107945,0.2227169140252419,0.4506934503147352,0.3040394419217531,0.4057749569973308,0.3619492623881256,0.3133092424602264,0.0983706375602431,0.1104732959850606,0.1794489143310586,0.1569219336219336,13,12,11,10,13,13.0,15.0,16.0,13,14,13,12,7,11,8.0,9.0,11,7,12,14,14,12,13,14,12.0,12,15,7.0,9,9.0,11,11,12,12,11,16.0,15.0,11.0,14,10,13,10,9,8,9.0,14.0,15,6,12,11,15,11,12,13,13.0,15,13,11.0,11,4.0,8,7,7,9,9,9.0,12.0,8.0,8,8,8,8,4,4,4.0,8.0,8,2,7,8,8,9,8,10,8.0,9,6,3.0,4,2.0,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,0.0,1.0,1,0,1,1,0,1,1,1,1.0,1,0,0.0,0,0.0
