t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
7.5,7.5,0.47058823529411764,0.4052932036917331,0.1888606732747313,0.3457312232886163,0.06529503160238453,9.0,8.0,4.0,0.09999999999999964,0
7.5,7.5,0.47058823529411764,0.4052932036917331,0.1888606732747313,0.3457312232886163,0.06529503160238453,9.0,8.0,4.0,-0.09999999999999964,0
7.5,7.5,0.47058823529411764,0.4052932036917331,0.1888606732747313,0.3457312232886163,0.06529503160238453,9.0,8.0,4.0,0.0,0
7.5,7.5,0.47058823529411764,0.4052932036917331,0.1888606732747313,0.3457312232886163,0.06529503160238453,9.0,8.0,4.0,-0.09999999999999964,0
8.5,8.5,0.5,0.41858146951088127,0.21187882953819476,0.38426930461422837,0.08141853048911873,9.0,7.0,4.0,-0.09999999999999964,0
8.5,8.5,0.5,0.41858146951088127,0.21187882953819476,0.38426930461422837,0.08141853048911873,9.0,7.0,4.0,0.0,0
8.5,8.5,0.5,0.41858146951088127,0.21187882953819476,0.38426930461422837,0.08141853048911873,9.0,7.0,4.0,-0.09999999999999964,0
8.5,8.5,0.5,0.41858146951088127,0.21187882953819476,0.38426930461422837,0.08141853048911873,9.0,7.0,4.0,0.0,0
9.5,9.5,0.6666666666666666,0.42040320512820517,0.21032867193132707,1.1708506466434934,0.24626346153846146,8.0,7.0,5.0,-0.09999999999999964,0
9.5,9.5,0.6666666666666666,0.42040320512820517,0.21032867193132707,1.1708506466434934,0.24626346153846146,8.0,7.0,5.0,0.0,0
9.5,9.5,0.6666666666666666,0.42040320512820517,0.21032867193132707,1.1708506466434934,0.24626346153846146,8.0,7.0,5.0,-0.09999999999999964,0
9.5,9.5,0.6666666666666666,0.42040320512820517,0.21032867193132707,1.1708506466434934,0.24626346153846146,8.0,7.0,5.0,0.0,0
9.5,9.5,0.6666666666666666,0.42040320512820517,0.21032867193132707,1.1708506466434934,0.24626346153846146,8.0,7.0,5.0,-0.09999999999999964,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,-0.09999999999999964,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,0.0,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,-0.09999999999999964,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,0.0,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,-0.09999999999999964,0
10.5,10.5,0.8,0.44108786360698127,0.20667493758488065,1.7366021278976551,0.3589121363930188,7.0,8.0,6.0,0.09999999999999964,0
11.5,11.5,0.7692307692307693,0.41078369130869136,0.2189632618664891,1.6370192646318809,0.3584470779220779,6.0,7.0,5.0,0.0,0
11.5,11.5,0.7692307692307693,0.41078369130869136,0.2189632618664891,1.6370192646318809,0.3584470779220779,6.0,7.0,5.0,-0.09999999999999964,0
11.5,11.5,0.7692307692307693,0.41078369130869136,0.2189632618664891,1.6370192646318809,0.3584470779220779,6.0,7.0,5.0,0.0,0
11.5,11.5,0.7692307692307693,0.41078369130869136,0.2189632618664891,1.6370192646318809,0.3584470779220779,6.0,7.0,5.0,-0.09999999999999964,0
11.5,11.5,0.7692307692307693,0.41078369130869136,0.2189632618664891,1.6370192646318809,0.3584470779220779,6.0,7.0,5.0,0.09999999999999964,0
12.5,12.5,0.46153846153846156,0.3873581305948953,0.198871545612136,0.3730062574574743,0.07418033094356624,6.0,7.0,3.0,0.0,0
12.5,12.5,0.46153846153846156,0.3873581305948953,0.198871545612136,0.3730062574574743,0.07418033094356624,6.0,7.0,3.0,-0.09999999999999964,0
12.5,12.5,0.46153846153846156,0.3873581305948953,0.198871545612136,0.3730062574574743,0.07418033094356624,6.0,7.0,3.0,0.09999999999999964,0
13.5,13.5,0.2857142857142857,0.4133919624493154,0.19577737433258272,-0.6521574679928714,-0.12767767673502972,7.0,7.0,2.0,-0.09999999999999964,0
13.5,13.5,0.2857142857142857,0.4133919624493154,0.19577737433258272,-0.6521574679928714,-0.12767767673502972,7.0,7.0,2.0,0.09999999999999964,0
14.5,14.5,0.25,0.4431222509516627,0.1838564056281359,-1.0503971851939045,-0.1931222509516627,8.0,8.0,2.0,0.09999999999999964,0
14.5,14.5,0.25,0.4431222509516627,0.1838564056281359,-1.0503971851939045,-0.1931222509516627,8.0,8.0,2.0,0.0,0
15.5,15.5,0.26666666666666666,0.4223067599067599,0.18793405901689167,-0.8281633145916579,-0.15564009324009326,8.0,7.0,2.0,0.0,0
15.5,15.5,0.26666666666666666,0.4223067599067599,0.18793405901689167,-0.8281633145916579,-0.15564009324009326,8.0,7.0,2.0,-0.09999999999999787,0
16.5,16.5,0.2857142857142857,0.3909337329337329,0.18980280716954093,-0.5543619127058547,-0.1052194472194472,8.0,6.0,2.0,0.0,0
16.5,16.5,0.2857142857142857,0.3909337329337329,0.18980280716954093,-0.5543619127058547,-0.1052194472194472,8.0,6.0,2.0,-0.09999999999999787,0
17.5,17.5,0.5,0.42452371794871796,0.19429971843527372,0.38845286374630106,0.07547628205128204,9.0,7.0,4.0,0.0,0
17.5,17.5,0.5,0.42452371794871796,0.19429971843527372,0.38845286374630106,0.07547628205128204,9.0,7.0,4.0,-0.09999999999999787,0
17.5,17.5,0.5,0.42452371794871796,0.19429971843527372,0.38845286374630106,0.07547628205128204,9.0,7.0,4.0,0.0,0
17.5,17.5,0.5,0.42452371794871796,0.19429971843527372,0.38845286374630106,0.07547628205128204,9.0,7.0,4.0,0.0,0
18.5,18.5,0.6666666666666666,0.3941417665667665,0.20538477773827848,1.3268992137634377,0.2725249000999001,9.0,6.0,5.0,0.0,0
18.5,18.5,0.6666666666666666,0.3941417665667665,0.20538477773827848,1.3268992137634377,0.2725249000999001,9.0,6.0,5.0,-0.09999999999999787,0
18.5,18.5,0.6666666666666666,0.3941417665667665,0.20538477773827848,1.3268992137634377,0.2725249000999001,9.0,6.0,5.0,0.0,0
18.5,18.5,0.6666666666666666,0.3941417665667665,0.20538477773827848,1.3268992137634377,0.2725249000999001,9.0,6.0,5.0,0.0,0
18.5,18.5,0.6666666666666666,0.3941417665667665,0.20538477773827848,1.3268992137634377,0.2725249000999001,9.0,6.0,5.0,0.10000000000000142,0
19.5,19.5,0.5714285714285714,0.3901947718947719,0.2051373093443613,0.8834755613839347,0.18123379953379948,8.0,6.0,4.0,-0.09999999999999787,0
19.5,19.5,0.5714285714285714,0.3901947718947719,0.2051373093443613,0.8834755613839347,0.18123379953379948,8.0,6.0,4.0,0.0,0
19.5,19.5,0.5714285714285714,0.3901947718947719,0.2051373093443613,0.8834755613839347,0.18123379953379948,8.0,6.0,4.0,0.0,0
19.5,19.5,0.5714285714285714,0.3901947718947719,0.2051373093443613,0.8834755613839347,0.18123379953379948,8.0,6.0,4.0,0.10000000000000142,0
20.5,20.5,0.5714285714285714,0.3905994505494505,0.20652477933851016,0.8755807485102207,0.1808291208791209,8.0,6.0,4.0,0.0,0
20.5,20.5,0.5714285714285714,0.3905994505494505,0.20652477933851016,0.8755807485102207,0.1808291208791209,8.0,6.0,4.0,0.0,0
20.5,20.5,0.5714285714285714,0.3905994505494505,0.20652477933851016,0.8755807485102207,0.1808291208791209,8.0,6.0,4.0,0.10000000000000142,0
20.5,20.5,0.5714285714285714,0.3905994505494505,0.20652477933851016,0.8755807485102207,0.1808291208791209,8.0,6.0,4.0,-0.09999999999999787,0
21.5,21.5,0.625,0.4254386357106946,0.2076970808941362,0.9608289313946708,0.19956136428930538,8.0,8.0,5.0,0.0,0
21.5,21.5,0.625,0.4254386357106946,0.2076970808941362,0.9608289313946708,0.19956136428930538,8.0,8.0,5.0,0.0,0
21.5,21.5,0.625,0.4254386357106946,0.2076970808941362,0.9608289313946708,0.19956136428930538,8.0,8.0,5.0,0.10000000000000142,0
21.5,21.5,0.625,0.4254386357106946,0.2076970808941362,0.9608289313946708,0.19956136428930538,8.0,8.0,5.0,-0.09999999999999787,0
21.5,21.5,0.625,0.4254386357106946,0.2076970808941362,0.9608289313946708,0.19956136428930538,8.0,8.0,5.0,-0.10000000000000142,0
22.5,22.5,0.42857142857142855,0.41846802511214276,0.21579572757054563,0.046819293287365435,0.010103403459285787,7.0,7.0,3.0,0.10000000000000142,0
22.5,22.5,0.42857142857142855,0.41846802511214276,0.21579572757054563,0.046819293287365435,0.010103403459285787,7.0,7.0,3.0,-0.09999999999999787,0
22.5,22.5,0.42857142857142855,0.41846802511214276,0.21579572757054563,0.046819293287365435,0.010103403459285787,7.0,7.0,3.0,-0.10000000000000142,0
23.5,23.5,0.5333333333333333,0.4438242404654169,0.2111009805312191,0.42401078688821714,0.08950909286791642,7.0,8.0,4.0,-0.09999999999999787,0
23.5,23.5,0.5333333333333333,0.4438242404654169,0.2111009805312191,0.42401078688821714,0.08950909286791642,7.0,8.0,4.0,-0.10000000000000142,0
23.5,23.5,0.5333333333333333,0.4438242404654169,0.2111009805312191,0.42401078688821714,0.08950909286791642,7.0,8.0,4.0,0.09999999999999787,0
23.5,23.5,0.5333333333333333,0.4438242404654169,0.2111009805312191,0.42401078688821714,0.08950909286791642,7.0,8.0,4.0,0.10000000000000142,0
