t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
6.5,6.5,0.4444444444444444,0.3958514953742508,0.18528915631228401,0.2622546836378038,0.048592949070193625,10.0,8.0,4.0,0.09999999999999964,0
6.5,6.5,0.4444444444444444,0.3958514953742508,0.18528915631228401,0.2622546836378038,0.048592949070193625,10.0,8.0,4.0,0.0,0
6.5,6.5,0.4444444444444444,0.3958514953742508,0.18528915631228401,0.2622546836378038,0.048592949070193625,10.0,8.0,4.0,-0.09999999999999964,0
6.5,6.5,0.4444444444444444,0.3958514953742508,0.18528915631228401,0.2622546836378038,0.048592949070193625,10.0,8.0,4.0,0.0,0
7.5,7.5,0.375,0.3639780226309638,0.1793401367308533,0.061458508786449526,0.011021977369036207,10.0,6.0,3.0,0.0,0
7.5,7.5,0.375,0.3639780226309638,0.1793401367308533,0.061458508786449526,0.011021977369036207,10.0,6.0,3.0,-0.09999999999999964,0
7.5,7.5,0.375,0.3639780226309638,0.1793401367308533,0.061458508786449526,0.011021977369036207,10.0,6.0,3.0,0.0,0
8.5,8.5,0.2857142857142857,0.3429508956729545,0.1800576034958485,-0.3178794388429616,-0.057236609958668805,8.0,6.0,2.0,-0.09999999999999964,0
8.5,8.5,0.2857142857142857,0.3429508956729545,0.1800576034958485,-0.3178794388429616,-0.057236609958668805,8.0,6.0,2.0,0.0,0
9.5,9.5,0.18181818181818182,0.337864701964702,0.18472452324538197,-0.8447525937811359,-0.15604652014652015,6.0,5.0,1.0,0.0,0
10.5,10.5,0.16666666666666666,0.3504044504515093,0.18027457716371367,-1.0192107321820754,-0.18373778378484265,6.0,6.0,1.0,0.0,0
11.5,11.5,0.16666666666666666,0.37017387139004787,0.18168445558942842,-1.120113462999102,-0.2035072047233812,6.0,6.0,1.0,0.10000000000000142,0
12.5,12.5,0.3076923076923077,0.4031522994978877,0.18858776680975825,-0.5061833724447102,-0.09545999180558001,6.0,7.0,2.0,0.10000000000000142,0
12.5,12.5,0.3076923076923077,0.4031522994978877,0.18858776680975825,-0.5061833724447102,-0.09545999180558001,6.0,7.0,2.0,0.0,0
13.5,13.5,0.375,0.40772413104611244,0.17384127842594096,-0.1882414311630446,-0.03272413104611244,8.0,8.0,3.0,0.10000000000000142,0
