t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
7.5,7.5,0.5,0.6541519258519258,0.0922268347777216,-1.6714433084844729,-0.15415192585192583,8.0,4.0,3.0,-0.2999999999999998,0
7.5,7.5,0.5,0.6541519258519258,0.0922268347777216,-1.6714433084844729,-0.15415192585192583,8.0,4.0,3.0,-0.5,0
7.5,7.5,0.5,0.6541519258519258,0.0922268347777216,-1.6714433084844729,-0.15415192585192583,8.0,4.0,3.0,-0.1999999999999993,0
8.5,8.5,0.5454545454545454,0.5541957320457319,0.08520091978541171,-0.1025949791763068,-0.0087411865911865,8.0,3.0,3.0,-0.5,0
8.5,8.5,0.5454545454545454,0.5541957320457319,0.08520091978541171,-0.1025949791763068,-0.0087411865911865,8.0,3.0,3.0,-0.1999999999999993,0
8.5,8.5,0.5454545454545454,0.5541957320457319,0.08520091978541171,-0.1025949791763068,-0.0087411865911865,8.0,3.0,3.0,0.1999999999999993,0
9.5,9.5,0.6,0.5280291430791431,0.10494618332068238,0.6857882263420358,0.07197085692085692,7.0,3.0,3.0,0.2999999999999998,0
9.5,9.5,0.6,0.5280291430791431,0.10494618332068238,0.6857882263420358,0.07197085692085692,7.0,3.0,3.0,-0.1999999999999993,0
9.5,9.5,0.6,0.5280291430791431,0.10494618332068238,0.6857882263420358,0.07197085692085692,7.0,3.0,3.0,0.1999999999999993,0
10.5,10.5,0.6666666666666666,0.5554608169608168,0.08712949269779427,1.2763284424432901,0.11120584970584979,6.0,3.0,3.0,-0.1999999999999993,0
10.5,10.5,0.6666666666666666,0.5554608169608168,0.08712949269779427,1.2763284424432901,0.11120584970584979,6.0,3.0,3.0,0.1999999999999993,0
10.5,10.5,0.6666666666666666,0.5554608169608168,0.08712949269779427,1.2763284424432901,0.11120584970584979,6.0,3.0,3.0,-0.3000000000000007,0
11.5,11.5,0.5,0.5463801531801532,0.08467796923705136,-0.5477239664346991,-0.046380153180153205,5.0,3.0,2.0,0.1999999999999993,0
11.5,11.5,0.5,0.5463801531801532,0.08467796923705136,-0.5477239664346991,-0.046380153180153205,5.0,3.0,2.0,-0.3000000000000007,0
12.5,12.5,0.4444444444444444,0.639066194916195,0.09892962887063902,-1.967274644547986,-0.19462175047175057,5.0,4.0,2.0,-0.3000000000000007,0
12.5,12.5,0.4444444444444444,0.639066194916195,0.09892962887063902,-1.967274644547986,-0.19462175047175057,5.0,4.0,2.0,0.0,0
13.5,13.5,0.8,0.7283960650460651,0.0822403278089152,0.8706669448145457,0.07160393495393491,5.0,5.0,4.0,-0.3000000000000007,0
13.5,13.5,0.8,0.7283960650460651,0.0822403278089152,0.8706669448145457,0.07160393495393491,5.0,5.0,4.0,0.0,0
13.5,13.5,0.8,0.7283960650460651,0.0822403278089152,0.8706669448145457,0.07160393495393491,5.0,5.0,4.0,0.29999999999999893,0
