t_center,z_S_t__20170706_01_02_01,z_S_t__20170706_01_02_02,z_S_t__20170706_01_02_03,z_S_t__20170706_03_04_01,z_S_t__20170706_03_04_02,z_S_t__20170706_03_04_03,z_S_t__20170706_05_06_01,z_S_t__20170706_05_06_02,z_S_t__20170706_05_06_03,z_S_t__20170706_11_12_01,z_S_t__20170706_11_12_02,z_S_t__20170706_11_12_03,z_S_t__20170710_01_02_01,z_S_t__20170710_01_02_02,z_S_t__20170710_01_02_03,z_S_t__20170710_07_08_01,z_S_t__20170710_07_08_02,z_S_t__20170710_07_08_03,z_S_t__20170714_01_02_01,z_S_t__20170714_01_02_02,z_S_t__20170714_01_02_03,z_S_t__20170714_03_04_01,z_S_t__20170714_03_04_02,z_S_t__20170714_03_04_03,z_S_t__20170714_05_06_01,z_S_t__20170714_05_06_02,z_S_t__20170714_05_06_03,z_S_t__20170714_07_08_01,z_S_t__20170714_07_08_02,z_S_t__20170714_07_08_03,S_excess__20170706_01_02_01,S_excess__20170706_01_02_02,S_excess__20170706_01_02_03,S_excess__20170706_03_04_01,S_excess__20170706_03_04_02,S_excess__20170706_03_04_03,S_excess__20170706_05_06_01,S_excess__20170706_05_06_02,S_excess__20170706_05_06_03,S_excess__20170706_11_12_01,S_excess__20170706_11_12_02,S_excess__20170706_11_12_03,S_excess__20170710_01_02_01,S_excess__20170710_01_02_02,S_excess__20170710_01_02_03,S_excess__20170710_07_08_01,S_excess__20170710_07_08_02,S_excess__20170710_07_08_03,S_excess__20170714_01_02_01,S_excess__20170714_01_02_02,S_excess__20170714_01_02_03,S_excess__20170714_03_04_01,S_excess__20170714_03_04_02,S_excess__20170714_03_04_03,S_excess__20170714_05_06_01,S_excess__20170714_05_06_02,S_excess__20170714_05_06_03,S_excess__20170714_07_08_01,S_excess__20170714_07_08_02,S_excess__20170714_07_08_03,nA__20170706_01_02_01,nA__20170706_01_02_02,nA__20170706_01_02_03,nA__20170706_03_04_01,nA__20170706_03_04_02,nA__20170706_03_04_03,nA__20170706_05_06_01,nA__20170706_05_06_02,nA__20170706_05_06_03,nA__20170706_11_12_01,nA__20170706_11_12_02,nA__20170706_11_12_03,nA__20170710_01_02_01,nA__20170710_01_02_02,nA__20170710_01_02_03,nA__20170710_07_08_01,nA__20170710_07_08_02,nA__20170710_07_08_03,nA__20170714_01_02_01,nA__20170714_01_02_02,nA__20170714_01_02_03,nA__20170714_03_04_01,nA__20170714_03_04_02,nA__20170714_03_04_03,nA__20170714_05_06_01,nA__20170714_05_06_02,nA__20170714_05_06_03,nA__20170714_07_08_01,nA__20170714_07_08_02,nA__20170714_07_08_03,nB__20170706_01_02_01,nB__20170706_01_02_02,nB__20170706_01_02_03,nB__20170706_03_04_01,nB__20170706_03_04_02,nB__20170706_03_04_03,nB__20170706_05_06_01,nB__20170706_05_06_02,nB__20170706_05_06_03,nB__20170706_11_12_01,nB__20170706_11_12_02,nB__20170706_11_12_03,nB__20170710_01_02_01,nB__20170710_01_02_02,nB__20170710_01_02_03,nB__20170710_07_08_01,nB__20170710_07_08_02,nB__20170710_07_08_03,nB__20170714_01_02_01,nB__20170714_01_02_02,nB__20170714_01_02_03,nB__20170714_03_04_01,nB__20170714_03_04_02,nB__20170714_03_04_03,nB__20170714_05_06_01,nB__20170714_05_06_02,nB__20170714_05_06_03,nB__20170714_07_08_01,nB__20170714_07_08_02,nB__20170714_07_08_03,nM__20170706_01_02_01,nM__20170706_01_02_02,nM__20170706_01_02_03,nM__20170706_03_04_01,nM__20170706_03_04_02,nM__20170706_03_04_03,nM__20170706_05_06_01,nM__20170706_05_06_02,nM__20170706_05_06_03,nM__20170706_11_12_01,nM__20170706_11_12_02,nM__20170706_11_12_03,nM__20170710_01_02_01,nM__20170710_01_02_02,nM__20170710_01_02_03,nM__20170710_07_08_01,nM__20170710_07_08_02,nM__20170710_07_08_03,nM__20170714_01_02_01,nM__20170714_01_02_02,nM__20170714_01_02_03,nM__20170714_03_04_01,nM__20170714_03_04_02,nM__20170714_03_04_03,nM__20170714_05_06_01,nM__20170714_05_06_02,nM__20170714_05_06_03,nM__20170714_07_08_01,nM__20170714_07_08_02,nM__20170714_07_08_03,episode__20170706_01_02_01,episode__20170706_01_02_02,episode__20170706_01_02_03,episode__20170706_03_04_01,episode__20170706_03_04_02,episode__20170706_03_04_03,episode__20170706_05_06_01,episode__20170706_05_06_02,episode__20170706_05_06_03,episode__20170706_11_12_01,episode__20170706_11_12_02,episode__20170706_11_12_03,episode__20170710_01_02_01,episode__20170710_01_02_02,episode__20170710_01_02_03,episode__20170710_07_08_01,episode__20170710_07_08_02,episode__20170710_07_08_03,episode__20170714_01_02_01,episode__20170714_01_02_02,episode__20170714_01_02_03,episode__20170714_03_04_01,episode__20170714_03_04_02,episode__20170714_03_04_03,episode__20170714_05_06_01,episode__20170714_05_06_02,episode__20170714_05_06_03,episode__20170714_07_08_01,episode__20170714_07_08_02,episode__20170714_07_08_03
6.5,,,,,,,,,1.0789580206091205,,,,,,,,,,,,,0.1810949771457614,,,,,,,,,,,,,,,,,0.1302230891571447,,,,,,,,,,,,,0.0236719176248588,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
7.5,-0.0380511958294067,0.8659003090733635,0.4594870900810699,,,,-0.4161092187967335,-0.0923427935314379,0.5864678232501138,,,,0.1325820158462952,,,,,,1.0282993881126594,,,0.6895523690494771,,,,-1.6714433084844729,-1.991115626406476,0.3564417630561241,,-0.7672154978776767,-0.0028289044289044,0.0701256069094303,0.0384621298636002,,,,-0.0581587967587966,-0.0094951024465732,0.0710991828433005,,,,0.0186078799081894,,,,,,0.1377314949326559,,,0.0905169413919413,,,,-0.1541519258519258,-0.1687221175882941,0.0594917681991211,,-0.0678497502497502,8.0,9.0,8.0,,,,9.0,9.0,10.0,,,,8.0,,,,,,9.0,,,7.0,,,,8.0,7.0,7.0,,7.0,5.0,8.0,8.0,,,,4.0,8.0,6.0,,,,9.0,,,,,,10.0,,,9.0,,,,4.0,6.0,8.0,,6.0,5.0,8.0,7.0,,,,4.0,7.0,6.0,,,,7.0,,,,,,9.0,,,7.0,,,,3.0,4.0,6.0,,5.0,0.0,0.0,0.0,,,,0.0,0.0,0,,,,0.0,,,,,,0.0,,,0,,,,0.0,0.0,0.0,,0.0
8.5,0.0297976638273411,0.0031453575523461,1.5473958329030737,0.3789879849278278,0.2850857076287068,,-0.509555860668699,-0.1762542845082585,0.010558547745136,,1.0888658004875194,,0.4657102545901217,0.3130641880509539,0.3757497423854001,,,,0.9564038695816424,,0.4845644971485851,0.5490988385340497,1.1251045244860396,1.3585587930119063,-2.138566781382479,-0.1025949791763068,-0.7426832809102812,0.4219451902695412,,-0.4738392819604891,0.0022897435897435,0.0002413111398404,0.1332535156020449,0.0418110778110776,0.0264936025017293,,-0.0677659285159284,-0.0167902685549745,0.0012390214360803,,0.2252557109557109,,0.0630807671001169,0.0296059048708428,0.0384964388037141,,,,0.1313956476787745,,0.0646164227155712,0.0675863815922639,0.1307163697413697,0.1697182872682872,-0.2241372405372406,-0.0087411865911865,-0.065037334234393,0.0676323710603122,,-0.0483523393273392,8.0,9.0,8.0,8.0,7.0,,9.0,9.0,8.0,,6.0,,8.0,10.0,9.0,,,,9.0,,9.0,8.0,8.0,7.0,6.0,8.0,8.0,6.0,,8.0,5.0,7.0,8.0,6.0,10.0,,4.0,8.0,6.0,,5.0,,8.0,7.0,9.0,,,,10.0,,9.0,9.0,9.0,6.0,6.0,3.0,6.0,9.0,,7.0,5.0,7.0,8.0,6.0,7.0,,4.0,7.0,5.0,,5.0,,7.0,7.0,8.0,,,,9.0,,8.0,7.0,8.0,6.0,3.0,3.0,5.0,6.0,,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
9.5,-0.957316172776212,0.6518325759510115,-0.4914045868883375,0.1370710228158305,0.2974782643432981,1.0484023751779152,-0.5210513434199456,-0.3844930193110598,0.0811586811876209,0.9567260174524254,1.0307813188621926,-0.0955652624004454,0.9392668044273872,0.7968291520312742,0.8863394592478699,,0.8024916053785505,,1.0434645384394237,0.5955471756430344,0.7763574578268722,0.8935918331319991,1.225017234902058,0.3730163904479093,-1.108270466517773,0.6857882263420358,-0.2047928121650472,0.743281050658197,0.2007052983588498,0.472638640910169,-0.0666857475857476,0.0451325365810658,-0.0390221224853579,0.0134519452769452,0.0277596706698872,0.0934967995970317,-0.0667680652680652,-0.0391958024002142,0.0079687645687646,0.1277419164169162,0.2185925463425464,-0.0161187756687757,0.1162333476207315,0.0776177543818409,0.0940520201075152,,0.1911626005573373,,0.140184437337688,0.0917799148134286,0.1056757696895467,0.1056003462224051,0.1415577489503958,0.0408465867465867,-0.1311013708513708,0.0719708569208569,-0.0163983682983681,0.1140648673222201,0.0212158772599948,0.0526592324342323,9.0,8.0,7.0,9.0,7.0,8.0,9.0,9.0,6.0,6.0,6.0,6.0,9.0,10.0,10.0,,8.0,,9.0,10.0,8.0,8.0,8.0,6.0,8.0,7.0,9.0,8.0,6.0,9.0,5.0,7.0,7.0,7.0,10.0,10.0,4.0,7.0,5.0,8.0,7.0,7.0,8.0,8.0,9.0,,8.0,,10.0,8.0,9.0,8.0,9.0,6.0,4.0,3.0,5.0,8.0,8.0,7.0,5.0,7.0,6.0,7.0,7.0,8.0,4.0,6.0,4.0,6.0,6.0,5.0,8.0,8.0,9.0,,6.0,,9.0,8.0,8.0,7.0,8.0,5.0,3.0,3.0,5.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,-0.1678214728677641,0.6318355237167101,-1.772249985572434,0.1549134024483916,1.1079249155353144,1.7540388498796753,-0.0003006516774482,-0.7678315661604891,-0.6929021552445497,0.5612533543390952,1.0297082633356467,0.4186571057164959,0.7503581673818466,0.8134448232941517,0.5427347382473607,,0.827420629042597,,0.9039975295440292,0.3026486042052239,1.3249789617053789,0.7372743487396796,0.6440124711904172,0.5457383703558473,0.632626767791771,1.27632844244329,-0.146320096618211,1.017445573139292,-0.8494072686249686,-0.2210643438661679,-0.0117828837828838,0.0466735832794655,-0.1539876652759007,0.0149303585303585,0.1107094932844932,0.1554856934001669,-4.067599067592021e-05,-0.0792623675344263,-0.0781436868686868,0.0723181734931734,0.2305682817182817,0.0703966366966366,0.0978011517464303,0.0843378859702389,0.0528168263882659,,0.1801084559145704,,0.122937448825684,0.0414445458136633,0.1787182286152099,0.0903919663669662,0.0779121468400879,0.0668984427337368,0.0839323953823953,0.1112058497058497,-0.0124681762681762,0.1605925256116432,-0.0808508075258075,-0.0244898101898102,8.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,6.0,7.0,6.0,7.0,8.0,9.0,10.0,,7.0,,10.0,10.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,7.0,6.0,8.0,5.0,8.0,7.0,6.0,9.0,10.0,5.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,,9.0,,10.0,7.0,9.0,7.0,9.0,7.0,3.0,3.0,5.0,8.0,7.0,7.0,5.0,7.0,5.0,6.0,8.0,9.0,5.0,6.0,4.0,6.0,6.0,6.0,7.0,6.0,8.0,,6.0,,9.0,7.0,9.0,6.0,7.0,6.0,3.0,3.0,5.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,-0.1976586170038926,0.462209733808503,-0.4253703477213762,0.8821521049055943,1.6922704838407785,2.2933483295666077,-0.4108006852306505,-0.4549809952943665,-0.8210527660706078,0.0308455899524753,0.3970128396009106,0.7424484544322443,0.3004860443806141,-0.5191955462817338,1.010917287164275,,0.8691873177530391,,0.690070807416426,-0.3612503241164932,0.872259331078155,0.576986721265625,0.2951715929279269,0.6000580755750027,0.5962938206447826,-0.5477239664346991,0.2018061331592173,0.940034117557286,0.2656307537553135,-0.465070145506364,-0.0140727272727273,0.0296300865800865,-0.034590262678498,0.0778299478299477,0.1767164859650153,0.215791586715658,-0.0564763680763681,-0.0480468471071412,-0.0901195472827826,0.0040678044178044,0.0865213786213787,0.1263351814851815,0.0365549405530828,-0.0491281217148864,0.1019023799901507,,0.183072389538566,,0.0943903251804952,-0.041598378582202,0.1211427231695032,0.0616085692085691,0.036308326477444,0.0768384347678464,0.049861111111111,-0.0463801531801532,0.0165925476484301,0.1488621128871128,0.0260772394272392,-0.0466153180153181,8.0,6.0,7.0,7.0,8.0,9.0,10.0,9.0,6.0,6.0,6.0,6.0,6.0,9.0,10.0,,8.0,,10.0,11.0,8.0,8.0,6.0,7.0,6.0,5.0,9.0,8.0,5.0,8.0,5.0,7.0,7.0,6.0,8.0,9.0,5.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,9.0,,7.0,,9.0,6.0,9.0,6.0,8.0,7.0,1.0,3.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,8.0,9.0,5.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,9.0,,6.0,,8.0,6.0,8.0,6.0,6.0,6.0,1.0,2.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.3065882003425288,-1.093090733193814,0.3766473666379769,0.0630947324326528,1.0160294808911667,2.4026007036648687,-0.0677017616384629,-0.7416029373031582,-1.6778051929678404,-1.0345325901128384,-0.09754163307125,0.5722811971024238,-0.5090215142427049,-0.2638028016702087,0.0991792652114588,,0.4525229946675711,0.4266989137351812,0.7252138416907112,0.3340542406646164,0.0222211580396992,-1.0404379763293194,-1.52063274489666,-0.7238052001047794,0.1548639041245575,-1.967274644547986,-0.4950248704105101,1.191356927879372,-0.2410097566696988,-0.4323820365615038,0.0216908091908091,-0.0848113112377818,0.0297906701141994,0.0059585525585524,0.1051624458874458,0.2192523055375995,-0.0088253878474467,-0.0768715255332903,-0.1953343924049805,-0.1377743201243201,-0.0203954184704183,0.1010363497613496,-0.0631119065574948,-0.0257594282050938,0.0092784916579806,,0.0866308843117665,0.1231376647861941,0.0914322837293425,0.0430672262378143,0.0031311362356253,-0.1229183316683316,-0.1732978864272982,-0.0989893273393273,0.0123396103896103,-0.1946217504717505,-0.0389009970421735,0.1949073204573204,-0.0230714951714952,-0.0438758907758907,8.0,6.0,6.0,8.0,8.0,8.0,8.0,9.0,6.0,6.0,5.0,7.0,4.0,8.0,11.0,,8.0,8.0,9.0,10.0,7.0,6.0,4.0,7.0,7.0,5.0,10.0,8.0,4.0,6.0,6.0,7.0,7.0,5.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,,6.0,7.0,8.0,7.0,11.0,6.0,9.0,6.0,1.0,4.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,5.0,7.0,8.0,6.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,,5.0,6.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,2.0,6.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1.9041994314011703,-0.4904884689308376,-0.1848927837871336,-1.114415473149446,1.3771691594395683,-0.0457513661276544,0.3784153480036525,-0.2497964403553465,-0.5233066761995101,-1.1367843734262757,-0.2683831844364731,0.7291927368263081,-0.3397047401134969,0.140848270408926,0.7680791484890519,,0.3426885190273173,0.7243278559412234,0.2814633464846092,0.3885313794712882,-0.48950528203081,-0.8616657824348741,-1.2345650102760564,-0.4112706613385656,0.2961860069338967,0.8706669448145457,-1.0446815092944697,1.28716550227955,-0.0730043514348261,-1.223918453097619,0.1371263035983623,-0.0334198331080686,-0.0159762737262738,-0.1045920856920856,0.1197160349454466,-0.0041378892177653,0.0517053343715107,-0.027867107892108,-0.0648780423223147,-0.1585235209235209,-0.0577174825174824,0.132338564213564,-0.04413752587282,0.0154551069501533,0.0732344865918396,,0.0695323454323454,0.2042378232878232,0.031251871657754,0.0572292836248718,-0.0676603063603064,-0.1085849511599511,-0.1452994667097608,-0.0523059492794787,0.0264067099567098,0.0716039349539349,-0.083713980627216,0.242713331113331,-0.0070218697968698,-0.1401753746253746,7.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,4.0,7.0,9.0,,10.0,8.0,7.0,10.0,6.0,5.0,4.0,6.0,7.0,5.0,11.0,6.0,5.0,5.0,7.0,7.0,6.0,5.0,8.0,9.0,7.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,6.0,,5.0,6.0,6.0,7.0,11.0,7.0,8.0,8.0,2.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,,5.0,6.0,5.0,7.0,6.0,4.0,4.0,5.0,2.0,4.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1.1496768298727584,-0.3033938438255144,-0.1263522872801818,0.082460201999526,0.903664203042906,-0.9913177479804064,1.072888521797374,-0.7180255996764437,-0.6458102756729757,-0.5192060628042574,0.4020350607801959,0.8065403836752078,-1.3976217302845202,-0.7398431173687914,1.2550727337612972,,0.3963487625051975,0.7039416619044769,1.3752670039815318,0.6424328778324792,-0.5327683607712236,-0.96132250042967,-2.192553349254606,-0.4468778522912784,0.8633580320183928,0.1780001442306486,-0.5459876021860752,0.6352582128277358,1.4381999306615876,-1.244970429353011,0.0796569264069262,-0.0212452219349279,-0.0121965145965147,0.0080624653124652,0.0822304362304362,-0.0908020341199907,0.1463716737510855,-0.0769482981071216,-0.072226287764523,-0.0741397546897546,0.0917269119769118,0.1463769175269174,-0.1525757399463282,-0.0890454559887997,0.1556928390237214,,0.0868262154512153,0.1898125707625708,0.1217237207237208,0.1031170426065162,-0.0710203971553042,-0.1290117632367633,-0.2677839466089468,-0.0595266032986622,0.0920579975579977,0.0136412809412809,-0.044838188282306,0.1259739149739149,0.1492561383061383,-0.1673955322455322,7.0,8.0,8.0,8.0,8.0,5.0,6.0,9.0,9.0,7.0,6.0,5.0,4.0,8.0,8.0,,10.0,8.0,7.0,10.0,6.0,5.0,4.0,6.0,7.0,6.0,10.0,5.0,6.0,5.0,6.0,8.0,4.0,5.0,6.0,9.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,5.0,,5.0,5.0,5.0,8.0,11.0,7.0,7.0,8.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,7.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0,5.0,8.0,6.0,4.0,3.0,5.0,4.0,5.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.2631065645992622,0.7121308469701032,-0.7531410159668024,-0.005062726302847,0.8658527615327116,-0.8101838676150862,0.3006849971109225,-0.4088340726654899,0.7138415244669433,-0.6885713500150122,0.1696428946868121,1.3303286068512237,-0.4055807377893666,-0.948039152270114,0.1534587052023093,,-0.1152085066486015,0.723405103174975,0.1839259542586983,0.7951936166775224,0.0188555524000917,-1.142274565225137,-2.3475771067264746,-0.3706932104268948,1.0510812371215337,-0.8123813007238373,-0.980028838201454,0.8097666710801574,0.7214460532860574,-1.2966061975179335,0.0188218947718946,0.0500417415917414,-0.0805298923298923,-0.0005814685314684,0.0752574758574757,-0.0745045055134064,0.0402627400377401,-0.0502319513819513,0.0858929444738267,-0.0902038794538794,0.0397362637362638,0.2355177211677211,-0.0443544987692047,-0.1030900583334795,0.0138332443700091,,-0.0221344766344765,0.1764341824841825,0.0184863136863137,0.1410257869151832,0.0025031783318161,-0.1454835081585083,-0.301175185925186,-0.0506173553570612,0.0975520535020535,-0.0745125707625707,-0.0765129375526435,0.1557862914862914,0.0691826451326452,-0.1483980519480519,8.0,8.0,7.0,7.0,7.0,5.0,6.0,10.0,9.0,7.0,7.0,4.0,4.0,10.0,7.0,,11.0,8.0,7.0,10.0,7.0,5.0,4.0,6.0,7.0,7.0,9.0,5.0,7.0,6.0,6.0,7.0,4.0,6.0,5.0,9.0,6.0,5.0,6.0,6.0,7.0,5.0,7.0,9.0,5.0,,4.0,5.0,6.0,9.0,11.0,7.0,5.0,8.0,5.0,5.0,7.0,2.0,5.0,3.0,6.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,7.0,4.0,,4.0,5.0,5.0,9.0,7.0,4.0,2.0,5.0,5.0,4.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
