a_id,b_id,is_real,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,n_matched,S,z_S,p_right,p_left,sufficient
20170706_01_02_02,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,57,39,12,0.25,-1.4560358653331218,0.9595040495950405,0.0928907109289071,1
20170706_01_02_02,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,163,141,64,0.42105263157894735,1.0268951404526763,0.16228377162283772,0.8716128387161284,1
20170706_01_02_02,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,16.2,26,20,11,0.4782608695652174,0.7698680315588429,0.2765723427657234,0.8538146185381462,1
20170706_01_02_02,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,57,59,25,0.43103448275862066,-0.034052487837392065,0.5760423957604239,0.5253474652534746,1
20170706_01_02_02,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,119.4,163,141,59,0.3881578947368421,0.25735152345079865,0.42715728427157285,0.6284371562843716,1
20170706_01_02_02,20170714_07_08_02,0,visible,0.1,P1,0.0,20.0,13.6,22,17,6,0.3076923076923077,-0.8744886026622682,0.875012498750125,0.28997100289971,1
20170706_01_02_02,20170714_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,57,39,19,0.3958333333333333,0.7629887023143421,0.2645735426457354,0.8182181781821818,1
20170706_01_02_02,20170714_07_08_02,0,visible,0.1,P3,60.0,180.0,117.1,161,101,41,0.31297709923664124,-0.08347862925599762,0.5723427657234277,0.49175082491750827,1
20170706_01_02_02,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,15.1,24,16,8,0.4,0.35228396585830624,0.45865413458654136,0.7604239576042395,1
20170706_01_02_02,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,57,44,19,0.37623762376237624,0.06177595790478592,0.5083491650834917,0.6058394160583942,1
20170706_01_02_02,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,119.6,164,117,50,0.35587188612099646,0.33075360957592154,0.40385961403859616,0.6666333366663334,1
20170706_01_02_03,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,13.8,20,26,9,0.391304347826087,-0.9115255944527089,0.8673132686731326,0.2880711928807119,1
20170706_01_02_03,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,60,63,25,0.4065040650406504,-0.8454421979829623,0.8257174282571743,0.2348765123487651,1
20170706_01_02_03,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,119.5,151,171,61,0.37888198757763975,-0.6293166255847388,0.7673232676732327,0.29817018298170184,1
20170706_01_02_03,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,15.5,23,19,9,0.42857142857142855,0.3589917464594343,0.44045595440455954,0.7399260073992601,1
20170706_01_02_03,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,60,44,18,0.34615384615384615,-0.5640491233705563,0.7523247675232477,0.36066393360663934,1
20170706_01_02_03,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,119.5,151,131,54,0.3829787234042553,0.742969235060457,0.2616738326167383,0.7942205779422058,1
20170706_01_02_03,20170710_01_02_01,0,visible,0.1,P1,0.0,20.0,15.0,22,23,7,0.3111111111111111,-1.1299803418540575,0.9019098090190981,0.17448255174482552,1
20170706_01_02_03,20170710_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,60,49,17,0.3119266055045872,-1.3294969877678438,0.9307069293070693,0.1262873712628737,1
20170706_01_02_03,20170710_01_02_01,0,visible,0.1,P3,60.0,180.0,119.5,151,155,56,0.3660130718954248,-0.43021617493524106,0.694030596940306,0.37546245375462456,1
20170706_01_02_03,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,15.0,22,15,6,0.32432432432432434,-0.1605773672122049,0.7056294370562943,0.5491450854914508,1
20170706_01_02_03,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,60,42,23,0.45098039215686275,1.203991853587769,0.1426857314268573,0.8945105489451055,1
20170706_01_02_03,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,119.0,150,80,23,0.2,-1.6467412664757042,0.9614038596140386,0.0552944705529447,1
20170706_01_02_03,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,14.2,21,21,10,0.47619047619047616,0.5430211561413035,0.34866513348665135,0.7718228177182281,1
20170706_01_02_03,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,60,44,21,0.40384615384615385,0.3732382560059372,0.37676232376762325,0.7051294870512949,1
20170706_01_02_03,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,76.69999999999999,92,76,25,0.2976190476190476,-0.47904683880031657,0.7293270672932707,0.37536246375362464,1
20170706_01_02_03,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,13.9,21,24,10,0.4444444444444444,-0.21716024468481313,0.6826317368263174,0.5505449455054494,1
20170706_01_02_03,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,60,59,30,0.5042016806722689,0.9890696545613892,0.20267973202679732,0.8832116788321168,1
20170706_01_02_03,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,119.5,151,199,62,0.35428571428571426,-2.2715355177105025,0.9948005199480052,0.013098690130986902,1
20170706_01_02_03,20170714_07_08_02,0,visible,0.1,P1,0.0,20.0,13.6,20,17,8,0.43243243243243246,0.3264835601166756,0.46765323467653236,0.7125287471252875,1
20170706_01_02_03,20170714_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,60,39,21,0.42424242424242425,1.0926354598346877,0.18998100189981001,0.892010798920108,1
20170706_01_02_03,20170714_07_08_02,0,visible,0.1,P3,60.0,180.0,117.1,148,101,42,0.3373493975903614,0.720308576859324,0.2722727727227277,0.792020797920208,1
20170706_03_04_01,20170706_03_04_02,0,visible,0.1,P1,0.0,20.0,15.3,21,22,11,0.5116279069767442,1.003094179550211,0.20407959204079593,0.8592140785921408,1
20170706_03_04_01,20170706_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,51,53,21,0.40384615384615385,0.26269079313500393,0.41915808419158085,0.6803319668033196,1
20170706_03_04_01,20170706_03_04_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,153,157,54,0.34838709677419355,-0.9554059118044296,0.8578142185781422,0.19058094190580943,1
20170706_03_04_01,20170710_01_02_02,0,visible,0.1,P1,0.0,20.0,14.3,19,21,5,0.25,-1.178917602829996,0.9164083591640836,0.16108389161083891,1
20170706_03_04_01,20170710_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,51,53,20,0.38461538461538464,-0.05124003926934221,0.559044095590441,0.5378462153784621,1
20170706_03_04_01,20170710_01_02_02,0,visible,0.1,P3,60.0,180.0,119.69999999999999,154,163,68,0.42902208201892744,0.8205813228556194,0.22317768223177684,0.8184181581841816,1
20170706_03_04_01,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,15.0,20,15,4,0.22857142857142856,-0.9688958722897493,0.8975102489751025,0.282971702829717,1
20170706_03_04_01,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,51,42,18,0.3870967741935484,0.577490949040991,0.34006599340065996,0.7393260673932607,1
20170706_03_04_01,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,119.0,153,80,36,0.3090128755364807,1.24620028619409,0.1284871512848715,0.9037096290370963,1
20170706_03_04_01,20170710_07_08_02,0,visible,0.1,P1,0.0,20.0,13.7,19,16,7,0.4,0.4676867711554999,0.42895710428957107,0.7527247275272473,1
20170706_03_04_01,20170710_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,51,38,16,0.3595505617977528,0.5174555811525565,0.36506349365063495,0.7479252074792521,1
20170706_03_04_01,20170710_07_08_02,0,visible,0.1,P3,60.0,180.0,36.0,47,34,11,0.2716049382716049,-0.7979887361478755,0.8355164483551645,0.27387261273872615,1
20170706_03_04_01,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,14.2,19,21,6,0.3,-1.1198877349253298,0.918108189181082,0.202979702029797,1
20170706_03_04_01,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,51,44,15,0.3157894736842105,-0.5537065626745576,0.7516248375162484,0.3498650134986501,1
20170706_03_04_01,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,76.69999999999999,96,76,33,0.38372093023255816,1.1860692199932397,0.1454854514548545,0.9057094290570943,1
20170706_03_04_01,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,13.9,19,24,13,0.6046511627906976,1.8436903116084413,0.0690930906909309,0.9874012598740126,1
20170706_03_04_01,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,51,59,21,0.38181818181818183,-0.4485751246826385,0.7113288671132887,0.36696330366963303,1
20170706_03_04_01,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,119.6,153,200,62,0.35127478753541075,-2.287405658415149,0.9922007799220078,0.0124987501249875,1
20170706_03_04_01,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,14.5,20,22,10,0.47619047619047616,0.5803296678452209,0.3227677232276772,0.7814218578142186,1
20170706_03_04_01,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,51,57,27,0.5,1.473445739982198,0.08839116088391161,0.9462053794620537,1
20170706_03_04_01,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,119.4,153,145,57,0.3825503355704698,0.27059915375036375,0.4310568943105689,0.6343365663433657,1
20170706_03_04_01,20170714_07_08_01,0,visible,0.1,P1,0.0,20.0,15.1,20,18,9,0.47368421052631576,0.908638241396358,0.27177282271772824,0.8580141985801419,1
20170706_03_04_01,20170714_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,51,41,20,0.43478260869565216,1.2858099442860933,0.1311868813118688,0.9333066693330667,1
20170706_03_04_01,20170714_07_08_01,0,visible,0.1,P3,60.0,180.0,119.6,153,98,38,0.30278884462151395,0.11692375256952355,0.48455154484551544,0.5794420557944205,1
20170706_03_04_01,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,15.1,20,16,9,0.5,1.39353203736008,0.1426857314268573,0.9617038296170383,1
20170706_03_04_01,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,51,44,13,0.2736842105263158,-1.2600128458112194,0.9358064193580642,0.14608539146085392,1
20170706_03_04_01,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,119.69999999999999,154,118,43,0.3161764705882353,-0.40533184821827223,0.6864313568643136,0.3772622737726227,1
20170706_03_04_02,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,14.9,21,15,6,0.3333333333333333,-0.19603813805630724,0.6912308769123088,0.5301469853014699,1
20170706_03_04_02,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,55,39,21,0.44680851063829785,1.4499095255497167,0.1034896510348965,0.942005799420058,1
20170706_03_04_02,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,119.69999999999999,153,126,41,0.2939068100358423,-1.2504251098386465,0.9128087191280871,0.1314868513148685,1
20170706_03_04_02,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,14.1,19,18,6,0.32432432432432434,-0.5200246783564889,0.7439256074392561,0.4223577642235776,1
20170706_03_04_02,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,55,52,23,0.42990654205607476,0.42180716752723035,0.3818618138186181,0.698030196980302,1
20170706_03_04_02,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,119.80000000000001,153,158,47,0.3022508038585209,-2.0943013666412815,0.9791020897910209,0.0245975402459754,1
20170706_03_04_02,20170706_11_12_01,0,visible,0.1,P1,0.0,20.0,13.6,19,18,5,0.2702702702702703,-0.7481263133622558,0.7841215878412159,0.35056494350564943,1
20170706_03_04_02,20170706_11_12_01,0,visible,0.1,P2,20.0,60.0,40.0,55,45,18,0.36,-0.1256188110340233,0.6034396560343965,0.5141485851414859,1
20170706_03_04_02,20170706_11_12_01,0,visible,0.1,P3,60.0,180.0,119.69999999999999,153,132,55,0.38596491228070173,0.7374075471390149,0.25317468253174685,0.7952204779522047,1
20170706_03_04_02,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,14.5,20,22,6,0.2857142857142857,-1.0630959437517928,0.8748125187481252,0.19468053194680532,1
20170706_03_04_02,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,55,57,22,0.39285714285714285,-0.2825293849679506,0.6561343865613438,0.45065493450654937,1
20170706_03_04_02,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,119.4,153,145,56,0.37583892617449666,0.11791783474011888,0.4767523247675233,0.5836416358364164,1
20170706_03_04_02,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,14.9,21,10,3,0.1935483870967742,-0.7679022078832485,0.8583141685831417,0.33056694330566944,1
20170706_03_04_02,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,55,39,18,0.3829787234042553,0.6607122727842958,0.30516948305169483,0.8396160383961604,1
20170706_03_04_02,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,153,141,47,0.3197278911564626,-1.0921995234313029,0.8757124287571243,0.1566843315668433,1
20170706_03_04_02,20170714_07_08_03,0,visible,0.1,P1,0.0,20.0,14.9,21,15,5,0.2777777777777778,-0.5682608689896863,0.7432256774322568,0.38436156384361564,1
20170706_03_04_02,20170714_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,55,44,19,0.3838383838383838,0.20249924599211183,0.4520547945205479,0.6459354064593541,1
20170706_03_04_02,20170714_07_08_03,0,visible,0.1,P3,60.0,180.0,119.69999999999999,153,118,50,0.36900369003690037,0.8783102621723595,0.21407859214078592,0.8364163583641636,1
20170706_03_04_03,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,13.8,19,16,5,0.2857142857142857,-0.6339171059032385,0.8129187081291871,0.3848615138486151,1
20170706_03_04_03,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,58,44,19,0.37254901960784315,-0.03680418114578183,0.561943805619438,0.5393460653934606,1
20170706_03_04_03,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,119.4,156,131,55,0.3832752613240418,0.685549972875439,0.2696730326967303,0.7866213378662134,1
20170706_03_04_03,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,13.8,19,18,7,0.3783783783783784,-0.0161565507162576,0.5958404159584042,0.6088391160883911,1
20170706_03_04_03,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.0,58,46,27,0.5192307692307693,1.480194855259659,0.0780921907809219,0.9548045195480452,1
20170706_03_04_03,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,119.4,156,125,51,0.36298932384341637,0.3843998763389454,0.38876112388761125,0.675032496750325,1
20170706_03_04_03,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,13.8,19,20,7,0.358974358974359,-0.3133986776305025,0.7021297870212979,0.47065293470652936,1
20170706_03_04_03,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,58,54,16,0.2857142857142857,-1.8004980843111333,0.9658034196580342,0.045795420457954206,1
20170706_03_04_03,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,119.4,156,171,78,0.47706422018348627,1.6509871808957202,0.053094690530946904,0.9595040495950405,1
20170706_03_04_03,20170710_07_08_01,0,visible,0.1,P1,0.0,20.0,13.8,19,14,9,0.5454545454545454,2.066918878239202,0.050094990500949906,0.9786021397860214,1
20170706_03_04_03,20170710_07_08_01,0,visible,0.1,P2,20.0,60.0,40.0,58,42,22,0.44,1.0474247429211754,0.19858014198580143,0.8659134086591341,1
20170706_03_04_03,20170710_07_08_01,0,visible,0.1,P3,60.0,180.0,119.0,155,80,38,0.32340425531914896,1.5378837405148469,0.0826917308269173,0.9498050194980502,1
20170706_03_04_03,20170710_07_08_03,0,visible,0.1,P1,0.0,20.0,13.8,19,20,10,0.5128205128205128,0.9587159832943997,0.23377662233776622,0.8532146785321468,1
20170706_03_04_03,20170710_07_08_03,0,visible,0.1,P2,20.0,60.0,40.0,58,44,24,0.47058823529411764,1.5087035064363836,0.08899110088991101,0.9493050694930507,1
20170706_03_04_03,20170710_07_08_03,0,visible,0.1,P3,60.0,180.0,76.69999999999999,101,76,31,0.3502824858757062,0.3235613642002856,0.414958504149585,0.6671332866713329,1
20170706_03_04_03,20170714_01_02_02,0,visible,0.1,P1,0.0,20.0,13.8,19,23,9,0.42857142857142855,-0.012546975059483689,0.6180381961803819,0.5656434356564344,1
20170706_03_04_03,20170714_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,58,59,26,0.4444444444444444,0.09461354891023613,0.5085491450854914,0.5942405759424058,1
20170706_03_04_03,20170714_01_02_02,0,visible,0.1,P3,60.0,180.0,119.4,156,199,83,0.4676056338028169,0.8093532629848508,0.24287571242875713,0.8092190780921907,1
20170706_03_04_03,20170714_03_04_02,0,visible,0.1,P1,0.0,20.0,13.8,19,21,6,0.3,-1.0010499549933987,0.8786121387861214,0.24757524247575244,1
20170706_03_04_03,20170714_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,58,57,27,0.46956521739130436,0.6506241942951769,0.3173682631736826,0.7832216778322167,1
20170706_03_04_03,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,119.4,156,145,55,0.3654485049833887,-0.21945535765873342,0.6108389161083891,0.44735526447355267,1
20170706_03_04_03,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,13.8,19,9,2,0.14285714285714285,-1.1639789491818766,0.9307069293070693,0.18318168183181682,1
20170706_03_04_03,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,58,39,11,0.2268041237113402,-2.0618510381816315,0.9798020197980202,0.028897110288971104,1
20170706_03_04_03,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,155,141,62,0.4189189189189189,1.1685959465182083,0.1376862313768623,0.8893110688931107,1
20170706_03_04_03,20170714_07_08_02,0,visible,0.1,P1,0.0,20.0,13.6,18,17,8,0.45714285714285713,0.8791388386527604,0.28617138286171384,0.8740125987401259,1
20170706_03_04_03,20170714_07_08_02,0,visible,0.1,P2,20.0,60.0,40.0,58,39,13,0.26804123711340205,-1.3170588477144185,0.9205079492050795,0.12138786121387861,1
20170706_03_04_03,20170714_07_08_02,0,visible,0.1,P3,60.0,180.0,117.1,152,101,37,0.2924901185770751,-0.4138039395537118,0.7015298470152985,0.36906309369063095,1
20170706_05_06_01,20170706_01_02_01,0,visible,0.1,P1,0.0,20.0,15.7,26,16,6,0.2857142857142857,-0.8853187095366502,0.8595140485951405,0.29847015298470153,1
20170706_05_06_01,20170706_01_02_01,0,visible,0.1,P2,20.0,60.0,40.0,57,39,15,0.3125,-0.49842207683542655,0.7675232476752325,0.36496350364963503,1
20170706_05_06_01,20170706_01_02_01,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,125,37,0.29959514170040485,-0.25162947606427805,0.633036696330367,0.4373562643735626,1
20170706_05_06_01,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,14.1,23,18,11,0.5365853658536586,1.4434862259199046,0.11588841115888411,0.9614038596140386,1
20170706_05_06_01,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,57,52,19,0.3486238532110092,-0.7973385846943611,0.8222177782221778,0.2586741325867413,1
20170706_05_06_01,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,157,46,0.32974910394265233,-0.3568081513976188,0.6524347565243476,0.41385861413858616,1
20170706_05_06_01,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,13.8,22,26,12,0.5,0.03414845841894701,0.6018398160183982,0.6041395860413958,1
20170706_05_06_01,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,57,63,26,0.43333333333333335,-0.12126325805698981,0.595040495950405,0.5003499650034996,1
20170706_05_06_01,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,171,48,0.32764505119453924,-0.786623354684918,0.8143185681431857,0.23977602239776022,1
20170706_05_06_01,20170706_05_06_02,0,visible,0.1,P1,0.0,20.0,15.5,26,21,13,0.5531914893617021,1.3022430922481476,0.14308569143085692,0.9457054294570543,1
20170706_05_06_01,20170706_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,57,51,12,0.2222222222222222,-2.5137313793398985,0.9941005899410059,0.009299070092990702,1
20170706_05_06_01,20170706_05_06_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,147,34,0.2527881040892193,-2.0557290913995963,0.9818018198180182,0.027497250274972504,1
20170706_05_06_01,20170706_11_12_01,0,visible,0.1,P1,0.0,20.0,13.6,22,18,7,0.35,-0.5517782053640768,0.8311168883111689,0.3722627737226277,1
20170706_05_06_01,20170706_11_12_01,0,visible,0.1,P2,20.0,60.0,40.0,57,45,17,0.3333333333333333,-0.5919779523151315,0.7525247475252475,0.35596440355964404,1
20170706_05_06_01,20170706_11_12_01,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,131,45,0.3557312252964427,0.9309841911428847,0.18758124187581243,0.8549145085491451,1
20170706_05_06_01,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,15.6,26,21,9,0.3829787234042553,-0.49550225830180533,0.7814218578142186,0.3865613438656134,1
20170706_05_06_01,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.0,57,46,19,0.36893203883495146,-0.13906361146317517,0.6332366763323668,0.5023497650234976,1
20170706_05_06_01,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,125,46,0.3724696356275304,1.4067065905322809,0.09579042095790422,0.9318068193180682,1
20170706_05_06_01,20170710_01_02_02,0,visible,0.1,P1,0.0,20.0,14.3,23,21,7,0.3181818181818182,-1.0150442086991076,0.8985101489851015,0.19808019198080193,1
20170706_05_06_01,20170710_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,57,53,24,0.43636363636363634,0.46272343163147606,0.3631636836316368,0.7221277872212779,1
20170706_05_06_01,20170710_01_02_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,162,44,0.30985915492957744,-0.992378836021964,0.8621137886211379,0.1782821717828217,1
20170706_05_06_01,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,15.2,25,15,7,0.35,-0.04656740020427532,0.6301369863013698,0.577042295770423,1
20170706_05_06_01,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,57,41,16,0.32653061224489793,-0.3865919858889147,0.6916308369163083,0.42585741425857415,1
20170706_05_06_01,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,123,39,0.3183673469387755,0.2670840706228897,0.41945805419458054,0.6537346265373463,1
20170706_05_06_01,20170714_05_06_02,0,visible,0.1,P1,0.0,20.0,15.6,26,11,6,0.32432432432432434,0.6297296902736712,0.42855714428557146,0.8395160483951605,1
20170706_05_06_01,20170714_05_06_02,0,visible,0.1,P2,20.0,60.0,40.0,57,39,13,0.2708333333333333,-1.1322112448424535,0.9083091690830917,0.15608439156084392,1
20170706_05_06_01,20170714_05_06_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,141,42,0.3193916349809886,-0.21068467462953344,0.6098390160983902,0.46255374462553744,1
20170706_05_06_01,20170714_05_06_03,0,visible,0.1,P1,0.0,20.0,16.2,27,20,12,0.5106382978723404,1.142430071651219,0.17468253174682533,0.9016098390160984,1
20170706_05_06_01,20170714_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,57,59,31,0.5344827586206896,1.334719263290907,0.1316868313168683,0.912008799120088,1
20170706_05_06_01,20170714_05_06_03,0,visible,0.1,P3,60.0,180.0,119.30000000000001,122,140,43,0.3282442748091603,0.05534800123131897,0.521047895210479,0.5728427157284272,1
20170706_05_06_02,20170706_03_04_02,0,visible,0.1,P1,0.0,20.0,15.3,28,22,14,0.56,0.9438183269893068,0.23627637236276372,0.8614138586141386,1
20170706_05_06_02,20170706_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,59,53,25,0.44642857142857145,0.5586582603201472,0.33326667333266674,0.7529247075292471,1
20170706_05_06_02,20170706_03_04_02,0,visible,0.1,P3,60.0,180.0,119.30000000000001,141,157,55,0.3691275167785235,-0.06169307482012142,0.5560443955604439,0.5151484851514848,1
20170706_05_06_02,20170706_03_04_03,0,visible,0.1,P1,0.0,20.0,13.8,25,26,14,0.5490196078431373,0.36265828041492837,0.48295170482951705,0.6879312068793121,1
20170706_05_06_02,20170706_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,59,63,29,0.47540983606557374,0.4373282002803403,0.40145985401459855,0.7221277872212779,1
20170706_05_06_02,20170706_03_04_03,0,visible,0.1,P3,60.0,180.0,119.69999999999999,141,172,57,0.36421725239616615,-0.5742995831907329,0.7382261773822618,0.3167683231676832,1
20170706_05_06_02,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,15.5,28,19,8,0.3404255319148936,-0.8931590629040969,0.8720127987201279,0.29317068293170684,1
20170706_05_06_02,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,59,44,18,0.34951456310679613,-0.36969779343504233,0.677032296770323,0.42515748425157485,1
20170706_05_06_02,20170706_05_06_01,0,visible,0.1,P3,60.0,180.0,119.80000000000001,142,132,48,0.35036496350364965,0.2208099403507041,0.43875612438756123,0.6264373562643736,1
20170706_05_06_02,20170706_05_06_03,0,visible,0.1,P1,0.0,20.0,16.0,29,20,10,0.40816326530612246,-0.19903934905137713,0.6651334866513349,0.4928507149285071,1
20170706_05_06_02,20170706_05_06_03,0,visible,0.1,P2,20.0,60.0,40.0,59,46,18,0.34285714285714286,-0.7061599333437977,0.7921207879212079,0.2880711928807119,1
20170706_05_06_02,20170706_05_06_03,0,visible,0.1,P3,60.0,180.0,119.69999999999999,141,147,52,0.3611111111111111,0.0389134540004981,0.5189481051894811,0.5394460553944606,1
20170706_05_06_02,20170706_11_12_02,0,visible,0.1,P1,0.0,20.0,15.6,28,21,10,0.40816326530612246,-0.4050465371550754,0.7051294870512949,0.42385761423857615,1
20170706_05_06_02,20170706_11_12_02,0,visible,0.1,P2,20.0,60.0,40.0,59,46,23,0.4380952380952381,0.9674164170303952,0.2086791320867913,0.8680131986801319,1
20170706_05_06_02,20170706_11_12_02,0,visible,0.1,P3,60.0,180.0,119.69999999999999,141,126,49,0.36704119850187267,0.946827219227078,0.21757824217578242,0.8502149785021498,1
20170706_05_06_02,20170710_01_02_02,0,visible,0.1,P1,0.0,20.0,14.3,26,21,11,0.46808510638297873,0.15139828408722014,0.5349465053494651,0.6152384761523848,1
20170706_05_06_02,20170710_01_02_02,0,visible,0.1,P2,20.0,60.0,40.0,59,53,24,0.42857142857142855,0.26574711591168304,0.46635336466353366,0.650934906509349,1
20170706_05_06_02,20170710_01_02_02,0,visible,0.1,P3,60.0,180.0,119.69999999999999,141,163,46,0.3026315789473684,-1.8194828939251482,0.9696030396960303,0.043195680431956804,1
20170706_05_06_02,20170710_01_02_03,0,visible,0.1,P1,0.0,20.0,14.8,27,22,14,0.5714285714285714,1.0411095670234405,0.19408059194080593,0.893010698930107,1
20170706_05_06_02,20170710_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,59,54,27,0.4778761061946903,0.8519261187327081,0.24177582241775822,0.8331166883311669,1
20170706_05_06_02,20170710_01_02_03,0,visible,0.1,P3,60.0,180.0,119.5,141,172,65,0.41533546325878595,0.6717116105179581,0.27587241275872415,0.791020897910209,1
20170706_05_06_02,20170714_01_02_03,0,visible,0.1,P1,0.0,20.0,15.1,27,27,10,0.37037037037037035,-1.304433272227801,0.9048095190480951,0.1446855314468553,1
20170706_05_06_02,20170714_01_02_03,0,visible,0.1,P2,20.0,60.0,40.0,59,65,25,0.4032258064516129,-0.7654877417792452,0.817918208179182,0.264973502649735,1
