pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean_shiftA,null_sd_shiftA,null_skew_shiftA,z_S_shiftA,p_right_shiftA,p_left_shiftA,null_mean_shiftB,null_sd_shiftB,null_skew_shiftB,z_S_shiftB,p_right_shiftB,p_left_shiftB,ks_AB,null_mean_shiftA_ref,null_sd_shiftA_ref,null_skew_shiftA_ref,z_S_shiftA_ref,p_right_shiftA_ref,p_left_shiftA_ref
20170707_01_02_01,invisible,0.1,P3,60.0,180.0,118.69999999999999,152,158,1,61.0,0.3935483870967742,0.3909974193548387,0.03892889525459068,-0.005187326644735057,0.06552890148185364,0.49805019498050196,0.5726427357264273,0.39046451612903227,0.03860011141743904,0.0031622390383941224,0.07989279964483928,0.4851514848515148,0.57994200579942,0.012900000000000023,0.39133870967741935,0.039196872254381204,-0.012194727292294184,0.0563738199572254,0.5042495750424958,0.5664433556644336
20170707_01_02_02,invisible,0.1,P1,0.0,20.0,14.7,29,15,1,9.0,0.4090909090909091,0.4035727272727273,0.0847603544587158,-0.04090302029981727,0.06510333579208367,0.5526447355264473,0.6376362363763624,0.39333636363636365,0.08265980190553304,0.025866729792239338,0.19059500617422717,0.5056494350564944,0.6962303769623037,0.058600000000000096,0.40222727272727277,0.08492033255837715,-0.031844057603350635,0.08082441691944683,0.5424457554244576,0.642935706429357
20170707_01_02_02,invisible,0.1,P2,20.0,60.0,40.0,70,63,1,28.0,0.42105263157894735,0.49480150375939846,0.0582575146798646,0.09132813235489928,-1.265911746934525,0.9274072592740726,0.11348865113488651,0.49568571428571423,0.058389732548773464,0.0747780506484687,-1.2781884665154992,0.9261073892610739,0.11798820117988201,0.01050000000000001,0.49547368421052623,0.05906682286996783,0.11709974815575397,-1.2599467690248467,0.9253074692530747,0.11788821117888211
20170707_01_02_02,invisible,0.1,P3,60.0,180.0,114.19999999999999,139,175,1,66.0,0.42038216560509556,0.4027770700636943,0.040955086339509186,-0.06615379827040592,0.42986347032597305,0.36106389361063895,0.6983301669833016,0.4042668789808917,0.040731766176621484,-0.07105317578674052,0.3956441897050228,0.37416258374162586,0.6881311868813119,0.02310000000000001,0.40344331210191087,0.04040627783895395,-0.05392097651317244,0.4192134096265277,0.36396360363963604,0.692930706929307
20170707_01_02_03,invisible,0.1,P1,0.0,20.0,16.3,29,31,1,14.0,0.4666666666666667,0.5350866666666667,0.07945649711315839,-0.12637102639428374,-0.861100130081991,0.8459154084591541,0.2455754424557544,0.5278966666666666,0.07771487741306836,-0.2550430693191898,-0.7878800306735554,0.8225177482251775,0.24727527247275272,0.06609999999999999,0.5325733333333333,0.0780429249610771,-0.12005112555544903,-0.8444925238198948,0.842015798420158,0.254974502549745
20170707_01_02_03,invisible,0.1,P2,20.0,60.0,40.0,60,66,1,23.0,0.36507936507936506,0.4637936507936508,0.06890191390348621,-0.039112136797658355,-1.4326784282445184,0.938006199380062,0.08449155084491551,0.4611206349206349,0.06835484260302402,-0.027297589947465777,-1.405039733600688,0.9398060193980602,0.0892910708929107,0.024700000000000055,0.465,0.06790684198845179,-0.05936999401629557,-1.4714369273368275,0.9438056194380562,0.07979202079792021
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,74.0,0.4111111111111111,0.44545888888888896,0.03716568368292418,0.009638566011092514,-0.9241798986078923,0.8455154484551545,0.1924807519248075,0.44534833333333335,0.037015123659533355,-0.005170795089417976,-0.9249522583562774,0.8466153384661533,0.19088091190880913,0.005699999999999927,0.44447333333333333,0.037356430681400606,0.033423811191554076,-0.8930784235452386,0.8418158184181582,0.1987801219878012
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,11.0,0.4230769230769231,0.48682307692307697,0.09366011068784533,-0.07576245779793689,-0.6806115578766502,0.7977202279772023,0.35026497350264973,0.49426923076923074,0.09453563822154938,-0.1345282761879175,-0.7530737511441414,0.8193180681931806,0.31986801319868013,0.03810000000000002,0.4848346153846153,0.09265645548890734,-0.07299057840716465,-0.6665233629089745,0.7926207379262074,0.35876412358764126
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,24.0,0.4444444444444444,0.3941351851851852,0.05721651574558521,0.026970882547333014,0.8792786244265678,0.25707429257074293,0.8386161383861613,0.39405555555555555,0.05682651338485481,-0.004567454041281839,0.8867144205669026,0.25437456254374563,0.8367163283671633,0.007000000000000006,0.39501111111111115,0.05746253770580837,-0.01047582805316049,0.860270626863326,0.260973902609739,0.8322167783221678
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,60.0,0.3883495145631068,0.37427961165048546,0.03386377265797025,-0.0742425003224071,0.415485393630819,0.37346265373462656,0.7086291370862914,0.37506213592233006,0.03382434883968417,-0.019724374711704167,0.39283472103940126,0.38366163383661633,0.6951304869513049,0.01629999999999998,0.37437411003236243,0.03434147726064359,-0.013881506686201611,0.4069540871720336,0.3765623437656234,0.7044295570442956
