t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-0.3000000000000007,0
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-0.3999999999999986,0
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-0.09999999999999964,0
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-0.40000000000000036,0
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-0.6999999999999993,0
12.5,12.5,0.8,0.6884342632857339,0.2953111993541078,0.3777904019836635,0.11156573671426617,8.0,7.0,6.0,-1.0,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-0.3999999999999986,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-0.09999999999999964,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-0.40000000000000036,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-0.6999999999999993,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-1.0,0
13.5,13.5,0.8571428571428571,0.6918129037629037,0.2855583384836374,0.5789708479811275,0.16532995337995338,8.0,6.0,6.0,-0.6999999999999993,0
14.5,14.5,0.7692307692307693,0.5986834831834832,0.26919713871525164,0.6335404858358681,0.17054728604728608,8.0,5.0,5.0,-0.09999999999999964,0
14.5,14.5,0.7692307692307693,0.5986834831834832,0.26919713871525164,0.6335404858358681,0.17054728604728608,8.0,5.0,5.0,-0.40000000000000036,0
14.5,14.5,0.7692307692307693,0.5986834831834832,0.26919713871525164,0.6335404858358681,0.17054728604728608,8.0,5.0,5.0,-0.6999999999999993,0
14.5,14.5,0.7692307692307693,0.5986834831834832,0.26919713871525164,0.6335404858358681,0.17054728604728608,8.0,5.0,5.0,-1.0,0
14.5,14.5,0.7692307692307693,0.5986834831834832,0.26919713871525164,0.6335404858358681,0.17054728604728608,8.0,5.0,5.0,-0.6999999999999993,0
15.5,15.5,0.7692307692307693,0.6556587801087801,0.2470711701098686,0.4596731746220554,0.11357198912198918,8.0,5.0,5.0,-0.6999999999999993,0
15.5,15.5,0.7692307692307693,0.6556587801087801,0.2470711701098686,0.4596731746220554,0.11357198912198918,8.0,5.0,5.0,-1.0,0
15.5,15.5,0.7692307692307693,0.6556587801087801,0.2470711701098686,0.4596731746220554,0.11357198912198918,8.0,5.0,5.0,-0.6999999999999993,0
15.5,15.5,0.7692307692307693,0.6556587801087801,0.2470711701098686,0.4596731746220554,0.11357198912198918,8.0,5.0,5.0,-0.8000000000000007,0
15.5,15.5,0.7692307692307693,0.6556587801087801,0.2470711701098686,0.4596731746220554,0.11357198912198918,8.0,5.0,5.0,-0.6999999999999993,0
16.5,16.5,0.7692307692307693,0.6595039571539572,0.25213655146853753,0.4351880417088365,0.10972681207681212,8.0,5.0,5.0,-0.5,0
16.5,16.5,0.7692307692307693,0.6595039571539572,0.25213655146853753,0.4351880417088365,0.10972681207681212,8.0,5.0,5.0,-0.6999999999999993,0
16.5,16.5,0.7692307692307693,0.6595039571539572,0.25213655146853753,0.4351880417088365,0.10972681207681212,8.0,5.0,5.0,-0.8000000000000007,0
16.5,16.5,0.7692307692307693,0.6595039571539572,0.25213655146853753,0.4351880417088365,0.10972681207681212,8.0,5.0,5.0,-0.6999999999999993,0
16.5,16.5,0.7692307692307693,0.6595039571539572,0.25213655146853753,0.4351880417088365,0.10972681207681212,8.0,5.0,5.0,-0.8000000000000007,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,0.5,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.8000000000000007,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.6999999999999993,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.8000000000000007,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.8000000000000007,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.6000000000000014,0
17.5,17.5,1.0,0.6888325427840134,0.2903456176843338,1.0717139790079093,0.3111674572159866,7.0,7.0,7.0,-0.3999999999999986,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.8000000000000007,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.6999999999999993,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.8000000000000007,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.8000000000000007,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.6000000000000014,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.3999999999999986,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,-0.09999999999999787,0
18.5,18.5,1.0,0.6912824492500963,0.2973090977552149,1.0383723642526466,0.3087175507499037,8.0,8.0,8.0,0.0,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,0.0,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,-0.1999999999999993,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,-0.3000000000000007,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,-0.20000000000000284,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,0.0,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,-0.09999999999999787,0
19.5,19.5,0.8235294117647058,0.6680429355817901,0.2879765586794236,0.5399275444360171,0.15548647618291578,7.0,10.0,7.0,0.0,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,-0.3000000000000007,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,-0.20000000000000284,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,0.0,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,-0.09999999999999787,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,0.0,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,0.3000000000000007,0
20.5,20.5,0.8235294117647058,0.649003871128871,0.27514696490462387,0.6342993487001822,0.1745255406358348,7.0,10.0,7.0,0.10000000000000142,0
21.5,21.5,0.7142857142857143,0.6067809261000437,0.26142956032207704,0.4112189457581858,0.10750478818567055,6.0,8.0,5.0,0.0,0
21.5,21.5,0.7142857142857143,0.6067809261000437,0.26142956032207704,0.4112189457581858,0.10750478818567055,6.0,8.0,5.0,-0.09999999999999787,0
21.5,21.5,0.7142857142857143,0.6067809261000437,0.26142956032207704,0.4112189457581858,0.10750478818567055,6.0,8.0,5.0,0.0,0
21.5,21.5,0.7142857142857143,0.6067809261000437,0.26142956032207704,0.4112189457581858,0.10750478818567055,6.0,8.0,5.0,0.3000000000000007,0
21.5,21.5,0.7142857142857143,0.6067809261000437,0.26142956032207704,0.4112189457581858,0.10750478818567055,6.0,8.0,5.0,0.10000000000000142,0
22.5,22.5,0.7272727272727273,0.5792186646686646,0.2610814641123922,0.56707994612872,0.14805406260406273,6.0,5.0,4.0,-0.09999999999999787,0
22.5,22.5,0.7272727272727273,0.5792186646686646,0.2610814641123922,0.56707994612872,0.14805406260406273,6.0,5.0,4.0,0.0,0
22.5,22.5,0.7272727272727273,0.5792186646686646,0.2610814641123922,0.56707994612872,0.14805406260406273,6.0,5.0,4.0,0.3000000000000007,0
22.5,22.5,0.7272727272727273,0.5792186646686646,0.2610814641123922,0.56707994612872,0.14805406260406273,6.0,5.0,4.0,0.10000000000000142,0
23.5,23.5,0.8333333333333334,0.6071083971583972,0.22466515640357754,1.0069426866022642,0.22622493617493622,6.0,6.0,5.0,0.0,0
23.5,23.5,0.8333333333333334,0.6071083971583972,0.22466515640357754,1.0069426866022642,0.22622493617493622,6.0,6.0,5.0,0.3000000000000007,0
