t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,0.0,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.10000000000000053,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.09999999999999964,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.3000000000000007,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.40000000000000036,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.5,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.3999999999999986,0
8.5,8.5,0.8888888888888888,0.8644975105304054,0.10253686074287888,0.23787912153510563,0.024391378358483484,9.0,9.0,8.0,-0.5999999999999996,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.10000000000000053,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.09999999999999964,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.3000000000000007,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.40000000000000036,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.5,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.3999999999999986,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.5999999999999996,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.5999999999999996,0
9.5,9.5,0.9473684210526315,0.8768457070535244,0.1031607248843481,0.683619798893126,0.07052271399910714,10.0,9.0,9.0,-0.8000000000000007,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.3000000000000007,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.40000000000000036,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.5,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.3999999999999986,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.5999999999999996,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.5999999999999996,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-0.8000000000000007,0
10.5,10.5,0.8888888888888888,0.8615951253424937,0.09767672096478063,0.2794295639412021,0.027293763546395122,10.0,8.0,8.0,-1.0,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,0.09999999999999964,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,0.10000000000000142,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,0.10000000000000142,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.09999999999999964,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.20000000000000107,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.3000000000000007,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.5,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.6000000000000014,0
11.5,11.5,0.9473684210526315,0.8627582667246754,0.10178893806720227,0.8312313295978736,0.08461015432795616,10.0,9.0,9.0,-0.8000000000000007,0
12.5,12.5,0.8421052631578947,0.8483330919768227,0.09668551291375399,-0.06441325728378164,-0.006227828818928027,11.0,8.0,8.0,0.10000000000000142,0
12.5,12.5,0.8421052631578947,0.8483330919768227,0.09668551291375399,-0.06441325728378164,-0.006227828818928027,11.0,8.0,8.0,-0.09999999999999964,0
12.5,12.5,0.8421052631578947,0.8483330919768227,0.09668551291375399,-0.06441325728378164,-0.006227828818928027,11.0,8.0,8.0,-0.20000000000000107,0
