pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170707_05_06_02,invisible,0.1,P1,0.0,25.0,13.9,16,14,1,3,0.2,-1.0871758444354571,0.932006799320068,0.2425757424257574,0.3244,0.11442491169825225,0.0,0.0,9,0.0
20170707_05_06_02,invisible,0.1,P2,25.0,65.0,40.0,49,42,1,14,0.3076923076923077,-0.4835332799536292,0.7533246675332467,0.3665633436656334,0.34018461538461536,0.06719766568171619,0.0,0.0,36,0.0
20170707_05_06_02,invisible,0.1,P3,65.0,180.0,114.30000000000001,133,119,1,38,0.30158730158730157,-0.7005517529862877,0.7866213378662134,0.26877312268773124,0.3286031746031746,0.038563707678570106,0.0,0.0,110,0.0
20170707_05_06_03,invisible,0.1,P1,0.0,25.0,13.7,20,17,1,9,0.4864864864864865,1.0815802672086499,0.1944805519448055,0.8937106289371063,0.38286486486486493,0.09580576196073641,0.0,0.0,9,0.0
20170707_05_06_03,invisible,0.1,P2,25.0,65.0,40.0,49,45,1,10,0.2127659574468085,-2.4185915059316887,0.9943005699430058,0.017598240175982403,0.34832978723404256,0.05605073426196964,0.0,0.0,36,0.0
20170707_05_06_03,invisible,0.1,P3,65.0,180.0,113.1,121,124,1,30,0.24489795918367346,-1.8879433619426318,0.9801019898010199,0.036096390360963904,0.3231665306122449,0.041457054807002056,0.0,0.0,109,0.0
20170707_07_08_01,invisible,0.1,P1,0.0,25.0,16.1,15,20,1,5,0.2857142857142857,-0.3388201496354707,0.7288271172882712,0.45135486451354867,0.32148000000000004,0.10555958470649962,0.0,0.0,12,0.0
20170707_07_08_01,invisible,0.1,P2,25.0,65.0,40.0,51,58,1,24,0.44036697247706424,0.5968070773671182,0.34256574342565743,0.7788221177882212,0.4051834862385321,0.058952863618420955,0.1,4.0,36,1.0
20170707_07_08_01,invisible,0.1,P3,65.0,180.0,113.19999999999999,138,170,1,67,0.43506493506493504,0.7782949698475171,0.23447655234476553,0.8108189181081892,0.40261688311688315,0.04169120090087321,0.0,0.0,109,0.0
20170707_07_08_02,invisible,0.1,P1,0.0,25.0,16.0,18,29,1,8,0.3404255319148936,-0.8830205862790045,0.8882111788821118,0.277972202779722,0.4073744680851064,0.07581809213795522,0.0,0.0,12,0.0
20170707_07_08_02,invisible,0.1,P2,25.0,65.0,40.0,53,62,1,22,0.3826086956521739,-0.6997311233251746,0.7902209779022098,0.30226977302269775,0.42469739130434775,0.060149812190953,0.0,0.0,36,0.0
20170707_07_08_02,invisible,0.1,P3,65.0,180.0,114.6,143,195,1,65,0.38461538461538464,-1.2411432370600277,0.9135086491350864,0.11888811118888111,0.4314834319526627,0.037761997115093086,0.0,0.0,110,0.0
20170707_07_08_03,invisible,0.1,P1,0.0,25.0,5.5,6,10,1,5,0.625,1.9373928470868713,0.07239276072392761,1.0,0.376375,0.12832967788326505,,,0,
20170707_07_08_03,invisible,0.1,P2,25.0,65.0,40.0,44,72,1,22,0.3793103448275862,-0.4457808810734001,0.7093290670932907,0.38986101389861016,0.40743965517241376,0.06310120406486419,0.0,0.0,36,0.0
20170707_07_08_03,invisible,0.1,P3,65.0,180.0,114.4,137,194,1,80,0.48338368580060426,1.753808475977088,0.044995500449955005,0.9671032896710329,0.4214719033232628,0.035301336106754164,0.09615384615384615,4.0,110,3.0
20170707_09_10_01,invisible,0.1,P1,0.0,25.0,19.6,26,27,1,13,0.49056603773584906,1.0624220717918194,0.17738226177382263,0.9098090190980902,0.39564905660377353,0.08934018188458195,0.0,0.0,15,0.0
