pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170707_05_06_01,invisible,0.1,P3,55.0,180.0,124.4,136,123,1,40,0.3088803088803089,0.032309497547638705,0.5283471652834717,0.5587441255874412,0.3076555984555985,0.03790558559150054,0.0,0.0,120.0,0.0
20170707_05_06_02,invisible,0.1,P1,0.0,15.0,3.9000000000000004,8,5,1,2,0.3076923076923077,-0.7571806025382023,0.8714128587141285,0.41415858414158585,0.4394153846153846,0.173965202597,,,0.0,
20170707_05_06_02,invisible,0.1,P2,15.0,55.0,40.0,45,42,1,12,0.27586206896551724,-0.7682587540806598,0.8418158184181582,0.27547245275472454,0.32682298850574715,0.06633301510662579,0.0,0.0,36.0,0.0
20170707_05_06_02,invisible,0.1,P3,55.0,180.0,124.30000000000001,145,128,1,41,0.30036630036630035,-0.7612276845617556,0.8053194680531947,0.25547445255474455,0.32853333333333334,0.03700211321563923,0.0,0.0,120.0,0.0
20170707_05_06_03,invisible,0.1,P1,0.0,15.0,3.6999999999999993,6,6,1,3,0.5,0.21337366310271727,0.5924407559244076,0.7128287171282872,0.4573,0.20011841845469183,,,0.0,
20170707_05_06_03,invisible,0.1,P2,15.0,55.0,40.0,52,44,1,13,0.2708333333333333,-1.1642824575822517,0.9139086091390861,0.17968203179682032,0.351125,0.06896236058851246,0.0,0.0,36.0,0.0
20170707_05_06_03,invisible,0.1,P3,55.0,180.0,123.1,131,136,1,33,0.24719101123595505,-1.9671703278889903,0.9783021697830216,0.032396760323967606,0.32511610486891385,0.03961278417440434,0.0,0.0,119.0,0.0
20170707_07_08_01,invisible,0.1,P1,0.0,15.0,6.1,5,9,1,3,0.42857142857142855,0.8444171446427483,0.45745425457454253,0.9686031396860314,0.31474285714285705,0.13480135043531064,,,0.0,
20170707_07_08_01,invisible,0.1,P2,15.0,55.0,40.0,50,55,1,19,0.3619047619047619,-0.4719708281223171,0.7075292470752925,0.37566243375662434,0.3919695238095238,0.06370046645546125,0.1,4.0,36.0,1.0
20170707_07_08_01,invisible,0.1,P3,55.0,180.0,123.19999999999999,149,183,1,74,0.4457831325301205,1.1430108667000916,0.13688631136886312,0.8881111888811118,0.39957530120481927,0.04042641471878975,0.06493506493506494,4.0,119.0,2.0
20170707_07_08_02,invisible,0.1,P1,0.0,15.0,6.0,8,12,1,5,0.5,0.39389697546306623,0.5014498550144986,0.7669233076692331,0.4510799999999999,0.12419491148031692,,,0.0,
20170707_07_08_02,invisible,0.1,P2,15.0,55.0,40.0,49,65,1,19,0.3333333333333333,-1.5548161464231016,0.9557044295570443,0.0807919208079192,0.41692631578947364,0.053763901698891114,0.0,0.0,36.0,0.0
20170707_07_08_02,invisible,0.1,P3,55.0,180.0,124.6,157,209,1,71,0.3879781420765027,-1.1260421047914677,0.8895110488951105,0.145985401459854,0.4297579234972678,0.03710321420752053,0.0,0.0,120.0,0.0
20170707_07_08_03,invisible,0.1,P1,0.0,15.0,-4.5,0,0,0,0,,,,,,,,,,
20170707_07_08_03,invisible,0.1,P2,15.0,55.0,35.5,40,66,1,23,0.4339622641509434,0.35468944486422954,0.41405859414058593,0.7166283371662834,0.4144584905660377,0.05498831123201742,0.0,0.0,31.0,0.0
20170707_07_08_03,invisible,0.1,P3,55.0,180.0,124.4,147,211,1,84,0.4692737430167598,1.529504863888062,0.0740925907409259,0.9446055394460554,0.4160664804469274,0.03478724639984303,0.08842443729903536,4.0,120.0,3.0
20170707_09_10_01,invisible,0.1,P1,0.0,15.0,9.6,14,15,1,9,0.6206896551724138,1.6015434709579635,0.0856914308569143,0.9784021597840216,0.43065517241379314,0.11865708686942573,,,0.0,
20170707_09_10_01,invisible,0.1,P2,15.0,55.0,40.0,48,50,1,18,0.3673469387755102,-0.010694773005269784,0.5737426257374263,0.5626437356264373,0.36802857142857137,0.0637351211405121,0.0,0.0,36.0,0.0
20170707_09_10_01,invisible,0.1,P3,55.0,180.0,124.5,152,158,1,57,0.36774193548387096,-0.07671996600763635,0.5696430356964304,0.5075492450754925,0.3705993548387097,0.03724479432843241,0.0321285140562249,4.0,120.0,1.0
20170707_09_10_02,invisible,0.1,P1,0.0,15.0,9.3,16,15,1,5,0.3225806451612903,-1.3050500030370278,0.9455054494550545,0.16598340165983402,0.5004838709677418,0.13631908769200157,,,0.0,
20170707_09_10_02,invisible,0.1,P2,15.0,55.0,40.0,55,58,1,23,0.40707964601769914,-0.20559316754688434,0.6193380661933806,0.45285471452854714,0.4232141592920354,0.07847786707530957,0.0,0.0,36.0,0.0
20170707_09_10_02,invisible,0.1,P3,55.0,180.0,124.5,180,174,1,74,0.4180790960451977,-0.17938864224973994,0.5966403359664033,0.44935506449355067,0.4247237288135593,0.03704043179674165,0.024096385542168676,3.0,120.0,1.0
20170707_09_10_03,invisible,0.1,P1,0.0,15.0,10.6,17,17,1,9,0.5294117647058824,0.5982002094417647,0.34896510348965104,0.8102189781021898,0.46287647058823533,0.11122579542347066,0.0,0.0,6.0,0.0
20170707_09_10_03,invisible,0.1,P2,15.0,55.0,40.0,58,60,1,28,0.4745762711864407,0.5532242849609108,0.31816818318168183,0.7794220577942206,0.4396966101694916,0.06304795715794292,0.15,6.0,36.0,1.0
20170707_09_10_03,invisible,0.1,P3,55.0,180.0,124.80000000000001,157,172,1,62,0.3768996960486322,-0.43076674609876325,0.692030796920308,0.36846315368463156,0.3939477203647416,0.039575999007594606,0.03205128205128205,4.0,120.0,1.0
