variable,rhat,ess_bulk,ess_tail,condition,block,is_imputed,is_lp
y_mis[4127],1.0005284307580438,36475.358717150106,13874.422812974517,visible_pair,y_mis,TRUE,FALSE
y_mis[4128],1.0000634066072516,32955.18129510764,13935.175455835188,visible_pair,y_mis,TRUE,FALSE
y_mis[4129],0.9999970054678229,32976.400354500314,14003.35077984969,visible_pair,y_mis,TRUE,FALSE
y_mis[4130],1.0004058986757338,34322.222159586956,11672.817103983107,visible_pair,y_mis,TRUE,FALSE
y_mis[4131],1.0000644423940979,36693.27283615935,13105.725912643955,visible_pair,y_mis,TRUE,FALSE
y_mis[4132],1.0002342104590063,33516.79001186133,13736.022420825566,visible_pair,y_mis,TRUE,FALSE
y_mis[4133],1.0003087179833758,35620.160792315335,14241.865185759676,visible_pair,y_mis,TRUE,FALSE
y_mis[4134],1.0001023603617105,30206.127793388514,11622.152958184099,visible_pair,y_mis,TRUE,FALSE
y_mis[4135],0.9999559907479981,34111.999382506016,13996.521309926185,visible_pair,y_mis,TRUE,FALSE
y_mis[4136],1.0001895304282957,35510.888066313,14382.453512815999,visible_pair,y_mis,TRUE,FALSE
y_mis[4137],1.0003861846404623,33679.84022723478,13848.67051424253,visible_pair,y_mis,TRUE,FALSE
y_mis[4138],1.0002778383275401,28145.386386697366,11937.581615794621,visible_pair,y_mis,TRUE,FALSE
y_mis[4139],1.0009144677788648,36492.09231267396,13442.380662019468,visible_pair,y_mis,TRUE,FALSE
y_mis[4140],1.0001466711122875,31953.12384464368,13860.842184235413,visible_pair,y_mis,TRUE,FALSE
y_mis[4141],1.0001893586418191,32314.145794700024,13476.137814973856,visible_pair,y_mis,TRUE,FALSE
y_mis[4142],1.0006195335657835,35619.264611236555,13483.240498195632,visible_pair,y_mis,TRUE,FALSE
y_mis[4143],1.0000720168176196,37293.02045490856,13464.25632477362,visible_pair,y_mis,TRUE,FALSE
y_mis[4144],1.0005045768440144,42329.91755827152,13762.03446893152,visible_pair,y_mis,TRUE,FALSE
y_mis[4145],1.0007335204951318,38580.021881813904,13692.753125099742,visible_pair,y_mis,TRUE,FALSE
y_mis[4146],1.0008030449784329,34551.5867532069,14700.100638771288,visible_pair,y_mis,TRUE,FALSE
y_mis[4147],1.0000274609431996,31179.385130387636,10770.559093408043,visible_pair,y_mis,TRUE,FALSE
y_mis[4148],1.000476442250726,36389.75402180011,13409.32851386148,visible_pair,y_mis,TRUE,FALSE
y_mis[4149],1.0002826999254362,32736.948705694016,12771.755121375962,visible_pair,y_mis,TRUE,FALSE
y_mis[4150],1.000498799518954,34933.49745966099,13918.83798749465,visible_pair,y_mis,TRUE,FALSE
y_mis[4151],0.9999033143426108,34113.94291907407,11068.720172920608,visible_pair,y_mis,TRUE,FALSE
y_mis[4152],1.0005303355517805,33355.898013150145,14061.773645267293,visible_pair,y_mis,TRUE,FALSE
y_mis[4153],1.0005312658720091,31501.24306250172,11396.986873435251,visible_pair,y_mis,TRUE,FALSE
y_mis[4154],1.0000995817843854,31610.07295674416,13917.76056817324,visible_pair,y_mis,TRUE,FALSE
y_mis[4155],1.0001305695315699,28927.483891515043,9781.317465154758,visible_pair,y_mis,TRUE,FALSE
y_mis[4156],1.0002883178545787,36162.32046494003,13057.48061085919,visible_pair,y_mis,TRUE,FALSE
y_mis[4157],1.0004268828264815,32953.85633132939,13884.64110545202,visible_pair,y_mis,TRUE,FALSE
y_mis[4158],1.0007243967574977,31728.75387470563,13231.974835343943,visible_pair,y_mis,TRUE,FALSE
y_mis[4159],1.000428990491062,34293.44542802502,13609.656893447918,visible_pair,y_mis,TRUE,FALSE
y_mis[4160],1.0001668055913726,34961.34428027302,13242.640165039407,visible_pair,y_mis,TRUE,FALSE
y_mis[4161],1.0008354867783236,38832.578697324876,13665.766134787105,visible_pair,y_mis,TRUE,FALSE
y_mis[4162],1.0003388610214061,31840.315655678456,11785.006263108797,visible_pair,y_mis,TRUE,FALSE
y_mis[4163],1.000144028055215,33567.10112394076,12666.693012601772,visible_pair,y_mis,TRUE,FALSE
y_mis[4164],1.0001062886038063,34346.98773277156,13917.273581620617,visible_pair,y_mis,TRUE,FALSE
y_mis[4165],1.0004189057324542,36936.64594538912,14488.798617288723,visible_pair,y_mis,TRUE,FALSE
y_mis[4166],1.0001260285632296,30511.066620533864,13584.88774047557,visible_pair,y_mis,TRUE,FALSE
y_mis[4167],0.9999364662364902,31878.353664617476,13516.32955043858,visible_pair,y_mis,TRUE,FALSE
y_mis[4168],1.000103755551872,33464.8642094659,13341.459908674968,visible_pair,y_mis,TRUE,FALSE
y_mis[4169],1.0003065468804466,36824.650119809834,13345.936406239398,visible_pair,y_mis,TRUE,FALSE
y_mis[4170],1.0004737780677488,37290.321060755334,13619.037613867717,visible_pair,y_mis,TRUE,FALSE
y_mis[4171],1.0002826832456218,30520.905962974783,13083.62866970265,visible_pair,y_mis,TRUE,FALSE
y_mis[4172],1.0004114565076516,35410.50525863178,13781.0414008225,visible_pair,y_mis,TRUE,FALSE
y_mis[4173],1.0002988734445046,34193.668424492564,14371.505082662805,visible_pair,y_mis,TRUE,FALSE
y_mis[4174],1.0000425444719032,33473.23491310326,14518.211536571871,visible_pair,y_mis,TRUE,FALSE
y_mis[4175],0.9999629441228526,35629.28710786667,13177.526364652715,visible_pair,y_mis,TRUE,FALSE
y_mis[4176],1.0005794744067882,31592.01593339481,13208.562802494504,visible_pair,y_mis,TRUE,FALSE
y_mis[4177],1.0002255332573025,35604.2648478634,13075.038511856023,visible_pair,y_mis,TRUE,FALSE
y_mis[4178],1.0004201112458557,35262.84438103864,14071.141540396498,visible_pair,y_mis,TRUE,FALSE
y_mis[4179],1.0001391376723225,33801.25263773615,12710.014391592815,visible_pair,y_mis,TRUE,FALSE
y_mis[4180],1.0002359418817863,34553.83119214329,13222.819720699339,visible_pair,y_mis,TRUE,FALSE
y_mis[4181],1.000007816186377,33557.530091933266,13787.112881859763,visible_pair,y_mis,TRUE,FALSE
y_mis[4182],1.000170608752009,32692.465563204267,13570.251902828422,visible_pair,y_mis,TRUE,FALSE
y_mis[4183],1.000415783355736,31294.313105114048,13555.604361198571,visible_pair,y_mis,TRUE,FALSE
y_mis[4184],1.0001745319161,30824.92332503187,12768.702293149323,visible_pair,y_mis,TRUE,FALSE
y_mis[4185],1.000101044583258,32281.223059839605,10593.58262238494,visible_pair,y_mis,TRUE,FALSE
y_mis[4186],0.9999229071900649,37103.32961833714,12894.276315630304,visible_pair,y_mis,TRUE,FALSE
y_mis[4187],1.0002458968391994,35824.50911557172,12543.782166271652,visible_pair,y_mis,TRUE,FALSE
y_mis[4188],1.0003241700198215,37681.932674830816,13712.260367434284,visible_pair,y_mis,TRUE,FALSE
y_mis[4189],1.0001548711691284,35513.44014481221,14146.686996878128,visible_pair,y_mis,TRUE,FALSE
y_mis[4190],1.0001378197831434,29023.821429323496,12469.007121417973,visible_pair,y_mis,TRUE,FALSE
y_mis[4191],1.0003350152441468,33912.676599289596,13818.49780360241,visible_pair,y_mis,TRUE,FALSE
y_mis[4192],1.000479381207928,36453.49728159975,13452.198355502283,visible_pair,y_mis,TRUE,FALSE
y_mis[4193],1.000637443737589,34623.91686747072,14005.226256829255,visible_pair,y_mis,TRUE,FALSE
y_mis[4194],0.9999851081930893,28938.23588980332,11854.397826560291,visible_pair,y_mis,TRUE,FALSE
y_mis[4195],1.0002373986344815,31139.673349274894,13431.290966446328,visible_pair,y_mis,TRUE,FALSE
y_mis[4196],1.0000047360183257,32591.069141544158,12322.647381418952,visible_pair,y_mis,TRUE,FALSE
y_mis[4197],1.000454037947718,34261.703825017765,13264.263480762684,visible_pair,y_mis,TRUE,FALSE
y_mis[4198],1.0001516554433378,37378.382251505376,12824.729564572797,visible_pair,y_mis,TRUE,FALSE
y_mis[4199],1.0002733687795853,33857.8440475201,13709.870952522135,visible_pair,y_mis,TRUE,FALSE
y_mis[4200],0.9999949705881653,33423.02003024763,13289.154378215891,visible_pair,y_mis,TRUE,FALSE
y_mis[4201],1.000107687970459,29427.28443289898,11809.699149465641,visible_pair,y_mis,TRUE,FALSE
y_mis[4202],0.9999789138390062,34365.14820400192,14214.900308690409,visible_pair,y_mis,TRUE,FALSE
y_mis[4203],1.0001654850393225,34306.27785930975,13277.938726601938,visible_pair,y_mis,TRUE,FALSE
y_mis[4204],1.0007344263437952,33577.95577252302,11807.723221468166,visible_pair,y_mis,TRUE,FALSE
y_mis[4205],1.0004184247458696,28266.60886737068,11323.799059361816,visible_pair,y_mis,TRUE,FALSE
y_mis[4206],0.9999408788875689,33769.02754312792,12743.171875827446,visible_pair,y_mis,TRUE,FALSE
y_mis[4207],1.000424422835836,31163.28772718149,13514.240399074151,visible_pair,y_mis,TRUE,FALSE
y_mis[4208],1.0002936141875338,37194.4048697383,13471.328940915395,visible_pair,y_mis,TRUE,FALSE
y_mis[4209],1.0000988831748447,30678.19191932214,13537.02840318233,visible_pair,y_mis,TRUE,FALSE
y_mis[4210],1.0001435591947099,35501.28290480904,14816.624860585789,visible_pair,y_mis,TRUE,FALSE
y_mis[4211],0.9999365791638345,32924.75208383419,13849.450243033212,visible_pair,y_mis,TRUE,FALSE
y_mis[4212],1.0001106478619057,39505.32851565138,13621.331069487762,visible_pair,y_mis,TRUE,FALSE
y_mis[4213],1.0000251970157585,33141.15050574333,13950.372798401999,visible_pair,y_mis,TRUE,FALSE
y_mis[4214],1.0007657411124447,30695.475348422075,12267.132430138625,visible_pair,y_mis,TRUE,FALSE
y_mis[4215],1.0001307123041672,30658.458908663466,13335.413948405814,visible_pair,y_mis,TRUE,FALSE
y_mis[4216],1.0001682974785557,33340.80226331237,11745.983018499766,visible_pair,y_mis,TRUE,FALSE
y_mis[4217],1.0000573005249502,32124.138716796086,11629.380389564594,visible_pair,y_mis,TRUE,FALSE
y_mis[4218],1.000035030725289,35703.78465424282,14150.70875155355,visible_pair,y_mis,TRUE,FALSE
y_mis[4219],1.0010542239060385,34327.961313701344,12902.294481431636,visible_pair,y_mis,TRUE,FALSE
y_mis[4220],1.0003189501399197,33392.7733765227,12303.918590911242,visible_pair,y_mis,TRUE,FALSE
y_mis[4221],1.0011338529681366,31418.836534537255,12579.361338293458,visible_pair,y_mis,TRUE,FALSE
y_mis[4222],1.0003681889127174,36855.24888018572,12910.576137100034,visible_pair,y_mis,TRUE,FALSE
y_mis[4223],1.0002766765742506,33685.15039717081,14190.594939659004,visible_pair,y_mis,TRUE,FALSE
y_mis[4224],1.0000744436524756,38728.827917690556,13234.872492656446,visible_pair,y_mis,TRUE,FALSE
y_mis[4225],1.0002189595266184,34126.45788735387,13574.742914005898,visible_pair,y_mis,TRUE,FALSE
y_mis[4226],1.000308349290069,33862.75142739969,11753.670203569,visible_pair,y_mis,TRUE,FALSE
y_mis[4227],1.0001423724883496,35042.39839954998,14215.708172000715,visible_pair,y_mis,TRUE,FALSE
y_mis[4228],1.000206012336453,28224.671293369756,12628.921465910382,visible_pair,y_mis,TRUE,FALSE
y_mis[4229],1.0003510077940019,36406.06641410471,15184.899210724889,visible_pair,y_mis,TRUE,FALSE
y_mis[4230],1.0001495755521421,33403.36163083794,13832.536426994462,visible_pair,y_mis,TRUE,FALSE
y_mis[4231],1.0003535730683077,32828.075781219384,14200.561097817765,visible_pair,y_mis,TRUE,FALSE
y_mis[4232],1.000597837011791,31325.48638346584,12782.416917576435,visible_pair,y_mis,TRUE,FALSE
y_mis[4233],1.0001060216698612,31241.284170278366,10289.136374494981,visible_pair,y_mis,TRUE,FALSE
y_mis[4234],1.0002681289972548,33158.47054486626,13304.596258902486,visible_pair,y_mis,TRUE,FALSE
y_mis[4235],0.9999891362578754,39021.856164726174,13632.30868051499,visible_pair,y_mis,TRUE,FALSE
y_mis[4236],1.0004151719237937,39785.72357084575,14976.727650271829,visible_pair,y_mis,TRUE,FALSE
y_mis[4237],1.000139701075804,34276.13386506844,14455.531118837116,visible_pair,y_mis,TRUE,FALSE
y_mis[4238],1.0004615247118172,36609.275461964266,13805.658794900464,visible_pair,y_mis,TRUE,FALSE
y_mis[4239],1.0003032000873444,34900.49329165429,13885.60665550532,visible_pair,y_mis,TRUE,FALSE
y_mis[4240],1.00024506274264,35729.50240138852,13768.794820318459,visible_pair,y_mis,TRUE,FALSE
y_mis[4241],1.0003761571846994,34058.10684441791,13512.291093656757,visible_pair,y_mis,TRUE,FALSE
y_mis[4242],1.0013482676359797,36212.56498264169,13952.318480360682,visible_pair,y_mis,TRUE,FALSE
y_mis[4243],1.0004045251451423,33152.50665072566,13678.292805785508,visible_pair,y_mis,TRUE,FALSE
y_mis[4244],0.9999797332331329,35205.79550157233,14239.869015501283,visible_pair,y_mis,TRUE,FALSE
y_mis[4245],1.0004419296887963,33269.78939480202,14306.952403776011,visible_pair,y_mis,TRUE,FALSE
y_mis[4246],1.0004055514110612,37752.0265274923,13706.255589370143,visible_pair,y_mis,TRUE,FALSE
y_mis[4247],1.000229310732793,35669.09352068196,13134.68168691086,visible_pair,y_mis,TRUE,FALSE
y_mis[4248],1.0000712179073272,33308.23402954069,14273.447855905853,visible_pair,y_mis,TRUE,FALSE
y_mis[4249],1.000754628934638,37876.17022282648,14999.84762607712,visible_pair,y_mis,TRUE,FALSE
y_mis[4250],1.0000462336172704,28975.27344252198,8896.193553709783,visible_pair,y_mis,TRUE,FALSE
y_mis[4251],1.0002254742138013,29834.03299224388,11198.348871731216,visible_pair,y_mis,TRUE,FALSE
y_mis[4252],1.0001090826763366,38864.44196340159,14015.551255269529,visible_pair,y_mis,TRUE,FALSE
y_mis[4253],1.0003828952151912,33883.42833843743,13808.441004829834,visible_pair,y_mis,TRUE,FALSE
y_mis[4254],1.0004095803658244,31859.467495401383,12207.632504033372,visible_pair,y_mis,TRUE,FALSE
y_mis[4255],1.000240171409832,32534.887167383265,12753.737158795439,visible_pair,y_mis,TRUE,FALSE
y_mis[4256],1.0005150186207223,36274.7967933016,13876.701362964623,visible_pair,y_mis,TRUE,FALSE
y_mis[4257],1.001184395134915,36038.06731051202,13312.98330333137,visible_pair,y_mis,TRUE,FALSE
y_mis[4258],1.0003102366558265,36128.31074397051,13662.054581474773,visible_pair,y_mis,TRUE,FALSE
y_mis[4259],1.0001149678415036,30251.019807623485,13320.223921381585,visible_pair,y_mis,TRUE,FALSE
y_mis[4260],1.0003514172407901,31659.03807567184,10228.154637213105,visible_pair,y_mis,TRUE,FALSE
y_mis[4261],1.0004173257928213,34225.91351180134,13571.093096978539,visible_pair,y_mis,TRUE,FALSE
y_mis[4262],0.999904674759458,38472.19188494893,14536.2486042933,visible_pair,y_mis,TRUE,FALSE
y_mis[4263],1.0003498685803929,32306.781628803503,13189.173201044045,visible_pair,y_mis,TRUE,FALSE
y_mis[4264],1.0001523673505548,34025.24832313406,14308.242961595739,visible_pair,y_mis,TRUE,FALSE
y_mis[4265],1.000431030042241,29318.29166010318,12447.390793257751,visible_pair,y_mis,TRUE,FALSE
y_mis[4266],1.000734611156181,36611.35460023422,13857.3419420524,visible_pair,y_mis,TRUE,FALSE
y_mis[4267],1.0000867759006102,33655.93602856115,13077.088860272659,visible_pair,y_mis,TRUE,FALSE
y_mis[4268],0.9999485878843214,35816.779846109166,14029.347317907925,visible_pair,y_mis,TRUE,FALSE
y_mis[4269],1.0003322943791406,31449.790340750787,13313.643871756694,visible_pair,y_mis,TRUE,FALSE
y_mis[4270],0.9998926013641883,34188.16455744411,13360.232077358332,visible_pair,y_mis,TRUE,FALSE
y_mis[4271],1.0004291937216203,36733.33986904854,13512.957834072255,visible_pair,y_mis,TRUE,FALSE
y_mis[4272],1.0002120554440455,33724.93260402416,13192.214612830732,visible_pair,y_mis,TRUE,FALSE
y_mis[4273],1.0002192732937372,31172.60085456078,10384.122587908096,visible_pair,y_mis,TRUE,FALSE
y_mis[4274],0.9999870471778592,35227.98376281052,13778.545904276712,visible_pair,y_mis,TRUE,FALSE
y_mis[4275],1.0004773272448135,32455.995055208157,12349.069395014274,visible_pair,y_mis,TRUE,FALSE
y_mis[4276],1.0002315005199691,33868.450276223986,11517.116850133289,visible_pair,y_mis,TRUE,FALSE
y_mis[4277],1.0002688861642999,34978.9898283296,13009.713971873829,visible_pair,y_mis,TRUE,FALSE
y_mis[4278],1.000509737839544,34625.823482086314,13875.589360954269,visible_pair,y_mis,TRUE,FALSE
y_mis[4279],1.0005480984172979,32842.56354633674,13798.53190485183,visible_pair,y_mis,TRUE,FALSE
y_mis[4280],1.000171540623584,31975.783130115877,13770.644120396077,visible_pair,y_mis,TRUE,FALSE
y_mis[4281],1.00135500072384,38825.124658593966,13782.83399903059,visible_pair,y_mis,TRUE,FALSE
y_mis[4282],1.000148458741451,34356.17771997866,13119.79128368292,visible_pair,y_mis,TRUE,FALSE
y_mis[4283],0.9999361840234418,32538.744346064068,15178.455312067981,visible_pair,y_mis,TRUE,FALSE
y_mis[4284],1.0000662641045908,35051.99243259675,13376.847727456305,visible_pair,y_mis,TRUE,FALSE
y_mis[4285],1.0005054613677393,32756.54282330579,13550.850427543106,visible_pair,y_mis,TRUE,FALSE
y_mis[4286],1.0000143803789552,32876.13163079419,11671.411629882818,visible_pair,y_mis,TRUE,FALSE
y_mis[4287],1.000690581622658,35978.91708394654,13383.730016593065,visible_pair,y_mis,TRUE,FALSE
y_mis[4288],1.000216451535485,33747.910307986655,13750.18101458533,visible_pair,y_mis,TRUE,FALSE
y_mis[4289],1.0001147989930559,35455.48759994353,14249.022254359332,visible_pair,y_mis,TRUE,FALSE
y_mis[4290],1.0001721016267071,35985.20616820383,12134.198013553245,visible_pair,y_mis,TRUE,FALSE
y_mis[4291],0.999917850990116,37123.91554302715,13482.819898987827,visible_pair,y_mis,TRUE,FALSE
y_mis[4292],1.0000606500006841,31136.015659656685,13263.237170877968,visible_pair,y_mis,TRUE,FALSE
y_mis[4293],1.0005092515361975,38554.96275729032,14567.144214102487,visible_pair,y_mis,TRUE,FALSE
y_mis[4294],1.0002901139473561,32782.68027262209,13576.183229338756,visible_pair,y_mis,TRUE,FALSE
y_mis[4295],0.9999517767152866,38895.52670738067,14274.036993323038,visible_pair,y_mis,TRUE,FALSE
y_mis[4296],1.0000521062100374,35266.712947248685,13553.549886082475,visible_pair,y_mis,TRUE,FALSE
y_mis[4297],1.0001053331519674,32349.709555854188,13671.188304580057,visible_pair,y_mis,TRUE,FALSE
y_mis[4298],1.0003016047799107,37512.31131765973,13474.276321659305,visible_pair,y_mis,TRUE,FALSE
y_mis[4299],1.0004816956152767,36653.823333814784,13290.27516549381,visible_pair,y_mis,TRUE,FALSE
y_mis[4300],1.0002990267117997,34200.95091313208,14685.034245295317,visible_pair,y_mis,TRUE,FALSE
y_mis[4301],1.0002375275616602,33307.28020645644,12462.804635003953,visible_pair,y_mis,TRUE,FALSE
y_mis[4302],0.9999615260345022,33941.252277534615,14469.932087246028,visible_pair,y_mis,TRUE,FALSE
y_mis[4303],1.0003329102951495,36635.864154064446,13451.120786910622,visible_pair,y_mis,TRUE,FALSE
y_mis[4304],1.000147630895382,27451.114587224376,11990.287682668364,visible_pair,y_mis,TRUE,FALSE
y_mis[4305],1.0007828716961418,32040.915575938994,13455.596665437839,visible_pair,y_mis,TRUE,FALSE
y_mis[4306],1.000636028182147,31334.80040320578,12263.692485397562,visible_pair,y_mis,TRUE,FALSE
y_mis[4307],1.000043312201087,34167.88038044068,12709.161044346361,visible_pair,y_mis,TRUE,FALSE
y_mis[4308],0.9999964932321169,34699.08079277256,14358.301224021196,visible_pair,y_mis,TRUE,FALSE
y_mis[4309],0.9999578499877606,31685.84176641752,13553.245399123149,visible_pair,y_mis,TRUE,FALSE
y_mis[4310],1.0000762844253384,34956.73065021058,13323.853829429143,visible_pair,y_mis,TRUE,FALSE
y_mis[4311],1.0003528560445825,36400.7656315339,14159.54207106775,visible_pair,y_mis,TRUE,FALSE
y_mis[4312],0.999928407688556,37831.13059660117,14078.618280499857,visible_pair,y_mis,TRUE,FALSE
y_mis[4313],1.000081924034741,34977.629572850434,13290.962383716262,visible_pair,y_mis,TRUE,FALSE
y_mis[4314],1.00017838232609,34355.470637979095,13330.671344330918,visible_pair,y_mis,TRUE,FALSE
y_mis[4315],1.0010265013951047,30797.3490119962,12184.078725422403,visible_pair,y_mis,TRUE,FALSE
y_mis[4316],1.000524778389628,34105.09484055525,11076.193561443995,visible_pair,y_mis,TRUE,FALSE
y_mis[4317],1.000217780294722,31604.072621936113,10970.111814854032,visible_pair,y_mis,TRUE,FALSE
y_mis[4318],1.000192902101755,32787.02851942031,13147.584946592964,visible_pair,y_mis,TRUE,FALSE
y_mis[4319],1.000194010968404,33639.278679496114,14252.370657925121,visible_pair,y_mis,TRUE,FALSE
y_mis[4320],1.0000769951818278,35840.234619050905,14429.464576227721,visible_pair,y_mis,TRUE,FALSE
y_mis[4321],1.0003982019867974,35387.0423523953,13877.748264592336,visible_pair,y_mis,TRUE,FALSE
y_mis[4322],1.0000939223566896,32708.23056707348,12964.679120659686,visible_pair,y_mis,TRUE,FALSE
y_mis[4323],1.0001288600869913,37488.305867739386,14142.52932296871,visible_pair,y_mis,TRUE,FALSE
y_mis[4324],1.000391772314153,28819.208027665984,12023.667374812314,visible_pair,y_mis,TRUE,FALSE
y_mis[4325],1.0000364541723878,31231.811528268932,12119.302315751742,visible_pair,y_mis,TRUE,FALSE
y_mis[4326],0.9999707050330741,27589.533032567597,13814.708848859696,visible_pair,y_mis,TRUE,FALSE
y_mis[4327],1.000163315522908,35061.77612282963,13532.222088821503,visible_pair,y_mis,TRUE,FALSE
y_mis[4328],1.0000903788088291,34933.52163453387,13958.89419424053,visible_pair,y_mis,TRUE,FALSE
y_mis[4329],1.000581714783896,32401.044599225785,13855.35004124539,visible_pair,y_mis,TRUE,FALSE
y_mis[4330],1.0001637874195461,37882.79911904325,13024.755813403186,visible_pair,y_mis,TRUE,FALSE
y_mis[4331],1.0006401552971602,39623.51366315371,13654.970557212284,visible_pair,y_mis,TRUE,FALSE
y_mis[4332],1.0002474598020985,34008.81771614944,13843.443067059603,visible_pair,y_mis,TRUE,FALSE
y_mis[4333],1.0002028720568517,35319.12232511907,13935.823171257749,visible_pair,y_mis,TRUE,FALSE
y_mis[4334],1.0002766978737954,32212.491890062138,12808.120814118374,visible_pair,y_mis,TRUE,FALSE
y_mis[4335],0.9999995224752148,28294.370496569183,13083.28110980636,visible_pair,y_mis,TRUE,FALSE
y_mis[4336],1.0000584678409403,31082.93680929976,11446.651467168353,visible_pair,y_mis,TRUE,FALSE
y_mis[4337],1.0002242188474362,34973.78298013808,13576.140685301121,visible_pair,y_mis,TRUE,FALSE
y_mis[4338],1.0000125519316276,37091.69173286919,14231.415522649784,visible_pair,y_mis,TRUE,FALSE
y_mis[4339],1.0003765146042372,34050.097933085985,14459.096224243982,visible_pair,y_mis,TRUE,FALSE
y_mis[4340],1.0006291623006371,37448.16396239179,13585.633551200965,visible_pair,y_mis,TRUE,FALSE
y_mis[4341],1.000239773423776,30187.493535018042,12905.104901863515,visible_pair,y_mis,TRUE,FALSE
y_mis[4342],1.0000924718875852,31245.486078900452,13731.252678710165,visible_pair,y_mis,TRUE,FALSE
y_mis[4343],1.0004010356270154,33497.00011735659,12836.65673261349,visible_pair,y_mis,TRUE,FALSE
y_mis[4344],1.000249756137875,32605.557479882445,11895.785545300441,visible_pair,y_mis,TRUE,FALSE
y_mis[4345],1.000180828694877,35034.60295526703,14758.61674629878,visible_pair,y_mis,TRUE,FALSE
y_mis[4346],1.000247217988848,30265.92885072505,10995.467189870651,visible_pair,y_mis,TRUE,FALSE
y_mis[4347],1.0002253292235757,31529.21828897576,12880.178529359788,visible_pair,y_mis,TRUE,FALSE
y_mis[4348],1.0000707205664967,35524.040212617765,14108.302520035022,visible_pair,y_mis,TRUE,FALSE
y_mis[4349],1.000458404315033,34459.49199126636,13612.456701295214,visible_pair,y_mis,TRUE,FALSE
y_mis[4350],1.0004481337266107,34413.87548050788,13188.600462263943,visible_pair,y_mis,TRUE,FALSE
y_mis[4351],1.00057226244917,34985.72662886285,14943.756678772668,visible_pair,y_mis,TRUE,FALSE
y_mis[4352],1.0000473785448172,37732.92199824127,13853.263139516162,visible_pair,y_mis,TRUE,FALSE
y_mis[4353],1.0001528508513147,38832.21954742658,14034.02390947051,visible_pair,y_mis,TRUE,FALSE
y_mis[4354],1.0002135038844546,34649.66849931138,12444.589737131802,visible_pair,y_mis,TRUE,FALSE
y_mis[4355],1.0001647025267038,35897.7439778676,13059.153964630417,visible_pair,y_mis,TRUE,FALSE
y_mis[4356],1.00003617278169,31823.14364578544,11662.572164081324,visible_pair,y_mis,TRUE,FALSE
y_mis[4357],1.0001713116814224,34551.19183595679,13232.586610552513,visible_pair,y_mis,TRUE,FALSE
y_mis[4358],0.9999468350228622,31628.409929692054,12014.997536989207,visible_pair,y_mis,TRUE,FALSE
y_mis[4359],1.0001611844947573,35981.96131198247,14271.601043313298,visible_pair,y_mis,TRUE,FALSE
y_mis[4360],1.000082866382981,38477.36169816698,13552.045204328404,visible_pair,y_mis,TRUE,FALSE
y_mis[4361],1.0001542990122696,32602.608083227246,10414.064558852291,visible_pair,y_mis,TRUE,FALSE
y_mis[4362],1.0005919505817964,31813.871573769822,12124.23741285329,visible_pair,y_mis,TRUE,FALSE
y_mis[4363],1.00019036869488,37413.77955728185,13180.984791114235,visible_pair,y_mis,TRUE,FALSE
y_mis[4364],0.9999579834276201,35839.66856974881,13175.121000560133,visible_pair,y_mis,TRUE,FALSE
y_mis[4365],1.0000584322807,33452.309066447866,13966.060884692934,visible_pair,y_mis,TRUE,FALSE
y_mis[4366],1.000022990265192,35770.81090819656,15188.997584496134,visible_pair,y_mis,TRUE,FALSE
y_mis[4367],1.000639570871944,37347.78052276043,12489.450350659441,visible_pair,y_mis,TRUE,FALSE
y_mis[4368],1.000022987979942,34155.1442128582,14253.615978746457,visible_pair,y_mis,TRUE,FALSE
y_mis[4369],1.0004302057709225,35296.23120692632,14167.3221643266,visible_pair,y_mis,TRUE,FALSE
y_mis[4370],1.0006555073528118,33962.0492452383,12980.998025515268,visible_pair,y_mis,TRUE,FALSE
y_mis[4371],1.0001348560147527,36000.12171294164,13819.726330893312,visible_pair,y_mis,TRUE,FALSE
y_mis[4372],1.0001208024924022,33458.13614389147,14426.920337078183,visible_pair,y_mis,TRUE,FALSE
y_mis[4373],1.0001690343975393,33063.79312558566,14624.825931676643,visible_pair,y_mis,TRUE,FALSE
y_mis[4374],1.0002157190367262,32246.46610767972,12546.541027271314,visible_pair,y_mis,TRUE,FALSE
y_mis[4375],1.0001324859173566,33431.914060936746,13702.347255948704,visible_pair,y_mis,TRUE,FALSE
y_mis[4376],1.0002652146853133,28743.203105841938,12383.077879048958,visible_pair,y_mis,TRUE,FALSE
y_mis[4377],1.0003204288821603,34713.7953410054,14258.6998682835,visible_pair,y_mis,TRUE,FALSE
y_mis[4378],1.0007810812810285,38840.83516138936,13235.517671731957,visible_pair,y_mis,TRUE,FALSE
y_mis[4379],1.000192630894005,36220.95459005771,13807.994508522057,visible_pair,y_mis,TRUE,FALSE
y_mis[4380],1.000097293548158,33267.442520986835,14268.807823743542,visible_pair,y_mis,TRUE,FALSE
y_mis[4381],1.000187721099714,33219.29809973012,12570.814313087645,visible_pair,y_mis,TRUE,FALSE
y_mis[4382],0.9999809229765249,32430.479853310324,12433.493376945553,visible_pair,y_mis,TRUE,FALSE
y_mis[4383],1.0001764010952316,34247.93423014932,13722.672553298926,visible_pair,y_mis,TRUE,FALSE
y_mis[4384],1.0003194086153946,36136.181232591916,14398.563443381032,visible_pair,y_mis,TRUE,FALSE
y_mis[4385],0.9999785756293726,33930.65224092262,12757.174851820213,visible_pair,y_mis,TRUE,FALSE
