t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03
6.5,,,,0.9265350063262908,0.627337827144073,1.1601176950502894,-1.005151990563638,,0.5782740365826314,,,,,,,,,,,,,0.3960291918209253,-1.3616770229050918,,,,1.1805997234460026,,,
7.5,,,,0.9974066347183418,0.581030634655258,1.1589556849067468,-0.033182797841454,,0.969330304608654,0.1779466549050359,,,,,,,,,,,0.5018992904204364,-0.8793685067507289,-0.7642568146382335,-0.5500955746558782,,,0.7502674254808147,,,
8.5,,,1.1686475346855074,0.4966901220410699,0.8449517581303867,1.4519064809876985,0.6499087509673798,-0.2576487687474315,1.047986189131463,0.7305305862925103,-0.6098041700319584,1.5293258236908858,,,,,,,1.0667860604481931,0.7585001793249624,0.4390029785363896,-2.2697945978930587,-0.3245190380305285,-0.6442537100466721,0.0489636925324913,1.4720778437211168,0.6437631571759981,,-0.6059621192220878,
9.5,,,0.6036738120738141,1.38485928188861,0.6204936287251731,0.4896555728700525,0.5986210228562546,-0.2688067882522457,1.018030498836182,0.5187671978739158,-0.3086941885581564,1.1261997171563602,,,,,,,1.2763321914457515,-0.0189733940983174,1.1967048994947012,-2.2830828433446215,-0.3554132179925156,-0.475851885000191,0.0215180260735456,0.8481924103470588,0.4123226909967997,,-0.1150753255841263,-1.2455537469992952
10.5,,0.1818061308348669,0.7462890800555272,1.337586301859856,0.0759253964578611,-0.0890168648296432,0.3077087800254151,-0.2319880688267395,0.4023604690461387,0.8341993216716432,-1.4041594368289807,0.3347408836109035,,,,,,,1.154942061930081,0.2528960677412124,1.043277045216416,-1.997263626675133,1.0216634971259086,-0.1097927794212472,-0.1540155087367525,0.8522763967138547,-0.14937794155069,0.8667492823460766,-0.1616651743741073,-0.7618566359198402
11.5,,0.7395999074383252,0.3784049639970551,0.9766871075381564,-0.406814348848818,-0.2605832230853413,0.7048350825130153,-0.3528786210225023,0.4043698316349182,0.1556358905945818,-0.4927523252021693,0.6214084030241782,,,,-2.904174457129615,-0.019140070764729,,0.52376416811046,1.4238435619585124,0.9654553021199076,-0.9510356919092752,-0.0630480563909097,0.2648569753365632,-0.3945047598894344,0.7786557736826812,0.643998113687574,1.0272183081536554,0.2872194363157175,0.080160721187528
12.5,-0.463188365636657,-0.5532173459779225,0.1710236425666712,-0.0114400010942997,-1.175558545343928,0.0561914289904905,0.6093735023943263,-0.2356673877255266,0.0557589937257614,-0.6325150979533446,1.3453459582473637,-0.4000654453747728,,,,-1.756945957653094,0.549328993214076,,0.1625159820310621,0.6712977957916039,0.0236375149875412,0.6574255827569856,0.504988074499981,0.8599304235357399,-0.5823043351520996,0.1018494779594895,0.3455808357256008,1.213954128728636,0.0630005638991897,0.6267209820381217
13.5,0.6976817202541543,0.225947200320261,-0.7264427677932093,0.465945775330862,0.1924961391718213,0.4196916041133851,0.5684964090334633,0.3174539795066167,-0.2608153364954461,-0.0431674345896275,1.6354253148401192,0.407753807258057,,,,-1.7177348677963746,1.101423887761601,,-1.057297800345263,2.1173142895548427,0.6042522504632096,-0.8164642663179174,0.7701569629713011,0.2055387003266436,0.0933674416955611,0.9769552741719124,1.22219345992137,0.1232267333655738,-0.3845201524500829,-0.7585491736374704
14.5,0.7994523625170225,-0.5390767176600014,-0.0395700046441348,0.0440598848662752,-0.091460695520326,0.9295057237353423,0.5072638703367225,0.1029869320817444,-0.1090739034831891,0.3607421707188114,0.6973306105244163,0.4949195163173268,,0.7841623174928187,0.5682423778367343,-0.8006890403037737,0.4777948438055515,,-1.8726054373866856,1.2490736938958498,1.1055404044773909,-2.138386435257232,0.0696497156476603,0.5380025688897001,0.0106753866046294,0.8876254850448667,0.6617713581506385,1.249815663879582,0.0326275998375355,-0.5809748355133906
15.5,1.089130695196827,-0.2082048233530328,-0.2061032704967418,0.0256889736723263,-0.1295414862481618,0.8469727748707714,0.8302526143315726,0.522527365157455,0.8832174794132448,-0.2693812844968573,0.2107104083558193,-2.2779305047845453,,1.013711651919198,0.4090470225959279,-0.3823386847859031,-0.333685202381012,,-1.3459523918004863,1.2323033835802062,1.0164477577993358,-0.3972985824096969,0.0089746183354074,0.5892513337044265,1.1796192511236805,0.5149105736188623,-0.0553666037372532,0.6000453666316313,-0.1466150412121401,-0.3424996406581215
