t_center,z_S_t__20170706_01_02_01,z_S_t__20170706_01_02_02,z_S_t__20170706_01_02_03,z_S_t__20170706_03_04_01,z_S_t__20170706_03_04_02,z_S_t__20170706_03_04_03,z_S_t__20170706_05_06_01,z_S_t__20170706_05_06_02,z_S_t__20170706_05_06_03,z_S_t__20170706_11_12_01,z_S_t__20170706_11_12_02,z_S_t__20170706_11_12_03,z_S_t__20170710_01_02_01,z_S_t__20170710_01_02_02,z_S_t__20170710_01_02_03,z_S_t__20170710_07_08_01,z_S_t__20170710_07_08_02,z_S_t__20170710_07_08_03,z_S_t__20170714_01_02_01,z_S_t__20170714_01_02_02,z_S_t__20170714_01_02_03,z_S_t__20170714_03_04_01,z_S_t__20170714_03_04_02,z_S_t__20170714_03_04_03,z_S_t__20170714_05_06_01,z_S_t__20170714_05_06_02,z_S_t__20170714_05_06_03,z_S_t__20170714_07_08_01,z_S_t__20170714_07_08_02,z_S_t__20170714_07_08_03
6.5,,,,,,,,,1.019952173220302,,,,,,,,,,,,,0.1770836411248808,,,,,,,,
7.5,-0.5553625549136684,0.4853323865073431,0.4218616808457229,,,,-0.8886125918073194,-0.1953968221055278,0.4943226633095947,,,,0.0818893457585301,,,,,,0.8518045530312671,,,0.6862797180146976,,,,-0.3810009471720389,-2.7544800750010157,1.0372101799607187,,-1.108192254899064
8.5,-0.5902031212446611,-0.9335307121471376,1.4131536539897205,-0.1965551412730874,0.2830502181986687,,-0.9161600519043602,-0.4105510890445534,-0.4640243246506623,,0.7750070199359784,,0.412236824870512,-0.0734175048161629,0.2378791215351056,,,,0.8148598774287317,,0.4488783305779126,0.5490988385340497,1.0712392871818763,1.1968631136425538,-2.2749763476975033,-0.5938692143705679,-1.0598457774973034,0.419979453490385,,-0.7316674187566165
9.5,-1.3979399561977983,0.4338510624332785,1.1760626111899308,-0.0054529606194738,0.295205881346021,1.0397465145914695,-1.0377448365792277,-0.5522995475179099,-0.5885607052915113,0.9279185307272348,0.7922537588998335,-0.1383710190416034,0.7837971420166535,0.4872471509022926,0.683619798893126,,1.2278692295653044,,0.8272958766141798,0.5444722241427887,0.7269001585150787,0.8835361426180305,1.225017234902058,1.5545766795229814,-1.276871360202412,0.3252798119040387,-0.6677936447561036,0.7352451614012171,0.1017771712652783,0.2831050916105895
10.5,-0.5411058028891716,0.4703880071305907,-0.3002827233034308,-0.3218288656749826,1.1069240967380185,1.7469705598815155,-0.8717074041474389,0.0945289565846173,-1.6791334881386284,0.5522194389109998,0.8784822812148497,1.118658703826381,0.6402308380138633,0.4044711138442879,0.2794295639412021,,1.298170224440162,,0.8998591555831044,0.2417547220712381,1.213146250114437,0.5808725071349785,0.5061527879786235,1.2014145251157486,0.5492218191710505,1.0358454964740795,-0.6718850148083452,0.9782823441241144,0.58328867004289,0.5345483195274678
11.5,-0.5928620880107262,0.2507114561623395,1.089647440192557,0.6579946354959761,1.7064035177953638,2.282999687481459,-1.1208716558536167,0.4546412761871394,-1.6811345089775511,-0.0074397147432216,1.0039270753966765,0.6778568745348883,0.1763091398047233,0.2140892683366686,0.8312313295978736,,1.3703455768741273,,0.6564513773997535,-0.5300498800880314,0.7603655466382712,0.3819382702759881,0.1710631610436481,1.320221891199674,0.527087223108157,-1.2574810064691082,-0.568889671135394,0.837195106701335,0.0958810340486437,0.7089204584723916
12.5,-0.4454269215921704,-1.3183686695534622,0.2303996760677773,-0.1258664697369445,0.9954056679934604,2.333606901091343,0.6557374786115133,-0.0598649713223508,-1.862180859544205,0.1574967517372141,0.3983582701372158,0.5021569106975404,-0.7516800845328371,0.6287202905414456,-0.0644132572837816,,1.018429593205905,0.3777904019836635,0.6765030839086335,0.1658248925039904,0.0127958989796153,-0.2427805206957329,-1.7713104021189023,0.9897717550794384,-0.0623096977234527,-3.1414522341002087,-1.3170539785641286,1.1444312590220855,-0.415957812557245,1.013144600086349
13.5,1.752245714466645,-1.1102285094844755,-0.2483302944456009,-1.332188191217759,1.165549254405219,-0.4838700939390692,1.2858653879417954,-0.6911654712233507,-0.6508272605478805,0.0346307406718256,0.2215792783474229,0.6950463328786459,-0.444621872138815,0.9943419986734524,0.5063786852676262,,0.0150348434314525,0.5789708479811275,0.0327586976843192,0.070170252567758,-0.4980338801873342,-0.1493214598859336,-1.4806315488869088,0.3538340588537114,0.0348865105290236,0.261778567567453,-1.803743900502402,1.233616406306118,-0.3086634184456698,0.3379241448069657
14.5,0.7385028561995778,-0.619669638100192,-0.1939937089955343,-0.5114660828194245,0.7044327960031549,-1.504747629988164,0.9757652157321516,-0.8727520456059992,-0.7870124614382379,-0.1269897198555603,0.7897116421337028,0.7681614533249299,-1.592253492898668,-0.2078461644154642,1.1698894373481112,,0.2531036310734039,0.6335404858358681,1.028967817819184,0.3364795931980814,-0.5498733712016985,-0.2578092075045045,-2.64824195955021,0.1365450954392274,0.4793927032920596,-0.1960761928737324,-0.9540982894603424,0.5952810994417606,1.106364674677266,0.2933957347191553
15.5,-0.208915670426961,0.2251633210307827,-1.061964148281177,0.6997562877776614,0.3767574076226335,-1.293973090806509,0.144727253733472,-0.8719533942618788,0.594143938988541,0.9354912796481324,0.5568864115066663,1.3058656486197535,-0.7468456478124327,-0.9831879764583382,1.6884073380865496,,-0.6713238133271858,0.4596731746220554,-0.3502534508935964,0.6415251231233788,-0.0024426486533587,-0.0560915738647418,-2.6889319962684217,0.1060017608305263,0.5210902080448452,-1.0118836222625036,0.0772633929673076,0.7734540561383852,0.4012653840345915,0.3571000583446352
