t_center,z_S_t__20170706_01_02_01,z_S_t__20170706_01_02_02,z_S_t__20170706_01_02_03,z_S_t__20170706_03_04_01,z_S_t__20170706_03_04_02,z_S_t__20170706_03_04_03,z_S_t__20170706_05_06_01,z_S_t__20170706_05_06_02,z_S_t__20170706_05_06_03,z_S_t__20170706_11_12_01,z_S_t__20170706_11_12_02,z_S_t__20170706_11_12_03,z_S_t__20170710_01_02_01,z_S_t__20170710_01_02_02,z_S_t__20170710_01_02_03,z_S_t__20170710_07_08_01,z_S_t__20170710_07_08_02,z_S_t__20170710_07_08_03,z_S_t__20170714_01_02_01,z_S_t__20170714_01_02_02,z_S_t__20170714_01_02_03,z_S_t__20170714_03_04_01,z_S_t__20170714_03_04_02,z_S_t__20170714_03_04_03,z_S_t__20170714_05_06_01,z_S_t__20170714_05_06_02,z_S_t__20170714_05_06_03,z_S_t__20170714_07_08_01,z_S_t__20170714_07_08_02,z_S_t__20170714_07_08_03
6.5,,,,,,,,,1.236090340459704,,,,,,,,,,,,,0.283821010778688,,,,,,,,
7.5,0.7969606758245908,0.2731372815874962,0.7741011636135264,,,,0.1553647773786657,0.1943488431129432,0.7446868816486035,,,,0.3315910902769265,,,,,,1.3016088026692991,,,0.8582523705096341,,,,-0.6949965842201891,-1.129480869086858,-0.1377780589843907,,-0.9650006917790956
8.5,0.8321581076458365,0.5628631336944875,0.5703395037042233,0.9070553085212536,0.3494223782713292,,0.1786515758796105,0.3895482906510032,-0.6271353279451196,,0.6667100577695821,,0.6242272969163707,0.7970994480016055,0.5805417531609178,,,,1.2094896591008646,,0.6527960858299384,0.6238953144166322,1.4241634248360753,1.5257069014121865,-1.7366951683498968,0.4349984878450846,-0.2210179545255709,0.4628830384054884,,0.116341240662927
9.5,-0.0504791683838731,0.9895459233704312,0.2665758015737028,0.4672391277383607,0.3606817371883348,1.177281522938141,0.1901855903827018,-0.0447590865315708,-0.8511617468430404,1.244571260553211,0.6315513895736373,-0.5030878857713962,1.1634713122672593,1.074154029198494,1.1792312146807344,,0.4379556083898329,,1.291390658449512,0.7758193624841199,0.9235685174704552,0.9994253705649504,1.3529264484960664,1.0030820686838429,-0.8294657509983576,1.2355979807391766,0.3945629106710361,0.8600891554915993,0.5205815933489707,0.858411161615276
10.5,0.4759277239029972,0.9873717924519908,-0.8214063046792465,-0.2692489344290308,1.145657619011862,1.858490043914017,0.5524137006839239,-0.0438522461416372,-2.339160381268153,0.7570154833844553,0.7050270891034633,0.0739211165661664,0.0451582430879537,1.1055056717314335,0.8012152774080449,,0.968010971841132,,0.9644481956855564,0.5969399655190822,1.5242862289456969,0.0682751265065927,1.0042467278733922,1.2041290178585358,0.7328845776152525,1.567519830405913,0.4016159354728467,0.4675297825637488,-0.1242461714829614,0.3734490616845953
11.5,0.4504735710518783,0.8728558772524823,0.2921291817370184,-1.018964595965817,-0.4085247042217009,2.274777507880122,0.1614824045506883,0.0244861304340534,-1.5834396768854515,0.4274365132838575,0.6316990546313079,0.144697402447906,-0.4818459189880848,0.0104288374274615,0.2862746809451287,,-0.0304925567896327,,0.7693508756566831,0.0750041009257488,1.1286145575619484,0.843062447555262,-0.1803465426609626,1.061584018788548,0.7144374692599181,0.0030498449391109,0.8422929204861151,-0.2347331490387787,0.625352660850867,0.1587487858872051
12.5,0.9607770994264688,-0.3783879557531377,0.8740573631320171,-0.7343853624941317,0.0826873567203231,2.244616088635368,0.3063490489449533,-0.1404383047048898,-1.1079257209194906,-0.1174113939057577,0.105760268621906,0.8128263276468911,-1.2399007280840777,0.0775893024026081,0.3398010239949348,,0.0361121989558634,0.092428421694196,0.8619296704920552,0.5978703647160746,0.1179541297598468,-0.1937377966481764,-0.7207585170399747,-0.1991445569641562,0.3937121320442526,-1.0304356948202706,0.2306854250977822,0.6704371585061856,0.3424299369725981,0.049904090934568
13.5,0.4005738760038872,-1.0548947433618543,0.2980606820106993,-1.4806921318721271,0.3143773004517509,0.4024045027911654,-0.2683364272597486,-0.6170138130340833,-0.0601392943813094,-0.4642110194105527,-0.0002042007817681,0.9275196872064188,-1.3116750335645109,0.4845261444980168,0.9798820248858904,,0.0255617184747212,-0.1095026690521,0.8095648004963706,0.6706629650801904,-0.4309819961625052,-0.2614872127200167,-0.4545237013655398,-0.0885544982505694,0.596700881071542,1.2559677167613967,-0.0324359973875602,0.6520978353968083,0.4379698173428601,-0.4475405314349702
14.5,0.0649746220435521,-1.0592599203888606,0.3256413330717972,-0.4947489527870206,-0.2132646942703543,-0.2971579907437479,0.2497107649504359,-0.1897783249416666,-0.2105020261292473,0.291982126541889,-0.0438669200814622,0.2748389500732242,-2.1809423201399474,-0.3324362477233515,1.3139484037100466,,0.0067312349030802,0.2549585389374376,1.5965312426990512,0.9093328391026482,-0.4098455578962419,-0.4964684958154659,-1.3052614219892271,0.0044428495305391,1.1482252927052137,0.6345159426579008,0.0739530561436674,0.7537942221699827,1.524534334055022,-0.8014192629942083
15.5,-0.4181278658785233,-1.4938705672229924,-1.4133623833163214,0.5305651745141071,-0.0920351736361389,-1.560679037516953,-0.2908436861098291,0.139345329705068,0.9163864930802298,-0.0012361193990834,-0.2393020446673696,0.4651001643388889,-1.3770360567431932,-0.7465449610946435,0.4001598641431531,,0.2434745261861063,0.3794542190731584,0.6597448269550559,1.0054666785774116,0.1107668000859254,-0.4920504072919225,-1.432633067844484,0.0801773365495485,1.4150622337469176,-0.1934687160750128,-0.1996432860843151,0.9758114672260808,1.0391842728219862,-0.3827886729572681
