t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03
6.5,,,,0.2979753586469853,0.7075795975524429,1.1703436640916642,-0.9104891629541656,,0.5831106830116827,,,,,,,,,,,,,0.4964596984782297,-1.1925106274506594,,,,1.3486206419038382,,,
7.5,,,,1.2922886649798755,0.6779161513250653,1.1658117149980574,0.1197192309634454,,1.0043334532796866,0.4151177039967167,,,,,,,,,,,1.1698774056967784,-0.8565074952038298,-0.6318681733222883,-0.4784674465058992,,,0.7502674254808147,,,
8.5,,,0.3499591194988479,0.7973205783455294,0.113846089244612,0.7535347718269341,0.8509361308364631,-0.1096822324964815,0.6984335423826642,0.9049606241428226,0.2384375327446595,1.6283523083844045,,,,,,,1.1262103244968058,0.9800232722466218,1.0586436277898654,-1.8322241039277072,-1.7747849319734803,-0.4560069799166513,0.0842590925552389,1.4720778437211168,0.6543496019582038,,-0.550977264940579,
9.5,,,0.832171918405076,0.8370591329816267,-0.1284804760500905,-0.2300482931378401,0.8279989553415612,-0.0928257398203603,0.6967921964396093,0.8851085028677154,0.0593863736767705,1.2863830997195742,,,,,,,1.3592312471487926,0.1798716105965241,1.2778074736684415,-2.255972056527789,-0.3263402004185851,-0.141779211707431,0.0567057406183566,0.8481924103470588,0.4642382845492402,,0.0907430271738261,-0.8014567895640577
10.5,,0.3470064387357564,0.8675755552908181,0.6812475189013617,0.1385274497610128,-0.7478294667503663,0.541948050526628,-0.0706377813677056,-8.370986636411148e-05,0.92170311974918,-1.0538203907827115,0.497915845907343,,,,,,,1.3694042395534038,0.2864416251631947,1.1918319835130395,-1.917143536746488,1.1133948536917644,0.4059257773315806,0.1230268733471557,0.8522763967138547,-0.0341537328783112,-0.0643289184451022,0.0412085183782563,-0.2357165949457593
11.5,,0.9732288088095444,0.4716181948924544,1.0378967381957225,-0.232906835859313,-0.1467838410490366,0.7404812391705893,-0.1422793094339721,-0.105730094579168,0.3263151581069438,0.059124324949258,0.8296637084481571,,,,-2.108613908576918,0.0300472749052732,,0.8189879444201139,0.1866008960403568,1.1742985225024096,-0.9285407442727428,0.0498420870698685,0.7948017111262464,-0.3242620288915255,0.7786557736826812,0.9539658228753476,1.1033508392170952,-0.1032434410892558,0.4868760605367617
12.5,0.2112117758735115,-0.4210221973165843,0.3254418232519926,0.0939870987698863,-0.967859065938026,0.0679432563080913,0.7210408884212719,-0.0344033589537067,0.0980529320050558,-0.0527818061080962,1.598263627343099,-0.1193691020783526,,,,-1.2640140749061186,0.6842764054488556,,0.7193455442248734,0.8322363572186439,0.0507333406676919,0.698874933047209,0.8371046180520527,1.0938255898284417,-0.3805827364716567,0.1040292013852661,0.8878108825682348,1.3478652109134168,-0.6632973346587338,1.086244060042841
13.5,1.0495591920966367,0.5498365042290476,-0.3262183061625672,0.6331374082694593,0.5850324128635511,0.428954696062011,0.7569000576519082,-0.0888277672923989,-0.0768249781266341,0.4879904770003954,1.7226607790333597,0.648655806312333,,,,-1.6054853264583693,0.1520180424533204,,-0.4216359397094317,0.6283991762481345,0.6058253832635188,-0.5905629060111638,1.2694295173602217,0.2055387003266436,0.8905451374387287,1.0317494379775185,1.4198667605057178,0.7106106491774046,-0.8545319006796617,0.0058626328790693
14.5,1.031007780005441,-0.0299534572045734,0.1150015489996421,0.4170286081985496,0.3857660113746954,0.9425471998690867,0.6775756928338158,0.3642126693205401,0.2384705882807976,0.8455844552066107,0.8285705798344638,1.0089224189911834,,0.2554291456036989,0.6409755818864044,-0.7766785667160951,0.5278859690217186,,-1.2510265039087236,-0.235899193487017,1.1055404044773909,-1.6860949747849274,0.9319220636912204,0.5464280239792293,1.026663696521041,0.9200558648160256,0.6617713581506385,1.819001604567367,-0.6576105315407268,-0.0301266649097632
15.5,1.2695598422077272,0.3313189958186495,0.025456783539417,0.3399259043073556,0.3275395041963251,0.9226906865253292,0.845323656367235,0.7557300905521684,1.2575078330196954,0.4142730989902596,0.3350551792938129,-1.0765981455754572,,0.2913255320335731,0.5266101406575736,-0.3685247581695697,-0.1683652456060159,,-1.1157699587004115,-0.3988877019636939,1.0453152221670483,-0.0564870825240658,0.6906199815083593,0.6153516458013636,2.1092627961929087,0.692613212683882,-0.0553666037372532,1.1074601171852767,-0.1051164153814842,-0.9881276086701986
