t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9333333333333333,7,8,7,0.20897514772808887,0.16498597469235074,4.390422803853205,0.7243581856052445,1
4.5,0.8235294117647058,7,10,7,0.2348313016618744,0.1504335428945446,3.913343385893096,0.5886981101028315,1
5.5,0.631578947368421,8,11,6,0.2566360307219441,0.15328445030289867,2.4460597008083256,0.37494291664647694,1
6.5,0.6666666666666666,9,12,7,0.2696992411523506,0.14720003888021876,2.6967888631968413,0.396967425514316,1
7.5,0.5714285714285714,10,11,6,0.269142124353115,0.14941649461271345,2.0231129625881055,0.3022864470754564,1
8.5,0.47619047619047616,10,11,5,0.2722504199446924,0.14477754336062676,1.4086442656219753,0.20394005624578376,1
9.5,0.38095238095238093,12,9,4,0.2528449926492496,0.16024880892897073,0.7994280217078814,0.12810738830313134,0
10.5,0.5,12,8,5,0.2533918486913843,0.16910802448916482,1.4582876954157578,0.2466081513086157,0
11.5,0.42105263157894735,12,7,4,0.23667363943246295,0.18119276415756286,1.017584741883792,0.1843789921464844,0
12.5,0.42105263157894735,12,7,4,0.2419806203600321,0.17898823975526834,1.0004680277528928,0.17907201121891525,0
13.5,0.4,10,5,3,0.2007318070818071,0.1768543721906927,1.126736028348412,0.19926819291819292,0
14.5,0.5,8,4,3,0.17539101454101452,0.18924491331399904,1.7152851285381054,0.3246089854589855,0
15.5,0.2222222222222222,7,2,1,0.11436583971583973,0.1700856247066062,0.6341299136386879,0.10785638250638248,0
16.5,0.0,6,2,0,0.08213672993672994,0.1329576995065544,-0.6177658777307654,-0.08213672993672994,0
17.5,0.25,6,2,1,0.1073547064047064,0.1613221643181162,0.8842262574286253,0.1426452935952936,0
18.5,0.4444444444444444,6,3,2,0.14351612276612277,0.1756545817671258,1.713182307292602,0.3009283216783216,0
19.5,0.6666666666666666,7,5,4,0.19601525141525142,0.18004462822908232,2.6140819633484162,0.4706514152514152,1
20.5,0.7692307692307693,7,6,5,0.2126254169033581,0.18196307382527607,3.0588917884618323,0.5566053523274112,1
21.5,0.875,8,8,7,0.21203117277459382,0.17267008803736678,3.8395117229681146,0.6629688272254062,1
22.5,0.9230769230769231,6,7,6,0.22944154799448915,0.18325387223171707,3.785106238875871,0.693635375082434,1
23.5,0.8333333333333334,5,7,5,0.23088305713893947,0.18838034376061666,3.1980527488576755,0.602450276194394,1
24.5,0.6,4,6,3,0.21132200822053762,0.1925343544179842,2.0187461762572427,0.3886779917794624,1
25.5,0.4444444444444444,3,6,2,0.2181732063687946,0.18546247220016396,1.2200378620610763,0.22627123807564983,1
26.5,0.2222222222222222,3,6,1,0.20125455443249557,0.17968536901359536,0.11669101332418548,0.02096766778972664,0
27.5,0.0,3,4,0,0.17962296592296592,0.18059205599712333,-0.9946338167046902,-0.17962296592296592,0
28.5,0.0,4,3,0,0.15291332001332,0.17713760746152027,-0.8632459374643946,-0.15291332001332,0
29.5,0.0,4,2,0,0.12405392385392386,0.16982398355015596,-0.7304853016669796,-0.12405392385392386,0
30.5,0.0,5,3,0,0.15517740037740038,0.17945608527793255,-0.8647096036730626,-0.15517740037740038,0
31.5,0.0,5,2,0,0.11420001665001667,0.17032994526460254,-0.6704635316626816,-0.11420001665001667,0
32.5,0.0,6,3,0,0.154122977022977,0.18221746482452914,-0.8458189074872355,-0.154122977022977,0
33.5,0.0,6,4,0,0.18262824952824952,0.1799170383324759,-1.0150692298011457,-0.18262824952824952,0
34.5,0.0,6,6,0,0.2238016405163464,0.18271719835299666,-1.2248526276326628,-0.2238016405163464,0
35.5,0.0,5,5,0,0.20339879287379287,0.18350125675660114,-1.1084326966958276,-0.20339879287379287,0
36.5,0.0,5,7,0,0.22212348746025218,0.17232173741322346,-1.289004456400096,-0.22212348746025218,0
37.5,0.18181818181818182,4,7,1,0.23381989187283303,0.17766528282158053,-0.29269483170143973,-0.05200171005465121,0
38.5,0.16666666666666666,5,7,1,0.22995898888693006,0.17962445717393222,-0.35235915652052213,-0.0632923222202634,0
