t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,1.0,6,6,6,0.14832788877788877,0.18496466431312247,4.604512512618816,0.8516721112221113,1
4.5,0.9230769230769231,6,7,6,0.1566786824286824,0.17890625825248643,4.2837978287301715,0.7663982406482407,1
5.5,0.8571428571428571,6,8,6,0.16497929635723751,0.17301026054363672,4.000708158063503,0.6921635607856196,1
6.5,0.8571428571428571,6,8,6,0.16431626967803437,0.17351695320461596,3.992846662353635,0.6928265874648227,1
7.5,0.7692307692307693,6,7,5,0.16724125319125321,0.17787353117236798,3.3843681635586322,0.6019895160395161,1
8.5,0.8333333333333334,5,7,5,0.17030778110778114,0.1736938085654782,3.8172089016955852,0.6630255522255523,1
9.5,0.7272727272727273,4,7,4,0.16809844044844044,0.1702675005482851,3.28409288339623,0.5591742868242868,1
10.5,0.6,3,7,3,0.15473477910977912,0.16453285786746782,2.7062389036534245,0.44526522089022086,1
11.5,0.4444444444444444,2,7,2,0.16729933122433122,0.1704296617023338,1.6261553913318485,0.2771451132201132,1
12.5,0.2222222222222222,1,8,1,0.19113779292602823,0.17163549067715472,0.18110723588435215,0.031084429296193983,0
13.5,0.0,0,8,0,0.17812223152664328,0.17025296224150516,-1.046221041804697,-0.17812223152664328,0
14.5,0.0,0,6,0,0.16794379509379506,0.18137495955262437,-0.92594807744157,-0.16794379509379506,0
15.5,0.0,0,6,0,0.15904427239427238,0.1694581350396814,-0.9385461037738292,-0.15904427239427238,0
16.5,0.0,0,5,0,0.15815598845598844,0.17518578031384086,-0.9027901018716018,-0.15815598845598844,0
17.5,0.0,2,4,0,0.1377415306915307,0.1723646303574197,-0.7991287447192985,-0.1377415306915307,0
18.5,0.0,3,4,0,0.11802800532800534,0.16096785161346314,-0.7332396136554613,-0.11802800532800534,0
19.5,0.0,4,3,0,0.12101103896103896,0.17326817899820082,-0.6984031324199206,-0.12101103896103896,0
20.5,0.0,5,3,0,0.09681839826839825,0.15695616371813437,-0.6168499278707337,-0.09681839826839825,0
21.5,0.0,6,2,0,0.09108441558441559,0.16238021480853365,-0.5609329664443132,-0.09108441558441559,0
22.5,0.0,4,3,0,0.11556623376623376,0.16834920226839223,-0.6864673678820957,-0.11556623376623376,0
23.5,0.0,3,5,0,0.14749953934953933,0.17111840700912992,-0.8619735417573726,-0.14749953934953933,0
24.5,0.2,3,7,1,0.1678957348207348,0.171397598546814,0.1873087222426663,0.03210426517926521,0
25.5,0.18181818181818182,3,8,1,0.16479306118717885,0.16008169116608753,0.10635270346650148,0.017025120631002977,0
26.5,0.3076923076923077,4,9,2,0.1926608087990441,0.17049294784012087,0.674699454438045,0.11503149889326361,0
27.5,0.42857142857142855,6,8,3,0.18510404774963599,0.17248626019039054,1.4115175350955662,0.24346738082179256,0
28.5,0.42857142857142855,7,7,3,0.1776643883893884,0.17475733138982105,1.4357454316028455,0.25090704018204013,0
29.5,0.3076923076923077,6,7,2,0.17966262903762903,0.1778651440584686,0.7198132007954983,0.12802967865467868,0
30.5,0.3333333333333333,5,7,2,0.1841520618270618,0.18394093021645094,0.8110281454525846,0.1491812715062715,0
31.5,0.18181818181818182,5,6,1,0.1662103785103785,0.17651285422921437,0.08842304078056254,0.015607803307803314,0
32.5,0.0,4,5,0,0.151930130980131,0.17526848606585727,-0.8668422623508206,-0.151930130980131,0
33.5,0.0,5,4,0,0.13443775668775668,0.17460903497573685,-0.7699358553034655,-0.13443775668775668,0
34.5,0.0,5,2,0,0.09361414141414141,0.16312332674935762,-0.5738856807278182,-0.09361414141414141,0
35.5,0.0,6,1,0,0.05606666666666666,0.14661988732642506,-0.38239469207777693,-0.05606666666666666,0
36.5,0.0,6,1,0,0.04598095238095237,0.13148240916646042,-0.34971181827630793,-0.04598095238095237,0
37.5,0.0,7,3,0,0.11236890331890331,0.17154568819617338,-0.6550377599138624,-0.11236890331890331,0
38.5,0.0,6,5,0,0.1537427960927961,0.1798006713414581,-0.8550735375221392,-0.1537427960927961,0
39.5,0.0,6,7,0,0.17881779609279608,0.1803504273215816,-0.991501926269059,-0.17881779609279608,0
40.5,0.0,6,9,0,0.1834024674671733,0.16960170779008665,-1.0813715843838532,-0.1834024674671733,0
41.5,0.0,6,9,0,0.19538839559133675,0.1733050285992064,-1.1274248483764508,-0.19538839559133675,0
42.5,0.0,5,8,0,0.18775617715617715,0.17199115925724354,-1.0916617921933662,-0.18775617715617715,0
43.5,0.15384615384615385,5,8,1,0.17124754428577954,0.1608740717571295,-0.10816777526397446,-0.017401390439625686,0
44.5,0.15384615384615385,6,7,1,0.17503373570873573,0.16915992592161294,-0.12525178021418618,-0.021187581862581878,0
45.5,0.2857142857142857,7,7,2,0.16609393106893106,0.17047446682798142,0.701690739212333,0.11962035464535464,0
46.5,0.3333333333333333,7,5,2,0.15551948606948607,0.17923484449454427,0.9920718695368396,0.17781384726384725,0
47.5,0.4,6,4,2,0.13855750915750917,0.1806072875503451,1.4475744273032867,0.2614424908424908,0
48.5,0.18181818181818182,6,5,1,0.12785828615828615,0.15755825961751233,0.342475829517846,0.053959895659895674,0
49.5,0.4,6,4,2,0.13829671439671437,0.168547201754176,1.552700269595556,0.26170328560328565,0
50.5,0.2222222222222222,5,4,1,0.13562084582084583,0.17023513489234246,0.5087162321464574,0.08660137640137638,0
51.5,0.2222222222222222,3,6,1,0.14833080253080255,0.1655581373823828,0.4463170512770127,0.07389141969141966,0
52.5,0.2222222222222222,2,7,1,0.1726295870795871,0.17239774577380038,0.2876640580190916,0.04959263514263512,0
53.5,0.2222222222222222,1,8,1,0.15850393348481584,0.1608298855468677,0.3961843815329839,0.06371828873740637,0
54.5,0.0,0,7,0,0.17079039016539016,0.17474280808975343,-0.9773815130501212,-0.17079039016539016,0
55.5,0.0,1,7,0,0.1692953019203019,0.16884579559513274,-1.0026622298979064,-0.1692953019203019,0
56.5,0.0,3,6,0,0.14725288045288046,0.16020046649413616,-0.9191788493217051,-0.14725288045288046,0
57.5,0.0,5,4,0,0.1333586247086247,0.16816477678906933,-0.7930235287969828,-0.1333586247086247,0
58.5,0.0,6,4,0,0.10114362304362304,0.14813418933041342,-0.6827837888120623,-0.10114362304362304,0
59.5,0.0,7,2,0,0.09044949494949495,0.16122082231022875,-0.5610286168584834,-0.09044949494949495,0
60.5,0.0,7,2,0,0.090289898989899,0.1622869412553383,-0.5563596078124308,-0.090289898989899,0
61.5,0.0,7,4,0,0.13530986790986793,0.17902386854190716,-0.7558202658222284,-0.13530986790986793,0
62.5,0.15384615384615385,7,6,1,0.15984542124542123,0.17233500875437568,-0.03481165807591632,-0.005999267399267372,0
63.5,0.375,8,8,3,0.15988032898474075,0.16385466242392324,1.3128687815956293,0.21511967101525925,0
64.5,0.35294117647058826,9,8,3,0.18142885496856084,0.17436832411328126,0.9836208633318148,0.17151232150202741,0
65.5,0.35294117647058826,8,9,3,0.18460071284924226,0.16774905287470873,1.0035255683206687,0.168340463621346,0
66.5,0.4,6,9,3,0.17579576763106172,0.15999950064454665,1.4012808256635017,0.2242042323689383,0
67.5,0.3076923076923077,5,8,2,0.1837195471195471,0.1694402895461961,0.7316604622477391,0.1239727605727606,0
68.5,0.0,4,7,0,0.1600696137196137,0.1607111261377409,-0.9960082887007002,-0.1600696137196137,0
69.5,0.0,4,5,0,0.1510062604062604,0.1703869906312612,-0.8862546362653758,-0.1510062604062604,0
70.5,0.2222222222222222,4,5,1,0.16185115995115995,0.17810930194826183,0.33895513378969494,0.06037106227106226,0
71.5,0.4,5,5,2,0.1451841047841048,0.17251532749043055,1.4770623510541687,0.2548158952158952,0
72.5,0.4444444444444444,5,4,2,0.14186577311577311,0.18323295903605208,1.65133321494381,0.30257867132867133,0
73.5,0.4444444444444444,4,5,2,0.15658410478410478,0.17734218562388565,1.6231915640807837,0.28786033966033964,0
74.5,0.4444444444444444,3,6,2,0.17205386280386278,0.1763433583509348,1.544660282007937,0.2723905816405816,0
75.5,0.3333333333333333,2,4,1,0.141013875013875,0.17796077700038931,1.0806845281364308,0.19231945831945832,0
76.5,0.0,1,4,0,0.14180987345987348,0.17146839462455762,-0.8270321406482891,-0.14180987345987348,0
77.5,0.0,1,4,0,0.13886828726828726,0.16850318758769606,-0.8241285476929892,-0.13886828726828726,0
78.5,0.0,2,5,0,0.15582779442779443,0.17370945980268118,-0.8970599218073744,-0.15582779442779443,0
79.5,0.0,3,7,0,0.16117712842712842,0.170987150974275,-0.9426271360669523,-0.16117712842712842,0
80.5,0.0,4,8,0,0.18484416318975141,0.1786376392866594,-1.034743651605989,-0.18484416318975141,0
81.5,0.0,4,9,0,0.19268816183816181,0.1767313596935335,-1.090288459118397,-0.19268816183816181,0
82.5,0.14285714285714285,4,10,1,0.196016318760359,0.16901918434283583,-0.3145156338903453,-0.053159175903216144,0
83.5,0.15384615384615385,3,10,1,0.18827231524925023,0.15594393633128928,-0.22075985904293835,-0.03442616140309637,0
84.5,0.18181818181818182,2,9,1,0.17904096834538008,0.15822786990093196,0.017551986729901527,0.002777213472801743,0
85.5,0.2222222222222222,1,8,1,0.1817434421787363,0.16545113985963458,0.24465700313595473,0.0404787800434859,0
86.5,0.4444444444444444,2,7,2,0.17040504218004215,0.1645668062865325,1.6652167496479426,0.27403940226440227,0
87.5,0.3333333333333333,1,5,1,0.1518364524364524,0.17284641069120352,1.0500471497850874,0.1814968808968809,0
88.5,0.2857142857142857,2,5,1,0.13563530913530913,0.16155900746232094,0.9289421799275304,0.15007897657897656,0
89.5,0.4,2,3,1,0.11827705627705627,0.16557206354732584,1.7015125479934496,0.28172294372294376,0
90.5,0.4,3,2,1,0.08979639249639249,0.16057478621467042,1.9318326047085639,0.31020360750360754,0
