t_center,z_S_t__20170706_01_02_01,z_S_t__20170706_01_02_02,z_S_t__20170706_01_02_03,z_S_t__20170706_03_04_01,z_S_t__20170706_03_04_02,z_S_t__20170706_03_04_03,z_S_t__20170706_05_06_01,z_S_t__20170706_05_06_02,z_S_t__20170706_05_06_03,z_S_t__20170706_11_12_01,z_S_t__20170706_11_12_02,z_S_t__20170706_11_12_03,z_S_t__20170710_01_02_01,z_S_t__20170710_01_02_02,z_S_t__20170710_01_02_03,z_S_t__20170710_07_08_01,z_S_t__20170710_07_08_02,z_S_t__20170710_07_08_03,z_S_t__20170714_01_02_01,z_S_t__20170714_01_02_02,z_S_t__20170714_01_02_03,z_S_t__20170714_03_04_01,z_S_t__20170714_03_04_02,z_S_t__20170714_03_04_03,z_S_t__20170714_05_06_01,z_S_t__20170714_05_06_02,z_S_t__20170714_05_06_03,z_S_t__20170714_07_08_01,z_S_t__20170714_07_08_02,z_S_t__20170714_07_08_03,S_excess__20170706_01_02_01,S_excess__20170706_01_02_02,S_excess__20170706_01_02_03,S_excess__20170706_03_04_01,S_excess__20170706_03_04_02,S_excess__20170706_03_04_03,S_excess__20170706_05_06_01,S_excess__20170706_05_06_02,S_excess__20170706_05_06_03,S_excess__20170706_11_12_01,S_excess__20170706_11_12_02,S_excess__20170706_11_12_03,S_excess__20170710_01_02_01,S_excess__20170710_01_02_02,S_excess__20170710_01_02_03,S_excess__20170710_07_08_01,S_excess__20170710_07_08_02,S_excess__20170710_07_08_03,S_excess__20170714_01_02_01,S_excess__20170714_01_02_02,S_excess__20170714_01_02_03,S_excess__20170714_03_04_01,S_excess__20170714_03_04_02,S_excess__20170714_03_04_03,S_excess__20170714_05_06_01,S_excess__20170714_05_06_02,S_excess__20170714_05_06_03,S_excess__20170714_07_08_01,S_excess__20170714_07_08_02,S_excess__20170714_07_08_03,nA__20170706_01_02_01,nA__20170706_01_02_02,nA__20170706_01_02_03,nA__20170706_03_04_01,nA__20170706_03_04_02,nA__20170706_03_04_03,nA__20170706_05_06_01,nA__20170706_05_06_02,nA__20170706_05_06_03,nA__20170706_11_12_01,nA__20170706_11_12_02,nA__20170706_11_12_03,nA__20170710_01_02_01,nA__20170710_01_02_02,nA__20170710_01_02_03,nA__20170710_07_08_01,nA__20170710_07_08_02,nA__20170710_07_08_03,nA__20170714_01_02_01,nA__20170714_01_02_02,nA__20170714_01_02_03,nA__20170714_03_04_01,nA__20170714_03_04_02,nA__20170714_03_04_03,nA__20170714_05_06_01,nA__20170714_05_06_02,nA__20170714_05_06_03,nA__20170714_07_08_01,nA__20170714_07_08_02,nA__20170714_07_08_03,nB__20170706_01_02_01,nB__20170706_01_02_02,nB__20170706_01_02_03,nB__20170706_03_04_01,nB__20170706_03_04_02,nB__20170706_03_04_03,nB__20170706_05_06_01,nB__20170706_05_06_02,nB__20170706_05_06_03,nB__20170706_11_12_01,nB__20170706_11_12_02,nB__20170706_11_12_03,nB__20170710_01_02_01,nB__20170710_01_02_02,nB__20170710_01_02_03,nB__20170710_07_08_01,nB__20170710_07_08_02,nB__20170710_07_08_03,nB__20170714_01_02_01,nB__20170714_01_02_02,nB__20170714_01_02_03,nB__20170714_03_04_01,nB__20170714_03_04_02,nB__20170714_03_04_03,nB__20170714_05_06_01,nB__20170714_05_06_02,nB__20170714_05_06_03,nB__20170714_07_08_01,nB__20170714_07_08_02,nB__20170714_07_08_03,nM__20170706_01_02_01,nM__20170706_01_02_02,nM__20170706_01_02_03,nM__20170706_03_04_01,nM__20170706_03_04_02,nM__20170706_03_04_03,nM__20170706_05_06_01,nM__20170706_05_06_02,nM__20170706_05_06_03,nM__20170706_11_12_01,nM__20170706_11_12_02,nM__20170706_11_12_03,nM__20170710_01_02_01,nM__20170710_01_02_02,nM__20170710_01_02_03,nM__20170710_07_08_01,nM__20170710_07_08_02,nM__20170710_07_08_03,nM__20170714_01_02_01,nM__20170714_01_02_02,nM__20170714_01_02_03,nM__20170714_03_04_01,nM__20170714_03_04_02,nM__20170714_03_04_03,nM__20170714_05_06_01,nM__20170714_05_06_02,nM__20170714_05_06_03,nM__20170714_07_08_01,nM__20170714_07_08_02,nM__20170714_07_08_03,episode__20170706_01_02_01,episode__20170706_01_02_02,episode__20170706_01_02_03,episode__20170706_03_04_01,episode__20170706_03_04_02,episode__20170706_03_04_03,episode__20170706_05_06_01,episode__20170706_05_06_02,episode__20170706_05_06_03,episode__20170706_11_12_01,episode__20170706_11_12_02,episode__20170706_11_12_03,episode__20170710_01_02_01,episode__20170710_01_02_02,episode__20170710_01_02_03,episode__20170710_07_08_01,episode__20170710_07_08_02,episode__20170710_07_08_03,episode__20170714_01_02_01,episode__20170714_01_02_02,episode__20170714_01_02_03,episode__20170714_03_04_01,episode__20170714_03_04_02,episode__20170714_03_04_03,episode__20170714_05_06_01,episode__20170714_05_06_02,episode__20170714_05_06_03,episode__20170714_07_08_01,episode__20170714_07_08_02,episode__20170714_07_08_03
32.5,-1.1969165447093832,0.5092728084139858,-0.4856836531377173,0.4159709229089578,0.929792024559027,0.1565965424957593,0.0950371046450953,0.7227316547027055,0.245476979188956,-0.9455007722418932,0.2373641563185117,-0.2276405095058913,-0.6251449928115341,0.6183364477059277,-1.2347323326250512,-0.8668422623508206,1.4491572340371692,-1.37871829569826,-1.1976215911225276,-0.268866267653306,0.4173252166679536,-1.2861509923433394,-0.8212737867855455,-0.0875838119553528,-0.5674353867416299,-0.895045511017295,-1.5860214985680654,-0.8458189074872355,-1.0127834319926476,0.1925630752302622,-0.1988751351589586,0.0722938589188589,-0.0910317266067266,0.0669708982194276,0.1769302347377425,0.0313188294677458,0.0161688346912804,0.1216024378871901,0.0389460967137437,-0.1741336163836163,0.0409970009780381,-0.0392469168086815,-0.1182186725641059,0.0995548022239199,-0.1972943784943313,-0.151930130980131,0.2670295288045288,-0.2461571416887206,-0.1951931114636997,-0.0457261217282888,0.0789976526053925,-0.2293249212517788,-0.1243598288622282,-0.0153539540524834,-0.0933396597468579,-0.1204109251859252,-0.2845061166301879,-0.154122977022977,-0.1545650321900321,0.0337043087631323,7,8,7,7,5,8,13,15,7,5.0,7,6,9.0,9.0,8,4.0,8.0,4.0,9,9.0,8.0,7,6,5.0,9,6,4,6,5.0,7,4,2,6,6,8,6,5,6,3,4.0,8,6,6.0,4.0,8,5.0,5.0,9.0,5,9.0,8.0,6,8,5.0,5,2,8,3,3.0,3,0,1,1,2,3,2,2,4,1,0.0,2,1,1.0,2.0,1,0.0,3.0,0.0,0,2.0,3.0,0,1,1.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
33.5,-1.095253824225619,1.6361296124892477,0.3546914096767865,0.1453950243694725,-0.5572974659207376,0.6490075345944248,-0.6157992362984424,0.078075973527049,0.6329675563599868,-0.8031868020718852,-0.5435504923817642,-0.3881824542046904,-0.2631303513230915,0.0722977891458389,-0.5494573317854452,-0.7699358553034655,0.1927759862225818,-1.2852114945186788,-1.6062568140505575,-0.4563177739872947,-0.1499851233026594,-1.234967358495785,-0.9804360957936984,-0.298957607097107,-0.5748859072684339,-0.9012731503014532,-0.677327413172854,-1.0150692298011457,-0.841449104488996,-0.5614227428790908,-0.1610163571722395,0.1803805416805416,0.0621187649467835,0.0226168065336795,-0.1191819699993848,0.1226922884734804,-0.0992472363120195,0.013405106082428,0.0830678507766743,-0.1451583083583083,-0.0920465152494564,-0.0669743478743478,-0.0499903230756171,0.0118798337283631,-0.0825450566282104,-0.1344377566877566,0.0349667998667998,-0.2303911794861485,-0.2668173770759683,-0.0793210253025268,-0.0280935894686669,-0.212893609443532,-0.1522788724089807,-0.0524524008671067,-0.0929022797292147,-0.1204033577533577,-0.1208694505185216,-0.1826282495282495,-0.1169398712398712,-0.0687451603951603,8,7,7,7,4,9,13,14,8,5.0,7,6,10.0,11.0,10,5.0,8.0,3.0,10,9.0,9.0,7,7,5.0,9,6,5,6,7.0,6,3,1,6,7,8,7,5,7,2,3.0,8,7,4.0,5.0,8,4.0,3.0,9.0,7,9.0,7.0,6,8,6.0,5,2,7,4,2.0,1,0,1,2,2,1,3,1,3,1,0.0,1,1,1.0,2.0,2,0.0,1.0,0.0,0,2.0,2.0,0,1,1.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
34.5,-1.103110065004378,0.9208295276339852,0.5856352412630794,-0.7470234131662893,-0.6146823631859644,-0.1411738004128474,-0.1727109749687722,0.1117305590432727,0.9361216724033816,-0.7478162900862378,-0.18444352269908,-1.3235779553287752,-1.1943497290636256,0.0010234590588946,-0.6935668091531699,-0.5738856807278182,-0.5713972891628893,-1.2053327213997354,-0.7632679381107295,-1.013139464402982,-0.1267775874467492,-1.2687745492100369,-1.0545499704000865,0.5435916980081558,-1.4541195764530916,-1.1560178512922643,-0.8726553590608831,-1.2248526276326628,-0.5617359398689397,-0.8803835365452444,-0.1650051626478097,0.1268297813297813,0.1071636015944839,-0.1215668928508711,-0.1264113630349698,-0.0242038874953735,-0.0291416035117273,0.0193077250321058,0.141496960555784,-0.1177637806637806,-0.0309998055865703,-0.2262112544318426,-0.2226582727729786,0.0001724550217584,-0.1067928653307776,-0.0936141414141414,-0.0846189699189699,-0.221753008103008,-0.1216865580583846,-0.1771704098704872,-0.0216180311003066,-0.2142138603656405,-0.1594975656696244,0.09914075597605,-0.2336401945491728,-0.1757594452932688,-0.145576663738738,-0.2238016405163464,-0.0658052392052392,-0.1397149822399822,8,6,7,7,6,9,13,14,8,5.0,6,5,8.0,9.0,10,5.0,8.0,3.0,9,7.0,10.0,6,8,6.0,9,4,7,6,8.0,4,3,2,5,7,8,7,6,7,4,3.0,6,7,5.0,6.0,8,2.0,2.0,8.0,7,9.0,7.0,6,8,6.0,5,4,7,6,1.0,3,0,1,2,1,1,2,2,3,2,0.0,1,0,0.0,2.0,2,0.0,0.0,0.0,1,1.0,2.0,0,1,2.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
35.5,-1.0448222725678613,0.5548995286374655,0.7238890508163268,-0.9795267735548654,-1.271928652929058,-0.2417951024208532,-0.0970456527641929,0.0348002092043478,0.5759041072473011,-0.7721743773011457,0.3451467561207261,-1.3159393821656822,-1.1986472539131126,-0.7263294417789603,-0.4078999243691489,-0.3823946920777769,,-1.092438496743468,-1.0282971962145055,-1.7519795978283386,-0.1354323419799,-0.581750227938823,-0.1152883919382043,0.3825644574841873,-1.53450847088724,-1.4045165873009924,-0.6113996366555794,-1.1084326966958276,-0.5701304540916197,-0.7701263095187261,-0.1697326480708834,0.0823085398261868,0.1338773528758822,-0.1547679629280248,-0.2637749007442506,-0.0411628148425361,-0.0164048956976975,0.0059659765430124,0.0876039885037563,-0.1409428182928183,0.0583805722055721,-0.2249934408728526,-0.2013627937422055,-0.1205335056154716,-0.0707933732997234,-0.0560666666666666,0.0,-0.2046356671106671,-0.1737774857495446,-0.3079379245969029,-0.0223940422322775,-0.101795784195165,-0.0179431772046322,0.069487560934078,-0.2389166068537585,-0.235475086506201,-0.097586053901379,-0.2033987928737928,-0.0658316683316683,-0.1239021201021201,7,5,6,7,7,8,12,14,8,5.0,5,5,7.0,8.0,10,6.0,9.0,3.0,9,7.0,10.0,6,7,5.0,8,4,6,5,7.0,5,3,3,5,9,7,8,6,8,5,3.0,4,7,4.0,6.0,7,1.0,0.0,6.0,9,9.0,7.0,7,8,8.0,6,5,6,5,1.0,2,0,1,2,1,0,2,2,3,2,0.0,1,0,0.0,1.0,2,0.0,0.0,0.0,1,0.0,2.0,1,2,2.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
36.5,-1.3459722901933584,-0.0124006114865428,-0.020122304420815,-1.523310667459225,-1.2864070281772622,-0.4388530621050839,0.4450958693987631,-0.1638821095893796,0.1390887669483091,0.1602329721644029,0.8600502470379129,-1.068776695553976,-1.125639961002862,-0.810575568705795,0.2957578090562405,-0.3497118182763079,,-1.002557844437473,-1.1636558283428449,-1.726983945610114,0.8680964734041192,-0.6056722524198201,0.5402452838488622,-0.5051387969502973,-1.3789846115723718,-1.605829613708578,0.1923679118091704,-1.289004456400096,-0.5714654632089332,-1.118608705699089,-0.2111063873175328,-0.0019040879055584,-0.0034272190228072,-0.2864988468531812,-0.2441086883103136,-0.0742097344867334,0.075645411760582,-0.0275079876708596,0.0217861192385186,0.0300255966255965,0.146357054057054,-0.1928227106227106,-0.2061674820363674,-0.1324595152181839,0.0514496678487155,-0.0459809523809523,0.0,-0.1879990897990898,-0.2080806413826672,-0.3068903124481297,0.143757892408589,-0.0981522219868195,0.0937167736889873,-0.103719114872056,-0.2299398927268122,-0.260940493098233,0.0326918230634175,-0.2221234874602521,-0.0660073315573315,-0.1899881706528765,7,6,6,5,7,8,11,14,9,4.0,4,6,7.0,9.0,10,6.0,8.0,4.0,9,6.0,9.0,4,8,6.0,7,3,7,5,8.0,5,5,4,4,8,7,9,7,9,6,5.0,3,5,5.0,6.0,7,1.0,0.0,5.0,10,9.0,6.0,8,8,7.0,5,6,6,7,1.0,4,0,1,1,0,0,2,3,3,2,1.0,1,0,0.0,1.0,3,0.0,0.0,0.0,1,0.0,3.0,1,3,1.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
37.5,-1.5114706501550408,-0.2031598772875749,0.5648216658710828,-1.4844481773259617,-0.5850308611476643,-1.0120692320364078,0.0419371839879181,0.0015821528155224,0.5305805333778971,0.0284806812221011,-0.4332328768916578,-0.9403328931132496,-0.4205911623959459,-1.3488608200163783,-0.4639168980255169,-0.6550377599138624,,-0.8249793705939678,-1.0579659844777185,-1.63589164207381,0.1860450928656255,-0.6092126389050041,0.0195006033948063,-0.781354994114339,-1.2192697183459265,-1.6986554382282075,1.0074723421650718,-0.2926948317014397,-0.5737372255000835,-0.2045929532485884,-0.2556113477337935,-0.0325253388768094,0.0979241696212284,-0.2848141824463805,-0.1040572422933104,-0.1604480535116758,0.0070535797707624,0.0002653268995104,0.0835105842042374,0.0053950327450327,-0.0666683982683982,-0.1719772893772893,-0.077948433283263,-0.2045687735467147,-0.0796613723229552,-0.1123689033189033,0.0,-0.1403200299700299,-0.1937713438488643,-0.288313517167387,0.0298424143194266,-0.0962409092455532,0.0034335788996006,-0.1632366665498243,-0.1949756971786383,-0.2591352886020068,0.1737618958784593,-0.0520017100546512,-0.0650023143523143,-0.0351755951135208,8,5,7,5,8,7,10,12,8,5.0,3,5,7.0,9.0,10,7.0,8.0,5.0,9,7.0,8.0,4,7,7.0,6,5,9,4,8.0,6,6,5,5,8,6,8,6,9,5,5.0,1,4,6.0,4.0,8,3.0,0.0,3.0,10,9.0,6.0,8,8,9.0,4,6,8,7,1.0,5,0,1,2,0,1,1,2,3,2,1.0,0,0,1.0,0.0,2,0.0,0.0,0.0,1,0.0,2.0,1,2,1.0,0,0,4,1,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
38.5,-1.405407661162205,-0.5799708852751903,-0.504021767617028,-1.4443715671220805,-0.4881961577012834,-1.5945826801580814,0.0429121700504558,0.0196991290937576,-0.3373970201473907,-0.3311125955106045,-0.2890580431293115,-0.9628662042630252,0.157492062078515,-1.38811713899955,-1.144427750274283,-0.8550735375221392,-0.2885834953208633,-0.600304201231833,-0.9920272087562142,-1.5639117209898383,0.3177673901990106,-0.8599980454326922,0.6119389513987504,-0.7362161973277258,-1.2431214529103638,-0.5980097482279834,0.5463305351492257,-0.3523591565205221,-0.8332855255185582,0.4046074496300575,-0.2562109580048434,-0.0970417445729364,-0.0836633255976909,-0.2676084832264399,-0.081041749590279,-0.2843425507670863,0.0069590797575317,0.003430568578159,-0.0528135497801132,-0.0580135183444006,-0.0256366522366522,-0.1748471306471306,0.0292433703465437,-0.208145563990533,-0.2118040063434867,-0.1537427960927961,-0.0266357142857142,-0.080132251082251,-0.1913467992940936,-0.2700005243810198,0.0538160145581972,-0.1250162781789783,0.1190607679042664,-0.1494678788016249,-0.1992040402408049,-0.0928381115186842,0.1010731019324673,-0.0632923222202634,-0.1195648129648129,0.0685901221585432,8,6,7,4,9,6,10,12,7,5.0,2,4,6.0,8.0,10,6.0,7.0,6.0,9,8.0,7.0,3,7,7.0,7,6,8,5,8.0,6,6,6,6,8,5,7,6,8,5,7.0,1,4,7.0,4.0,8,5.0,1.0,2.0,9,8.0,6.0,10,8,9.0,4,6,7,7,2.0,7,0,1,1,0,1,0,2,3,1,1.0,0,0,2.0,0.0,1,0.0,0.0,0.0,1,0.0,2.0,1,3,1.0,0,1,3,1,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
39.5,-0.867843359082224,-0.7921642387136368,-0.6555417907777048,-1.5382582974998855,-0.4136194280920897,-1.539026410555517,-0.4989469304127178,0.4805847954673087,-1.3850529139271108,-0.3340518764499035,-0.6185243054334975,-0.9693018470961042,1.3960286328751574,-1.366492465910444,-1.183250853759585,-0.991501926269059,-0.4357511892813145,-0.3182520750954573,-1.6055310782711087,-1.447078112361135,-0.5947534002963167,-0.7134438669364815,0.5667655128503478,-1.2767287751145977,-1.2558381296614267,-0.5983981115787799,0.3005480737317988,-0.1822025915659769,-0.9962116735189174,0.1686793327879326,-0.1518740966206136,-0.1330791007839769,-0.1114507141035778,-0.2855726440312354,-0.0630527859395506,-0.2812324290346736,-0.0839804928731399,0.0841780234232347,-0.2256633655130559,-0.0591319801113918,-0.10273108003108,-0.1667449383949384,0.2548058464153665,-0.218135327056844,-0.1987427950341935,-0.178817796092796,-0.0590782828282828,-0.0287876623376623,-0.3026326895905877,-0.2485951058745176,-0.1031516945129173,-0.1104940762368006,0.1154207202841878,-0.2606187097216508,-0.1996803585303585,-0.0925177545880332,0.0567811592518248,-0.0338639362271714,-0.1606384115884116,0.0294632411620027,9,6,8,4,8,7,10,12,6,5.0,2,4,8.0,8.0,8,6.0,5.0,7.0,9,9.0,7.0,4,7,6.0,7,8,8,5,7.0,8,7,7,6,8,5,7,5,9,5,7.0,2,4,7.0,5.0,8,7.0,1.0,1.0,10,6.0,6.0,9,8,7.0,4,6,8,6,3.0,7,1,1,1,0,1,0,1,4,0,1.0,0,0,4.0,0.0,1,0.0,0.0,0.0,0,0.0,1.0,1,3,0.0,0,1,3,1,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
40.5,-0.7204482295318236,-0.8358615155860046,0.1896204404253565,-1.5472665535622758,-0.1399682149124177,-1.5191000675902029,-0.6640737920726036,0.0225586789360847,-0.1315712540462069,0.6044247116349831,0.5298224001685367,-1.0343796170231814,2.1437167576982095,-1.4680716960031486,-1.2682723938906784,-1.0813715843838532,-0.433232967896576,0.4061518902384131,-1.5067863166385458,-1.6196743787042476,-0.5704333569757009,-0.79666530580801,0.2881511462417908,-1.289330296055757,-1.2319961747408248,-0.3062595915259206,0.2988336485417425,-0.2947501973599816,-0.9971178345064884,-0.0458316966211251,-0.1298847809569171,-0.1436864863722449,0.0315498323571852,-0.2722875524114688,-0.0209160894660894,-0.2741381567950453,-0.1150110764192807,0.003825071591635,-0.0210606797571193,0.1046429563900152,0.0892850704850704,-0.1701822621822621,0.387091242065468,-0.2468737189796787,-0.2162281288957524,-0.1834024674671733,-0.056691847041847,0.0629499555999556,-0.2865681949898264,-0.2644303318284742,-0.0912382334813448,-0.1228952079911832,0.0611042679542679,-0.2398239240205958,-0.1835132228796315,-0.0454882906309377,0.0587454991173257,-0.0542383234412646,-0.1734529886779887,-0.0082592723066406,7,7,8,4,8,6,10,12,5,5.0,4,4,8.0,6.0,7,6.0,3.0,7.0,7,8.0,5.0,4,7,6.0,7,9,8,6,6.0,7,7,7,6,7,4,7,6,8,5,7.0,4,4,7.0,5.0,9,9.0,1.0,3.0,9,7.0,7.0,9,6,7.0,5,4,8,6,4.0,8,1,1,2,0,1,0,1,3,1,2.0,1,0,5.0,0.0,1,0.0,0.0,1.0,0,0.0,1.0,1,2,0.0,0,1,3,1,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
41.5,0.2152198601373462,-0.7475908267263248,0.3275673780504843,-1.4698920483415645,-0.2105509505093696,-1.4450508542656677,-1.424649861062174,0.2355974202260506,-0.3764970165970175,0.620813995980402,0.2401591658490399,-1.3612259537145024,1.936119101269796,-1.4728816699900078,-2.009635785441472,-1.1274248483764508,1.9444890768722956,-0.2142791735347342,-1.479241390551128,-0.7619534913008177,-1.589040132679827,-0.0452886965360578,0.194250170257342,-1.3843677545968949,-1.4882112606405715,0.8555916901238174,-0.1037977258535924,-0.399206995919081,-1.1855221783887968,0.011608121382358,0.0350390474334746,-0.1288516750019845,0.055568035232741,-0.2502558364837777,-0.0302700288273818,-0.2717581584480191,-0.2389006087651598,0.0396204372510874,-0.0619863884309704,0.1036379367364661,0.0402129009879009,-0.2092692111809758,0.3474956197397373,-0.2468314552664397,-0.3443920310761911,-0.1953883955913367,0.3000021423021423,-0.0348514374514374,-0.2944363398984916,-0.1315701895971245,-0.2771737428378295,-0.0067306982554693,0.0380542516307222,-0.2582767529855765,-0.2325378240868179,0.1315150344753285,-0.0196382193228168,-0.0690179833238656,-0.2273805539232009,0.0021276043444,7,6,9,6,8,6,8,11,5,5.0,4,4,8.0,5.0,7,6.0,3.0,7.0,5,8.0,4.0,5,8,5.0,7,8,7,6,4.0,8,7,7,5,6,4,8,7,8,6,7.0,5,6,8.0,5.0,9,9.0,2.0,6.0,8,7.0,7.0,10,6,7.0,5,4,8,7,5.0,7,2,1,2,0,1,0,0,3,1,2.0,1,0,5.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,2,2,0.0,0,2,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
42.5,0.3401194065925322,-0.7178597209284002,-0.5185265552361507,-1.371952042900563,-0.0258422654606376,-1.5575523674674558,-0.716297877756752,-0.1324770936920056,-0.6367672647403638,0.8472598506885634,-0.2617438218955009,-1.588405295749873,2.186887723647371,-0.6295170207634284,-1.2892238559361742,-1.0916617921933662,1.2545856210107638,-0.4443497483524738,-1.5217695152631143,-0.4604823195037124,-0.8807136800119904,-0.2742989259316142,0.3298685726747978,-1.2788090264803118,-1.6446505136820266,2.1663765736436353,-0.7051754697850356,-1.2436513780831622,-1.3628673943447178,-0.1939901018171934,0.0559143599348708,-0.1183826797815187,-0.0830574448427389,-0.2273471048559283,-0.0039243828067357,-0.2879494649485362,-0.1266243780900901,-0.0216868170357334,-0.1094916849146724,0.1410999670264376,-0.0436081520474709,-0.2332116282238573,0.3916281215688336,-0.1070663620521205,-0.2018638839945893,-0.1877561771561771,0.1995075924075924,-0.0772337892499657,-0.2799291805975242,-0.0795429193355663,-0.1518980405215699,-0.0398823287255512,0.0627461009578656,-0.2401255683858625,-0.2586897953439749,0.3407742610330845,-0.1327378318877544,-0.2258873234608528,-0.2474446406190987,-0.0336460248471858,7,7,9,6,7,7,8,13,6,4.0,6,3,7.0,6.0,7,5.0,3.0,7.0,3,6.0,5.0,6,7,4.0,8,7,6,7,3.0,8,6,7,5,5,4,8,7,6,7,7.0,7,8,8.0,6.0,9,8.0,3.0,7.0,7,6.0,9.0,10,6,6.0,6,4,7,6,7.0,8,2,1,1,0,1,0,1,2,1,2.0,1,0,5.0,1.0,1,0.0,1.0,1.0,0,1.0,1.0,2,2,0.0,0,3,1,0,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
43.5,0.3742081725477144,-0.0602670316664102,-0.0436341573354748,-0.3181112389043844,0.2673942190980375,-1.071062899939686,-0.6563901654829724,-0.4401246370943776,-0.1082844132999244,2.1831935820300803,-0.4344192552579176,-1.6157262656751237,0.9458369396280016,-0.9140527982170928,-1.2125629707525665,-0.1081677752639744,0.7393156867899975,-0.6274137927241867,-1.512354959790593,-0.1425440110090682,-1.0998197940014482,-0.2077250004654399,-0.434283275674194,-1.1225195815117155,-0.7470703253405121,1.0193260655881895,-0.9167428029951232,-0.587917851439927,-1.41273205076158,-0.8138078290129955,0.0556162248570143,-0.010384519393575,-0.0065089900295782,-0.0493537542522836,0.0409910755910755,-0.1848682625226137,-0.1138007968811374,-0.0690259299695832,-0.0188255993027328,0.3858085287261757,-0.0730483238210018,-0.2336326052774195,0.1666588591319242,-0.1471383411050593,-0.1970604489081909,-0.0174013904396256,0.1170034798534798,-0.113388483669753,-0.2795379701395954,-0.0235499178925649,-0.1959014135230618,-0.0295409963359653,-0.0779295877325289,-0.1989624019771078,-0.1149749069471979,0.1509599544246603,-0.1624942985291282,-0.0983362534524299,-0.2584456897333832,-0.1436119955637757,7,8,8,8,7,8,7,12,7,4.0,6,4,5.0,6.0,8,5.0,2.0,6.0,4,4.0,5.0,6,8,4.0,8,6,6,7,3.0,8,6,7,4,5,3,9,7,4,8,6.0,8,8,8.0,7.0,8,8.0,5.0,9.0,7,6.0,10.0,10,6,5.0,6,5,8,7,7.0,8,2,2,1,1,1,1,1,1,2,3.0,1,0,3.0,1.0,1,1.0,1.0,1.0,0,1.0,1.0,2,1,0.0,1,2,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0
