n_A,n_B,n_matched,z_S,p_S,STR,Max_episode,T_overlap,timeline_csv,pair_id,file_a,file_b,condition
209,188,78,1.3577677111240398,0.10828917108289171,0.03550295857988166,3.0,169.0,out_grid_invisible_d0.1/0.1_pair_20170705_01_02_01_timeline.csv,20170705_01_02_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_01_B.csv,invisible_pair_Human
223,207,59,-2.7443358943697422,0.9959004099590041,0.0,0.0,172.4,out_grid_invisible_d0.1/0.1_pair_20170705_01_02_02_timeline.csv,20170705_01_02_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_02_B.csv,invisible_pair_Human
207,226,78,-0.38904934001434477,0.6714328567143286,0.0,0.0,173.7,out_grid_invisible_d0.1/0.1_pair_20170705_01_02_03_timeline.csv,20170705_01_02_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_01_02_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_01_02_03_B.csv,invisible_pair_Human
231,237,105,1.524905621727524,0.0720927907209279,0.07927519818799546,6.0,176.60000000000002,out_grid_invisible_d0.1/0.1_pair_20170705_03_04_01_timeline.csv,20170705_03_04_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_01_B.csv,invisible_pair_Human
270,250,118,0.37752995466936823,0.38276172382761725,0.028441410693970423,5.0,175.79999999999998,out_grid_invisible_d0.1/0.1_pair_20170705_03_04_02_timeline.csv,20170705_03_04_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_02_B.csv,invisible_pair_Human
267,274,142,2.1909156992832886,0.019198080191980802,0.03418803418803419,3.0,175.5,out_grid_invisible_d0.1/0.1_pair_20170705_03_04_03_timeline.csv,20170705_03_04_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170705_03_04_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170705_03_04_03_B.csv,invisible_pair_Human
243,245,105,0.4458122029965812,0.35806419358064195,0.028604118993135013,5.0,174.79999999999998,out_grid_invisible_d0.1/0.1_pair_20170707_01_02_01_timeline.csv,20170707_01_02_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_01_B.csv,invisible_pair_Human
237,253,103,-0.3713092234359519,0.650934906509349,0.0,0.0,168.89999999999998,out_grid_invisible_d0.1/0.1_pair_20170707_01_02_02_timeline.csv,20170707_01_02_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_02_B.csv,invisible_pair_Human
257,287,111,-1.793341606832194,0.9627037296270373,0.0,0.0,175.9,out_grid_invisible_d0.1/0.1_pair_20170707_01_02_03_timeline.csv,20170707_01_02_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_01_02_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_01_02_03_B.csv,invisible_pair_Human
264,204,95,0.5045772145938547,0.32096790320967905,0.01710376282782212,3.0,175.4,out_grid_invisible_d0.1/0.1_pair_20170707_03_04_01_timeline.csv,20170707_03_04_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_03_04_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_03_04_01_B.csv,invisible_pair_Human
265,196,75,-1.975017085880986,0.984001599840016,0.0,0.0,174.1,out_grid_invisible_d0.1/0.1_pair_20170707_03_04_02_timeline.csv,20170707_03_04_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_03_04_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_03_04_02_B.csv,invisible_pair_Human
273,209,90,-1.0357441574796715,0.8665133486651335,0.0286697247706422,5.0,174.4,out_grid_invisible_d0.1/0.1_pair_20170707_03_04_03_timeline.csv,20170707_03_04_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_03_04_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_03_04_03_B.csv,invisible_pair_Human
179,160,53,0.21614081914749664,0.44085591440855915,0.0,0.0,164.8,out_grid_invisible_d0.1/0.1_pair_20170707_05_06_01_timeline.csv,20170707_05_06_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_05_06_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_05_06_01_B.csv,invisible_pair_Human
198,175,55,-1.1364008575650058,0.8847115288471152,0.0,0.0,168.20000000000002,out_grid_invisible_d0.1/0.1_pair_20170707_05_06_02_timeline.csv,20170707_05_06_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_05_06_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_05_06_02_B.csv,invisible_pair_Human
189,185,49,-2.274598892628021,0.99000099990001,0.0,0.0,166.79999999999998,out_grid_invisible_d0.1/0.1_pair_20170707_05_06_03_timeline.csv,20170707_05_06_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_05_06_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_05_06_03_B.csv,invisible_pair_Human
204,247,96,0.9958519687063501,0.17898210178982102,0.06497341996455996,4.0,169.29999999999998,out_grid_invisible_d0.1/0.1_pair_20170707_07_08_01_timeline.csv,20170707_07_08_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_07_08_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_07_08_01_B.csv,invisible_pair_Human
214,286,95,-1.6129519753849753,0.9547045295470453,0.0,0.0,170.6,out_grid_invisible_d0.1/0.1_pair_20170707_07_08_02_timeline.csv,20170707_07_08_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_07_08_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_07_08_02_B.csv,invisible_pair_Human
187,276,107,1.5144277237282446,0.06989301069893011,0.08130081300813008,6.0,159.9,out_grid_invisible_d0.1/0.1_pair_20170707_07_08_03_timeline.csv,20170707_07_08_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_07_08_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_07_08_03_B.csv,invisible_pair_Human
213,223,84,0.34710891152967,0.38806119388061194,0.022975301550832855,4.0,174.1,out_grid_invisible_d0.1/0.1_pair_20170707_09_10_01_timeline.csv,20170707_09_10_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_09_10_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_09_10_01_B.csv,invisible_pair_Human
250,247,102,-0.5111230413152175,0.7105289471052895,0.02301495972382048,4.0,173.8,out_grid_invisible_d0.1/0.1_pair_20170707_09_10_02_timeline.csv,20170707_09_10_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_09_10_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_09_10_02_B.csv,invisible_pair_Human
232,249,99,0.06799084430349303,0.49555044495550443,0.057012542759407064,6.0,175.4,out_grid_invisible_d0.1/0.1_pair_20170707_09_10_03_timeline.csv,20170707_09_10_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_09_10_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_09_10_03_B.csv,invisible_pair_Human
246,244,88,-1.60926191935627,0.9546045395460454,0.039908779931584946,4.0,175.4,out_grid_invisible_d0.1/0.1_pair_20170707_11_12_01_timeline.csv,20170707_11_12_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_11_12_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_11_12_01_B.csv,invisible_pair_Human
285,267,136,0.6628801775898631,0.28647135286471354,0.01708428246013667,3.0,175.60000000000002,out_grid_invisible_d0.1/0.1_pair_20170707_11_12_02_timeline.csv,20170707_11_12_02,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_11_12_02_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_11_12_02_B.csv,invisible_pair_Human
258,252,110,-0.1693733774483076,0.5912408759124088,0.0,0.0,174.5,out_grid_invisible_d0.1/0.1_pair_20170707_11_12_03_timeline.csv,20170707_11_12_03,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170707_11_12_03_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170707_11_12_03_B.csv,invisible_pair_Human
205,247,78,-1.4311622462927918,0.9285071492850715,0.04632310364794442,5.0,172.7,out_grid_invisible_d0.1/0.1_pair_20170710_13_14_01_timeline.csv,20170710_13_14_01,../annotation_raw_data_chewonly/invisible_pair_Human/A/20170710_13_14_01_A.csv,../annotation_raw_data_chewonly/invisible_pair_Human/B/20170710_13_14_01_B.csv,invisible_pair_Human
