t_start,S__20170706_01_02_01,S__20170706_01_02_02,S__20170706_01_02_03,S__20170706_03_04_01,S__20170706_03_04_02,S__20170706_03_04_03,S__20170706_05_06_01,S__20170706_05_06_02,S__20170706_05_06_03,S__20170706_11_12_01,S__20170706_11_12_02,S__20170706_11_12_03,S__20170710_01_02_01,S__20170710_01_02_02,S__20170710_01_02_03,S__20170710_07_08_01,S__20170710_07_08_02,S__20170710_07_08_03,S__20170714_01_02_01,S__20170714_01_02_02,S__20170714_01_02_03,S__20170714_03_04_01,S__20170714_03_04_02,S__20170714_03_04_03,S__20170714_05_06_01,S__20170714_05_06_02,S__20170714_05_06_03,S__20170714_07_08_01,S__20170714_07_08_02,S__20170714_07_08_03,z_S_epoch__20170706_01_02_01,z_S_epoch__20170706_01_02_02,z_S_epoch__20170706_01_02_03,z_S_epoch__20170706_03_04_01,z_S_epoch__20170706_03_04_02,z_S_epoch__20170706_03_04_03,z_S_epoch__20170706_05_06_01,z_S_epoch__20170706_05_06_02,z_S_epoch__20170706_05_06_03,z_S_epoch__20170706_11_12_01,z_S_epoch__20170706_11_12_02,z_S_epoch__20170706_11_12_03,z_S_epoch__20170710_01_02_01,z_S_epoch__20170710_01_02_02,z_S_epoch__20170710_01_02_03,z_S_epoch__20170710_07_08_01,z_S_epoch__20170710_07_08_02,z_S_epoch__20170710_07_08_03,z_S_epoch__20170714_01_02_01,z_S_epoch__20170714_01_02_02,z_S_epoch__20170714_01_02_03,z_S_epoch__20170714_03_04_01,z_S_epoch__20170714_03_04_02,z_S_epoch__20170714_03_04_03,z_S_epoch__20170714_05_06_01,z_S_epoch__20170714_05_06_02,z_S_epoch__20170714_05_06_03,z_S_epoch__20170714_07_08_01,z_S_epoch__20170714_07_08_02,z_S_epoch__20170714_07_08_03,nA__20170706_01_02_01,nA__20170706_01_02_02,nA__20170706_01_02_03,nA__20170706_03_04_01,nA__20170706_03_04_02,nA__20170706_03_04_03,nA__20170706_05_06_01,nA__20170706_05_06_02,nA__20170706_05_06_03,nA__20170706_11_12_01,nA__20170706_11_12_02,nA__20170706_11_12_03,nA__20170710_01_02_01,nA__20170710_01_02_02,nA__20170710_01_02_03,nA__20170710_07_08_01,nA__20170710_07_08_02,nA__20170710_07_08_03,nA__20170714_01_02_01,nA__20170714_01_02_02,nA__20170714_01_02_03,nA__20170714_03_04_01,nA__20170714_03_04_02,nA__20170714_03_04_03,nA__20170714_05_06_01,nA__20170714_05_06_02,nA__20170714_05_06_03,nA__20170714_07_08_01,nA__20170714_07_08_02,nA__20170714_07_08_03,nB__20170706_01_02_01,nB__20170706_01_02_02,nB__20170706_01_02_03,nB__20170706_03_04_01,nB__20170706_03_04_02,nB__20170706_03_04_03,nB__20170706_05_06_01,nB__20170706_05_06_02,nB__20170706_05_06_03,nB__20170706_11_12_01,nB__20170706_11_12_02,nB__20170706_11_12_03,nB__20170710_01_02_01,nB__20170710_01_02_02,nB__20170710_01_02_03,nB__20170710_07_08_01,nB__20170710_07_08_02,nB__20170710_07_08_03,nB__20170714_01_02_01,nB__20170714_01_02_02,nB__20170714_01_02_03,nB__20170714_03_04_01,nB__20170714_03_04_02,nB__20170714_03_04_03,nB__20170714_05_06_01,nB__20170714_05_06_02,nB__20170714_05_06_03,nB__20170714_07_08_01,nB__20170714_07_08_02,nB__20170714_07_08_03,nM__20170706_01_02_01,nM__20170706_01_02_02,nM__20170706_01_02_03,nM__20170706_03_04_01,nM__20170706_03_04_02,nM__20170706_03_04_03,nM__20170706_05_06_01,nM__20170706_05_06_02,nM__20170706_05_06_03,nM__20170706_11_12_01,nM__20170706_11_12_02,nM__20170706_11_12_03,nM__20170710_01_02_01,nM__20170710_01_02_02,nM__20170710_01_02_03,nM__20170710_07_08_01,nM__20170710_07_08_02,nM__20170710_07_08_03,nM__20170714_01_02_01,nM__20170714_01_02_02,nM__20170714_01_02_03,nM__20170714_03_04_01,nM__20170714_03_04_02,nM__20170714_03_04_03,nM__20170714_05_06_01,nM__20170714_05_06_02,nM__20170714_05_06_03,nM__20170714_07_08_01,nM__20170714_07_08_02,nM__20170714_07_08_03
0.0,0.6666666666666666,0.7804878048780488,0.7619047619047619,0.7567567567567568,0.8205128205128205,0.9444444444444444,0.8205128205128205,0.782608695652174,0.7619047619047619,0.9696969696969697,0.8571428571428571,0.8235294117647058,0.9,0.6829268292682927,0.9302325581395349,0.9090909090909091,0.8571428571428571,0.7333333333333333,0.8292682926829268,0.8421052631578947,0.8,0.7727272727272727,0.85,0.7894736842105263,0.7058823529411765,0.631578947368421,0.6111111111111112,0.8235294117647058,0.7878787878787878,0.631578947368421,-1.8967595285006165,0.8243940906899765,0.6314433659925865,0.34328441720330166,1.4911763204205615,3.572555227033165,1.6351139487201183,1.0122525376064364,0.5876755792691166,3.6543808875124024,1.683522982550382,1.3983994094645094,2.310096487902144,-0.41231208196856833,3.3382027303724047,1.8117632393463607,1.765641636149544,0.6766760455009105,1.9489141177466214,1.8505617986869483,1.4856828474586372,1.6655582728582188,2.0611938154052214,1.3978356960379508,-0.9349529643506932,-2.0440021861593567,-1.8812323919677845,1.644984764970002,0.5719098505833129,-1.2854901953078741,22,23,23,20,19,18,21,26,23,16,16,17,21,22,21,10,14,11,20,18,19,22,21,18,18,23,17,16,18,20,17,18,19,17,20,18,18,20,19,17,19,17,19,19,22,12,14,19,21,20,21,22,19,20,16,15,19,18,15,18,13,16,16,14,16,17,16,18,16,16,15,14,18,14,20,10,12,11,17,16,16,17,17,15,12,12,11,14,13,12
10.0,0.6285714285714286,0.7441860465116279,0.6470588235294118,0.6666666666666666,0.7272727272727273,0.7111111111111111,0.7916666666666666,0.7755102040816326,0.75,0.8421052631578947,0.8125,0.8,0.7692307692307693,0.7916666666666666,0.7906976744186046,0.14285714285714285,0.64,0.6875,0.7333333333333333,0.8,0.7,0.7586206896551724,0.7428571428571429,0.8372093023255814,0.7804878048780488,0.717948717948718,0.7727272727272727,0.6666666666666666,0.6666666666666666,0.5714285714285714,-2.220686801320644,-0.1328723774640553,-0.7811747701098803,-1.1217739868170238,-0.32617361117267113,1.2963704745568698,1.4628147059835013,1.4014334990270287,0.7306895022839733,2.816566230266352,0.9156892762484038,0.9498041814425955,0.6607151536504321,1.2357866028966382,0.7989223818432354,-2.189281976391116,0.5583730260203467,0.1724765473535744,1.244549882185753,0.9327667058967227,0.949545341053541,0.10753348902882202,0.33762514087407597,1.851912714660038,0.23125233362543285,-0.5648570956130905,0.7076157775849122,0.5644711620828221,-0.8025611383848166,-0.9974572853137551,23,25,22,13,17,18,24,26,26,19,15,12,18,25,22,3,16,18,16,16,17,12,18,22,24,23,22,16,20,20,12,18,12,20,16,27,24,23,22,19,17,13,21,23,21,11,9,14,14,24,23,17,17,21,17,16,22,8,10,8,11,16,11,11,12,16,19,19,18,16,13,10,15,19,17,1,8,11,11,16,14,11,13,18,16,14,17,8,10,8
20.0,0.7407407407407407,0.896551724137931,0.7142857142857143,0.8888888888888888,0.8666666666666667,0.8387096774193549,0.6285714285714286,0.6666666666666666,0.7368421052631579,0.7777777777777778,0.6363636363636364,0.8333333333333334,0.8387096774193549,0.875,0.6428571428571429,0.6363636363636364,0.5,0.75,0.6896551724137931,0.7878787878787878,0.6,0.72,0.8,0.6363636363636364,0.6206896551724138,0.7857142857142857,0.8,0.7368421052631579,0.8,0.7692307692307693,-0.030927191439274748,0.6759947196587258,-0.586764214348806,1.0901453634047114,0.8407787031501865,0.3177039555661273,-0.376431802421768,-0.7416294535726585,0.2117091429130585,0.5109161765851512,0.15130017222099054,0.6227518516420577,0.9360970604170119,1.2402430108689462,-0.29896813582250703,0.7254590924742588,-0.7318037416904358,1.08020944613106,-0.9342349182695647,0.672861696649374,-2.162835555025591,-0.022602636759073935,0.04099764522838056,-1.181307446341223,-0.8074077479032633,0.6272757284153875,1.3980611262976383,0.5313707888186155,0.33057952783203415,0.2619246031350381,17,15,17,14,15,14,23,26,22,8,12,14,15,16,17,10,7,12,13,17,11,12,12,9,20,17,18,9,13,13,10,14,11,13,15,17,12,13,16,10,10,10,16,16,11,12,13,12,16,16,19,13,13,13,9,11,22,10,12,13,10,13,10,12,13,13,11,13,14,7,7,10,13,14,9,7,5,9,10,13,9,9,10,7,9,11,16,7,10,10
30.0,0.72,0.7,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.896551724137931,0.6666666666666666,0.65,0.6363636363636364,0.7,0.7777777777777778,0.7619047619047619,0.5925925925925926,0.6666666666666666,0.7777777777777778,0.6,0.3157894736842105,0.42105263157894735,0.8235294117647058,0.6470588235294118,0.896551724137931,0.64,0.8666666666666667,0.8888888888888888,0.72,0.4,0.8148148148148148,0.7272727272727273,0.42105263157894735,0.6,0.34482380858927647,1.3534875051718216,-1.1019043482293815,-2.2866943281916363,-0.4892747879138427,1.6548193600133554,-0.5647466039992055,-2.0365929129353155,0.8558682834477072,0.25257660473878263,1.6417363589810368,0.4171132798205236,-1.1217629097393864,0.7410344549079906,-0.2690312211909026,0.7927039515851642,-0.12321524313070258,-0.5914261109481459,0.9005307809333348,-0.9174844262427463,1.8272177196849735,-1.2642802633888575,1.2012078148046117,1.2940048924622867,0.1741570025014847,-2.946518828622682,0.046927511688320794,-0.0424405612325196,0.1819954765182143,-0.04240845934309201,16,13,14,11,13,15,22,25,15,10,9,10,16,18,20,11,15,9,18,17,16,10,14,12,16,12,13,11,15,12,9,7,12,15,13,14,11,15,7,10,9,11,11,9,16,9,4,10,16,17,13,15,16,15,9,8,14,11,4,8,9,7,9,8,10,13,11,13,7,7,7,8,8,9,14,6,3,4,14,11,13,8,13,12,9,4,11,8,4,6
40.0,0.6666666666666666,0.88,0.6956521739130435,0.7857142857142857,0.7692307692307693,0.8125,0.6923076923076923,0.6,0.7586206896551724,0.8,0.9285714285714286,0.6956521739130435,0.6956521739130435,0.8125,0.7142857142857143,0.6086956521739131,0.4444444444444444,0.6428571428571429,0.7407407407407407,0.7407407407407407,0.7741935483870968,0.7741935483870968,0.7857142857142857,0.6956521739130435,0.6923076923076923,0.75,0.8275862068965517,0.9230769230769231,0.6666666666666666,0.8,-0.32912290705356434,1.4353737780441633,-0.2834340825942355,-0.34246023716661483,0.415213144177392,0.1386070144376819,0.04504360158230859,-0.7449511046150005,0.07047960699002302,0.6474097747004637,1.400843705602426,-0.4371767579356228,0.5565599350763121,0.46769845028129864,-0.6018389468620547,0.2817694407024072,-1.1911510623893045,0.309518460704471,-0.7499549872721943,0.42414806804107136,-0.12090371948186672,0.5311660342217075,0.0647245055349996,-0.7729587145137979,-0.6981734282584964,-0.20412963214564162,0.17358961780518006,1.681122874070071,-2.146126506580607,0.1492710476544408,15,14,13,15,14,14,16,20,15,9,13,8,13,17,14,11,4,14,13,14,13,14,14,11,15,13,14,13,11,11,9,11,10,13,12,18,10,10,14,11,15,15,10,15,14,12,14,14,14,13,18,17,14,12,11,11,15,13,13,14,8,11,8,11,10,13,9,9,11,8,13,8,8,13,10,7,4,9,10,10,12,12,11,8,9,9,12,12,8,10
50.0,0.8461538461538461,0.6666666666666666,0.5833333333333334,0.8695652173913043,0.72,0.896551724137931,0.8,0.6666666666666666,0.8571428571428571,0.7272727272727273,0.8695652173913043,0.7368421052631579,0.8125,0.7333333333333333,0.8387096774193549,0.3333333333333333,0.5,0.5454545454545454,0.8235294117647058,0.7333333333333333,0.6896551724137931,0.6363636363636364,0.6956521739130435,0.7272727272727273,0.6923076923076923,0.6923076923076923,0.7142857142857143,0.5882352941176471,0.7619047619047619,0.75,0.9880116662790378,-0.1922445979176239,-1.2131376170803465,1.2586415866641985,-0.42690177217906405,1.3238589001231342,0.46556487640386596,-0.572517915348356,1.2373677617413903,0.6047952858968779,1.4196445583647581,0.8767670277796121,0.8442945711426463,0.2696424703594881,1.328381620374423,-0.9506274123984606,-0.42477878121372065,0.79933915199177,0.44017564285676763,0.02384192586977965,-0.6689819559549962,-2.2217477351789814,-1.548917532236299,-1.0465814256883987,0.18024374415806066,-1.0466062584755842,-1.7356235219390603,-0.2033606349222706,0.4476825528594737,0.03441474943115727,15,15,14,11,13,15,12,15,14,8,11,10,17,18,18,7,4,15,16,16,12,9,10,8,16,14,12,10,11,13,11,9,10,12,12,14,13,12,14,14,12,9,15,12,13,11,8,7,18,14,17,13,13,14,10,12,16,7,10,11,11,8,7,10,9,13,10,9,12,8,10,7,13,11,13,3,3,6,14,11,10,7,8,8,9,9,10,5,8,9
60.0,0.64,0.8,0.6666666666666666,0.7586206896551724,0.6,0.8666666666666667,0.782608695652174,0.7407407407407407,0.6086956521739131,0.7272727272727273,0.8695652173913043,0.6363636363636364,0.7407407407407407,0.7142857142857143,0.8484848484848485,0.7692307692307693,0.8148148148148148,0.5333333333333333,0.7692307692307693,0.6451612903225806,0.8571428571428571,0.7619047619047619,0.7407407407407407,0.896551724137931,0.7692307692307693,0.6923076923076923,0.7741935483870968,0.6,0.75,0.7058823529411765,-0.8939042978128517,0.676983008225633,0.959267153415285,0.11819040393502049,-0.11112116869321055,0.8829824152746906,1.0695431309506296,0.1014926384556248,-1.128960044344919,0.24363601355813427,0.8776419791092266,-1.1450868786246304,0.3204022188773726,-0.22138236328351607,0.8570725081711486,1.2024920311269942,0.8749051930166264,-0.12201442195190514,-0.20436901294157167,-0.8112012415227106,0.8026927487501369,0.0724258727740137,-0.33091718298519046,1.5699145583006233,0.43773664113521865,0.20607277321950054,-0.40778739687857335,-1.7158215485854083,1.1356638385647424,1.6277245475044324,15,14,14,15,13,14,13,15,12,10,10,8,14,15,18,12,13,6,11,13,16,10,13,15,15,17,16,8,14,10,10,11,7,14,7,16,10,12,11,12,13,14,13,13,15,14,14,9,15,18,19,11,14,14,11,9,15,12,10,7,8,10,7,11,6,13,9,10,7,8,10,7,10,10,14,10,11,4,10,10,15,8,10,13,10,9,12,6,9,6
70.0,0.8888888888888888,0.7692307692307693,0.782608695652174,0.7692307692307693,0.896551724137931,0.5833333333333334,0.7272727272727273,0.8,0.8275862068965517,0.7058823529411765,0.88,0.7777777777777778,0.8148148148148148,0.896551724137931,0.8,0.625,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.8421052631578947,0.7586206896551724,0.8888888888888888,0.7407407407407407,0.7142857142857143,0.7272727272727273,0.7407407407407407,0.8275862068965517,0.5333333333333333,0.6363636363636364,0.6666666666666666,0.7395882729187054,0.1330377715345467,-0.27426420625997394,-0.14513907543298904,1.6643985829861672,-2.4228585480372873,-0.2992134495104408,0.336583604191032,0.8786885591764374,-0.17299255955500842,1.0747736940795685,0.6623518649091535,0.7793830625776849,2.064163391302474,0.21873011240194903,0.41935131389936897,0.34381145742598856,0.6010749819905288,-1.3815174478845849,0.5909176309799874,-0.23166029854613718,1.1864825007219129,-0.49603450182579134,-0.3224951614477402,0.7330936297707382,-0.5070359590117556,0.4181819306283741,0.73050694054948,0.018325770739365258,-1.1772257766783008,14,15,11,12,14,11,11,12,16,7,12,8,12,15,20,6,13,15,14,19,12,14,12,14,13,14,16,10,13,10,13,11,12,14,15,13,11,13,13,10,13,10,15,14,15,10,2,9,16,19,17,13,15,14,9,13,13,5,9,14,12,10,9,10,13,7,8,10,12,6,11,7,11,13,14,5,2,8,10,16,11,12,10,10,8,10,12,4,7,8
80.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8148148148148148,0.8148148148148148,0.8235294117647058,0.7,0.8181818181818182,0.5714285714285714,0.9,0.8235294117647058,0.75,0.8275862068965517,0.6428571428571429,0.6875,0.5263157894736842,0.7857142857142857,0.72,0.7741935483870968,0.7741935483870968,0.8571428571428571,0.7272727272727273,0.6,0.75,0.7692307692307693,0.7857142857142857,0.7692307692307693,0.782608695652174,0.7368421052631579,0.7,0.5077002810631671,0.1796809657826704,1.8427239215859346,-0.058473654829847836,1.6534930876476583,0.6192769991095576,0.813699534293668,1.232992968252889,0.6626364563179623,1.564860915972658,0.9169059972768866,0.4523980364698284,0.8292407448041925,-0.8881123169193023,-0.05880571368966323,-0.04126900127321126,1.1466541158209245,0.2119156528876195,-0.3035290682458029,-0.1318458332719232,1.636121338461131,-0.2047982554863088,-0.49566782164410844,-0.603663897706308,-0.20199562251304254,0.7108876094037426,-0.11375369673566478,-0.05341534237416,1.0159359993815071,1.2255949662821908,15,15,12,13,14,16,11,11,15,9,7,12,15,15,21,5,14,10,16,13,15,11,12,10,14,16,13,10,11,13,7,13,9,14,13,18,9,11,6,11,10,12,14,13,11,14,14,15,15,18,13,11,8,14,12,12,13,13,8,7,7,12,9,11,11,14,7,9,6,9,7,9,12,9,11,5,11,9,12,12,12,8,6,9,10,11,10,9,7,7
90.0,0.7407407407407407,0.6956521739130435,0.5263157894736842,0.8461538461538461,0.72,0.6666666666666666,0.8,0.6666666666666666,0.8148148148148148,0.7619047619047619,0.7368421052631579,0.4444444444444444,0.5454545454545454,0.75,0.75,0.14285714285714285,0.0,0.64,0.9285714285714286,0.8888888888888888,0.7878787878787878,0.72,0.782608695652174,0.8571428571428571,0.8888888888888888,0.7407407407407407,0.8666666666666667,0.5555555555555556,0.35294117647058826,0.6666666666666666,-1.1341968774068176,-0.40300721801234146,-0.8592641418763354,1.0881590233687233,0.09941217404492389,-1.7377049775476758,0.8661986433074363,-0.7885027886046413,0.8365514392108659,0.9825289715940195,0.3163713244580803,-2.955954102756379,-0.9211213477903434,-0.2011336036393622,0.11562585180775231,-1.9126171834431585,-2.634119372525818,0.15100657476651747,2.1203051549686247,1.0869973551363643,0.2881322961925622,-0.20252317069525463,1.0617685887167847,1.191526941483872,1.1111824759867208,-0.5644305438788828,0.9552301251315576,-0.31598168921797654,-0.5118320200124978,-1.5095689426751313,15,13,12,13,14,13,11,11,15,11,8,6,12,18,10,3,0,15,14,18,15,14,14,14,14,14,17,12,13,13,12,10,7,13,11,14,14,13,12,10,11,12,10,14,14,11,3,10,14,18,18,11,9,14,13,13,13,6,4,11,10,8,5,11,9,9,10,8,11,8,7,4,6,12,9,1,0,8,13,16,13,9,9,12,12,10,13,5,3,8
