t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.8571428571428571,7,7,6,0.7079087450732962,0.08897073475579441,1.6773393237582739,0.14923411206956094,0
4.5,0.8888888888888888,9,9,8,0.6756243712218741,0.0962327614085445,2.216132162742645,0.2132645176670147,0
5.5,0.8,10,10,8,0.6886010557568844,0.10994384607849317,1.0132349214305607,0.1113989442431157,0
6.5,0.8333333333333334,12,12,10,0.6654364112695159,0.11821469965963574,1.4202711045853602,0.16789692206381746,0
7.5,0.7857142857142857,14,14,11,0.6432587282806383,0.12449653180964568,1.144253220254046,0.14245555743364735,0
8.5,0.8275862068965517,14,15,12,0.6247469388385153,0.12097790636039393,1.6766637327461842,0.20283926805803643,0
9.5,0.7857142857142857,13,15,11,0.6222878113434153,0.1210310924281776,1.3502850473555061,0.16342647437087043,0
10.5,0.8571428571428571,13,15,12,0.6260656357006865,0.12546389479470182,1.8417826245573294,0.23107722144217058,0
11.5,0.8461538461538461,12,14,11,0.6489512670110583,0.12971090955908116,1.52032377086189,0.19720257914278783,0
12.5,0.9090909090909091,10,12,10,0.6563620954481871,0.13478123074605533,1.8751039165007668,0.25272881364272193,0
13.5,0.8235294117647058,7,10,7,0.6503029575623969,0.1353832456902676,1.279526527223463,0.17322645420230898,0
14.5,0.9333333333333333,7,8,7,0.6824353455024507,0.1233353630426723,2.0342745311746113,0.2508979878308827,0
15.5,0.8,7,8,6,0.6877001381315622,0.11443390527843518,0.9813513013926699,0.11229986186843788,0
16.5,0.7142857142857143,8,6,5,0.6240193026787454,0.12133874379876865,0.7439207690881413,0.09026641160696891,0
17.5,0.5,8,4,3,0.5563268566400918,0.14535323002856257,-0.38751706191202884,-0.05632685664009185,0
18.5,0.5714285714285714,9,5,4,0.5868146054753639,0.13122462933839174,-0.11724959044933718,-0.015386034046792507,0
19.5,0.7142857142857143,9,5,5,0.6209106032254638,0.11636497121378879,0.8024331556676049,0.09337511106025054,0
20.5,0.6666666666666666,10,5,5,0.6181613075349144,0.15224708288839525,0.31859631207061684,0.048505359131752246,0
21.5,0.75,9,7,6,0.7107290759034567,0.13935486425425683,0.2818051907028693,0.039270924096543314,0
22.5,0.8235294117647058,9,8,7,0.8113619728396819,0.12509661731993862,0.09726433204748698,0.012167438925023921,0
23.5,0.8235294117647058,8,9,7,0.8071000950889496,0.1345754081162116,0.1220826071102737,0.0164293166757562,0
24.5,0.75,7,9,6,0.7995119896648871,0.1321198462442199,-0.3747505849603062,-0.049511989664887124,0
25.5,0.625,7,9,5,0.7924428978818701,0.1275830249464239,-1.3124230120126448,-0.16744289788187006,0
26.5,0.7142857142857143,5,9,5,0.766768617708401,0.13369609289705034,-0.3925537559508187,-0.05248290342268669,0
27.5,0.7142857142857143,5,9,5,0.796730835950741,0.13064708884596554,-0.6310521144656387,-0.08244512166502671,0
28.5,0.5,5,7,3,0.717584298604732,0.13812679418886248,-1.5752504782470107,-0.21758429860473205,0
29.5,0.6666666666666666,5,7,4,0.73212091875273,0.12444205208646324,-0.5259817801829986,-0.06545425208606337,0
30.5,0.5454545454545454,6,5,3,0.6731725354968389,0.11503135751375533,-1.1102884709242962,-0.12771799004229345,0
31.5,0.5,8,4,3,0.5339998929175399,0.1349397436266581,-0.2519635209298193,-0.03399989291753991,0
32.5,0.5714285714285714,9,5,4,0.5518418732540249,0.10697556340161676,0.18309506911417192,0.019586698174546502,0
33.5,0.7058823529411765,10,7,6,0.6562685853705977,0.11565108580059912,0.42899525955269296,0.04961376757057878,0
34.5,0.625,9,7,5,0.6205638528310355,0.14743494192309464,0.03008884536528965,0.004436147168964455,0
35.5,0.7777777777777778,9,9,7,0.7073001535022163,0.1343642601596617,0.5245265682393121,0.07047762427556148,0
36.5,0.9473684210526315,9,10,9,0.7659063190040543,0.13547858658095047,1.339415376467269,0.18146210204857727,0
37.5,0.9473684210526315,9,10,9,0.770851146580794,0.1318070621801512,1.3392095351505318,0.17651727447183752,0
38.5,0.8888888888888888,9,9,8,0.8015340046580154,0.12880756914302263,0.6781812964258194,0.08735488423087345,0
39.5,0.9473684210526315,9,10,9,0.7830948389740858,0.13336079024030434,1.2317982053236132,0.1642735820785457,0
40.5,0.875,7,9,7,0.7774233764149433,0.12728651822726586,0.7665904052056548,0.0975766235850567,0
41.5,0.7692307692307693,5,8,5,0.7718600088336157,0.12299099580593865,-0.021377496666463214,-0.002629239602846445,0
42.5,0.6,3,7,3,0.7522204809122766,0.11653919408867652,-1.3061741339694661,-0.15222048091227658,0
43.5,0.7272727272727273,4,7,4,0.7838309470800957,0.1025312141265509,-0.551619526689311,-0.056558219807368415,0
44.5,0.6,3,7,3,0.7539605366511714,0.11171450686026804,-1.3781606433956197,-0.15396053665117138,0
45.5,0.7692307692307693,5,8,5,0.7806414488590186,0.10992898411619799,-0.10380046463622343,-0.011410679628249376,0
46.5,0.8,7,8,6,0.8116804364624024,0.11770666630985364,-0.0992334319591935,-0.011680436462402355,0
47.5,0.8235294117647058,9,8,7,0.8069867665787944,0.12477983629605383,0.13257466652434277,0.01654264518591142,0
48.5,0.7058823529411765,10,7,6,0.78661660615786,0.11808460374958779,-0.6836983878769658,-0.08073425321668348,0
49.5,0.8235294117647058,10,7,7,0.8094957682152728,0.09353319556662908,0.15003917555063184,0.01403364354943304,0
50.5,0.8235294117647058,10,7,7,0.7821659127851852,0.10062458280032377,0.41106753268831975,0.04136349897952063,0
51.5,0.75,10,6,6,0.7801344520374708,0.09190372592126529,-0.32789151620781104,-0.030134452037470782,0
52.5,0.875,9,7,7,0.8142821637770555,0.09033911408838921,0.6721101577721603,0.060717836222944466,0
53.5,0.8235294117647058,9,8,7,0.797621583920036,0.10823487877966183,0.23936671927550687,0.02590782784466983,0
54.5,0.8235294117647058,9,8,7,0.7730690276012258,0.11074648993479827,0.4556386770649663,0.05046038416348009,0
55.5,0.8235294117647058,8,9,7,0.7896848375159486,0.11802292143621168,0.2867627223331301,0.0338445742487572,0
56.5,0.8421052631578947,9,10,8,0.7718310611682332,0.13086591911912826,0.5369939130270452,0.0702742019896615,0
57.5,0.7777777777777778,8,10,7,0.7758483691500316,0.13093450850557137,0.014735677017217019,0.0019294086277461542,0
58.5,0.7777777777777778,7,11,7,0.7400327488758381,0.13616200833782288,0.27720675805759903,0.03774502890193965,0
59.5,0.625,6,10,5,0.7783942259140031,0.138407043823401,-1.1082833768903035,-0.1533942259140031,0
60.5,0.7142857142857143,5,9,5,0.7555810301359399,0.14240498310445557,-0.28998504792444696,-0.04129531585022561,0
61.5,0.6666666666666666,4,8,4,0.7377359747923216,0.13982894467862597,-0.5082589179872318,-0.07106930812565493,0
62.5,0.5454545454545454,3,8,3,0.7153722575240377,0.12493424289538003,-1.360057163925677,-0.16991771206949224,0
63.5,0.5454545454545454,4,7,3,0.7462423874714896,0.11365142788869073,-1.7666988065789562,-0.20078784201694422,0
64.5,0.7692307692307693,6,7,5,0.718270043011684,0.11201966836085672,0.45492659427380194,0.05096072621908532,0
65.5,0.7692307692307693,6,7,5,0.7641224181391365,0.11634153244534044,0.04390823280613716,0.005108351091632768,0
66.5,0.875,8,8,7,0.7914436471251488,0.12206945051785696,0.6844984762393775,0.08355635287485119,0
67.5,0.875,8,8,7,0.7836120754030972,0.12623987494745387,0.7239228067592919,0.09138792459690281,0
68.5,0.9333333333333333,7,8,7,0.8078620336749595,0.12307193002284471,1.019495669199986,0.1254712996583739,0
69.5,0.875,8,8,7,0.7776186758374065,0.12173934305726397,0.7999166228191907,0.09738132416259349,0
70.5,0.8571428571428571,7,7,6,0.7801889662539043,0.11974447846646112,0.6426508501643068,0.07695389088895277,0
71.5,0.6666666666666666,7,8,5,0.7743449429569399,0.0941313280732573,-1.143915405150484,-0.10767827629027327,0
72.5,0.6666666666666666,8,7,5,0.7671260852494599,0.10550416602342805,-0.9521843768755582,-0.10045941858279328,0
73.5,0.6666666666666666,7,8,5,0.791584542521462,0.11695539767405463,-1.0680813227870984,-0.12491787585479541,0
74.5,0.6153846153846154,5,8,4,0.7724795040271046,0.1314664500292034,-1.1949428056176523,-0.15709488864248922,0
75.5,0.7692307692307693,5,8,5,0.7362514490583376,0.12738179544170564,0.2589013607326971,0.03297932017243166,0
76.5,0.6153846153846154,5,8,4,0.7375614174353339,0.12122954989228801,-1.007813706800628,-0.12217680205071846,0
77.5,0.6153846153846154,5,8,4,0.7422533535264185,0.12786595975203482,-0.9922010391806734,-0.1268687381418031,0
78.5,0.6666666666666666,7,8,5,0.7536635631052814,0.12899443878736677,-0.6744236205563839,-0.08699689643861475,0
79.5,0.8235294117647058,8,9,7,0.7820221895605629,0.13213198484551703,0.31413455457186523,0.041507222204142935,0
80.5,0.8421052631578947,10,9,8,0.7670752738799617,0.13634417594713508,0.5502984543103955,0.07502998927793303,0
81.5,0.8888888888888888,9,9,8,0.7888785679128457,0.12336159283434285,0.8107087358246324,0.10001032097604312,0
82.5,0.875,8,8,7,0.7891380472382795,0.1170415035927086,0.7336026121170702,0.08586195276172048,0
83.5,0.8235294117647058,9,8,7,0.7775079082338371,0.11047914536457525,0.4165628126376274,0.04602150353086876,0
84.5,0.8,8,7,6,0.7985079940613222,0.1023224078779444,0.014581419354962448,0.0014920059386778206,0
