t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9333333333333333,7,8,7,0.6831657843973229,0.0900422987561652,2.7783336542025086,0.25016754893601045,1
4.5,0.8888888888888888,8,10,8,0.6842937752099981,0.10088240866475646,2.0280554002113806,0.20459511367889072,1
5.5,0.9090909090909091,10,12,10,0.6815941912093479,0.10616618784061203,2.142835892564056,0.22749671788156112,1
6.5,0.88,12,13,11,0.7142817174177721,0.11606102008910302,1.4278547823808692,0.16571828258222787,1
7.5,0.896551724137931,14,15,13,0.6696110302758955,0.10867546190448463,2.088242275533135,0.22694069386203553,1
8.5,0.9333333333333333,15,15,14,0.6742904071955228,0.10813834426579874,2.3954770890619126,0.25904292613781055,1
9.5,0.9333333333333333,16,14,14,0.6931678955524225,0.11193337220373634,2.14561067046003,0.24016543778091082,1
10.5,0.896551724137931,16,13,13,0.6962733220038549,0.10597096628965014,1.8899365472110137,0.2002784021340761,1
11.5,0.896551724137931,16,13,13,0.7082113508519364,0.10606725832884059,1.7756692899714865,0.18834037328599462,1
12.5,0.8571428571428571,16,12,12,0.7055897905451761,0.1016601654189347,1.4907812314994864,0.15155306659768097,1
13.5,0.8333333333333334,14,10,10,0.7709339427912539,0.10517059758887827,0.593315926434159,0.062399390542079436,0
14.5,0.8181818181818182,13,9,9,0.7668798785511762,0.10794726483238987,0.4752500187040285,0.051301939630642,0
15.5,0.7619047619047619,11,10,8,0.6901643207500685,0.09700185607090794,0.7395780252106867,0.07174044115469336,0
16.5,0.7368421052631579,9,10,7,0.7187064352576575,0.10517438204126973,0.17243429106513788,0.018135670005500315,0
17.5,0.7368421052631579,8,11,7,0.6928683067218449,0.10816560686117535,0.4065414119827476,0.043973798541313,0
18.5,0.7619047619047619,9,12,8,0.7255148556935056,0.11995445735410118,0.303364351887605,0.03638990621125626,0
19.5,0.7272727272727273,10,12,8,0.7073437250576906,0.12036033751191375,0.1655778192966934,0.019929002215036684,0
20.5,0.8181818181818182,11,11,9,0.7546424642710704,0.11804957325832584,0.5382429784113303,0.06353935391074783,0
21.5,0.7619047619047619,11,10,8,0.7411069267180076,0.10973640507379635,0.18952539198607776,0.020797835186754265,0
22.5,0.7619047619047619,13,8,8,0.7468263697105904,0.105339543658029,0.1431408535727241,0.015078392194171508,0
23.5,0.7777777777777778,11,7,7,0.7813377245486749,0.0925904960098924,-0.0384482957140305,-0.0035599467708971044,0
24.5,0.8235294117647058,10,7,7,0.7785639589561215,0.08981049943858388,0.500670334645378,0.04496545280858433,0
