bin_left,bin_right,count
0.3999999999999998,0.4499999999999998,4
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,1
-0.4,-0.35,0
-0.35,-0.3,4
-0.3,-0.25,9
-0.25,-0.2,23
-0.2,-0.15,9
-0.15,-0.1,18
-0.1,-0.0500000000000001,16
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,49
0.0499999999999998,0.0999999999999998,16
0.0999999999999998,0.1499999999999998,13
0.1499999999999998,0.1999999999999998,8
0.1999999999999998,0.2499999999999998,9
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,2
0.3499999999999998,0.3999999999999998,2
0.3999999999999998,0.4499999999999998,3
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,0
-0.4,-0.35,0
-0.35,-0.3,1
-0.3,-0.25,9
-0.25,-0.2,12
-0.2,-0.15,12
-0.15,-0.1,9
-0.1,-0.0500000000000001,19
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,51
0.0499999999999998,0.0999999999999998,17
0.0999999999999998,0.1499999999999998,12
0.1499999999999998,0.1999999999999998,8
0.1999999999999998,0.2499999999999998,20
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,3
0.3499999999999998,0.3999999999999998,1
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,4
-0.4,-0.35,5
-0.35,-0.3,2
-0.3,-0.25,7
-0.25,-0.2,11
-0.2,-0.15,6
-0.15,-0.1,8
-0.1,-0.0500000000000001,9
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,45
0.0499999999999998,0.0999999999999998,9
0.0999999999999998,0.1499999999999998,8
0.1499999999999998,0.1999999999999998,9
0.1999999999999998,0.2499999999999998,8
0.2499999999999998,0.2999999999999998,9
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,3
0.3999999999999998,0.4499999999999998,4
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,1
-0.45,-0.4,5
-0.4,-0.35,3
-0.35,-0.3,3
-0.3,-0.25,9
-0.25,-0.2,9
-0.2,-0.15,9
-0.15,-0.1,13
-0.1,-0.0500000000000001,9
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,27
0.0499999999999998,0.0999999999999998,15
0.0999999999999998,0.1499999999999998,12
0.1499999999999998,0.1999999999999998,10
0.1999999999999998,0.2499999999999998,7
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,5
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,3
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,3
-0.45,-0.4,2
-0.4,-0.35,2
-0.35,-0.3,6
-0.3,-0.25,14
-0.25,-0.2,9
-0.2,-0.15,12
-0.15,-0.1,7
-0.1,-0.0500000000000001,12
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,30
0.0499999999999998,0.0999999999999998,9
0.0999999999999998,0.1499999999999998,5
0.1499999999999998,0.1999999999999998,11
0.1999999999999998,0.2499999999999998,9
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,1
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,0
-0.4,-0.35,1
-0.35,-0.3,3
-0.3,-0.25,6
-0.25,-0.2,22
-0.2,-0.15,9
-0.15,-0.1,15
-0.1,-0.0500000000000001,20
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,57
0.0499999999999998,0.0999999999999998,17
0.0999999999999998,0.1499999999999998,13
0.1499999999999998,0.1999999999999998,8
0.1999999999999998,0.2499999999999998,5
0.2499999999999998,0.2999999999999998,7
0.2999999999999998,0.3499999999999998,2
0.3499999999999998,0.3999999999999998,2
0.3999999999999998,0.4499999999999998,3
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,1
-0.4,-0.35,1
-0.35,-0.3,2
-0.3,-0.25,4
-0.25,-0.2,25
-0.2,-0.15,12
-0.15,-0.1,15
-0.1,-0.0500000000000001,22
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,63
0.0499999999999998,0.0999999999999998,21
0.0999999999999998,0.1499999999999998,15
0.1499999999999998,0.1999999999999998,13
0.1999999999999998,0.2499999999999998,13
0.2499999999999998,0.2999999999999998,2
0.2999999999999998,0.3499999999999998,1
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,2
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,1
-0.4,-0.35,2
-0.35,-0.3,2
-0.3,-0.25,3
-0.25,-0.2,17
-0.2,-0.15,18
-0.15,-0.1,22
-0.1,-0.0500000000000001,30
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,59
0.0499999999999998,0.0999999999999998,20
0.0999999999999998,0.1499999999999998,19
0.1499999999999998,0.1999999999999998,13
0.1999999999999998,0.2499999999999998,15
0.2499999999999998,0.2999999999999998,3
0.2999999999999998,0.3499999999999998,0
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,1
-0.4,-0.35,3
-0.35,-0.3,0
-0.3,-0.25,2
-0.25,-0.2,5
-0.2,-0.15,2
-0.15,-0.1,6
-0.1,-0.0500000000000001,6
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,16
0.0499999999999998,0.0999999999999998,7
0.0999999999999998,0.1499999999999998,5
0.1499999999999998,0.1999999999999998,6
0.1999999999999998,0.2499999999999998,2
0.2499999999999998,0.2999999999999998,4
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,1
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,1
-0.45,-0.4,0
-0.4,-0.35,1
-0.35,-0.3,2
-0.3,-0.25,3
-0.25,-0.2,6
-0.2,-0.15,2
-0.15,-0.1,2
-0.1,-0.0500000000000001,3
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,20
0.0499999999999998,0.0999999999999998,6
0.0999999999999998,0.1499999999999998,2
0.1499999999999998,0.1999999999999998,4
0.1999999999999998,0.2499999999999998,4
0.2499999999999998,0.2999999999999998,0
0.2999999999999998,0.3499999999999998,1
0.3499999999999998,0.3999999999999998,1
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,0
-0.4,-0.35,0
-0.35,-0.3,4
-0.3,-0.25,3
-0.25,-0.2,9
-0.2,-0.15,7
-0.15,-0.1,8
-0.1,-0.0500000000000001,10
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,26
0.0499999999999998,0.0999999999999998,4
0.0999999999999998,0.1499999999999998,8
0.1499999999999998,0.1999999999999998,2
0.1999999999999998,0.2499999999999998,6
0.2499999999999998,0.2999999999999998,1
0.2999999999999998,0.3499999999999998,2
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,0
-0.4,-0.35,1
-0.35,-0.3,2
-0.3,-0.25,6
-0.25,-0.2,18
-0.2,-0.15,18
-0.15,-0.1,17
-0.1,-0.0500000000000001,24
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,49
0.0499999999999998,0.0999999999999998,16
0.0999999999999998,0.1499999999999998,16
0.1499999999999998,0.1999999999999998,15
0.1999999999999998,0.2499999999999998,11
0.2499999999999998,0.2999999999999998,8
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,1
-0.45,-0.4,0
-0.4,-0.35,1
-0.35,-0.3,5
-0.3,-0.25,3
-0.25,-0.2,15
-0.2,-0.15,22
-0.15,-0.1,19
-0.1,-0.0500000000000001,33
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,49
0.0499999999999998,0.0999999999999998,18
0.0999999999999998,0.1499999999999998,16
0.1499999999999998,0.1999999999999998,7
0.1999999999999998,0.2499999999999998,15
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,3
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,1
-0.45,-0.4,1
-0.4,-0.35,1
-0.35,-0.3,3
-0.3,-0.25,11
-0.25,-0.2,21
-0.2,-0.15,12
-0.15,-0.1,17
-0.1,-0.0500000000000001,19
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,55
0.0499999999999998,0.0999999999999998,29
0.0999999999999998,0.1499999999999998,18
0.1499999999999998,0.1999999999999998,11
0.1999999999999998,0.2499999999999998,10
0.2499999999999998,0.2999999999999998,8
0.2999999999999998,0.3499999999999998,2
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,1
-0.45,-0.4,1
-0.4,-0.35,2
-0.35,-0.3,6
-0.3,-0.25,12
-0.25,-0.2,13
-0.2,-0.15,8
-0.15,-0.1,6
-0.1,-0.0500000000000001,14
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,30
0.0499999999999998,0.0999999999999998,16
0.0999999999999998,0.1499999999999998,17
0.1499999999999998,0.1999999999999998,10
0.1999999999999998,0.2499999999999998,16
0.2499999999999998,0.2999999999999998,4
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,1
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,2
-0.4,-0.35,3
-0.35,-0.3,10
-0.3,-0.25,8
-0.25,-0.2,14
-0.2,-0.15,11
-0.15,-0.1,10
-0.1,-0.0500000000000001,19
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,39
0.0499999999999998,0.0999999999999998,14
0.0999999999999998,0.1499999999999998,8
0.1499999999999998,0.1999999999999998,8
0.1999999999999998,0.2499999999999998,20
0.2499999999999998,0.2999999999999998,8
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,4
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,0
-0.4,-0.35,0
-0.35,-0.3,6
-0.3,-0.25,9
-0.25,-0.2,17
-0.2,-0.15,10
-0.15,-0.1,12
-0.1,-0.0500000000000001,18
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,44
0.0499999999999998,0.0999999999999998,25
0.0999999999999998,0.1499999999999998,13
0.1499999999999998,0.1999999999999998,11
0.1999999999999998,0.2499999999999998,17
0.2499999999999998,0.2999999999999998,9
0.2999999999999998,0.3499999999999998,3
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,5
-0.45,-0.4,4
-0.4,-0.35,3
-0.35,-0.3,8
-0.3,-0.25,13
-0.25,-0.2,7
-0.2,-0.15,7
-0.15,-0.1,17
-0.1,-0.0500000000000001,12
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,38
0.0499999999999998,0.0999999999999998,8
0.0999999999999998,0.1499999999999998,20
0.1499999999999998,0.1999999999999998,7
0.1999999999999998,0.2499999999999998,11
0.2499999999999998,0.2999999999999998,6
0.2999999999999998,0.3499999999999998,0
0.3499999999999998,0.3999999999999998,2
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,1
-0.4,-0.35,0
-0.35,-0.3,4
-0.3,-0.25,11
-0.25,-0.2,17
-0.2,-0.15,8
-0.15,-0.1,12
-0.1,-0.0500000000000001,14
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,44
0.0499999999999998,0.0999999999999998,17
0.0999999999999998,0.1499999999999998,14
0.1499999999999998,0.1999999999999998,12
0.1999999999999998,0.2499999999999998,8
0.2499999999999998,0.2999999999999998,7
0.2999999999999998,0.3499999999999998,5
0.3499999999999998,0.3999999999999998,2
0.3999999999999998,0.4499999999999998,0
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,2
-0.4,-0.35,3
-0.35,-0.3,1
-0.3,-0.25,8
-0.25,-0.2,19
-0.2,-0.15,4
-0.15,-0.1,11
-0.1,-0.0500000000000001,16
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,55
0.0499999999999998,0.0999999999999998,18
0.0999999999999998,0.1499999999999998,19
0.1499999999999998,0.1999999999999998,14
0.1999999999999998,0.2499999999999998,12
0.2499999999999998,0.2999999999999998,7
0.2999999999999998,0.3499999999999998,5
0.3499999999999998,0.3999999999999998,0
0.3999999999999998,0.4499999999999998,2
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,3
-0.4,-0.35,6
-0.35,-0.3,3
-0.3,-0.25,6
-0.25,-0.2,8
-0.2,-0.15,8
-0.15,-0.1,6
-0.1,-0.0500000000000001,12
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,24
0.0499999999999998,0.0999999999999998,7
0.0999999999999998,0.1499999999999998,1
0.1499999999999998,0.1999999999999998,9
0.1999999999999998,0.2499999999999998,13
0.2499999999999998,0.2999999999999998,7
0.2999999999999998,0.3499999999999998,3
0.3499999999999998,0.3999999999999998,3
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,2
-0.45,-0.4,2
-0.4,-0.35,3
-0.35,-0.3,2
-0.3,-0.25,7
-0.25,-0.2,8
-0.2,-0.15,7
-0.15,-0.1,8
-0.1,-0.0500000000000001,9
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,31
0.0499999999999998,0.0999999999999998,18
0.0999999999999998,0.1499999999999998,9
0.1499999999999998,0.1999999999999998,7
0.1999999999999998,0.2499999999999998,9
0.2499999999999998,0.2999999999999998,5
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,3
0.3999999999999998,0.4499999999999998,3
0.4499999999999998,0.4999999999999998,0
-0.5,-0.45,0
-0.45,-0.4,6
-0.4,-0.35,5
-0.35,-0.3,2
-0.3,-0.25,6
-0.25,-0.2,7
-0.2,-0.15,12
-0.15,-0.1,3
-0.1,-0.0500000000000001,8
-0.0500000000000001,-1.1102230246251563e-16,0
-1.1102230246251563e-16,0.0499999999999998,38
0.0499999999999998,0.0999999999999998,13
0.0999999999999998,0.1499999999999998,9
0.1499999999999998,0.1999999999999998,12
0.1999999999999998,0.2499999999999998,7
0.2499999999999998,0.2999999999999998,10
0.2999999999999998,0.3499999999999998,4
0.3499999999999998,0.3999999999999998,3
0.3999999999999998,0.4499999999999998,1
0.4499999999999998,0.4999999999999998,0
