t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9230769230769231,6,7,6,0.7222346000404825,0.15219702087376835,1.319620593644987,0.20084232303644067,0
4.5,0.875,8,8,7,0.689914869796526,0.1464105829142439,1.2641513100995072,0.18508513020347395,0
5.5,0.8235294117647058,8,9,7,0.6544471435856885,0.14231371344982824,1.1880953991030965,0.1690822681790174,0
6.5,0.8,10,10,8,0.631319817119585,0.14573228988205908,1.1574660839881656,0.16868018288041509,0
7.5,0.7272727272727273,11,11,8,0.6042370063630899,0.14429311656080765,0.8526790732792027,0.12303572090963744,0
8.5,0.782608695652174,12,11,9,0.6037338065357415,0.14815630960002663,1.20733898947224,0.17887488911643246,0
9.5,0.7272727272727273,11,11,8,0.6015960157060001,0.14933171384530303,0.8415942490080794,0.12567671156672722,0
10.5,0.7272727272727273,11,11,8,0.5989030501576167,0.15369554426481674,0.8352205506617044,0.1283696771151106,0
11.5,0.7368421052631579,9,10,7,0.6307198565194694,0.15462242883310273,0.6863315338180034,0.10612224874368847,0
12.5,0.7777777777777778,9,9,7,0.6532690996138365,0.15167929291535673,0.8208680022883693,0.12450867816394129,0
13.5,0.75,8,8,6,0.6801448277470723,0.15148615000583188,0.46113240220467966,0.0698551722529277,0
14.5,0.8333333333333334,5,7,5,0.7143636453415866,0.15165211318930924,0.7844908025992057,0.11896968799174679,0
15.5,0.8888888888888888,4,5,4,0.6763816960816961,0.15823054789616126,1.343022542945693,0.21250719280719277,0
16.5,0.8571428571428571,3,4,3,0.7473090354090355,0.14760339768177483,0.7441144544017717,0.10983382173382161,0
17.5,0.75,4,4,3,0.7395843822843823,0.14183607317062003,0.07343419401556878,0.01041561771561772,0
18.5,0.6666666666666666,4,5,3,0.7429322538572538,0.15024776539414006,-0.5075988118061001,-0.07626558719058718,0
19.5,0.7272727272727273,6,5,4,0.7446225413475414,0.1660578367911079,-0.10448054972942485,-0.017349814074814063,0
20.5,0.7142857142857143,8,6,5,0.8058645418307183,0.1695458538719888,-0.5401419465801165,-0.09157882754500402,0
21.5,0.875,9,7,7,0.7585415235091707,0.17668588084381173,0.6591272371886763,0.1164584764908293,0
22.5,0.875,9,7,7,0.7605862800598095,0.17778155797341735,0.6435634901866372,0.11441371994019045,0
23.5,0.8571428571428571,8,6,6,0.7877630170483112,0.17885533657776093,0.3879103717119541,0.0693798400945459,0
24.5,0.8571428571428571,8,6,6,0.7959144933497875,0.18833525919142355,0.3251030319863645,0.06122836379306962,0
25.5,0.9230769230769231,7,6,6,0.7954863859996212,0.17326361873469298,0.7363954303221198,0.12759053707730195,0
26.5,1.0,6,6,6,0.7798333465554054,0.17556929085625012,1.2540157357294293,0.22016665344459463,0
27.5,1.0,5,5,5,0.7917916056166057,0.1694888215249445,1.2284491243143802,0.20820839438339434,0
28.5,0.8,6,4,4,0.7080224941724942,0.17435560272537032,0.5275282491058275,0.09197750582750586,0
29.5,0.8333333333333334,7,5,5,0.726181401931402,0.1487462701180563,0.720367181757818,0.10715193140193136,0
30.5,0.7272727272727273,6,5,4,0.7456005217005216,0.15246664036913937,-0.12020855436586389,-0.01832779442779431,0
31.5,0.5454545454545454,5,6,3,0.7124882912838795,0.1480030967461379,-1.1285827763174336,-0.16703374582933406,0
32.5,0.6666666666666666,6,6,4,0.726849888999889,0.15680563304785114,-0.38380778268888294,-0.060183222333222375,0
33.5,0.7692307692307693,6,7,5,0.7594237677355324,0.15994827332595551,0.061313581518015726,0.009807001495236833,0
34.5,0.8333333333333334,5,7,5,0.752864696251461,0.15396533750528968,0.522641254101156,0.08046863708187235,0
35.5,0.8333333333333334,5,7,5,0.7773922148113325,0.16050846731732207,0.34852440782084354,0.0559411185220009,0
36.5,0.7272727272727273,6,5,4,0.7455277888777889,0.16443101600654547,-0.11101957555462014,-0.01825506160506163,0
37.5,0.6666666666666666,5,4,3,0.6654469641469641,0.17412169368074576,0.007004885456368417,0.0012197025197024924,0
