pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,null_type,jitter_w,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left
20170705_01_02_02,invisible,0.2,P3,60.0,180.0,119.6,151,149,1,circ,,90.0,0.6,0.6200933333333333,0.0324139668091119,-0.6198973871869596,0.7643235676432357,0.3130686931306869
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,jitter,0.35,13.0,0.7027027027027027,0.6004162162162163,0.08099319962656124,1.262902156700847,0.17528247175282471,0.9534046595340466
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,jitter,0.5,13.0,0.7027027027027027,0.5397243243243244,0.08098546541756628,2.012439856189643,0.0410958904109589,0.9926007399260074
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,isi,,13.0,0.7027027027027027,0.6336378378378378,0.08583598053486846,0.8046143870496044,0.3227677232276772,0.8766123387661234
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,circ,,13.0,0.7027027027027027,0.624918918918919,0.08713169522221086,0.8927151432714893,0.2752724727527247,0.8949105089491051
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,jitter,0.35,28.0,0.5490196078431373,0.5283803921568627,0.04893033425967749,0.42180818910290885,0.420957904209579,0.7284271572842715
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,jitter,0.5,28.0,0.5490196078431373,0.5115745098039215,0.04820160717910944,0.776843350888194,0.286971302869713,0.8329167083291671
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,isi,,28.0,0.5490196078431373,0.6091490196078432,0.05101296585350872,-1.1787084079246908,0.9133086691330867,0.16328367163283672
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,circ,,28.0,0.5490196078431373,0.6168274509803922,0.05605741450063705,-1.2096141739909225,0.8952104789521048,0.15578442155784422
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.69999999999999,144,150,1,jitter,0.35,91.0,0.6190476190476191,0.5482680272108843,0.029207958367179147,2.423298162334738,0.0105989401059894,0.9948005199480052
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.69999999999999,144,150,1,jitter,0.5,91.0,0.6190476190476191,0.5097714285714287,0.029164395119336044,3.7469040598664813,9.999000099990002e-05,1.0
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.69999999999999,144,150,1,isi,,91.0,0.6190476190476191,0.6031680272108845,0.033145463578459794,0.47908793911255626,0.36006399360063995,0.7148285171482852
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.69999999999999,144,150,1,circ,,91.0,0.6190476190476191,0.6042299319727891,0.031626293077714286,0.4685243078731664,0.3541645835416458,0.7242275772422758
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,jitter,0.35,18.0,0.8,0.6334933333333334,0.07558661162562122,2.202859250939445,0.0211978802119788,0.997000299970003
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,jitter,0.5,18.0,0.8,0.5471022222222222,0.07763070606568875,3.257702919303393,0.0007999200079992001,1.0
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,isi,,18.0,0.8,0.6675733333333334,0.07104217970093916,1.8640569197641896,0.0496950304969503,0.9917008299170083
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,circ,,18.0,0.8,0.6384666666666667,0.0729427864130534,2.214521014026224,0.0408959104089591,0.9882011798820118
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,jitter,0.35,35.0,0.6363636363636364,0.5386327272727273,0.04469041024543061,2.1868429614807936,0.020397960203979604,0.993000699930007
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,jitter,0.5,35.0,0.6363636363636364,0.5078672727272727,0.04443127439532824,2.892025164371033,0.0028997100289971,0.9995000499950005
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,isi,,35.0,0.6363636363636364,0.6560072727272728,0.0429194635741163,-0.45768597106798475,0.7516248375162484,0.39046095390460955
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,circ,,35.0,0.6363636363636364,0.6490636363636364,0.04438372737826793,-0.28614090681844084,0.6884311568843116,0.4567543245675432
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.80000000000001,160,153,1,jitter,0.35,100.0,0.6389776357827476,0.5630517571884984,0.024596117542417518,3.0869050151232327,0.0013998600139986002,0.9995000499950005
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.80000000000001,160,153,1,jitter,0.5,100.0,0.6389776357827476,0.5321718849840256,0.02542642512653627,4.2005807055925555,9.999000099990002e-05,1.0
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.80000000000001,160,153,1,isi,,100.0,0.6389776357827476,0.6165578274760383,0.027670313649971096,0.8102477113313361,0.24617538246175383,0.8246175382461753
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.80000000000001,160,153,1,circ,,100.0,0.6389776357827476,0.6167782747603834,0.027854320415989977,0.7969808880930547,0.2576742325767423,0.8177182281771823
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,jitter,0.35,22.0,0.7857142857142857,0.6656785714285716,0.05916891975939991,2.028695382200967,0.0357964203579642,0.9945005499450055
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,jitter,0.5,22.0,0.7857142857142857,0.617482142857143,0.06085467055684926,2.764490240728253,0.004399560043995601,0.9995000499950005
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,isi,,22.0,0.7857142857142857,0.7422,0.04410756167233979,0.9865493367676655,0.2746725327467253,0.9263073692630737
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,circ,,22.0,0.7857142857142857,0.7509428571428571,0.046366326230472536,0.7499284803930906,0.38116188381161886,0.8957104289571043
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,jitter,0.35,39.0,0.65,0.6206083333333333,0.03774284545173872,0.7787347857556061,0.29317068293170684,0.8381161883811619
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,jitter,0.5,39.0,0.65,0.5817499999999999,0.03977277291218566,1.7159980308813112,0.062993700629937,0.9777022297770223
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,isi,,39.0,0.65,0.6656383333333333,0.03875719959420922,-0.40349492473831516,0.7373262673732627,0.42105789421057893
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,circ,,39.0,0.65,0.6761683333333335,0.040812871194717805,-0.6411784460957084,0.8108189181081892,0.3220677932206779
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,jitter,0.35,118.0,0.6840579710144927,0.5798828985507246,0.02322078640008146,4.486285290639539,9.999000099990002e-05,1.0
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,jitter,0.5,118.0,0.6840579710144927,0.5392544927536231,0.024538065427692435,5.901177445612792,9.999000099990002e-05,1.0
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,isi,,118.0,0.6840579710144927,0.6695849275362319,0.025115881305895905,0.5762506719150372,0.32326767323267674,0.7565243475652434
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,circ,,118.0,0.6840579710144927,0.670639420289855,0.02525591722843577,0.5313032428507366,0.3294670532946705,0.7424257574242575
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,jitter,0.35,24.0,0.7868852459016393,0.7075180327868852,0.05548058195655562,1.4305403857678185,0.12428757124287572,0.9637036296370363
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,jitter,0.5,24.0,0.7868852459016393,0.6676622950819672,0.05571948710098844,2.1396993587465594,0.028597140285971403,0.9952004799520048
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,isi,,24.0,0.7868852459016393,0.8165049180327869,0.03789122893219431,-0.7817025988824872,0.8896110388961104,0.33286671332866713
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,circ,,24.0,0.7868852459016393,0.8131803278688525,0.04020033592489699,-0.6541010507060975,0.8342165783421658,0.40575942405759424
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,jitter,0.35,43.0,0.7226890756302521,0.6102016806722689,0.04091511518352382,2.7492870166300043,0.0040995900409959,0.9994000599940006
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,jitter,0.5,43.0,0.7226890756302521,0.568289075630252,0.040518101344949986,3.8106425245723883,9.999000099990002e-05,1.0
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,isi,,43.0,0.7226890756302521,0.6789865546218488,0.04192447726570117,1.04241063594982,0.19908009199080093,0.8949105089491051
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,circ,,43.0,0.7226890756302521,0.68698487394958,0.04388649006001122,0.813557922537198,0.27387261273872615,0.8493150684931506
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.80000000000001,181,181,1,jitter,0.35,129.0,0.712707182320442,0.6263508287292818,0.022884992626949673,3.773492742552415,9.999000099990002e-05,1.0
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.80000000000001,181,181,1,jitter,0.5,129.0,0.712707182320442,0.5854994475138122,0.023740609407308485,5.358233759891149,9.999000099990002e-05,1.0
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.80000000000001,181,181,1,isi,,129.0,0.712707182320442,0.7014033149171269,0.022307387908658917,0.5067320050917868,0.34726527347265274,0.7385261473852615
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.80000000000001,181,181,1,circ,,129.0,0.712707182320442,0.7044281767955801,0.021981300682290393,0.37663856404693774,0.40245975402459755,0.6999300069993001
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,jitter,0.35,23.0,0.8363636363636363,0.6597236363636364,0.05732979318139133,3.0811204819998457,0.000999900009999,1.0
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,jitter,0.5,23.0,0.8363636363636363,0.6058290909090909,0.05864772576487448,3.9308352105380027,0.00019998000199980003,1.0
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,isi,,23.0,0.8363636363636363,0.7857745454545455,0.04814493070005289,1.050766719849806,0.2595740425957404,0.9447055294470553
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,circ,,23.0,0.8363636363636363,0.7671781818181818,0.05246355860348314,1.318733543569826,0.14038596140385962,0.9886011398860114
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,jitter,0.35,39.0,0.6341463414634146,0.6038585365853658,0.03836504446844181,0.7894635676224192,0.28257174282571745,0.8417158284171583
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,jitter,0.5,39.0,0.6341463414634146,0.5816162601626016,0.040229481734522655,1.305760826039544,0.1316868313168683,0.9357064293570643
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,isi,,39.0,0.6341463414634146,0.7140878048780489,0.03662948924404188,-2.18243456473086,0.9902009799020098,0.026697330266973303
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,circ,,39.0,0.6341463414634146,0.7150569105691056,0.039747439635020726,-2.035617132792678,0.9957004299570043,0.0245975402459754
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.69999999999999,152,158,1,jitter,0.35,94.0,0.6064516129032258,0.5712935483870968,0.02567290707096561,1.3694617605612145,0.1060893910608939,0.9345065493450655
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.69999999999999,152,158,1,jitter,0.5,94.0,0.6064516129032258,0.5344793548387097,0.026265525563992094,2.7401796278230295,0.0046995300469953,0.9979002099790021
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.69999999999999,152,158,1,isi,,94.0,0.6064516129032258,0.6222232258064516,0.02811247630786929,-0.5610182728303804,0.7497250274972502,0.32196780321967805
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.69999999999999,152,158,1,circ,,94.0,0.6064516129032258,0.6221006451612903,0.028520229483239738,-0.5486993808118132,0.7343265673432656,0.3387661233876612
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,jitter,0.35,13.0,0.5909090909090909,0.557090909090909,0.05102644791054501,0.6627579069871564,0.42415758424157585,0.8728127187281272
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,jitter,0.5,13.0,0.5909090909090909,0.5361227272727273,0.05873879182501437,0.9327117895031762,0.30056994300569945,0.916008399160084
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,isi,,13.0,0.5909090909090909,0.6177954545454546,0.043344637582585395,-0.6202927313704384,0.8746125387461254,0.42825717428257176
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,circ,,13.0,0.5909090909090909,0.5800681818181818,0.05246704957900575,0.20662318879937702,0.6197380261973803,0.7374262573742626
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,jitter,0.35,47.0,0.706766917293233,0.6415819548872179,0.033357034248700235,1.9541594111759222,0.039396060393960604,0.9875012498750125
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,jitter,0.5,47.0,0.706766917293233,0.601772932330827,0.03639149085117443,2.885124585628723,0.0031996800319968005,0.9994000599940006
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,isi,,47.0,0.706766917293233,0.7392781954887218,0.02971569543492235,-1.0940776488535735,0.9132086791320868,0.198980101989801
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,circ,,47.0,0.706766917293233,0.743778947368421,0.03200696453669769,-1.1563742645058288,0.9142085791420858,0.1837816218378162
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.19999999999999,139,175,1,jitter,0.35,97.0,0.6178343949044586,0.5643101910828026,0.023312266096032527,2.295967436248731,0.0122987701229877,0.9949005099490051
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.19999999999999,139,175,1,jitter,0.5,97.0,0.6178343949044586,0.5292496815286624,0.024673287894844655,3.5903084239658827,0.00029997000299970003,0.9998000199980002
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.19999999999999,139,175,1,isi,,97.0,0.6178343949044586,0.6185687898089173,0.023586647938202646,-0.031136043849165292,0.5711428857114289,0.5371462853714628
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.19999999999999,139,175,1,circ,,97.0,0.6178343949044586,0.6162707006369427,0.02865198201669176,0.05457543099827938,0.5172482751724827,0.5757424257574243
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,jitter,0.35,21.0,0.7,0.6388133333333333,0.05711261980236613,1.071333566528701,0.21547845215478453,0.9174082591740826
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,jitter,0.5,21.0,0.7,0.6138666666666666,0.05817071184457848,1.4806993176130616,0.11548845115488451,0.9658034196580342
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,isi,,21.0,0.7,0.71985,0.0473647977365964,-0.41908761250051607,0.788021197880212,0.46065393460653936
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,circ,,21.0,0.7,0.7460366666666667,0.04461242868916715,-1.031924690480826,0.9234076592340766,0.24957504249575044
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,jitter,0.35,37.0,0.5873015873015873,0.6110603174603175,0.03769282717306701,-0.6303249700438162,0.7993200679932007,0.3334666533346665
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,jitter,0.5,37.0,0.5873015873015873,0.5946269841269841,0.039052532476730815,-0.18757802275080568,0.6546345365463454,0.504049595040496
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,isi,,37.0,0.5873015873015873,0.7184174603174605,0.03532892374661059,-3.7112897623566075,0.9999000099990001,0.0004999500049995
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,circ,,37.0,0.5873015873015873,0.7098333333333334,0.03648290385677579,-3.3586072674691674,1.0,0.0030996900309969004
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,jitter,0.35,122.0,0.6777777777777778,0.5924322222222222,0.021249309449500715,4.016391956565952,9.999000099990002e-05,1.0
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,jitter,0.5,122.0,0.6777777777777778,0.5550577777777777,0.02311411762648041,5.309309314036175,9.999000099990002e-05,1.0
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,isi,,122.0,0.6777777777777778,0.6683166666666668,0.022167002962017245,0.4268105673699991,0.38176182381761825,0.706029397060294
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,circ,,122.0,0.6777777777777778,0.662185,0.024540396488939995,0.6353922514986761,0.3037696230376962,0.7669233076692331
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,jitter,0.35,20.0,0.7692307692307693,0.6643384615384615,0.059201005030402314,1.771799442229755,0.0673932606739326,0.9877012298770123
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,jitter,0.5,20.0,0.7692307692307693,0.6391461538461539,0.06277825136631533,2.0721286839539834,0.0344965503449655,0.9935006499350065
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,isi,,20.0,0.7692307692307693,0.7247730769230769,0.056103876222722934,0.7924174816585368,0.34906509349065096,0.8822117788221178
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,circ,,20.0,0.7692307692307693,0.7478846153846155,0.05447402613188594,0.39185930179776063,0.5355464453554645,0.7602239776022398
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,jitter,0.35,37.0,0.6851851851851852,0.6061796296296297,0.04725175319737279,1.6720132102939258,0.066993300669933,0.9723027697230276
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,jitter,0.5,37.0,0.6851851851851852,0.5607111111111112,0.047316703936445964,2.6306581760484207,0.005699430056994301,0.9988001199880012
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,isi,,37.0,0.6851851851851852,0.6357648148148147,0.046756885923563474,1.0569645388951094,0.19468053194680532,0.8958104189581042
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,circ,,37.0,0.6851851851851852,0.6328055555555556,0.04378698450332237,1.1962374258874864,0.1521847815218478,0.9162083791620838
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,jitter,0.35,88.0,0.56957928802589,0.5350045307443365,0.02397020269348736,1.4424057119444937,0.09369063093690631,0.9471052894710529
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,jitter,0.5,88.0,0.56957928802589,0.5019249190938512,0.025199090159829587,2.6847941137132043,0.004899510048995101,0.998000199980002
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,isi,,88.0,0.56957928802589,0.6011378640776699,0.028327702037688078,-1.1140535158762042,0.8903109689031097,0.15658434156584342
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,circ,,88.0,0.56957928802589,0.5983553398058252,0.026397403039305697,-1.0901091951010389,0.8757124287571243,0.16948305169483052
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,jitter,0.35,12.0,0.6153846153846154,0.6184820512820512,0.06915159144413553,-0.04479196838062807,0.6706329367063294,0.6175382461753824
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,jitter,0.5,12.0,0.6153846153846154,0.5840820512820513,0.07146823242651092,0.43799270024974857,0.47495250474952505,0.7896210378962104
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,isi,,12.0,0.6153846153846154,0.6773230769230769,0.06908818479508705,-0.8965130828399768,0.8947105289471053,0.2840715928407159
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,circ,,12.0,0.6153846153846154,0.6326666666666666,0.07339312290241139,-0.23547235215798898,0.7452254774522548,0.5046495350464953
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,jitter,0.35,43.0,0.7350427350427351,0.6066341880341881,0.041025051183214714,3.130003334671889,0.0010998900109989002,1.0
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,jitter,0.5,43.0,0.7350427350427351,0.5679282051282051,0.04178678239968832,3.9992198565586734,9.999000099990002e-05,1.0
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,isi,,43.0,0.7350427350427351,0.6930410256410257,0.04194957412518191,1.0012428082433436,0.21357864213578642,0.8864113588641136
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,circ,,43.0,0.7350427350427351,0.6799264957264957,0.04466504174782808,1.2339905474043258,0.1506849315068493,0.9287071292870713
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.69999999999999,178,127,1,jitter,0.35,98.0,0.6426229508196721,0.5909540983606557,0.025656453644070334,2.013873514080073,0.026497350264973504,0.9855014498550145
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.69999999999999,178,127,1,jitter,0.5,98.0,0.6426229508196721,0.5546642622950819,0.026609056335395516,3.3055921794410676,0.0004999500049995,0.9998000199980002
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.69999999999999,178,127,1,isi,,98.0,0.6426229508196721,0.6015986885245901,0.02983616056420283,1.374984633388205,0.09929007099290071,0.9352064793520648
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.69999999999999,178,127,1,circ,,98.0,0.6426229508196721,0.5964367213114753,0.028499635121622135,1.620590204439362,0.06129387061293871,0.9595040495950405
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,jitter,0.35,17.0,0.7083333333333334,0.6649833333333333,0.06439902087808225,0.673146880323983,0.36936306369363064,0.8424157584241576
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,jitter,0.5,17.0,0.7083333333333334,0.6226791666666667,0.06612868078050518,1.2952650144491866,0.15608439156084392,0.9493050694930507
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,isi,,17.0,0.7083333333333334,0.7170958333333333,0.05244759873679414,-0.1670715192124257,0.7232276772322768,0.5861413858614138
