pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,null_type,jitter_w,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left
20170707_01_02_03,invisible,0.1,P2,20.0,60.0,40.0,60,66,1,circ,,23.0,0.36507936507936506,0.46303015873015874,0.06727966432953393,-1.4558751834883332,0.943005699430057,0.08099190080991901
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,jitter,0.35,74.0,0.4111111111111111,0.4157555555555555,0.02848333529097653,-0.1630583074979898,0.6058394160583942,0.4727527247275273
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,jitter,0.2,74.0,0.4111111111111111,0.4266427777777778,0.029183286747266057,-0.532211015201081,0.7327267273272673,0.3334666533346665
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,jitter,0.5,74.0,0.4111111111111111,0.38868388888888883,0.0275337024958801,0.8145371014151865,0.23977602239776022,0.8202179782021798
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,isi,,74.0,0.4111111111111111,0.45357055555555564,0.03498474193440366,-1.2136560710968212,0.9025097490250975,0.12638736126387362
20170707_01_02_03,invisible,0.1,P3,60.0,180.0,119.6,168,192,1,circ,,74.0,0.4111111111111111,0.445275,0.036870123333287166,-0.9266008844088939,0.8449155084491551,0.19238076192380762
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,jitter,0.35,11.0,0.4230769230769231,0.453023076923077,0.08077127343851301,-0.3707525283596074,0.7266273372662734,0.44345565443455653
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,jitter,0.2,11.0,0.4230769230769231,0.4531961538461539,0.08234823589219384,-0.36575441407951254,0.7313268673132687,0.44345565443455653
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,jitter,0.5,11.0,0.4230769230769231,0.4456346153846154,0.07823999230062366,-0.2883140916095479,0.7091290870912909,0.4814518548145185
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,isi,,11.0,0.4230769230769231,0.4772576923076924,0.09670684456886908,-0.5602578542637162,0.7704229577042295,0.35496450354964504
20170707_03_04_01,invisible,0.1,P1,0.0,20.0,15.5,28,24,1,circ,,11.0,0.4230769230769231,0.4942461538461539,0.09454206088164609,-0.7527784999136532,0.8196180381961804,0.32726727327267274
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,jitter,0.35,24.0,0.4444444444444444,0.39313148148148147,0.05745331416459331,0.8931245082913865,0.22867713228677133,0.8551144885511449
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,jitter,0.2,24.0,0.4444444444444444,0.40675370370370373,0.05681774604179467,0.6633621248019183,0.3080691930806919,0.798020197980202
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,jitter,0.5,24.0,0.4444444444444444,0.37835370370370375,0.05514396765474233,1.1985126125587542,0.1543845615438456,0.9116088391160884
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,isi,,24.0,0.4444444444444444,0.3715185185185185,0.061701041822148334,1.1819237369789153,0.14978502149785022,0.9092090790920908
20170707_03_04_01,invisible,0.1,P2,20.0,60.0,40.0,59,49,1,circ,,24.0,0.4444444444444444,0.3950666666666667,0.05710392274196921,0.864700276387264,0.2565743425657434,0.8312168783121687
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,jitter,0.35,60.0,0.3883495145631068,0.3454970873786408,0.030771435333144772,1.3926041057405087,0.10028997100289971,0.9327067293270673
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,jitter,0.2,60.0,0.3883495145631068,0.3554084142394822,0.03016915911052776,1.0918799626778302,0.1620837916208379,0.8837116288371163
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,jitter,0.5,60.0,0.3883495145631068,0.3373831715210356,0.030133232954136703,1.6913665758879193,0.05549445055494451,0.9661033896610339
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,isi,,60.0,0.3883495145631068,0.3847242718446602,0.03684617948602265,0.09838856481231167,0.49175082491750827,0.5796420357964204
20170707_03_04_01,invisible,0.1,P3,60.0,180.0,119.9,178,131,1,circ,,60.0,0.3883495145631068,0.37513074433656957,0.03384453884834574,0.3905732114055185,0.38916108389161086,0.6933306669333067
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,jitter,0.35,6.0,0.3076923076923077,0.41667692307692306,0.09019278473335608,-1.2083518177957917,0.9345065493450655,0.1787821217878212
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,jitter,0.2,6.0,0.3076923076923077,0.41486153846153845,0.08834265848247394,-1.2131085096391088,0.9344065593440656,0.17718228177182282
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,jitter,0.5,6.0,0.3076923076923077,0.374974358974359,0.09065715979934579,-0.7421592671882581,0.8506149385061493,0.32556744325567444
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,isi,,6.0,0.3076923076923077,0.3924153846153846,0.08992031021318589,-0.9422017864730757,0.892010798920108,0.261973802619738
20170707_03_04_02,invisible,0.1,P1,0.0,20.0,14.4,23,16,1,circ,,6.0,0.3076923076923077,0.3895487179487179,0.08656845479173736,-0.9455685729095757,0.8768123187681232,0.26847315268473154
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,jitter,0.35,24.0,0.41025641025641024,0.4117059829059829,0.0533069774845049,-0.02719292516620438,0.5737426257374263,0.5500449955004499
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,jitter,0.2,24.0,0.41025641025641024,0.4193333333333333,0.05478856826114075,-0.1656718429592715,0.6314368563143685,0.4911508849115088
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,jitter,0.5,24.0,0.41025641025641024,0.38465811965811963,0.051220166589501896,0.49976976458208633,0.3735626437356264,0.7467253274672533
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,isi,,24.0,0.41025641025641024,0.4513794871794871,0.06567659219037343,-0.6261451081973846,0.7735226477352265,0.3106689331066893
20170707_03_04_02,invisible,0.1,P2,20.0,60.0,40.0,64,53,1,circ,,24.0,0.41025641025641024,0.43160341880341885,0.06891862532345383,-0.3097422278349473,0.6653334666533347,0.43825617438256176
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,jitter,0.35,45.0,0.29508196721311475,0.3909816393442623,0.03269740990024292,-2.932943998430746,0.9989001099890011,0.001999800019998
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,jitter,0.2,45.0,0.29508196721311475,0.3806229508196721,0.03254787551173785,-2.628158743439597,0.9972002799720028,0.0053994600539946005
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,jitter,0.5,45.0,0.29508196721311475,0.35754819672131144,0.032192466723597116,-1.9403989773299626,0.9801019898010199,0.032296770322967704
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,isi,,45.0,0.29508196721311475,0.3757737704918033,0.03562238627849949,-2.2651992667709493,0.9916008399160084,0.013498650134986502
20170707_03_04_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,178,127,1,circ,,45.0,0.29508196721311475,0.3680229508196721,0.034349010446326794,-2.123525034892454,0.9892010798920108,0.016198380161983803
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,jitter,0.35,10.0,0.4166666666666667,0.4456416666666666,0.08479379587107931,-0.341711321003409,0.7239276072392761,0.45955404459554045
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,jitter,0.2,10.0,0.4166666666666667,0.4529125,0.0860394005960573,-0.4212701748528249,0.742025797420258,0.43215678432156784
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,jitter,0.5,10.0,0.4166666666666667,0.4221458333333333,0.08175157904173827,-0.0670221508977729,0.6243375662433757,0.5787421257874212
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,isi,,10.0,0.4166666666666667,0.4850958333333333,0.09092528710173783,-0.7525867538927873,0.8412158784121588,0.29887011298870114
20170707_03_04_03,invisible,0.1,P1,0.0,20.0,14.9,26,22,1,circ,,10.0,0.4166666666666667,0.4739291666666666,0.09715343663789168,-0.5894027219379544,0.8108189181081892,0.29177082291770823
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,jitter,0.35,27.0,0.46551724137931033,0.4405431034482759,0.056107927386948246,0.44510890161385425,0.3862613738626137,0.7257274272572742
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,jitter,0.2,27.0,0.46551724137931033,0.46172931034482756,0.05599836182916868,0.06764360439754324,0.5325467453254674,0.5926407359264073
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,jitter,0.5,27.0,0.46551724137931033,0.40209137931034483,0.053103490123962316,1.1943821756518662,0.1494850514948505,0.9134086591340866
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,isi,,27.0,0.46551724137931033,0.4209258620689656,0.06016665837263278,0.7411310602323136,0.2742725727427257,0.8132186781321867
20170707_03_04_03,invisible,0.1,P2,20.0,60.0,40.0,66,50,1,circ,,27.0,0.46551724137931033,0.4265706896551725,0.06219329498826892,0.6262178540545901,0.3090690930906909,0.7712228777122287
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,jitter,0.35,53.0,0.3322884012539185,0.37636739811912223,0.032003594806811794,-1.377313927741072,0.9313068693130687,0.10128987101289871
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,jitter,0.2,53.0,0.3322884012539185,0.3762257053291536,0.031940070338119325,-1.3756170105485808,0.9294070592940706,0.098990100989901
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,jitter,0.5,53.0,0.3322884012539185,0.35772288401253916,0.030921364525460904,-0.8225536986790375,0.8262173782621738,0.23467653234676533
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,isi,,53.0,0.3322884012539185,0.3996426332288402,0.03741382244797208,-1.8002499495630242,0.969003099690031,0.0453954604539546
20170707_03_04_03,invisible,0.1,P3,60.0,180.0,119.5,181,138,1,circ,,53.0,0.3322884012539185,0.38870282131661443,0.03729919396612942,-1.5124836240140904,0.9505049495050495,0.07839216078392161
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,jitter,0.35,0.0,0.0,0.03262222222222222,0.07864980554664192,-0.4147781675426543,1.0,0.8532146785321468
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,jitter,0.2,0.0,0.0,0.0,0.0,,1.0,1.0
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,jitter,0.5,0.0,0.0,0.1403777777777778,0.14038659488992408,-0.999937194059353,1.0,0.45155484451554845
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,isi,,0.0,0.0,0.0,0.0,,1.0,1.0
20170707_05_06_01,invisible,0.1,P1,0.0,20.0,5.4,6,3,0,circ,,0.0,0.0,0.18755555555555553,0.19318507392658352,-0.970859454839832,1.0,0.43375662433756623
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,jitter,0.35,15.0,0.35714285714285715,0.3186714285714286,0.06223662706106477,0.6181477112132298,0.33426657334266574,0.7951204879512048
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,jitter,0.2,15.0,0.35714285714285715,0.3282166666666666,0.06083494465801284,0.4754864270659043,0.38946105389461055,0.7485251474852515
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,jitter,0.5,15.0,0.35714285714285715,0.3013547619047619,0.0602104298045623,0.926552017967293,0.23047695230476953,0.8700129987001299
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,isi,,15.0,0.35714285714285715,0.2832738095238095,0.064769492567465,1.1404913747333192,0.17068293170682933,0.9053094690530947
20170707_05_06_01,invisible,0.1,P2,20.0,60.0,40.0,46,38,1,circ,,15.0,0.35714285714285715,0.30556666666666665,0.061391842121310054,0.8401147236187527,0.27347265273472654,0.8405159484051595
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,jitter,0.35,38.0,0.3064516129032258,0.2844201612903226,0.03395610964544251,0.6488214298677825,0.29687031296870314,0.7758224177582241
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,jitter,0.2,38.0,0.3064516129032258,0.2868693548387097,0.03285565880021808,0.5960086870754256,0.31786821317868214,0.7659234076592341
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,jitter,0.5,38.0,0.3064516129032258,0.27121612903225806,0.03287035110068068,1.0719533771648122,0.17528247175282471,0.8832116788321168
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,isi,,38.0,0.3064516129032258,0.31435161290322583,0.039933148304126254,-0.1978306328325162,0.6154384561543845,0.46625337466253375
20170707_05_06_01,invisible,0.1,P3,60.0,180.0,119.4,129,119,1,circ,,38.0,0.3064516129032258,0.3084822580645161,0.03853309842247418,-0.05269872510708745,0.5618438156184381,0.5108489151084892
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,jitter,0.35,3.0,0.2727272727272727,0.3419545454545454,0.11362450728681467,-0.6092635680481057,0.8491150884911509,0.41485851414858516
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,jitter,0.2,3.0,0.2727272727272727,0.34313636363636363,0.1132613802319296,-0.6216513586971267,0.8466153384661533,0.406959304069593
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,jitter,0.5,3.0,0.2727272727272727,0.3041545454545454,0.10665961782084332,-0.2946501531635078,0.7666233376662334,0.5507449255074492
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,isi,,3.0,0.2727272727272727,0.3130363636363636,0.0784704475137878,-0.5136849882499819,0.8766123387661234,0.545945405459454
20170707_05_06_02,invisible,0.1,P1,0.0,20.0,8.9,14,8,1,circ,,3.0,0.2727272727272727,0.3179,0.13910054964959773,-0.3247487331036434,0.7134286571342866,0.5152484751524847
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,jitter,0.35,13.0,0.2826086956521739,0.3276326086956522,0.0568723623286675,-0.7916659551309551,0.8355164483551645,0.27447255274472554
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,jitter,0.2,13.0,0.2826086956521739,0.3160347826086956,0.05530732791802642,-0.6043699490610734,0.789021097890211,0.34396560343965604
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,jitter,0.5,13.0,0.2826086956521739,0.3230782608695652,0.05678919935112665,-0.712627853179769,0.8201179882011799,0.29887011298870114
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,isi,,13.0,0.2826086956521739,0.3341434782608696,0.06136542003145056,-0.8398016762907102,0.847015298470153,0.2515748425157484
20170707_05_06_02,invisible,0.1,P2,20.0,60.0,40.0,47,45,1,circ,,13.0,0.2826086956521739,0.3390891304347826,0.06684604770412889,-0.8449330472401301,0.8437156284371563,0.24297570242975702
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,138,122,1,jitter,0.35,39.0,0.3,0.32401,0.033830346397863274,-0.7097178290056322,0.7963203679632037,0.27387261273872615
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,138,122,1,jitter,0.2,39.0,0.3,0.3180415384615385,0.03316781609638542,-0.5439471326393611,0.7450254974502549,0.3337666233376662
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,138,122,1,jitter,0.5,39.0,0.3,0.31580538461538465,0.033148013824393294,-0.47681241775498595,0.7183281671832816,0.36266373362663734
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,138,122,1,isi,,39.0,0.3,0.32694538461538464,0.037228173640754585,-0.7237901293628566,0.7943205679432057,0.2696730326967303
20170707_05_06_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,138,122,1,circ,,39.0,0.3,0.3237323076923077,0.03762563449569966,-0.6307483716990913,0.765023497650235,0.29387061293870614
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,jitter,0.35,7.0,0.56,0.37968,0.12227490631880088,1.4747097783895353,0.12738726127387262,0.9658034196580342
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,jitter,0.2,7.0,0.56,0.44568,0.11799868630199618,0.968824345276343,0.2666733326667333,0.9095090490950904
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,jitter,0.5,7.0,0.56,0.357128,0.11235681564285337,1.8056047498254642,0.0745925407459254,0.986001399860014
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,isi,,7.0,0.56,0.41352799999999995,0.11051287040635831,1.325384088400014,0.16448355164483552,0.9564043595640436
20170707_05_06_03,invisible,0.1,P1,0.0,20.0,8.7,14,11,1,circ,,7.0,0.56,0.403712,0.14238570302120393,1.0976382929171322,0.20827917208279173,0.885011498850115
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,jitter,0.35,12.0,0.25,0.3535666666666667,0.05671532711269165,-1.8260789796889092,0.9795020497950205,0.045995400459954004
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,jitter,0.2,12.0,0.25,0.33109375,0.05540590056410267,-1.4636302122041571,0.9522047795220479,0.10228977102289771
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,jitter,0.5,12.0,0.25,0.334925,0.05592143060755577,-1.5186485588322094,0.9568043195680432,0.0928907109289071
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,isi,,12.0,0.25,0.36551666666666666,0.063348125848401,-1.823521455758781,0.9806019398060194,0.044495550444955505
20170707_05_06_03,invisible,0.1,P2,20.0,60.0,40.0,51,45,1,circ,,12.0,0.25,0.3581375,0.06168407797143771,-1.753086105138382,0.9726027397260274,0.07269273072692731
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,jitter,0.35,30.0,0.23715415019762845,0.29851383399209486,0.03370776775908199,-1.8203425463536984,0.9727027297270273,0.046495350464953504
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,jitter,0.2,30.0,0.23715415019762845,0.2803897233201581,0.03198495033420231,-1.3517473896558398,0.9298070192980702,0.1105889411058894
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,jitter,0.5,30.0,0.23715415019762845,0.2919644268774704,0.03326743774834788,-1.6475653188097992,0.9612038796120388,0.06409359064093591
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,isi,,30.0,0.23715415019762845,0.3183802371541502,0.038680136881860505,-2.099943110455063,0.9868013198680132,0.0225977402259774
20170707_05_06_03,invisible,0.1,P3,60.0,180.0,118.1,124,129,1,circ,,30.0,0.23715415019762845,0.3203691699604743,0.03809982275130056,-2.1841314146272577,0.9918008199180082,0.021497850214978503
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,jitter,0.35,3.0,0.23076923076923078,0.3073692307692308,0.10886674603433999,-0.7036124692827501,0.8578142185781422,0.3721627837216278
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,jitter,0.2,3.0,0.23076923076923078,0.31023076923076925,0.10626810601551329,-0.7477458801226633,0.8679132086791321,0.3538646135386461
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,jitter,0.5,3.0,0.23076923076923078,0.2882769230769231,0.10908157008471987,-0.5271989783702974,0.8138186181381862,0.4433556644335566
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,isi,,3.0,0.23076923076923078,0.27677692307692303,0.10032333775603573,-0.4585941151556662,0.7998200179982001,0.47755224477552244
20170707_07_08_01,invisible,0.1,P1,0.0,20.0,11.1,10,16,1,circ,,3.0,0.23076923076923078,0.3100461538461539,0.10976756687668562,-0.7222253834412118,0.8609139086091391,0.3287671232876712
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,jitter,0.35,21.0,0.40384615384615385,0.37786923076923074,0.060513487948765037,0.4292749262596961,0.391960803919608,0.7178282171782822
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,jitter,0.2,21.0,0.40384615384615385,0.39453269230769233,0.060081704733623655,0.1550132703416687,0.5016498350164984,0.6219378062193781
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,jitter,0.5,21.0,0.40384615384615385,0.3705115384615385,0.057121557296180694,0.583573294610513,0.33996600339966004,0.7736226377362264
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,isi,,21.0,0.40384615384615385,0.408775,0.06707329182754168,-0.07348448271361356,0.5775422457754225,0.5336466353364664
20170707_07_08_01,invisible,0.1,P2,20.0,60.0,40.0,50,54,1,circ,,21.0,0.40384615384615385,0.38950384615384614,0.0646569027879857,0.22182175566523954,0.47215278472152783,0.6399360063993601
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.19999999999999,144,177,1,jitter,0.35,72.0,0.4485981308411215,0.37010841121495325,0.033824041950737904,2.3205304599752576,0.012998700129987,0.992000799920008
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.19999999999999,144,177,1,jitter,0.2,72.0,0.4485981308411215,0.4027271028037383,0.033573445810543466,1.3662889503876234,0.1034896510348965,0.9279072092790721
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.19999999999999,144,177,1,jitter,0.5,72.0,0.4485981308411215,0.34917694704049834,0.03125961497847268,3.1804993077838857,0.000999900009999,0.9999000099990001
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.19999999999999,144,177,1,isi,,72.0,0.4485981308411215,0.4037532710280373,0.03864676607717134,1.1603780695009833,0.14278572142785723,0.8903109689031097
20170707_07_08_01,invisible,0.1,P3,60.0,180.0,118.19999999999999,144,177,1,circ,,72.0,0.4485981308411215,0.4018267912772585,0.0398032032276253,1.175064712666177,0.12618738126187382,0.898010198980102
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,jitter,0.35,6.0,0.36363636363636365,0.35361212121212127,0.09197902039141483,0.10898400941415143,0.589041095890411,0.6641335866413358
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,jitter,0.2,6.0,0.36363636363636365,0.3582545454545455,0.09224366292764181,0.05834350036641307,0.6103389661033897,0.6434356564343565
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,jitter,0.5,6.0,0.36363636363636365,0.3547030303030303,0.09368905472902805,0.09535087486121789,0.5896410358964104,0.6608339166083391
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,isi,,6.0,0.36363636363636365,0.3852242424242424,0.09883039573534204,-0.21843359653935776,0.6999300069993001,0.5329467053294671
20170707_07_08_02,invisible,0.1,P1,0.0,20.0,11.0,12,21,1,circ,,6.0,0.36363636363636365,0.39592727272727274,0.09382718295994426,-0.3441530276433259,0.7519248075192481,0.49155084491550843
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,jitter,0.35,19.0,0.3247863247863248,0.3677709401709402,0.052531589508629066,-0.8182622263420101,0.8369163083691631,0.25607439256074394
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,jitter,0.2,19.0,0.3247863247863248,0.3668700854700854,0.05342673511719441,-0.7876910425360569,0.8305169483051695,0.2626737326267373
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,jitter,0.5,19.0,0.3247863247863248,0.3539025641025641,0.051026027990385386,-0.5706154381000526,0.7692230776922308,0.34536546345365465
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,isi,,19.0,0.3247863247863248,0.42281880341880335,0.056594152728962364,-1.7322015421269819,0.9699030096990301,0.0570942905709429
20170707_07_08_02,invisible,0.1,P2,20.0,60.0,40.0,52,65,1,circ,,19.0,0.3247863247863248,0.43093846153846155,0.055953377536067134,-1.897153334197062,0.9852014798520148,0.0365963403659634
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,jitter,0.35,70.0,0.39886039886039887,0.3895339031339031,0.030962167310154318,0.30122231538478367,0.41705829417058293,0.6527347265273473
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,jitter,0.2,70.0,0.39886039886039887,0.40089572649572647,0.03129456808648253,-0.06503772890243995,0.5637436256374363,0.507949205079492
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,jitter,0.5,70.0,0.39886039886039887,0.37182507122507125,0.029900295371992566,0.9041826275954269,0.20837916208379162,0.8386161383861613
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,isi,,70.0,0.39886039886039887,0.43627806267806263,0.03635086831273206,-1.0293471808088297,0.8641135886411359,0.1710828917108289
20170707_07_08_02,invisible,0.1,P3,60.0,180.0,119.6,150,201,1,circ,,70.0,0.39886039886039887,0.4289606837606838,0.03834282212561362,-0.7850305019717748,0.80991900809919,0.2348765123487651
20170707_07_08_03,invisible,0.1,P1,0.0,20.0,0.5,0,1,0,none,,,,,,,,
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,jitter,0.35,26.0,0.43333333333333335,0.37499666666666664,0.052452598757359296,1.1121787680440114,0.16828317168283172,0.9000099990001
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,jitter,0.2,26.0,0.43333333333333335,0.3947,0.05345586110280106,0.7227146385133993,0.2873712628737126,0.81001899810019
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,jitter,0.5,26.0,0.43333333333333335,0.362745,0.05065695552705357,1.393457869682582,0.11048895110488952,0.938906109389061
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,isi,,26.0,0.43333333333333335,0.42226500000000006,0.05699912473518882,0.19418426835070637,0.48385161483851613,0.6336366363363664
20170707_07_08_03,invisible,0.1,P2,20.0,60.0,40.0,47,73,1,circ,,26.0,0.43333333333333335,0.42785333333333336,0.05715929677147568,0.09587241812839588,0.5158484151584841,0.5856414358564144
20170707_07_08_03,invisible,0.1,P3,60.0,180.0,119.4,140,202,1,jitter,0.35,81.0,0.47368421052631576,0.35854385964912283,0.031023980686432293,3.7113338884828284,0.00029997000299970003,0.9999000099990001
20170707_07_08_03,invisible,0.1,P3,60.0,180.0,119.4,140,202,1,jitter,0.2,81.0,0.47368421052631576,0.39811345029239764,0.031064155163541225,2.4327318684852743,0.0082991700829917,0.9946005399460054
20170707_07_08_03,invisible,0.1,P3,60.0,180.0,119.4,140,202,1,jitter,0.5,81.0,0.47368421052631576,0.3478432748538012,0.029684698555844623,4.239252604697168,0.00019998000199980003,1.0
20170707_07_08_03,invisible,0.1,P3,60.0,180.0,119.4,140,202,1,isi,,81.0,0.47368421052631576,0.4095894736842105,0.035093087825998376,1.826420552101468,0.040495950404959506,0.9712028797120288
