pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,null_type,jitter_w,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left
20170706_01_02_02,visible,0.2,P3,60.0,180.0,119.6,164,131,1,isi,,93.0,0.6305084745762712,0.6029037288135594,0.0369849834810242,0.7463771283519698,0.26137386261373863,0.7985201479852014
20170706_01_02_02,visible,0.2,P3,60.0,180.0,119.6,164,131,1,circ,,93.0,0.6305084745762712,0.6032833898305086,0.03744356130130501,0.7270965634567943,0.26997300269973,0.7833216678332167
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,jitter,0.35,11.0,0.55,0.552335,0.08213386860630165,-0.028429197840327044,0.6364363563643636,0.5986401359864013
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,jitter,0.5,11.0,0.55,0.55313,0.07717058137569643,-0.04055949746914446,0.6501349865013498,0.6057394260573943
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,isi,,11.0,0.55,0.647425,0.09475503800180057,-1.0281775202089907,0.897010298970103,0.21447855214478553
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,circ,,11.0,0.55,0.65232,0.10362524508604028,-0.9874041785381876,0.9073092690730927,0.23267673232676733
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,jitter,0.35,33.0,0.6470588235294118,0.5596470588235294,0.046270325746726286,1.8891538647113795,0.0405959404059594,0.9873012698730127
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,jitter,0.5,33.0,0.6470588235294118,0.5222039215686275,0.04786107846904591,2.608693868892529,0.0057994200579942,0.9986001399860014
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,isi,,33.0,0.6470588235294118,0.5951666666666666,0.05046268083312861,1.0283273897861986,0.20317968203179682,0.8952104789521048
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,circ,,33.0,0.6470588235294118,0.6030901960784313,0.05214856772810589,0.8431416118698745,0.26007399260073993,0.8638136186381362
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,jitter,0.35,65.0,0.5038759689922481,0.4919286821705426,0.03120838514609931,0.3828229742030967,0.40315968403159685,0.6923307669233076
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,jitter,0.5,65.0,0.5038759689922481,0.46010387596899216,0.0313601535085741,1.3957869501910534,0.10188981101889812,0.9393060693930607
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,isi,,65.0,0.5038759689922481,0.510893023255814,0.03868186211858604,-0.18140425199939708,0.6237376262373763,0.45795420457954206
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,circ,,65.0,0.5038759689922481,0.5198046511627906,0.039302224237858174,-0.405287041113544,0.6996300369963003,0.37736226377362264
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,jitter,0.35,10.0,0.5405405405405406,0.5805567567567568,0.08434336895018504,-0.47444412897296784,0.7927207279272073,0.43025697430256976
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,jitter,0.5,10.0,0.5405405405405406,0.5472324324324325,0.08636357537946868,-0.077485118726138,0.6599340065993401,0.5813418658134186
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,isi,,10.0,0.5405405405405406,0.6123297297297299,0.09449038221909709,-0.7597512837098067,0.8516148385161484,0.3066693330666933
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,circ,,10.0,0.5405405405405406,0.6253513513513514,0.12301254956484857,-0.6894484433565954,0.8156184381561844,0.30626937306269375
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,jitter,0.35,33.0,0.6407766990291263,0.6021378640776698,0.04852824061851226,0.7962133895436706,0.28017198280171984,0.8406159384061593
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,jitter,0.5,33.0,0.6407766990291263,0.5586873786407764,0.049847565793377985,1.6468070021436232,0.0714928507149285,0.969003099690031
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,isi,,33.0,0.6407766990291263,0.6449417475728154,0.0587243164684302,-0.07092544952699885,0.6021397860213978,0.5298470152984701
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,circ,,33.0,0.6407766990291263,0.6345106796116504,0.05175066938221119,0.12108093464834928,0.545045495450455,0.6244375562443756
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.69999999999999,154,157,1,jitter,0.35,100.0,0.6430868167202572,0.5707909967845659,0.030197182804410704,2.394124657387959,0.010498950104989501,0.9944005599440056
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.69999999999999,154,157,1,jitter,0.5,100.0,0.6430868167202572,0.5321440514469454,0.02911127418831644,3.8109896720988514,0.00019998000199980003,1.0
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.69999999999999,154,157,1,isi,,100.0,0.6430868167202572,0.6340475884244373,0.0325895034319803,0.2773662481444771,0.42885711428857115,0.6431356864313569
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.69999999999999,154,157,1,circ,,100.0,0.6430868167202572,0.6397511254019294,0.03334238537255114,0.10004357159982848,0.5149485051494851,0.5631436856314369
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,jitter,0.35,11.0,0.5238095238095238,0.5839714285714286,0.08213861923915661,-0.7324435852365138,0.8505149485051495,0.3203679632036796
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,jitter,0.5,11.0,0.5238095238095238,0.5631428571428571,0.07958798864945252,-0.49421192821668064,0.7923207679232077,0.413958604139586
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,isi,,11.0,0.5238095238095238,0.627157142857143,0.08611842519223245,-1.2000639679247256,0.9222077792220778,0.17648235176482352
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,circ,,11.0,0.5238095238095238,0.6795666666666667,0.08104200683219837,-1.9219309706834626,0.9803019698030196,0.07119288071192881
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,jitter,0.35,36.0,0.6666666666666666,0.5906759259259259,0.049580215036488975,1.532682758330409,0.0852914708529147,0.9615038496150385
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,jitter,0.5,36.0,0.6666666666666666,0.5433537037037036,0.04845994334397947,2.5446369610393504,0.008399160083991601,0.9978002199780022
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,isi,,36.0,0.6666666666666666,0.6647462962962963,0.05174700756977179,0.03711075211027441,0.5692430756924307,0.5714428557144285
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,circ,,36.0,0.6666666666666666,0.6573962962962963,0.05455477453726316,0.1699277551598775,0.5249475052494751,0.6235376462353764
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.30000000000001,153,157,1,jitter,0.35,103.0,0.6645161290322581,0.5692464516129032,0.029921276298177358,3.184011152129837,0.0005999400059994001,0.9999000099990001
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.30000000000001,153,157,1,jitter,0.5,103.0,0.6645161290322581,0.5284509677419355,0.028692898268935684,4.742119810100653,9.999000099990002e-05,1.0
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.30000000000001,153,157,1,isi,,103.0,0.6645161290322581,0.6421303225806452,0.033494860113768954,0.6683355707585308,0.2830716928307169,0.7773222677732227
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.30000000000001,153,157,1,circ,,103.0,0.6645161290322581,0.6371438709677419,0.034016447443511205,0.8046771524266723,0.24967503249675033,0.8088191180881912
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,jitter,0.35,17.0,0.7555555555555555,0.6162133333333333,0.07536719685763137,1.8488444314233912,0.050294970502949704,0.9909009099090091
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,jitter,0.5,17.0,0.7555555555555555,0.5449022222222222,0.07535176900785386,2.7955990430878552,0.0045995400459954,0.9996000399960004
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,isi,,17.0,0.7555555555555555,0.7253200000000001,0.056764708833005585,0.5326470650013293,0.46485351464853514,0.8229177082291771
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,circ,,17.0,0.7555555555555555,0.6754622222222222,0.06151225340484424,1.302071195574601,0.16868313168683133,0.9508049195080492
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,jitter,0.35,47.0,0.7768595041322314,0.6306727272727273,0.04689749516331364,3.1171553267489047,0.0013998600139986002,0.9995000499950005
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,jitter,0.5,47.0,0.7768595041322314,0.5940677685950413,0.04480517543846495,4.079701368165263,9.999000099990002e-05,1.0
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,isi,,47.0,0.7768595041322314,0.7257933884297522,0.04696803267209018,1.0872526013384467,0.1887811218878112,0.9009099090090991
20170706_03_04_03,visible,0.2,P2,20.0,60.0,40.0,58,63,1,circ,,47.0,0.7768595041322314,0.7256396694214876,0.04661518631830209,1.0987800061765234,0.1772822717728227,0.8988101189881011
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,jitter,0.35,111.0,0.6788990825688074,0.5744085626911315,0.027254344224967024,3.8339032858458846,9.999000099990002e-05,1.0
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,jitter,0.5,111.0,0.6788990825688074,0.5277162079510703,0.0278725858390862,5.424070643841403,9.999000099990002e-05,1.0
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,isi,,111.0,0.6788990825688074,0.6649559633027523,0.029270869189383587,0.47634797504107523,0.36226377362263773,0.7159284071592841
20170706_03_04_03,visible,0.2,P3,60.0,180.0,119.4,156,171,1,circ,,111.0,0.6788990825688074,0.6600678899082569,0.02971144957262158,0.6338025552917808,0.31826817318268175,0.7689231076892311
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,jitter,0.35,17.0,0.7555555555555555,0.63052,0.06497189235668019,1.9244561151018997,0.045295470452954706,0.9952004799520048
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,jitter,0.5,17.0,0.7555555555555555,0.5816399999999999,0.06711812248355918,2.5911862418105756,0.008099190080991902,0.9992000799920008
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,isi,,17.0,0.7555555555555555,0.6817422222222222,0.058344497413279794,1.265129302776934,0.18918108189181082,0.9673032696730327
20170706_05_06_01,visible,0.2,P1,0.0,20.0,15.5,26,19,1,circ,,17.0,0.7555555555555555,0.6429911111111111,0.0612289046895491,1.8384200242546167,0.0336966303369663,0.9943005699430058
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,jitter,0.35,32.0,0.6336633663366337,0.5441584158415842,0.04539417927043737,1.9717274754946155,0.035096490350964904,0.99000099990001
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,jitter,0.5,32.0,0.6336633663366337,0.5069821782178218,0.04877031077017521,2.597506272120824,0.0065993400659934,0.9972002799720028
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,isi,,32.0,0.6336633663366337,0.6054237623762375,0.05264663077922519,0.5363990732630082,0.3752624737526247,0.7607239276072393
20170706_05_06_01,visible,0.2,P2,20.0,60.0,40.0,57,44,1,circ,,32.0,0.6336633663366337,0.6010930693069306,0.05095036417579075,0.6392554313709683,0.32196780321967805,0.7974202579742026
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.30000000000001,122,131,1,jitter,0.35,72.0,0.5691699604743083,0.507993675889328,0.03473703940074253,1.7611254626285937,0.0476952304769523,0.9714028597140286
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.30000000000001,122,131,1,jitter,0.5,72.0,0.5691699604743083,0.4605359683794466,0.03436274500351079,3.1613886516855034,0.0014998500149985001,0.9997000299970003
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.30000000000001,122,131,1,isi,,72.0,0.5691699604743083,0.528099604743083,0.03789070297789238,1.0839164360499756,0.16148385161483853,0.8847115288471152
20170706_05_06_01,visible,0.2,P3,60.0,180.0,119.30000000000001,122,131,1,circ,,72.0,0.5691699604743083,0.523494071146245,0.03733933086157426,1.2232648061475622,0.12088791120887911,0.9153084691530847
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,jitter,0.35,18.0,0.7346938775510204,0.6612204081632653,0.054622540774818366,1.345112628331402,0.16228377162283772,0.9663033696630337
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,jitter,0.5,18.0,0.7346938775510204,0.6203061224489796,0.05992511362969632,1.908845026292201,0.052394760523947606,0.9912008799120088
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,isi,,18.0,0.7346938775510204,0.7078163265306122,0.050036688460489635,0.5371568712352236,0.45765423457654236,0.831016898310169
20170706_05_06_02,visible,0.2,P1,0.0,20.0,15.5,28,21,1,circ,,18.0,0.7346938775510204,0.7244775510204081,0.05023893613631077,0.2033547546248369,0.6260373962603739,0.7093290670932907
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,jitter,0.35,37.0,0.6727272727272727,0.5995345454545454,0.04162512260673057,1.7583786590671184,0.05799420057994201,0.9797020297970203
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,jitter,0.5,37.0,0.6727272727272727,0.5384090909090908,0.044976231245478934,2.9864258987169743,0.0027997200279972004,0.9993000699930007
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,isi,,37.0,0.6727272727272727,0.6571345454545455,0.0451639411273841,0.34524726769854275,0.45415458454154584,0.7033296670332967
20170706_05_06_02,visible,0.2,P2,20.0,60.0,40.0,59,51,1,circ,,37.0,0.6727272727272727,0.6395254545454545,0.05155198841471862,0.6440453453457629,0.32896710328967105,0.7976202379762024
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.80000000000001,142,148,1,jitter,0.35,86.0,0.593103448275862,0.5344255172413793,0.030736436566100735,1.909067464873228,0.036396360363963605,0.98000199980002
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.80000000000001,142,148,1,jitter,0.5,86.0,0.593103448275862,0.5041213793103448,0.031259360504678285,2.846573555213969,0.0023997600239976003,0.9989001099890011
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.80000000000001,142,148,1,isi,,86.0,0.593103448275862,0.5891868965517241,0.03396677073236327,0.11530538934648571,0.49405059494050596,0.5840415958404159
20170706_05_06_02,visible,0.2,P3,60.0,180.0,119.80000000000001,142,148,1,circ,,86.0,0.593103448275862,0.5952027586206896,0.03475429650717002,-0.0604043400617957,0.565943405659434,0.5126487351264873
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,jitter,0.35,13.0,0.5777777777777777,0.5776888888888889,0.07071345962877648,0.0012570292749844783,0.6248375162483751,0.6213378662133786
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,jitter,0.5,13.0,0.5777777777777777,0.5653511111111111,0.07234060409099886,0.1717799681494891,0.5534446555344466,0.6823317668233176
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,isi,,13.0,0.5777777777777777,0.6144933333333332,0.06549904875528673,-0.560550973690164,0.8202179782021798,0.39686031396860316
20170706_05_06_03,visible,0.2,P1,0.0,20.0,16.0,25,20,1,circ,,13.0,0.5777777777777777,0.6301466666666666,0.08529023654470888,-0.6140080155767571,0.8034196580341966,0.36326367363263673
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,jitter,0.35,36.0,0.6857142857142857,0.594032380952381,0.046645448292961154,1.9655059200222036,0.035096490350964904,0.9874012598740126
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,jitter,0.5,36.0,0.6857142857142857,0.5467695238095238,0.04689590731679921,2.962833429496067,0.0028997100289971,0.9995000499950005
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,isi,,36.0,0.6857142857142857,0.6402514285714287,0.04755198706941136,0.956066401105282,0.22847715228477153,0.8822117788221178
20170706_05_06_03,visible,0.2,P2,20.0,60.0,40.0,59,46,1,circ,,36.0,0.6857142857142857,0.6299390476190476,0.04754305466525161,1.1731521772832836,0.15328467153284672,0.9283071692830717
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.69999999999999,152,147,1,jitter,0.35,92.0,0.6153846153846154,0.5400247491638795,0.027369434824477405,2.753431581763574,0.0031996800319968005,0.9986001399860014
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.69999999999999,152,147,1,jitter,0.5,92.0,0.6153846153846154,0.49462408026755855,0.027888689119298902,4.330090044766245,9.999000099990002e-05,1.0
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.69999999999999,152,147,1,isi,,92.0,0.6153846153846154,0.6095023411371238,0.03137420076110515,0.1874876205542728,0.47335266473352666,0.6127387261273872
20170706_05_06_03,visible,0.2,P3,60.0,180.0,119.69999999999999,152,147,1,circ,,92.0,0.6153846153846154,0.6042749163879599,0.03195574277124063,0.34765891928050985,0.42355764423557646,0.6588341165883411
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,jitter,0.35,11.0,0.6285714285714286,0.551097142857143,0.09552750779954959,0.811015460351525,0.31596840315968405,0.8699130086991301
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,jitter,0.5,11.0,0.6285714285714286,0.5249828571428571,0.09399308220610346,1.1020871855380536,0.21377862213778623,0.925007499250075
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,isi,,11.0,0.6285714285714286,0.6072628571428571,0.10763506582915129,0.1979705337143052,0.5461453854614539,0.6652334766523348
20170706_11_12_01,visible,0.2,P1,0.0,20.0,13.6,17,18,1,circ,,11.0,0.6285714285714286,0.6191371428571428,0.11365881796885786,0.0830053125915025,0.5811418858114189,0.6057394260573943
20170706_11_12_01,visible,0.2,P2,20.0,60.0,40.0,36,45,1,jitter,0.35,25.0,0.6172839506172839,0.508832098765432,0.06109508681937966,1.7751321341514232,0.0522947705229477,0.9798020197980202
20170706_11_12_01,visible,0.2,P2,20.0,60.0,40.0,36,45,1,jitter,0.5,25.0,0.6172839506172839,0.4368518518518518,0.06261967382932464,2.8813963365126343,0.0028997100289971,0.9992000799920008
