a_id,b_id,is_real,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,n_matched,S,z_S,p_right,p_left,sufficient
20170705_01_02_02,20170707_09_10_03,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,59,29,0.5087719298245614,1.2696312546679105,0.1426857314268573,0.9252074792520748,1
20170705_01_02_02,20170707_09_10_03,0,invisible,0.1,P3,60.0,180.0,113.0,143,158,59,0.3920265780730897,-0.13264351210611128,0.5788421157884212,0.47995200479952005,1
20170705_01_02_02,20170707_11_12_03,0,invisible,0.1,P1,0.0,20.0,20.0,26,33,15,0.5084745762711864,0.7987735903658958,0.27577242275772423,0.8457154284571543,1
20170705_01_02_02,20170707_11_12_03,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,58,19,0.336283185840708,-1.2246096788302796,0.9007099290070993,0.1322867713228677,1
20170705_01_02_02,20170707_11_12_03,0,invisible,0.1,P3,60.0,180.0,112.9,142,158,59,0.3933333333333333,-0.07080622415480317,0.541945805419458,0.5150484951504849,1
20170705_01_02_02,20170710_13_14_02,0,invisible,0.1,P1,0.0,20.0,20.0,26,35,11,0.36065573770491804,-1.178790299030245,0.928007199280072,0.19308069193080693,1
20170705_01_02_02,20170710_13_14_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,65,26,0.43333333333333335,-0.22979692579095212,0.6284371562843716,0.4757524247575243,1
20170705_01_02_02,20170710_13_14_02,0,invisible,0.1,P3,60.0,180.0,113.0,143,185,72,0.43902439024390244,0.2927916845076966,0.41535846415358463,0.6444355564443556,1
20170705_01_02_02,20170710_13_14_03,0,invisible,0.1,P1,0.0,20.0,20.0,26,37,15,0.47619047619047616,0.307587703517804,0.46325367463253675,0.6795320467953204,1
20170705_01_02_02,20170710_13_14_03,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,73,34,0.53125,1.1446344015215413,0.1685831416858314,0.8874112588741125,1
20170705_01_02_02,20170710_13_14_03,0,invisible,0.1,P3,60.0,180.0,112.9,142,205,81,0.4668587896253602,0.6728381746684429,0.2846715328467153,0.7827217278272173,1
20170705_01_02_02,20170710_15_16_02,0,invisible,0.1,P1,0.0,20.0,20.0,26,26,10,0.38461538461538464,-0.08651251505917211,0.6171382861713829,0.5272472752724727,1
20170705_01_02_02,20170710_15_16_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,48,16,0.3106796116504854,-1.2992596186303047,0.9324067593240676,0.12658734126587343,1
20170705_01_02_02,20170710_15_16_02,0,invisible,0.1,P3,60.0,180.0,112.4,141,120,45,0.3448275862068966,-0.013407112869358754,0.5287471252874713,0.541045895410459,1
20170705_01_02_02,20170710_15_16_03,0,invisible,0.1,P1,0.0,20.0,20.0,26,21,5,0.2127659574468085,-1.5167450237478366,0.9688031196880312,0.0806919308069193,1
20170705_01_02_02,20170710_15_16_03,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,55,44,17,0.3434343434343434,-0.4016580336019787,0.7201279872012799,0.4243575642435756,1
20170705_01_02_02,20170710_15_16_03,0,invisible,0.1,P3,60.0,180.0,112.9,142,118,42,0.3230769230769231,-0.4302826340349065,0.6867313268673133,0.38306169383061695,1
20170705_01_02_03,20170705_03_04_03,0,invisible,0.1,P1,0.0,20.0,20.0,26,35,14,0.45901639344262296,0.20492471950233465,0.49185081491850813,0.6365363463653635,1
20170705_01_02_03,20170705_03_04_03,0,invisible,0.1,P2,20.0,60.0,40.0,46,63,17,0.3119266055045872,-1.325570462793678,0.9212078792120788,0.11378862113788621,1
20170705_01_02_03,20170705_03_04_03,0,invisible,0.1,P3,60.0,180.0,113.6,135,172,59,0.38436482084690554,-0.377966260427188,0.6798320167983202,0.40055994400559947,1
20170705_01_02_03,20170707_01_02_01,0,invisible,0.1,P1,0.0,20.0,20.0,26,34,10,0.3333333333333333,-0.8089196437043862,0.8249175082491751,0.258974102589741,1
20170705_01_02_03,20170707_01_02_01,0,invisible,0.1,P2,20.0,60.0,40.0,46,59,25,0.47619047619047616,1.3764139160534938,0.12208779122087791,0.9383061693830617,1
20170705_01_02_03,20170707_01_02_01,0,invisible,0.1,P3,60.0,180.0,113.5,135,150,54,0.37894736842105264,0.11251961015163957,0.48635136486351366,0.5678432156784322,1
20170705_01_02_03,20170707_05_06_01,0,invisible,0.1,P1,0.0,20.0,20.0,26,16,6,0.2857142857142857,-0.14396244695819418,0.6454354564543545,0.5546445355464453,1
20170705_01_02_03,20170707_05_06_01,0,invisible,0.1,P2,20.0,60.0,40.0,46,38,15,0.35714285714285715,0.5492098047250563,0.3046695330466953,0.7794220577942206,1
20170705_01_02_03,20170707_05_06_01,0,invisible,0.1,P3,60.0,180.0,113.4,135,112,38,0.3076923076923077,-0.36234832233356046,0.651034896510349,0.4136586341365863,1
20170705_01_02_03,20170707_07_08_01,0,invisible,0.1,P1,0.0,20.0,20.0,25,26,5,0.19607843137254902,-1.8746214151555127,0.9801019898010199,0.030296970302969704,1
20170705_01_02_03,20170707_07_08_01,0,invisible,0.1,P2,20.0,60.0,40.0,45,57,20,0.39215686274509803,0.2710004226240314,0.45665433456654336,0.6784321567843216,1
20170705_01_02_03,20170707_07_08_01,0,invisible,0.1,P3,60.0,180.0,111.2,134,168,58,0.3841059602649007,-0.33116653443468175,0.6453354664533547,0.41585841415858416,1
20170705_01_02_03,20170707_07_08_03,0,invisible,0.1,P1,0.0,20.0,20.0,23,37,12,0.4,-0.25524461145336114,0.6985301469853015,0.49195080491950804,1
20170705_01_02_03,20170707_07_08_03,0,invisible,0.1,P2,20.0,60.0,40.0,48,73,24,0.39669421487603307,-0.6297813486684347,0.7715228477152285,0.31886811318868113,1
20170705_01_02_03,20170707_07_08_03,0,invisible,0.1,P3,60.0,180.0,100.30000000000001,119,167,53,0.3706293706293706,-1.0826272676864706,0.8827117288271172,0.15898410158984103,1
20170705_01_02_03,20170707_09_10_02,0,invisible,0.1,P1,0.0,20.0,20.0,26,32,14,0.4827586206896552,0.6865821667264222,0.3261673832616738,0.8301169883011699,1
20170705_01_02_03,20170707_09_10_02,0,invisible,0.1,P2,20.0,60.0,40.0,46,54,23,0.46,1.3699403579314189,0.10998900109989002,0.9244075592440756,1
20170705_01_02_03,20170707_09_10_02,0,invisible,0.1,P3,60.0,180.0,113.5,135,161,60,0.40540540540540543,0.41696354271738034,0.36136386361363865,0.6895310468953104,1
20170705_01_02_03,20170710_15_16_02,0,invisible,0.1,P1,0.0,20.0,20.0,26,26,9,0.34615384615384615,-0.5206480054617213,0.7676232376762324,0.3892610738926107,1
20170705_01_02_03,20170710_15_16_02,0,invisible,0.1,P2,20.0,60.0,40.0,46,48,13,0.2765957446808511,-1.1075825254797271,0.8992100789921008,0.2044795520447955,1
20170705_01_02_03,20170710_15_16_02,0,invisible,0.1,P3,60.0,180.0,113.0,134,121,51,0.4,1.7184629474560438,0.0585941405859414,0.961003899610039,1
20170705_03_04_01,20170705_03_04_02,0,invisible,0.1,P1,0.0,20.0,20.0,27,31,11,0.3793103448275862,-0.4821508119581518,0.7335266473352665,0.39016098390160986,1
20170705_03_04_01,20170705_03_04_02,0,invisible,0.1,P2,20.0,60.0,40.0,48,54,17,0.3333333333333333,-0.6811632130748382,0.7994200579942006,0.28617138286171384,1
20170705_03_04_01,20170705_03_04_02,0,invisible,0.1,P3,60.0,180.0,116.1,154,166,69,0.43125,0.49752506217114983,0.3301669833016698,0.7344265573442655,1
20170705_03_04_01,20170707_05_06_02,0,invisible,0.1,P1,0.0,20.0,20.0,26,23,10,0.40816326530612246,0.5919665676399043,0.3524647535246475,0.7971202879712029,1
20170705_03_04_01,20170707_05_06_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,46,41,13,0.2988505747126437,-0.3590841496641783,0.6781321867813219,0.44215578442155784,1
20170705_03_04_01,20170707_05_06_02,0,invisible,0.1,P3,60.0,180.0,113.20000000000002,154,120,47,0.34306569343065696,-0.3069731566850841,0.6559344065593441,0.41855814418558146,1
20170705_03_04_01,20170707_07_08_01,0,invisible,0.1,P1,0.0,20.0,20.0,26,26,9,0.34615384615384615,-0.23695033415484407,0.6675332466753324,0.48235176482351766,1
20170705_03_04_01,20170707_07_08_01,0,invisible,0.1,P2,20.0,60.0,40.0,45,57,18,0.35294117647058826,-0.2714718156392425,0.6688331166883311,0.44485551444855514,1
20170705_03_04_01,20170707_07_08_01,0,invisible,0.1,P3,60.0,180.0,111.2,153,168,63,0.3925233644859813,-0.967843249280639,0.8600139986001399,0.1805819418058194,1
20170705_03_04_01,20170707_07_08_02,0,invisible,0.1,P1,0.0,20.0,20.0,25,37,14,0.45161290322580644,0.2001935492687518,0.506049395060494,0.6518348165183482,1
20170705_03_04_01,20170707_07_08_02,0,invisible,0.1,P2,20.0,60.0,40.0,43,64,26,0.48598130841121495,1.4509681659179328,0.1034896510348965,0.9419058094190581,1
20170705_03_04_01,20170707_07_08_02,0,invisible,0.1,P3,60.0,180.0,110.80000000000001,154,187,76,0.44574780058651026,-0.256169768364337,0.6271372862713729,0.4236576342365763,1
20170705_03_04_01,20170707_07_08_03,0,invisible,0.1,P1,0.0,20.0,20.0,25,37,13,0.41935483870967744,-0.2681463130767656,0.7087291270872913,0.44185581441855815,1
20170705_03_04_01,20170707_07_08_03,0,invisible,0.1,P2,20.0,60.0,40.0,49,73,28,0.45901639344262296,0.31351977205513387,0.43675632436756323,0.6935306469353064,1
20170705_03_04_01,20170707_07_08_03,0,invisible,0.1,P3,60.0,180.0,100.30000000000001,136,167,74,0.4884488448844885,1.019324826966021,0.15948405159484053,0.8824117588241176,1
20170705_03_04_01,20170707_09_10_02,0,invisible,0.1,P1,0.0,20.0,20.0,28,31,13,0.4406779661016949,0.10307009373772005,0.5253474652534746,0.6321367863213678,1
20170705_03_04_01,20170707_09_10_02,0,invisible,0.1,P2,20.0,60.0,40.0,47,55,16,0.3137254901960784,-0.7514647037281824,0.81001899810019,0.2675732426757324,1
20170705_03_04_01,20170707_09_10_02,0,invisible,0.1,P3,60.0,180.0,114.5,153,163,66,0.4177215189873418,0.19266589297320355,0.45355464453554645,0.6076392360763924,1
20170705_03_04_01,20170707_11_12_02,0,invisible,0.1,P1,0.0,20.0,20.0,28,29,8,0.2807017543859649,-1.4733823863776372,0.9632036796320368,0.0842915708429157,1
20170705_03_04_01,20170707_11_12_02,0,invisible,0.1,P2,20.0,60.0,40.0,49,65,11,0.19298245614035087,-2.8152681591729944,1.0,9.999000099990002e-05,1
20170705_03_04_01,20170707_11_12_02,0,invisible,0.1,P3,60.0,180.0,116.10000000000001,153,174,68,0.41590214067278286,-0.10942899008252871,0.5871412858714129,0.48485151484851513,1
20170705_03_04_01,20170710_15_16_01,0,invisible,0.1,P1,0.0,20.0,20.0,28,25,12,0.4528301886792453,0.6498827318259885,0.34836516348365165,0.7962203779622038,1
20170705_03_04_01,20170710_15_16_01,0,invisible,0.1,P2,20.0,60.0,40.00000000000001,47,46,9,0.1935483870967742,-2.3149985893085763,0.9973002699730027,0.007799220077992201,1
20170705_03_04_01,20170710_15_16_01,0,invisible,0.1,P3,60.0,180.0,114.69999999999999,153,119,47,0.34558823529411764,-0.03506583448014762,0.5489451054894511,0.5337466253374663,1
20170705_03_04_01,20170710_15_16_03,0,invisible,0.1,P1,0.0,20.0,20.0,28,21,11,0.4489795918367347,1.3201408889824582,0.16448355164483552,0.9627037296270373,1
20170705_03_04_01,20170710_15_16_03,0,invisible,0.1,P2,20.0,60.0,40.0,47,44,18,0.3956043956043956,0.8862761307763498,0.2450754924507549,0.8673132686731326,1
20170705_03_04_01,20170710_15_16_03,0,invisible,0.1,P3,60.0,180.0,114.7,153,120,45,0.32967032967032966,-0.6122225905028201,0.7802219778022198,0.2900709929007099,1
20170705_03_04_02,20170705_01_02_01,0,invisible,0.1,P1,0.0,20.0,20.0,31,24,15,0.5454545454545454,1.7498402356373317,0.07699230076992301,0.9645035496450355,1
20170705_03_04_02,20170705_01_02_01,0,invisible,0.1,P2,20.0,60.0,40.0,68,42,25,0.45454545454545453,1.313092116302936,0.1476852314768523,0.9381061893810619,1
20170705_03_04_02,20170705_01_02_01,0,invisible,0.1,P3,60.0,180.0,109.0,157,122,55,0.3942652329749104,0.44319882058249205,0.3655634436556344,0.7083291670832916,1
20170705_03_04_02,20170705_03_04_01,0,invisible,0.1,P1,0.0,20.0,20.0,34,26,11,0.36666666666666664,-0.8199273457034366,0.8377162283771623,0.252974702529747,1
20170705_03_04_02,20170705_03_04_01,0,invisible,0.1,P2,20.0,60.0,40.0,66,61,27,0.4251968503937008,-0.8460205995244764,0.8375162483751625,0.24787521247875213,1
20170705_03_04_02,20170705_03_04_01,0,invisible,0.1,P3,60.0,180.0,116.2,171,150,67,0.4174454828660436,0.1617202235422417,0.44925507449255075,0.6145385461453855,1
20170705_03_04_02,20170707_03_04_01,0,invisible,0.1,P1,0.0,20.0,20.0,34,30,15,0.46875,0.016068842166544126,0.5965403459654035,0.5889411058894111,1
20170705_03_04_02,20170707_03_04_01,0,invisible,0.1,P2,20.0,60.0,40.0,67,48,25,0.43478260869565216,0.36641732400762017,0.39606039396060394,0.7064293570642936,1
20170705_03_04_02,20170707_03_04_01,0,invisible,0.1,P3,60.0,180.0,115.4,169,126,51,0.34576271186440677,-0.7778291663819087,0.8169183081691831,0.23807619238076191,1
20170705_03_04_02,20170707_11_12_02,0,invisible,0.1,P1,0.0,20.0,20.0,34,29,13,0.4126984126984127,-0.6864136197534056,0.811918808119188,0.3050694930506949,1
20170705_03_04_02,20170707_11_12_02,0,invisible,0.1,P2,20.0,60.0,40.0,66,65,30,0.4580152671755725,-0.633131612189722,0.7638236176382361,0.32626737326267374,1
20170705_03_04_02,20170707_11_12_02,0,invisible,0.1,P3,60.0,180.0,115.50000000000001,170,173,77,0.4489795918367347,0.14115949073748468,0.48495150484951505,0.5716428357164284,1
20170705_03_04_02,20170710_13_14_02,0,invisible,0.1,P1,0.0,20.0,20.0,34,36,18,0.5142857142857142,-0.06305286582883257,0.5867413258674132,0.5744425557444256,1
20170705_03_04_02,20170710_13_14_02,0,invisible,0.1,P2,20.0,60.0,40.0,66,65,30,0.4580152671755725,-0.6030119077468941,0.7675232476752325,0.3143685631436856,1
20170705_03_04_02,20170710_13_14_02,0,invisible,0.1,P3,60.0,180.0,114.60000000000001,167,188,81,0.4563380281690141,-0.171240352609223,0.5887411258874112,0.46985301469853014,1
20170705_03_04_02,20170710_15_16_03,0,invisible,0.1,P1,0.0,20.0,20.0,34,21,12,0.43636363636363634,0.778544170414667,0.2813718628137186,0.8559144085591441,1
20170705_03_04_02,20170710_15_16_03,0,invisible,0.1,P2,20.0,60.0,40.0,66,44,20,0.36363636363636365,-0.5537431320857188,0.7556244375562444,0.35356464353564643,1
20170705_03_04_02,20170710_15_16_03,0,invisible,0.1,P3,60.0,180.0,114.7,168,120,56,0.3888888888888889,0.7165365028428534,0.27287271272872715,0.7845215478452154,1
20170705_03_04_03,20170707_01_02_01,0,invisible,0.1,P1,0.0,20.0,20.0,33,35,19,0.5588235294117647,0.5579166732959783,0.38236176382361764,0.7251274872512748,1
20170705_03_04_03,20170707_01_02_01,0,invisible,0.1,P2,20.0,60.0,40.0,58,58,26,0.4482758620689655,0.18656922607141826,0.4841515848415158,0.615038496150385,1
20170705_03_04_03,20170707_01_02_01,0,invisible,0.1,P3,60.0,180.0,114.9,175,152,64,0.39143730886850153,-0.7946947378506491,0.7982201779822018,0.24737526247375263,1
20170705_03_04_03,20170707_03_04_02,0,invisible,0.1,P1,0.0,20.0,20.0,30,25,9,0.32727272727272727,-0.8327914138522577,0.8807119288071192,0.2810718928107189,1
20170705_03_04_03,20170707_03_04_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,62,49,19,0.34234234234234234,-1.0337595522908603,0.8847115288471152,0.17988201179882013,1
20170705_03_04_03,20170707_03_04_02,0,invisible,0.1,P3,60.0,180.0,113.20000000000002,171,120,56,0.3848797250859107,0.34490509810315806,0.4096590340965903,0.672932706729327,1
20170705_03_04_03,20170707_05_06_03,0,invisible,0.1,P1,0.0,20.0,20.0,29,25,11,0.4074074074074074,0.2525875247943281,0.48865113488651135,0.7007299270072993,1
20170705_03_04_03,20170707_05_06_03,0,invisible,0.1,P2,20.0,60.0,40.00000000000001,61,46,20,0.37383177570093457,-0.26289704257634683,0.6658334166583342,0.46145385461453853,1
20170705_03_04_03,20170707_05_06_03,0,invisible,0.1,P3,60.0,180.0,112.4,171,122,57,0.3890784982935154,0.2660064935147984,0.4173582641735826,0.6585341465853415,1
20170705_03_04_03,20170707_07_08_01,0,invisible,0.1,P1,0.0,20.0,20.0,28,26,17,0.6296296296296297,2.8842661510943057,0.004899510048995101,1.0,1
20170705_03_04_03,20170707_07_08_01,0,invisible,0.1,P2,20.0,60.0,40.0,59,57,28,0.4827586206896552,0.7576640047547194,0.2596740325967403,0.8461153884611539,1
20170705_03_04_03,20170707_07_08_01,0,invisible,0.1,P3,60.0,180.0,110.50000000000001,171,167,63,0.3727810650887574,-2.199429054852518,0.9857014298570143,0.020097990200979902,1
20170705_03_04_03,20170707_07_08_03,0,invisible,0.1,P1,0.0,20.0,20.0,28,37,12,0.36923076923076925,-1.3261258955135184,0.9239076092390761,0.1254874512548745,1
20170705_03_04_03,20170707_07_08_03,0,invisible,0.1,P2,20.0,60.0,40.0,57,73,35,0.5384615384615384,0.9406190089916527,0.20577942205779423,0.8489151084891511,1
20170705_03_04_03,20170707_07_08_03,0,invisible,0.1,P3,60.0,180.0,99.30000000000001,153,165,74,0.46540880503144655,-0.2840734819787997,0.6499350064993501,0.41145885411458855,1
20170705_03_04_03,20170707_09_10_02,0,invisible,0.1,P1,0.0,20.0,20.0,31,31,17,0.5483870967741935,1.0340623954551826,0.21987801219878012,0.8781121887811218,1
20170705_03_04_03,20170707_09_10_02,0,invisible,0.1,P2,20.0,60.0,40.0,61,55,29,0.5,0.9420139839039207,0.1962803719628037,0.8473152684731526,1
20170705_03_04_03,20170707_09_10_02,0,invisible,0.1,P3,60.0,180.0,113.80000000000001,172,162,74,0.4431137724550898,0.16653180700454404,0.46915308469153083,0.6057394260573943,1
20170705_03_04_03,20170707_11_12_02,0,invisible,0.1,P1,0.0,20.0,20.0,34,29,15,0.47619047619047616,0.07121632514595329,0.5325467453254674,0.5944405559444056,1
20170705_03_04_03,20170707_11_12_02,0,invisible,0.1,P2,20.0,60.0,40.0,58,65,25,0.4065040650406504,-0.712551931780465,0.7706229377062294,0.292970702929707,1
20170705_03_04_03,20170707_11_12_02,0,invisible,0.1,P3,60.0,180.0,115.50000000000001,175,173,76,0.4367816091954023,-0.3424178675627216,0.6597340265973403,0.39716028397160286,1
20170705_03_04_03,20170710_13_14_02,0,invisible,0.1,P1,0.0,20.0,20.0,30,36,23,0.696969696969697,2.432714758638667,0.009499050094990502,1.0,1
20170705_03_04_03,20170710_13_14_02,0,invisible,0.1,P2,20.0,60.0,40.0,61,65,31,0.49206349206349204,0.29730341265942023,0.43485651434856515,0.6542345765423457,1
20170705_03_04_03,20170710_13_14_02,0,invisible,0.1,P3,60.0,180.0,113.60000000000001,172,186,95,0.5307262569832403,1.5392108347816107,0.07989201079892011,0.9402059794020597,1
20170705_03_04_03,20170710_15_16_02,0,invisible,0.1,P1,0.0,20.0,20.0,32,25,14,0.49122807017543857,1.0824625807773631,0.18888111188881113,0.9049095090490951,1
20170705_03_04_03,20170710_15_16_02,0,invisible,0.1,P2,20.0,60.0,40.0,59,49,15,0.2777777777777778,-2.1717562568191178,0.9974002599740026,0.017298270172982702,1
20170705_03_04_03,20170710_15_16_02,0,invisible,0.1,P3,60.0,180.0,114.60000000000001,174,122,56,0.3783783783783784,0.08408776766027468,0.4914508549145086,0.5876412358764124,1
20170707_01_02_01,20170705_01_02_01,0,invisible,0.1,P1,0.0,20.0,20.0,33,24,12,0.42105263157894735,0.19336646430409402,0.5243475652434757,0.6558344165583442,1
20170707_01_02_01,20170705_01_02_01,0,invisible,0.1,P2,20.0,60.0,40.0,67,42,18,0.3302752293577982,-0.9681007873974544,0.8593140685931406,0.2156784321567843,1
20170707_01_02_01,20170705_01_02_01,0,invisible,0.1,P3,60.0,180.0,108.69999999999999,135,121,47,0.3671875,0.40570470082202703,0.3855614438556144,0.6988301169883012,1
20170707_01_02_01,20170705_03_04_01,0,invisible,0.1,P1,0.0,20.0,20.0,31,26,13,0.45614035087719296,0.5273779901442842,0.3588641135886411,0.7691230876912308,1
20170707_01_02_01,20170705_03_04_01,0,invisible,0.1,P2,20.0,60.0,40.0,66,61,33,0.5196850393700787,0.7470805441945354,0.30716928307169283,0.81001899810019,1
20170707_01_02_01,20170705_03_04_01,0,invisible,0.1,P3,60.0,180.0,115.49999999999999,146,149,61,0.4135593220338983,0.8206948664313594,0.2096790320967903,0.8368163183681632,1
20170707_01_02_01,20170705_03_04_03,0,invisible,0.1,P1,0.0,20.0,20.0,31,36,16,0.47761194029850745,-0.12284840600492627,0.5992400759924008,0.5071492850714928,1
20170707_01_02_01,20170705_03_04_03,0,invisible,0.1,P2,20.0,60.0,40.0,66,62,30,0.46875,-0.1250933155307523,0.6076392360763924,0.49965003499650035,1
20170707_01_02_01,20170705_03_04_03,0,invisible,0.1,P3,60.0,180.0,115.69999999999999,146,178,56,0.345679012345679,-1.8302985830441068,0.9739026097390261,0.039396060393960604,1
20170707_01_02_01,20170707_01_02_02,0,invisible,0.1,P1,0.0,20.0,20.0,32,24,11,0.39285714285714285,0.05431828453858394,0.5381461853814619,0.6115388461153884,1
20170707_01_02_01,20170707_01_02_02,0,invisible,0.1,P2,20.0,60.0,40.0,66,65,32,0.48854961832061067,0.030154867202795137,0.533046695330467,0.5504449555044496,1
20170707_01_02_01,20170707_01_02_02,0,invisible,0.1,P3,60.0,180.0,115.79999999999998,146,172,71,0.44654088050314467,0.9453627535391134,0.19718028197180282,0.841915808419158,1
20170707_01_02_01,20170707_03_04_01,0,invisible,0.1,P1,0.0,20.0,20.0,33,30,13,0.4126984126984127,-0.5779066645335152,0.775922407759224,0.3351664833516648,1
20170707_01_02_01,20170707_03_04_01,0,invisible,0.1,P2,20.0,60.0,40.0,66,48,21,0.3684210526315789,-0.81790058477475,0.8526147385261473,0.25137486251374863,1
20170707_01_02_01,20170707_03_04_01,0,invisible,0.1,P3,60.0,180.0,114.19999999999999,143,124,40,0.299625468164794,-1.217867438886124,0.9068093190680931,0.1302869713028697,1
20170707_01_02_01,20170707_03_04_02,0,invisible,0.1,P1,0.0,20.0,20.0,35,25,19,0.6333333333333333,2.25740292191108,0.014298570142985701,0.9952004799520048,1
20170707_01_02_01,20170707_03_04_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,67,49,22,0.3793103448275862,-0.7690805367702811,0.828017198280172,0.25997400259974,1
20170707_01_02_01,20170707_03_04_02,0,invisible,0.1,P3,60.0,180.0,113.1,141,120,50,0.3831417624521073,1.0466419737464863,0.16798320167983202,0.8764123587641236,1
20170707_01_02_01,20170707_05_06_02,0,invisible,0.1,P1,0.0,20.0,20.0,36,23,14,0.4745762711864407,0.9535528612002355,0.24947505249475052,0.8619138086191381,1
20170707_01_02_01,20170707_05_06_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,67,41,19,0.35185185185185186,-0.4486884056560063,0.7591240875912408,0.36426357364263573,1
20170707_01_02_01,20170707_05_06_02,0,invisible,0.1,P3,60.0,180.0,112.1,138,118,49,0.3828125,1.1496069485097853,0.14998500149985,0.8892110788921108,1
20170707_01_02_01,20170710_13_14_01,0,invisible,0.1,P1,0.0,20.0,20.0,34,32,8,0.24242424242424243,-2.720752407888966,1.0,0.004899510048995101,1
20170707_01_02_01,20170710_13_14_01,0,invisible,0.1,P2,20.0,60.0,40.00000000000001,67,54,23,0.38016528925619836,-1.1570813522198975,0.9018098190180982,0.15028497150284972,1
20170707_01_02_01,20170710_13_14_01,0,invisible,0.1,P3,60.0,180.0,113.29999999999998,141,163,63,0.4144736842105263,0.4439338144799073,0.35806419358064195,0.7076292370762923,1
20170707_01_02_01,20170710_13_14_02,0,invisible,0.1,P1,0.0,20.0,20.0,34,36,16,0.45714285714285713,-0.5276217139168109,0.7381261873812619,0.35236476352364765,1
20170707_01_02_01,20170710_13_14_02,0,invisible,0.1,P2,20.0,60.0,40.0,67,65,28,0.42424242424242425,-1.0529567135227413,0.8751124887511249,0.15698430156984303,1
20170707_01_02_01,20170710_13_14_02,0,invisible,0.1,P3,60.0,180.0,113.49999999999999,142,186,72,0.43902439024390244,0.41456940879400833,0.3501649835016498,0.6991300869913009,1
20170707_01_02_01,20170710_13_14_03,0,invisible,0.1,P1,0.0,20.0,20.0,32,36,24,0.7058823529411765,2.3446206183018377,0.0058994100589941,1.0,1
20170707_01_02_01,20170710_13_14_03,0,invisible,0.1,P2,20.0,60.0,40.0,66,74,41,0.5857142857142857,1.0283632079187286,0.18388161183881613,0.8568143185681432,1
20170707_01_02_01,20170710_13_14_03,0,invisible,0.1,P3,60.0,180.0,114.89999999999999,145,208,65,0.36827195467422097,-2.166122579461159,0.9917008299170083,0.014798520147985201,1
20170707_01_02_02,20170705_03_04_02,0,invisible,0.1,P1,0.0,20.0,20.0,41,32,19,0.5205479452054794,-0.0701335363425241,0.6075392460753924,0.5245475452454754,1
20170707_01_02_02,20170705_03_04_02,0,invisible,0.1,P2,20.0,60.0,40.0,70,53,28,0.45528455284552843,0.1200925623920132,0.5064493550644935,0.6040395960403959,1
20170707_01_02_02,20170705_03_04_02,0,invisible,0.1,P3,60.0,180.0,108.89999999999999,127,153,55,0.39285714285714285,0.25631431925532294,0.43585641435856415,0.6416358364163584,1
20170707_01_02_02,20170705_03_04_03,0,invisible,0.1,P1,0.0,20.0,20.0,41,34,20,0.5333333333333333,-0.16418905047318863,0.6067393260673932,0.5168483151684832,1
20170707_01_02_02,20170705_03_04_03,0,invisible,0.1,P2,20.0,60.0,40.0,70,64,37,0.5522388059701493,0.990786185681973,0.20937906209379062,0.8623137686231377,1
20170707_01_02_02,20170705_03_04_03,0,invisible,0.1,P3,60.0,180.0,108.89999999999999,127,165,53,0.363013698630137,-0.8205324608201952,0.8168183181681832,0.2338766123387661,1
20170707_01_02_02,20170707_01_02_01,0,invisible,0.1,P1,0.0,20.0,20.0,41,34,21,0.56,0.26780410842011604,0.44445555444455553,0.655034496550345,1
20170707_01_02_02,20170707_01_02_01,0,invisible,0.1,P2,20.0,60.0,40.0,70,59,24,0.37209302325581395,-1.6844471455039958,0.9599040095990401,0.057194280571942806,1
20170707_01_02_02,20170707_01_02_01,0,invisible,0.1,P3,60.0,180.0,108.89999999999999,127,142,45,0.3345724907063197,-0.9159367766799177,0.836016398360164,0.2171782821717828,1
20170707_01_02_02,20170707_01_02_03,0,invisible,0.1,P1,0.0,20.0,20.0,41,38,23,0.5822784810126582,0.3069452845746036,0.4470552944705529,0.6672332766723328,1
20170707_01_02_02,20170707_01_02_03,0,invisible,0.1,P2,20.0,60.0,40.0,70,63,29,0.43609022556390975,-1.0103974674022425,0.8656134386561344,0.18488151184881513,1
20170707_01_02_02,20170707_01_02_03,0,invisible,0.1,P3,60.0,180.0,108.89999999999999,127,172,57,0.38127090301003347,-0.5555296499548886,0.7304269573042695,0.31326867313268675,1
20170707_01_02_02,20170707_03_04_02,0,invisible,0.1,P1,0.0,20.0,20.0,40,25,15,0.46153846153846156,0.1864393914846439,0.5107489251074893,0.6698330166983302,1
20170707_01_02_02,20170707_03_04_02,0,invisible,0.1,P2,20.0,60.0,39.99999999999999,69,49,33,0.559322033898305,2.3293687563456222,0.014898510148985102,0.9931006899310069,1
20170707_01_02_02,20170707_03_04_02,0,invisible,0.1,P3,60.0,180.0,108.6,127,115,33,0.2727272727272727,-1.6489815129944418,0.9658034196580342,0.056894310568943104,1
