a_id,b_id,is_real,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,n_matched,S,z_S,p_right,p_left,sufficient
20170706_01_02_01,20170714_03_04_02,0,visible,0.1,P3,60.0,180.0,119.4,164,145,63,0.4077669902912621,0.6322912084854975,0.2992700729927007,0.7577242275772422,1
20170706_01_02_01,20170714_03_04_03,0,visible,0.1,P1,0.0,20.0,16.0,26,24,11,0.44,-0.0861631547275237,0.6099390060993901,0.5228477152284772,1
20170706_01_02_01,20170714_03_04_03,0,visible,0.1,P2,20.0,60.0,40.0,62,53,23,0.4,-0.3322897102809198,0.6513348665133487,0.4065593440655934,1
20170706_01_02_01,20170714_03_04_03,0,visible,0.1,P3,60.0,180.0,119.7,165,169,65,0.3892215568862275,-0.6892621890673104,0.7757224277572243,0.2737726227377262,1
20170706_01_02_01,20170714_05_06_01,0,visible,0.1,P1,0.0,20.0,15.2,25,15,11,0.55,1.7452043801131416,0.03999600039996,0.995000499950005,1
20170706_01_02_01,20170714_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,62,41,16,0.3106796116504854,-0.8279237386685289,0.8262173782621738,0.2504749525047495,1
20170706_01_02_01,20170714_05_06_01,0,visible,0.1,P3,60.0,180.0,119.3,164,123,50,0.3484320557491289,-0.1141565101897761,0.603039696030397,0.4807519248075192,1
20170706_01_02_02,20170706_03_04_01,0,visible,0.1,P1,0.0,20.0,14.1,23,18,9,0.4390243902439024,0.4013169340423949,0.4355564443555644,0.7274272572742726,1
20170706_01_02_02,20170706_03_04_01,0,visible,0.1,P2,20.0,60.0,40.0,57,52,14,0.2568807339449541,-2.090918765056154,0.986001399860014,0.0220977902209779,1
20170706_01_02_02,20170706_03_04_01,0,visible,0.1,P3,60.0,180.0,119.6,164,157,56,0.3489096573208722,-1.2891009106275495,0.9113088691130888,0.1204879512048795,1
20170706_01_02_02,20170706_03_04_02,0,visible,0.1,P1,0.0,20.0,15.3,25,22,12,0.5106382978723404,0.6584159558759821,0.3180681931806819,0.8166183381661833,1
20170706_01_02_02,20170706_03_04_02,0,visible,0.1,P2,20.0,60.0,40.0,57,53,18,0.3272727272727272,-1.0510144824045784,0.889011098890111,0.1518848115188481,1
20170706_01_02_02,20170706_03_04_02,0,visible,0.1,P3,60.0,180.0,119.3,163,157,56,0.35,-1.2518700744140716,0.9117088291170884,0.1228877112288771,1
20170706_01_02_02,20170706_05_06_01,0,visible,0.1,P1,0.0,20.0,15.5,25,19,10,0.4545454545454545,0.5620658518894497,0.3555644435556444,0.7987201279872013,1
20170706_01_02_02,20170706_05_06_01,0,visible,0.1,P2,20.0,60.0,40.0,57,44,22,0.4356435643564356,0.9586988150563986,0.2393760623937606,0.8677132286771323,1
