pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean,null_sd,z_S,p_right,p_left,STR,Max_episode
20170710_07_08_03,visible,0.1,P3,60.0,180.0,76.69999999999999,73,76,1,22.0,0.2953020134228188,0.2848872483221477,0.0552207842340686,0.1886022671558821,0.4641535846415358,0.6264373562643736,,
20170714_01_02_01,visible,0.1,P1,0.0,20.0,15.0,26,21,1,12.0,0.5106382978723404,0.4484765957446808,0.0989872161195033,0.6279770718333388,0.3447655234476552,0.7975202479752025,,
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,63,1,27.0,0.4390243902439024,0.4556146341463414,0.0679200688753854,-0.2442612938581898,0.6395360463953604,0.4484551544845515,,
20170714_01_02_01,visible,0.1,P3,60.0,180.0,119.1,165,177,1,74.0,0.4327485380116959,0.4293900584795321,0.0380315328000404,0.0883077616098663,0.4935506449355064,0.5646435356464353,,
20170714_01_02_02,visible,0.1,P1,0.0,20.0,13.9,23,24,1,8.0,0.3404255319148936,0.5110468085106383,0.1132731781830333,-1.5062813574458465,0.9547045295470452,0.0955904409559044,,
20170714_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,59,1,32.0,0.5161290322580645,0.458983870967742,0.0654846643046254,0.8726495263759958,0.2313768623137686,0.833916608339166,,
20170714_01_02_02,visible,0.1,P3,60.0,180.0,118.7,157,198,1,83.0,0.4676056338028169,0.4443464788732393,0.0364298301233189,0.6384645454245259,0.2871712828717128,0.7639236076392361,,
20170714_01_02_03,visible,0.1,P1,0.0,20.0,14.9,24,26,1,14.0,0.56,0.475832,0.0888525590724621,0.9472771620607836,0.23997600239976,0.8788121187881212,,
20170714_01_02_03,visible,0.1,P2,20.0,60.0,40.0,53,65,1,27.0,0.4576271186440678,0.4388322033898305,0.056162696068891,0.3346512288367149,0.4281571842815718,0.6846315368463154,,
20170714_01_02_03,visible,0.1,P3,60.0,180.0,118.8,170,199,1,86.0,0.4661246612466124,0.4588747967479675,0.0386690067204515,0.1874851493097853,0.4612538746125387,0.5961403859614038,,
20170714_03_04_01,visible,0.1,P1,0.0,20.0,16.1,19,24,1,8.0,0.3720930232558139,0.3747348837209302,0.0987079772630805,-0.0267644068733682,0.5922407759224078,0.5888411158884111,,
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,58,1,16.0,0.3076923076923077,0.3644846153846154,0.0625661432456119,-0.9077162942481808,0.8566143385661434,0.2266773322667733,,
20170714_03_04_01,visible,0.1,P3,60.0,180.0,119.2,140,130,1,46.0,0.3407407407407407,0.3299051851851852,0.0407536969865195,0.2658790823109795,0.4253574642535746,0.6418358164183582,,
20170714_03_04_02,visible,0.1,P1,0.0,20.0,14.5,18,22,1,8.0,0.4,0.35611,0.1012259481025341,0.4335844793031011,0.4172582741725827,0.7518248175182481,,
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,52,57,1,21.0,0.3853211009174312,0.390343119266055,0.0672224329469428,-0.0747074767821566,0.5808419158084192,0.531046895310469,,
20170714_03_04_02,visible,0.1,P3,60.0,180.0,119.4,148,145,1,47.0,0.3208191126279863,0.3623447098976109,0.0418061175202846,-0.9932899712458596,0.8548145185481452,0.1805819418058194,,
20170714_03_04_03,visible,0.1,P1,0.0,20.0,14.8,19,22,1,13.0,0.6341463414634146,0.459190243902439,0.0872860092183393,2.004400236965081,0.0442955704429557,0.9886011398860114,,
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,41,53,1,17.0,0.3617021276595745,0.3551468085106383,0.067593248798224,0.0969818623233336,0.5193480651934806,0.609039096090391,,
20170714_03_04_03,visible,0.1,P3,60.0,180.0,118.6,156,167,1,68.0,0.4210526315789473,0.4144520123839009,0.0437702320875703,0.1508015580507022,0.468953104689531,0.5877412258774123,,
20170714_05_06_01,visible,0.1,P1,0.0,20.0,14.8,19,14,1,4.0,0.2424242424242424,0.2721454545454545,0.0990195234939863,-0.3001550711665171,0.7183281671832816,0.5123487651234877,,
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,61,41,1,14.0,0.2745098039215686,0.3640960784313725,0.061730908756347,-1.4512385499361828,0.9467053294670532,0.0965903409659034,,
20170714_05_06_01,visible,0.1,P3,60.0,180.0,119.3,156,123,1,57.0,0.4086021505376344,0.34395770609319,0.0376715578956279,1.716001356342814,0.0528947105289471,0.9667033296670332,,
20170714_05_06_02,visible,0.1,P1,0.0,20.0,15.6,23,11,1,2.0,0.1176470588235294,0.2306588235294118,0.0847180951121977,-1.3339743363706835,0.9563043695630437,0.1620837916208379,,
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.0,53,39,1,18.0,0.391304347826087,0.3594195652173913,0.061023404501321,0.5225008809202937,0.3541645835416458,0.7611238876112388,,
20170714_05_06_02,visible,0.1,P3,60.0,180.0,119.3,173,141,1,61.0,0.3885350318471338,0.3924496815286624,0.0385924917784837,-0.1014355254384252,0.5694430556944305,0.4980501949805019,,
20170714_05_06_03,visible,0.1,P1,0.0,20.0,15.4,23,19,1,9.0,0.4285714285714285,0.4051238095238095,0.0958308604794647,0.2446771210266192,0.5005499450054994,0.6852314768523148,,
20170714_05_06_03,visible,0.1,P2,20.0,60.0,40.0,55,59,1,28.0,0.4912280701754385,0.426678947368421,0.0656512040683563,0.983213083796738,0.1963803619638036,0.8684131586841316,,
20170714_05_06_03,visible,0.1,P3,60.0,180.0,119.4,180,141,1,64.0,0.3987538940809969,0.3921370716510903,0.0350004466771376,0.1890496567356296,0.4648535146485351,0.6048395160483951,,
20170714_07_08_01,visible,0.1,P1,0.0,20.0,15.0,19,17,1,6.0,0.3333333333333333,0.4049333333333333,0.0960178299627842,-0.7456948363418714,0.8497150284971503,0.3276672332766723,,
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,43,41,1,13.0,0.3095238095238095,0.3357809523809524,0.0712073024893611,-0.3687422769745542,0.6944305569443056,0.4337566243375662,,
20170714_07_08_01,visible,0.1,P3,60.0,180.0,119.6,123,98,1,22.0,0.1990950226244343,0.2671393665158371,0.042282132974438,-1.6092930773511205,0.9605039496050396,0.0664933506649335,,
20170714_07_08_02,visible,0.1,P1,0.0,20.0,13.6,17,17,1,7.0,0.4117647058823529,0.3606176470588235,0.1102312905307758,0.4639976414795718,0.4156584341565843,0.7715228477152285,,
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.0,48,39,1,14.0,0.3218390804597701,0.3308459770114942,0.0686882762273452,-0.1311271303695694,0.6114388561143885,0.5201479852014799,,
20170714_07_08_02,visible,0.1,P3,60.0,180.0,117.1,150,101,1,41.0,0.3266932270916334,0.2999059760956175,0.0388302766996175,0.689854754403018,0.2737726227377262,0.7854214578542146,,
20170714_07_08_03,visible,0.1,P1,0.0,20.0,15.1,20,16,1,2.0,0.1111111111111111,0.2995611111111111,0.0982637926900778,-1.9177969304967477,0.9918008199180082,0.0470952904709529,,
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,16.0,0.3440860215053763,0.3729913978494624,0.0716061344290099,-0.4036717883820795,0.7091290870912909,0.4044595540445955,,
20170714_07_08_03,visible,0.1,P3,60.0,180.0,119.5,140,117,1,44.0,0.3424124513618677,0.311072373540856,0.0405976500182901,0.7719677815561324,0.242975702429757,0.8138186181381862,,
20170705_01_02_01,invisible,0.2,P1,0.0,20.0,10.0,15,11,1,8.0,0.6153846153846154,0.696923076923077,0.0778141592138596,-1.0478614992724684,0.9334066593340666,0.276972302769723,,
20170705_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,55,44,1,31.0,0.6262626262626263,0.6090888888888889,0.0516337839348799,0.3326066010462598,0.4605539446055394,0.6982301769823017,,
20170705_01_02_01,invisible,0.2,P3,60.0,180.0,119.0,140,133,1,74.0,0.5421245421245421,0.5630556776556775,0.0362772251992471,-0.5769773023205151,0.7525247475252475,0.3163683631636836,,
20170705_01_02_02,invisible,0.2,P1,0.0,20.0,12.8,18,16,1,9.0,0.5294117647058824,0.6784823529411765,0.0826806070238236,-1.8029692040400829,0.9808019198080192,0.0774922507749225,,
20170705_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,54,42,1,27.0,0.5625,0.5732395833333334,0.051510900474256,-0.2084914694648127,0.6714328567143286,0.485951404859514,,
20170705_01_02_02,invisible,0.2,P3,60.0,180.0,119.6,151,149,1,90.0,0.6,0.6158586666666667,0.0333769162424239,-0.4751387621157588,0.7234276572342766,0.3452654734526547,,
20170705_01_02_03,invisible,0.2,P1,0.0,20.0,14.0,19,18,1,13.0,0.7027027027027027,0.6336378378378378,0.0858359805348684,0.8046143870496044,0.3227677232276772,0.8766123387661234,,
20170705_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,44,58,1,28.0,0.5490196078431373,0.6091490196078432,0.0510129658535087,-1.1787084079246908,0.9133086691330868,0.1632836716328367,,
20170705_01_02_03,invisible,0.2,P3,60.0,180.0,119.7,144,150,1,91.0,0.6190476190476191,0.6031680272108845,0.0331454635784597,0.4790879391125562,0.3600639936006399,0.7148285171482852,,
20170705_03_04_01,invisible,0.2,P1,0.0,20.0,16.8,22,23,1,18.0,0.8,0.6675733333333334,0.0710421797009391,1.8640569197641896,0.0496950304969503,0.9917008299170084,,
20170705_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,49,61,1,35.0,0.6363636363636364,0.6560072727272728,0.0429194635741163,-0.4576859710679847,0.7516248375162484,0.3904609539046095,,
20170705_03_04_01,invisible,0.2,P3,60.0,180.0,119.8,160,153,1,100.0,0.6389776357827476,0.6165578274760383,0.027670313649971,0.8102477113313361,0.2461753824617538,0.8246175382461753,,
20170705_03_04_02,invisible,0.2,P1,0.0,20.0,16.2,30,26,1,22.0,0.7857142857142857,0.7422,0.0441075616723397,0.9865493367676657,0.2746725327467253,0.9263073692630736,,
20170705_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,66,54,1,39.0,0.65,0.6656383333333333,0.0387571995942092,-0.4034949247383151,0.7373262673732627,0.4210578942105789,,
20170705_03_04_02,invisible,0.2,P3,60.0,180.0,119.6,175,170,1,118.0,0.6840579710144927,0.6695849275362319,0.0251158813058959,0.5762506719150372,0.3232676732326767,0.7565243475652434,,
20170705_03_04_03,invisible,0.2,P1,0.0,20.0,16.7,30,31,1,24.0,0.7868852459016393,0.8165049180327869,0.0378912289321943,-0.7817025988824872,0.8896110388961104,0.3328667133286671,,
20170705_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,57,62,1,43.0,0.7226890756302521,0.6789865546218488,0.0419244772657011,1.04241063594982,0.1990800919908009,0.8949105089491051,,
20170705_03_04_03,invisible,0.2,P3,60.0,180.0,118.8,181,181,1,129.0,0.712707182320442,0.7014033149171269,0.0223073879086589,0.5067320050917868,0.3472652734726527,0.7385261473852615,,
20170707_01_02_01,invisible,0.2,P1,0.0,20.0,16.1,27,28,1,23.0,0.8363636363636363,0.7857745454545455,0.0481449307000528,1.050766719849806,0.2595740425957404,0.9447055294470552,,
20170707_01_02_01,invisible,0.2,P2,20.0,60.0,40.0,64,59,1,39.0,0.6341463414634146,0.7140878048780489,0.0366294892440418,-2.18243456473086,0.9902009799020098,0.0266973302669733,,
20170707_01_02_01,invisible,0.2,P3,60.0,180.0,118.7,152,158,1,94.0,0.6064516129032258,0.6222232258064516,0.0281124763078692,-0.5610182728303804,0.7497250274972502,0.321967803219678,,
20170707_01_02_02,invisible,0.2,P1,0.0,20.0,14.7,29,15,1,13.0,0.5909090909090909,0.6177954545454546,0.0433446375825853,-0.6202927313704384,0.8746125387461254,0.4282571742825717,,
20170707_01_02_02,invisible,0.2,P2,20.0,60.0,40.0,70,63,1,47.0,0.706766917293233,0.7392781954887218,0.0297156954349223,-1.0940776488535735,0.9132086791320868,0.198980101989801,,
20170707_01_02_02,invisible,0.2,P3,60.0,180.0,114.2,139,175,1,97.0,0.6178343949044586,0.6185687898089173,0.0235866479382026,-0.0311360438491652,0.5711428857114289,0.5371462853714628,,
20170707_01_02_03,invisible,0.2,P1,0.0,20.0,16.3,29,31,1,21.0,0.7,0.71985,0.0473647977365964,-0.419087612500516,0.788021197880212,0.4606539346065393,,
20170707_01_02_03,invisible,0.2,P2,20.0,60.0,40.0,60,66,1,37.0,0.5873015873015873,0.7184174603174605,0.0353289237466105,-3.711289762356607,0.999900009999,0.0004999500049995,,
20170707_01_02_03,invisible,0.2,P3,60.0,180.0,119.6,168,192,1,122.0,0.6777777777777778,0.6683166666666668,0.0221670029620172,0.4268105673699991,0.3817618238176182,0.706029397060294,,
20170707_03_04_01,invisible,0.2,P1,0.0,20.0,15.5,28,24,1,20.0,0.7692307692307693,0.7247730769230769,0.0561038762227229,0.7924174816585368,0.3490650934906509,0.8822117788221178,,
20170707_03_04_01,invisible,0.2,P2,20.0,60.0,40.0,59,49,1,37.0,0.6851851851851852,0.6357648148148147,0.0467568859235634,1.0569645388951094,0.1946805319468053,0.8958104189581042,,
20170707_03_04_01,invisible,0.2,P3,60.0,180.0,119.9,178,131,1,88.0,0.56957928802589,0.6011378640776699,0.028327702037688,-1.1140535158762042,0.8903109689031097,0.1565843415658434,,
20170707_03_04_02,invisible,0.2,P1,0.0,20.0,14.4,23,16,1,12.0,0.6153846153846154,0.6773230769230769,0.069088184795087,-0.8965130828399768,0.8947105289471053,0.2840715928407159,,
20170707_03_04_02,invisible,0.2,P2,20.0,60.0,40.0,64,53,1,43.0,0.7350427350427351,0.6930410256410257,0.0419495741251819,1.0012428082433436,0.2135786421357864,0.8864113588641136,,
20170707_03_04_02,invisible,0.2,P3,60.0,180.0,119.7,178,127,1,98.0,0.6426229508196721,0.6015986885245901,0.0298361605642028,1.374984633388205,0.0992900709929007,0.9352064793520648,,
20170707_03_04_03,invisible,0.2,P1,0.0,20.0,14.9,26,22,1,17.0,0.7083333333333334,0.7170958333333333,0.0524475987367941,-0.1670715192124257,0.7232276772322768,0.5861413858614138,,
20170707_03_04_03,invisible,0.2,P2,20.0,60.0,40.0,66,50,1,43.0,0.7413793103448276,0.6686034482758622,0.040201272268347,1.81028753476209,0.0505949405059494,0.9828017198280172,,
20170707_03_04_03,invisible,0.2,P3,60.0,180.0,119.5,181,138,1,98.0,0.6144200626959248,0.6419128526645768,0.0277870731278731,-0.9894093502447372,0.8667133286671332,0.1877812218778122,,
20170707_05_06_01,invisible,0.2,P1,0.0,20.0,5.4,6,3,0,0.0,0.0,0.0,0.0,,1.0,1.0,,
20170707_05_06_01,invisible,0.2,P2,20.0,60.0,40.0,46,38,1,20.0,0.4761904761904761,0.4683523809523809,0.0624341602030423,0.125541774128217,0.5358464153584641,0.6149385061493851,,
20170707_05_06_01,invisible,0.2,P3,60.0,180.0,119.4,129,119,1,59.0,0.4758064516129032,0.5090653225806451,0.0380292370875094,-0.8745605622118989,0.8389161083891611,0.2186781321867813,,
20170707_05_06_02,invisible,0.2,P1,0.0,20.0,8.9,14,8,1,7.0,0.6363636363636364,0.5792181818181819,0.0535126994789895,1.0678858495615833,0.427957204279572,1.0,,
20170707_05_06_02,invisible,0.2,P2,20.0,60.0,40.0,47,45,1,21.0,0.4565217391304347,0.5438391304347826,0.0533709030768171,-1.636048600839137,0.9654034596540346,0.0772922707729227,,
20170707_05_06_02,invisible,0.2,P3,60.0,180.0,119.3,138,122,1,66.0,0.5076923076923077,0.5252961538461538,0.034575607999985,-0.5091406101623358,0.7318268173182682,0.3438656134386561,,
20170707_05_06_03,invisible,0.2,P1,0.0,20.0,8.7,14,11,1,9.0,0.72,0.5765600000000001,0.0879152962227335,1.6315704565971587,0.1036896310368963,0.9992000799920008,,
20170707_05_06_03,invisible,0.2,P2,20.0,60.0,40.0,51,45,1,28.0,0.5833333333333334,0.5799770833333334,0.0556537083222498,0.0603059544669758,0.5562443755624438,0.5942405759424058,,
20170707_05_06_03,invisible,0.2,P3,60.0,180.0,118.1,124,129,1,58.0,0.458498023715415,0.5166498023715415,0.0359489932371197,-1.6176191158555406,0.9586041395860414,0.066993300669933,,
20170707_07_08_01,invisible,0.2,P1,0.0,20.0,11.1,10,16,1,8.0,0.6153846153846154,0.5171153846153846,0.0881172219698058,1.1152102684637926,0.2547745225477452,0.9528047195280472,,
20170707_07_08_01,invisible,0.2,P2,20.0,60.0,40.0,50,54,1,33.0,0.6346153846153846,0.6471096153846154,0.0525078728372224,-0.2379496653380665,0.6688331166883311,0.4727527247275273,,
20170707_07_08_01,invisible,0.2,P3,60.0,180.0,118.2,144,177,1,114.0,0.7102803738317757,0.6533501557632397,0.0292437270416086,1.9467497418346973,0.0293970602939706,0.984101589841016,,
20170707_07_08_02,invisible,0.2,P1,0.0,20.0,11.0,12,21,1,10.0,0.6060606060606061,0.5853575757575757,0.0670794916017646,0.3086342756730985,0.5731426857314269,0.7747225277472253,,
20170707_07_08_02,invisible,0.2,P2,20.0,60.0,40.0,52,65,1,36.0,0.6153846153846154,0.6735726495726496,0.0376893815443154,-1.5438840279089283,0.9594040595940406,0.0948905109489051,,
20170707_07_08_02,invisible,0.2,P3,60.0,180.0,119.6,150,201,1,115.0,0.6552706552706553,0.6907384615384615,0.0230281135247799,-1.5401959100835676,0.9474052594740526,0.0816918308169183,,
20170707_07_08_03,invisible,0.2,P2,20.0,60.0,40.0,47,73,1,40.0,0.6666666666666666,0.6741166666666668,0.0341646796215693,-0.2180614623793146,0.6888311168883112,0.4954504549545045,,
20170707_07_08_03,invisible,0.2,P3,60.0,180.0,119.4,140,202,1,114.0,0.6666666666666666,0.6568163742690057,0.0223052093462532,0.4416139855381144,0.3894610538946105,0.7117288271172882,,
20170707_09_10_01,invisible,0.2,P1,0.0,20.0,14.6,18,23,1,14.0,0.6829268292682927,0.6015219512195121,0.0732606295432542,1.111168147971181,0.2140785921407859,0.9325067493250676,,
20170707_09_10_01,invisible,0.2,P2,20.0,60.0,40.0,50,50,1,32.0,0.64,0.608176,0.0505787390598509,0.6291971803081515,0.3383661633836616,0.797020297970203,,
20170707_09_10_01,invisible,0.2,P3,60.0,180.0,119.5,145,150,1,84.0,0.5694915254237288,0.5981206779661017,0.0309447105315431,-0.9251711213517432,0.8477152284771523,0.2078792120787921,,
20170707_09_10_02,invisible,0.2,P1,0.0,20.0,14.3,24,21,1,13.0,0.5777777777777777,0.6876844444444445,0.0825400522730195,-1.3315555738095015,0.9375062493750624,0.146985301469853,,
20170707_09_10_02,invisible,0.2,P2,20.0,60.0,40.0,55,59,1,36.0,0.631578947368421,0.6875333333333333,0.0467076605451329,-1.1979702111358017,0.9129087091290872,0.1567843215678432,,
20170707_09_10_02,invisible,0.2,P3,60.0,180.0,119.5,172,167,1,116.0,0.6843657817109144,0.6896761061946902,0.0267825690371904,-0.1982753960757766,0.627037296270373,0.4568543145685431,,
20170707_09_10_03,invisible,0.2,P1,0.0,20.0,15.6,23,25,1,16.0,0.6666666666666666,0.6914,0.0590409436556295,-0.4189183268749309,0.7849215078492151,0.4617538246175382,,
20170707_09_10_03,invisible,0.2,P2,20.0,60.0,40.0,57,60,1,42.0,0.717948717948718,0.6973777777777779,0.038616359899896,0.5327001360114078,0.3818618138186181,0.7761223877612239,,
20170707_09_10_03,invisible,0.2,P3,60.0,180.0,119.8,152,164,1,99.0,0.6265822784810127,0.6381683544303797,0.0290923258505691,-0.3982519654453934,0.6975302469753024,0.3842615738426157,,
20170707_11_12_01,invisible,0.2,P1,0.0,20.0,16.0,20,28,1,16.0,0.6666666666666666,0.6732166666666667,0.0720892037439778,-0.0908596524836387,0.6641335866413358,0.5607439256074392,,
20170707_11_12_01,invisible,0.2,P2,20.0,60.0,40.0,59,58,1,41.0,0.7008547008547008,0.7257982905982906,0.0501912406104104,-0.4969709742224638,0.7542245775422458,0.3584641535846415,,
20170707_11_12_01,invisible,0.2,P3,60.0,180.0,119.4,168,159,1,107.0,0.654434250764526,0.6710299694189602,0.0295253823004246,-0.5620831082073917,0.7529247075292471,0.318968103189681,,
20170707_11_12_02,invisible,0.2,P1,0.0,20.0,16.3,28,26,1,22.0,0.8148148148148148,0.7769814814814815,0.0505474014913978,0.7484723688471262,0.3628637136286371,0.8796120387961204,,
20170707_11_12_02,invisible,0.2,P2,20.0,60.0,40.0,67,63,1,53.0,0.8153846153846154,0.7725107692307691,0.0392256281385028,1.0930059807445731,0.1845815418458154,0.9075092490750925,,
20170707_11_12_02,invisible,0.2,P3,60.0,180.0,119.3,191,180,1,143.0,0.77088948787062,0.7550097035040432,0.0262707571738901,0.6044661850233737,0.3111688831116888,0.7543245675432457,,
20170707_11_12_03,invisible,0.2,P1,0.0,20.0,15.0,26,25,1,19.0,0.7450980392156863,0.8084509803921568,0.0613810648790078,-1.0321251562081823,0.9055094490550945,0.2283771622837716,,
20170707_11_12_03,invisible,0.2,P2,20.0,60.0,40.0,66,62,1,48.0,0.75,0.765709375,0.0467223164046839,-0.3362285136707211,0.706029397060294,0.4114588541145885,,
20170707_11_12_03,invisible,0.2,P3,60.0,180.0,119.5,166,166,1,121.0,0.7289156626506024,0.6853855421686746,0.0288869231062686,1.5069144028178432,0.0770922907709229,0.9502049795020496,,
20170710_13_14_01,invisible,0.2,P1,0.0,20.0,14.6,19,24,1,12.0,0.5581395348837209,0.6846558139534884,0.0718449533865467,-1.7609626439462356,0.9772022797720228,0.0798920107989201,,
20170710_13_14_01,invisible,0.2,P2,20.0,60.0,40.0,47,53,1,35.0,0.7,0.608398,0.0542775110042831,1.6876602907007177,0.0611938806119388,0.9757024297570244,,
20170710_13_14_01,invisible,0.2,P3,60.0,180.0,118.1,139,170,1,88.0,0.56957928802589,0.6308032362459548,0.0273918107381974,-2.235118693146084,0.9872012798720128,0.0210978902109789,,
20170710_13_14_02,invisible,0.2,P1,0.0,20.0,14.8,22,29,1,20.0,0.7843137254901961,0.7791686274509804,0.0415408484664684,0.1238563541466612,0.6542345765423457,0.7156284371562843,,
20170710_13_14_02,invisible,0.2,P2,20.0,60.0,40.0,55,63,1,45.0,0.7627118644067796,0.6984966101694915,0.0424408922597469,1.5130514656543432,0.0917908209179082,0.9635036496350364,,
20170710_13_14_02,invisible,0.2,P3,60.0,180.0,119.7,163,196,1,125.0,0.6963788300835655,0.7022323119777159,0.0226629255089749,-0.2582844784020611,0.6553344665533447,0.4414558544145585,,
20170710_13_14_03,invisible,0.2,P1,0.0,20.0,16.2,28,28,1,23.0,0.8214285714285714,0.8241571428571427,0.0545552095807115,-0.0500148647497087,0.6677332266773323,0.5904409559044096,,
20170710_13_14_03,invisible,0.2,P2,20.0,60.0,40.0,57,77,1,49.0,0.7313432835820896,0.7385970149253731,0.0279712611302025,-0.2593280048946806,0.7075292470752925,0.4860513948605139,,
20170710_13_14_03,invisible,0.2,P3,60.0,180.0,119.5,162,215,1,135.0,0.7161803713527851,0.727816976127321,0.0183694283900721,-0.633476694398663,0.7869213078692131,0.3057694230576942,,
20170710_15_16_01,invisible,0.2,P1,0.0,20.0,12.9,15,18,1,9.0,0.5454545454545454,0.5564,0.0852066315342284,-0.1284577778556787,0.6951304869513049,0.5871412858714129,,
20170710_15_16_01,invisible,0.2,P2,20.0,60.0,40.0,39,45,1,20.0,0.4761904761904761,0.5151595238095239,0.0700719554367714,-0.5561290158972514,0.7669233076692331,0.3472652734726527,,
20170710_15_16_01,invisible,0.2,P3,60.0,180.0,118.4,103,121,1,43.0,0.3839285714285714,0.4659821428571428,0.0458493548627909,-1.78963415459444,0.9691030896910308,0.0450954904509549,,
20170710_15_16_02,invisible,0.2,P1,0.0,20.0,14.7,16,18,1,11.0,0.6470588235294118,0.6216588235294117,0.1079357339314684,0.2353252169121978,0.5338466153384661,0.6799320067993201,,
20170710_15_16_02,invisible,0.2,P2,20.0,60.0,40.0,44,49,1,26.0,0.5591397849462365,0.6058043010752688,0.0706899564415157,-0.6601293660102837,0.7944205579442056,0.2991700829917008,,
20170710_15_16_02,invisible,0.2,P3,60.0,180.0,119.0,109,129,1,54.0,0.453781512605042,0.4898025210084034,0.0403854105374256,-0.8919312178337349,0.8386161383861613,0.2126787321267873,,
20170710_15_16_03,invisible,0.2,P1,0.0,20.0,13.2,12,12,1,5.0,0.4166666666666667,0.53985,0.1192607313176707,-1.0328909773764012,0.9174082591740826,0.246975302469753,,
20170710_15_16_03,invisible,0.2,P2,20.0,60.0,40.0,38,44,1,23.0,0.5609756097560976,0.526448780487805,0.0692162376896066,0.4988255707154268,0.3811618838116188,0.7492250774922508,,
20170710_15_16_03,invisible,0.2,P3,60.0,180.0,118.7,103,126,1,51.0,0.445414847161572,0.4768585152838428,0.0418635313449523,-0.7510992769142505,0.805019498050195,0.256974302569743,,
20170706_01_02_01,visible,0.2,P1,0.0,20.0,15.7,25,16,1,9.0,0.4390243902439024,0.5334878048780488,0.0706741171396574,-1.336605513550024,0.9502049795020496,0.1621837816218378,,
20170706_01_02_01,visible,0.2,P2,20.0,60.0,40.0,62,39,1,33.0,0.6534653465346535,0.603158415841584,0.0509623959819285,0.9871382560370292,0.2173782621737826,0.8839116088391161,,
20170706_01_02_01,visible,0.2,P3,60.0,180.0,119.7,165,126,1,81.0,0.5567010309278351,0.5909766323024054,0.0337251506642503,-1.0163216679385647,0.8656134386561344,0.1808819118088191,,
20170706_01_02_02,visible,0.2,P1,0.0,20.0,15.0,24,21,1,16.0,0.7111111111111111,0.6784488888888889,0.0762596785407666,0.4283026475749146,0.4644535546445355,0.7553244675532447,,
20170706_01_02_02,visible,0.2,P2,20.0,60.0,40.0,57,40,1,35.0,0.7216494845360825,0.5799670103092783,0.0585244542831333,2.420910642606996,0.0080991900809919,0.998000199980002,,
20170706_01_02_02,visible,0.2,P3,60.0,180.0,119.6,164,131,1,93.0,0.6305084745762712,0.6029037288135594,0.0369849834810242,0.7463771283519698,0.2613738626137386,0.7985201479852014,,
20170706_01_02_03,visible,0.2,P1,0.0,20.0,15.0,22,18,1,11.0,0.55,0.647425,0.0947550380018005,-1.028177520208991,0.897010298970103,0.2144785521447855,,
20170706_01_02_03,visible,0.2,P2,20.0,60.0,40.0,60,42,1,33.0,0.6470588235294118,0.5951666666666666,0.0504626808331286,1.0283273897861986,0.2031796820317968,0.8952104789521048,,
20170706_01_02_03,visible,0.2,P3,60.0,180.0,119.5,151,107,1,65.0,0.5038759689922481,0.510893023255814,0.038681862118586,-0.181404251999397,0.6237376262373763,0.457954204579542,,
20170706_03_04_01,visible,0.2,P1,0.0,20.0,14.1,19,18,1,10.0,0.5405405405405406,0.6123297297297299,0.094490382219097,-0.7597512837098067,0.8516148385161484,0.3066693330666933,,
20170706_03_04_01,visible,0.2,P2,20.0,60.0,40.0,51,52,1,33.0,0.6407766990291263,0.6449417475728154,0.0587243164684302,-0.0709254495269988,0.6021397860213978,0.5298470152984701,,
20170706_03_04_01,visible,0.2,P3,60.0,180.0,119.7,154,157,1,100.0,0.6430868167202572,0.6340475884244373,0.0325895034319803,0.2773662481444771,0.4288571142885711,0.6431356864313569,,
20170706_03_04_02,visible,0.2,P1,0.0,20.0,14.9,21,21,1,11.0,0.5238095238095238,0.627157142857143,0.0861184251922324,-1.2000639679247256,0.9222077792220778,0.1764823517648235,,
20170706_03_04_02,visible,0.2,P2,20.0,60.0,40.0,55,53,1,36.0,0.6666666666666666,0.6647462962962963,0.0517470075697717,0.0371107521102744,0.5692430756924307,0.5714428557144285,,
20170706_03_04_02,visible,0.2,P3,60.0,180.0,119.3,153,157,1,103.0,0.6645161290322581,0.6421303225806452,0.0334948601137689,0.6683355707585308,0.2830716928307169,0.7773222677732227,,
20170706_03_04_03,visible,0.2,P1,0.0,20.0,13.8,19,26,1,17.0,0.7555555555555555,0.7253200000000001,0.0567647088330055,0.5326470650013293,0.4648535146485351,0.8229177082291771,,
