t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.7777777777777778,9,9,7,0.7017247404212573,0.08881601191781065,0.8562987204030181,0.07605303735652047,0
4.5,0.8181818181818182,11,11,9,0.6884828671817257,0.09413043456843313,1.3778641477087943,0.12969895100009254,0
5.5,0.8333333333333334,12,12,10,0.6933998917461544,0.09707463541697482,1.4415036532056833,0.13993344158717902,0
6.5,0.7857142857142857,14,14,11,0.6623896928903071,0.09893520549957457,1.246518791781444,0.12332459282397856,0
7.5,0.7142857142857143,14,14,10,0.6583194795778129,0.10034736831548506,0.5577249871859868,0.05596623470790141,0
8.5,0.8148148148148148,14,13,11,0.6798508229340144,0.09561400382739776,1.411550468322999,0.13496399188080033,0
9.5,0.7692307692307693,14,12,10,0.716251016097815,0.1001681406529067,0.5289082215924794,0.05297975313295422,0
10.5,0.6666666666666666,15,12,9,0.7057147786902228,0.0934025958775125,-0.41806238527635353,-0.03904811202355618,0
11.5,0.6666666666666666,14,10,8,0.7636367630084577,0.09799286773514147,-0.9895627976097735,-0.0969700963417911,0
12.5,0.75,14,10,9,0.7468370686749574,0.1007085835561088,0.031406770042401035,0.0031629313250426394,0
13.5,0.6956521739130435,14,9,8,0.7628647689143988,0.0916512022510114,-0.7333520275847079,-0.06721259500135535,0
14.5,0.6363636363636364,14,8,7,0.7756633933079081,0.09698331206514046,-1.436327075019966,-0.13929975694427177,0
15.5,0.7272727272727273,14,8,8,0.7902743549625768,0.0998287418646711,-0.6310970819932319,-0.06300162768984952,0
16.5,0.72,16,9,9,0.7755445284053677,0.09613443740799917,-0.5777797208052935,-0.05554452840536772,0
17.5,0.75,15,9,9,0.7967867641676162,0.10216606992821008,-0.4579481642045372,-0.04678676416761618,0
18.5,0.72,16,9,9,0.7867049256713882,0.10306288529992907,-0.6472254825514195,-0.0667049256713882,0
19.5,0.75,15,9,9,0.812987757769892,0.0977670981464779,-0.6442633458908806,-0.06298775776989196,0
20.5,0.7272727272727273,14,8,8,0.8102270357967962,0.10006961467106142,-0.828966003284292,-0.08295430852406893,0
21.5,0.7368421052631579,12,7,7,0.7833425606900839,0.10131193601586641,-0.45898299110228863,-0.046500455426926046,0
22.5,0.5882352941176471,11,6,5,0.7473025836994103,0.10451754688479298,-1.5219194702024437,-0.1590672895817632,0
23.5,0.625,10,6,5,0.7119768077381855,0.10481413230452409,-0.8298194701978306,-0.0869768077381855,0
24.5,0.5333333333333333,10,5,4,0.6859949544779265,0.1029085680592053,-1.4834685199075353,-0.15266162114459314,0
25.5,0.5,11,5,4,0.6905981372514655,0.10126365482749924,-1.882196900518215,-0.19059813725146546,0
26.5,0.7058823529411765,11,6,6,0.7489389921911594,0.09306302923580512,-0.46266105459435547,-0.04305663924998293,0
27.5,0.631578947368421,13,6,6,0.7660028525739826,0.09486208155035385,-1.4170457047604197,-0.13442390520556158,0
28.5,0.6666666666666666,14,7,7,0.7939501297206406,0.09313661235320193,-1.366631873739158,-0.12728346305397398,0
29.5,0.7272727272727273,14,8,8,0.8017663503828398,0.09748432851487189,-0.7641599859689041,-0.07449362311011254,0
30.5,0.8181818181818182,13,9,9,0.8014819792089277,0.09383736373297422,0.17796577299861027,0.016699838972890513,0
31.5,0.7619047619047619,13,8,8,0.7969991702401785,0.09701554118005894,-0.36174006667944186,-0.03509440833541666,0
