t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.7777777777777778,7,11,7,0.6373412974962698,0.21291424840061965,0.659591743325992,0.140436480281508,0
4.5,0.8,8,12,8,0.6446860808315223,0.22674642840517056,0.68496743371388,0.1553139191684777,0
5.5,0.782608695652174,11,12,9,0.6652564295507966,0.23600719209766377,0.49724021144582337,0.11735226610137739,0
6.5,0.8,13,12,10,0.6490026076202458,0.24061483442630166,0.6275481424068371,0.1509973923797543,0
7.5,0.8461538461538461,15,11,11,0.6648805225247176,0.24705034416349625,0.7337505407770776,0.1812733236291285,0
8.5,0.7857142857142857,17,11,11,0.6596541918727239,0.2463672572588601,0.511675517453642,0.1260600938415618,0
9.5,0.7586206896551724,18,11,11,0.6318295935859706,0.23869241217184467,0.5311903085462121,0.1267910960692018,0
10.5,0.7857142857142857,17,11,11,0.6213541020592058,0.22943214718316332,0.716378178354691,0.16436018365507987,0
11.5,0.7407407407407407,17,10,10,0.6453377123822169,0.2203757073277869,0.43291082086748,0.09540302835852377,0
12.5,0.7407407407407407,16,11,10,0.6048927491737459,0.20590671552073644,0.6597550314152518,0.13584799156699479,0
13.5,0.8,14,11,10,0.6323447456515905,0.2103712623955982,0.7969494142842467,0.16765525434840955,0
14.5,0.782608695652174,13,10,9,0.6537098433540006,0.21776597322231564,0.5919145695300223,0.12889885229817333,0
15.5,0.782608695652174,12,11,9,0.6094874103609605,0.21324429000908834,0.8118448812103484,0.1731212852912134,0
16.5,0.8333333333333334,12,12,10,0.6103011795135284,0.21857600720999215,1.020387171797551,0.223032153819805,0
17.5,0.8181818181818182,12,10,9,0.627826237120019,0.21719273778457965,0.8764362151491524,0.19035558106179928,0
18.5,0.782608695652174,13,10,9,0.6284288343172459,0.22056258810374588,0.699029979020769,0.154179861334928,0
19.5,0.8,14,11,10,0.633453126056352,0.2234442730542537,0.7453620165203761,0.1665468739436481,0
20.5,0.8,14,11,10,0.6374022583070948,0.21714418691167878,0.7488008037674995,0.1625977416929052,0
21.5,0.8333333333333334,13,11,10,0.6590768629369216,0.23074725221700212,0.7551832956716442,0.1742564703964118,0
22.5,0.8461538461538461,13,13,11,0.6367343478913897,0.22973219419451504,0.9115809780023265,0.20941949826245643,0
23.5,0.8,11,14,10,0.6056057366418401,0.23068811820826834,0.8426713298803632,0.1943942633581599,0
24.5,0.782608695652174,9,14,9,0.5933412332997748,0.22859110445258807,0.8279738741612097,0.1892674623523991,0
25.5,0.7619047619047619,8,13,8,0.6297934075765736,0.23850114329229852,0.5539233586242278,0.1321113543281882,0
26.5,0.7,8,12,7,0.6233413070238932,0.23398841350727548,0.3276174739896818,0.07665869297610672,0
27.5,0.5555555555555556,7,11,5,0.6303878983780512,0.23302023103675368,-0.3211409691319571,-0.07483234282249562,0
28.5,0.4444444444444444,9,9,4,0.6323772166294093,0.22908935213443177,-0.8203470411609709,-0.18793277218496485,0
29.5,0.6,11,9,6,0.6489185756113586,0.21845492398298874,-0.22392983742114195,-0.048918575611358595,0
30.5,0.7,11,9,7,0.6694202319575848,0.22521556521537275,0.1357799937725078,0.030579768042415134,0
31.5,0.7368421052631579,10,9,7,0.6567246984826692,0.2149338736392383,0.37275374711276965,0.08011740678048862,0
32.5,0.7058823529411765,8,9,6,0.6755672397040299,0.2192722571447714,0.1382533004033042,0.03031511323714664,0
33.5,0.8235294117647058,8,9,7,0.7121388767916847,0.23750311861982254,0.46900662029338164,0.1113905349730211,0
34.5,0.8,7,8,6,0.6981483172568447,0.22823765662399545,0.44625275359774846,0.10185168274315537,0
35.5,0.6666666666666666,7,8,5,0.661293141681459,0.22400443564419684,0.023988475807428994,0.005373524985207601,0
36.5,0.75,8,8,6,0.6742831907516064,0.22554103826878497,0.3357118945163289,0.07571680924839364,0
37.5,0.8888888888888888,10,8,8,0.6841834643776379,0.22193116482280095,0.922382508444437,0.20470542451125096,0
38.5,0.8235294117647058,9,8,7,0.6471692588127087,0.22029386705593176,0.8005676930952417,0.17636015295199714,0
39.5,0.8888888888888888,9,9,8,0.673425680016055,0.23155713963652677,0.930496935706861,0.21546320887283388,0
40.5,0.8888888888888888,9,9,8,0.688962193873042,0.23795903964576606,0.840172726001351,0.1999266950158468,0
41.5,0.8888888888888888,9,9,8,0.7041282410730264,0.2448681753982447,0.7545310758140555,0.18476064781586243,0
42.5,0.8888888888888888,9,9,8,0.6881782147886812,0.24307244343070325,0.8257236865989195,0.2007106741002076,0
43.5,0.9473684210526315,10,9,9,0.6947107812900969,0.24495354907529898,1.031451231126549,0.25265763976253464,0
44.5,0.8421052631578947,10,9,8,0.6716617019077451,0.23221493518145664,0.7339905209669746,0.1704435612501496,0
45.5,0.8888888888888888,9,9,8,0.7079299798465097,0.24092038151472187,0.751114986223452,0.1809589090423791,0
46.5,0.75,7,9,6,0.713160326520595,0.24446901604998575,0.15069260749130065,0.03683967347940498,0
47.5,0.75,7,9,6,0.7091732846895406,0.24106874546316936,0.16935714844335548,0.04082671531045945,0
48.5,0.8235294117647058,7,10,7,0.6797550271061007,0.24082761837694708,0.597001231119461,0.14377438465860515,0
