t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.7368421052631579,11,8,7,0.7030894703421793,0.08496795628141743,0.39723957593128917,0.033752634920978575,0
4.5,0.7272727272727273,12,10,8,0.6797233942120905,0.08294710858256575,0.5732488313719348,0.0475493330606368,0
5.5,0.72,13,12,9,0.656584648037011,0.08875407761538107,0.7145063490806771,0.06341535196298898,0
6.5,0.7407407407407407,13,14,10,0.6407734055092542,0.09451333949180482,1.0577060949174755,0.09996733523148649,0
7.5,0.7586206896551724,13,16,11,0.6081583539429204,0.09427244570369293,1.596037257643332,0.15046233571225198,0
8.5,0.7586206896551724,13,16,11,0.6062418532457836,0.09583495658911453,1.5900130999453783,0.15237883640938876,0
9.5,0.7586206896551724,13,16,11,0.6050078277452285,0.09671951550204819,1.5882302667933736,0.15361286190994383,0
10.5,0.7586206896551724,13,16,11,0.6051618842961517,0.10025400352970053,1.5307000215064537,0.15345880535902068,0
11.5,0.7586206896551724,13,16,11,0.6039669414440124,0.09980994338644635,1.549482375842737,0.15465374821115996,0
12.5,0.8148148148148148,12,15,11,0.6307180459823251,0.10105126081566977,1.8218156542183617,0.1840967688324897,0
13.5,0.7692307692307693,13,13,10,0.6623213570539779,0.09448324834919546,1.1315171106487656,0.1069094121767914,0
14.5,0.8,13,12,10,0.6702546631993064,0.08831266214962619,1.4691589364712958,0.12974533680069367,0
15.5,0.88,13,12,11,0.67262063902102,0.08655149937767988,2.396022743338627,0.20737936097898002,1
16.5,0.88,13,12,11,0.6736361746942727,0.08844284039807938,2.333301648577635,0.20636382530572728,1
17.5,0.8461538461538461,13,13,11,0.6673039886471943,0.09793395586654974,1.8262292779264693,0.17884985750665183,1
18.5,0.8571428571428571,13,15,12,0.6301879244791144,0.09515568093192409,2.3850907317463252,0.22695493266374267,1
19.5,0.8571428571428571,13,15,12,0.6274585707529184,0.09631997664751402,2.384596574711345,0.22968428638993865,1
20.5,0.8333333333333334,11,13,10,0.6651241974358032,0.09409028207349565,1.787741860165101,0.16820913589753017,1
21.5,0.8181818181818182,11,11,9,0.6716778839779445,0.09574884167559324,1.530085707984269,0.14650393420387375,1
22.5,0.8421052631578947,10,9,8,0.6988278228479466,0.09365267034028148,1.5298809931351438,0.14327744030994805,0
23.5,0.9333333333333333,8,7,7,0.7365163720094834,0.10174751449986967,1.934366281980304,0.19681696132384996,0
24.5,0.9333333333333333,8,7,7,0.7620556010123348,0.0987796319054637,1.7339377462442722,0.17127773232099852,0
25.5,0.8333333333333334,6,6,5,0.7901360452756738,0.10286057394321514,0.4199596249726051,0.043197288057659544,0
26.5,0.8571428571428571,6,8,6,0.792193373362104,0.09372097060898345,0.6930090817318898,0.06494948378075305,0
27.5,0.8,6,9,6,0.7967305436737326,0.09406377841088231,0.03475786728432291,0.003269456326267406,0
28.5,0.75,6,10,6,0.7847958708044622,0.09759321282323698,-0.35653986376578556,-0.034795870804462226,0
29.5,0.75,6,10,6,0.7763662947374786,0.09775704662849559,-0.2697124723671125,-0.026366294737478646,0
30.5,0.8235294117647058,7,10,7,0.7798797080045633,0.09310726311959351,0.4688109423222525,0.043649703760142544,0
31.5,0.8235294117647058,7,10,7,0.7887257773944846,0.09404690236269485,0.37006678046662245,0.03480363437022127,0
32.5,0.8571428571428571,6,8,6,0.7166954620456941,0.10335492772259793,1.358884362767108,0.14044739509716297,0
