t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.8235294117647058,10,7,7,0.6289331438942893,0.15051925808886835,1.292833025761558,0.1945962678704165,0
4.5,0.8421052631578947,11,8,8,0.6578395392189509,0.14249724716063758,1.2931177802418912,0.1842657239389438,0
5.5,0.8695652173913043,13,10,10,0.6261137742460499,0.12722151451344743,1.9136027744703623,0.24345144314525446,1
6.5,0.88,13,12,11,0.6147272780639889,0.11982232713048159,2.2138839086904065,0.26527272193601115,1
7.5,0.8461538461538461,13,13,11,0.6386589289720465,0.1093754965836366,1.8970877725170712,0.2074949171817997,1
8.5,0.88,12,13,11,0.6339421266343026,0.10637127627018615,2.313198468548062,0.2460578733656974,1
9.5,0.8,12,13,10,0.6338909751321651,0.11274700208957085,1.4732899481963266,0.16610902486783496,1
10.5,0.75,11,13,9,0.6462064242554382,0.10467469144581086,0.9915823425024837,0.10379357574456183,0
11.5,0.7272727272727273,10,12,8,0.6872933260163506,0.10487189016007996,0.3812213281876657,0.03997940125637667,0
12.5,0.7619047619047619,9,12,8,0.6459898441902244,0.11694163414582656,0.9912202660858253,0.11591491771453744,0
13.5,0.6,9,11,6,0.6639354718922662,0.11228103650324349,-0.5694235988854566,-0.06393547189226623,0
14.5,0.6,10,10,6,0.6381078901748407,0.12216588948973064,-0.31193560112411006,-0.03810789017484073,0
15.5,0.5,9,7,4,0.5896295178935271,0.14045171027268058,-0.6381518439292445,-0.08962951789352713,0
16.5,0.5882352941176471,10,7,5,0.5602403153520027,0.15314994915557228,0.1827945678075715,0.027994978765644385,0
17.5,0.5882352941176471,10,7,5,0.6246469688636097,0.12436708513649418,-0.2927758152890729,-0.03641167474596263,0
18.5,0.625,10,6,5,0.639428963193669,0.14727459046665975,-0.09797320194847524,-0.014428963193669042,0
19.5,0.5333333333333333,8,7,4,0.7021585272226913,0.15077292089531358,-1.1197315332676927,-0.16882519388935802,0
20.5,0.625,8,8,5,0.7538676617500147,0.1416222561042781,-0.909939336477792,-0.12886766175001474,0
21.5,0.625,7,9,5,0.7708347159462485,0.12460564962286162,-1.1703700144226203,-0.14583471594624853,0
22.5,0.625,8,8,5,0.7374280809146134,0.13014671100141315,-0.8638564897225307,-0.11242808091461343,0
23.5,0.6666666666666666,7,8,5,0.7555544014465068,0.1476889798199434,-0.6018575989096043,-0.08888773477984013,0
24.5,0.8,8,7,6,0.7338737909235588,0.15835020350766119,0.41759472114124574,0.06612620907644129,0
25.5,0.5714285714285714,7,7,4,0.7010097209034516,0.15410678573733158,-0.8408529764273049,-0.1295811494748802,0
26.5,0.46153846153846156,7,6,3,0.63446829183888,0.16792109213232634,-1.0298279275372093,-0.17292983030041842,0
27.5,0.3333333333333333,6,6,2,0.6104999438470027,0.15492944612457596,-1.7889860026402258,-0.27716661051366936,0
28.5,0.2,5,5,1,0.635199498540675,0.1523813917319603,-2.855988474670144,-0.435199498540675,0
29.5,0.2222222222222222,4,5,1,0.5902082267405797,0.1693640558758703,-2.172751488592482,-0.3679860045183575,0
30.5,0.5454545454545454,5,6,3,0.6430062574680221,0.16050257402033172,-0.6077890813210216,-0.09755171201347668,0
31.5,0.6666666666666666,5,7,4,0.6747883631160722,0.14120772092111364,-0.05751595165212495,-0.008121696449405524,0
32.5,0.8571428571428571,6,8,6,0.6705325727162414,0.1404249242336383,1.328897170107312,0.18661028442661565,0
33.5,0.9333333333333333,7,8,7,0.7193216900230832,0.13807329421501252,1.5499857849193037,0.21401164331025013,0
34.5,0.875,8,8,7,0.7029184764324083,0.13915442141013507,1.2366227520749002,0.17208152356759165,0
35.5,0.8,7,8,6,0.7068186656566687,0.12857735164221892,0.7247103253660019,0.09318133434333131,0
36.5,0.875,8,8,7,0.7210701100155433,0.13028510911256921,1.1814849067014852,0.15392988998445667,0
37.5,0.8,7,8,6,0.7033810177524574,0.1318525199927688,0.7327807026581024,0.09661898224754262,0
38.5,0.8,7,8,6,0.7208918303746478,0.14418459030603561,0.5486589756744676,0.07910816962535228,0
39.5,0.9333333333333333,7,8,7,0.7694956842692912,0.1401917416502523,1.168668333351484,0.1638376490640422,0
40.5,0.7692307692307693,7,6,5,0.6907976969109322,0.15763054829136394,0.4975753314951464,0.0784330723198371,0
41.5,0.7142857142857143,8,6,5,0.6728449139096199,0.14500453380739461,0.2857896873151502,0.04144080037609443,0
42.5,0.6153846153846154,7,6,4,0.688317930598813,0.14443229029248766,-0.5049654413601099,-0.07293331521419755,0
43.5,0.5714285714285714,8,6,4,0.6460467911173794,0.15280323080182182,-0.48832880886912733,-0.074618219688808,0
44.5,0.6666666666666666,9,6,5,0.7032357307724955,0.16338183345858381,-0.22382576649868996,-0.03656906410582883,0
45.5,0.6666666666666666,7,8,5,0.7630294740948766,0.14807148675397247,-0.6507857085835926,-0.09636280742821002,0
46.5,0.6666666666666666,7,8,5,0.7213050612614079,0.15392440396741489,-0.3549690184690142,-0.05463839459474129,0
47.5,0.75,7,9,6,0.742946254459335,0.1352554920169159,0.05215126894649699,0.007053745540664957,0
48.5,0.8,6,9,6,0.709180547806167,0.1449727090858836,0.6264589574581962,0.09081945219383303,0
49.5,0.7142857142857143,5,9,5,0.7404015851022043,0.12853981623757058,-0.20317339467968437,-0.026115870816490028,0
50.5,0.8,7,8,6,0.7184161412890514,0.13935949606253373,0.5854201616396498,0.08158385871094864,0
51.5,0.7142857142857143,7,7,5,0.7476114816641906,0.13468241659747698,-0.24743963035706734,-0.033325767378476256,0
52.5,0.7692307692307693,7,6,5,0.7107829773168008,0.13671116454278928,0.4275275695985665,0.05844779191396843,0
53.5,0.7142857142857143,8,6,5,0.6930384899414311,0.1393981375725047,0.1524211493373211,0.021247224344283167,0
54.5,0.7692307692307693,8,5,5,0.604145862307627,0.15667068482755087,1.053706423156655,0.16508490692314226,0
55.5,0.8333333333333334,7,5,5,0.6505476680182563,0.1592221623184702,1.1479913515398446,0.18278566531507712,0
56.5,0.6666666666666666,6,6,4,0.6610219594131358,0.14984181556194237,0.0376711082441296,0.005644707253530834,0
57.5,0.5454545454545454,4,7,3,0.6996158188732493,0.1428693896628282,-1.0790364106861836,-0.1541612734187039,0
58.5,0.4444444444444444,2,7,2,0.7530308435544504,0.1428364645170319,-2.1604175107065178,-0.30858639911000596,0
59.5,0.4,2,8,2,0.7560492022597286,0.13360127467043162,-2.6650135123188963,-0.3560492022597286,0
60.5,0.36363636363636365,2,9,2,0.7710050687358737,0.12044686301979272,-3.3821445813210445,-0.40736870509951006,0
61.5,0.5,3,9,3,0.7619184328571326,0.12628754261707878,-2.0739847132136013,-0.26191843285713257,0
62.5,0.5714285714285714,4,10,4,0.7254603014804253,0.12181841405952143,-1.2644371644552257,-0.1540317300518539,0
63.5,0.6666666666666666,6,9,5,0.7331154779001529,0.1295568389741232,-0.5128931190329385,-0.06644881123348623,0
64.5,0.6153846153846154,6,7,4,0.6686879468742472,0.14106681964911355,-0.3778587453960984,-0.05330333148963173,0
65.5,0.6666666666666666,6,6,4,0.649410720978368,0.14822394660363783,0.11641806930456587,0.01725594568829858,0
