t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.8571428571428571,7,7,6,0.5828245981572606,0.14904540321986387,1.8405013040283889,0.2743182589855965,0
4.5,0.8888888888888888,9,9,8,0.589431441199428,0.1353085584309571,2.2131449123542524,0.2994574476894608,0
5.5,0.8,10,10,8,0.6191280691582985,0.14169273493671605,1.2765081492885573,0.1808719308417015,0
6.5,0.8333333333333334,12,12,10,0.6197187361745357,0.1355384628154473,1.576044118558884,0.21361459715879771,0
7.5,0.7857142857142857,14,14,11,0.6256331183890667,0.13076267061523725,1.2242115167275074,0.16008116732521904,0
8.5,0.8275862068965517,14,15,12,0.6234415010956263,0.12056381626340573,1.6932501983423747,0.20414470580092536,0
9.5,0.7857142857142857,13,15,11,0.6214498886741583,0.12100255097645751,1.3575283803073457,0.1642643970401274,0
10.5,0.8571428571428571,13,15,12,0.6249695393532557,0.1254939104527732,1.8500763658725463,0.23217331778960137,0
11.5,0.7692307692307693,12,14,10,0.6112885980275589,0.13823509745575718,1.1425620129053011,0.1579421712032104,0
12.5,0.8181818181818182,10,12,9,0.6133045626201171,0.13472038555562113,1.520759124290917,0.2048772555617011,0
13.5,0.7058823529411765,7,10,6,0.5727266726393662,0.13884593745960758,0.9590174746059631,0.13315568030181035,0
14.5,0.6666666666666666,7,8,5,0.6041780053881447,0.13812345027923503,0.45241167341383914,0.06248866127852193,0
15.5,0.5333333333333333,7,8,4,0.620631784632636,0.1397096067326295,-0.6248564672175398,-0.08729845129930269,0
16.5,0.5714285714285714,8,6,4,0.5724893984326647,0.14471411140964932,-0.007330501453934459,-0.0010608270040932677,0
17.5,0.3333333333333333,8,4,2,0.5257735960118313,0.16244565685050974,-1.1846439382223108,-0.19244026267849795,0
18.5,0.42857142857142855,9,5,3,0.5507177923211979,0.14048715233678813,-0.8694486415166944,-0.12214636374976934,0
19.5,0.5714285714285714,9,5,4,0.595150137873822,0.12635193945152562,-0.18774200497611881,-0.023721566445250586,0
20.5,0.5333333333333333,10,5,4,0.6049719380808389,0.15998960361798728,-0.44777037462108843,-0.07163860474750561,0
21.5,0.5,9,7,4,0.6821233343453932,0.15259259401340422,-1.1935266945484582,-0.18212333434539318,0
22.5,0.5882352941176471,9,8,5,0.7803965995734573,0.14350384657314402,-1.3390672796904122,-0.19216130545581023,0
23.5,0.7058823529411765,8,9,6,0.7883954390328567,0.13980234574109013,-0.5902124578402426,-0.08251308609168018,0
24.5,0.625,7,9,5,0.7823546646743276,0.1384511017154203,-1.1365360240885816,-0.15735466467432757,0
25.5,0.625,7,9,5,0.7806207138511418,0.13114595965056322,-1.1866222510078945,-0.15562071385114185,0
26.5,0.7142857142857143,5,9,5,0.7525252139759105,0.13634348254390632,-0.2804644488810243,-0.038239499690196244,0
27.5,0.7142857142857143,5,9,5,0.7778774606568557,0.13655160447281575,-0.46569754062319374,-0.0635917463711414,0
28.5,0.5,5,7,3,0.6835416097232659,0.15361341849469526,-1.1948279748074495,-0.18354160972326594,0
29.5,0.5,5,7,3,0.6855951060893011,0.14239815781043177,-1.3033532802887482,-0.18559510608930108,0
30.5,0.36363636363636365,6,5,2,0.610998573760261,0.13857045630246453,-1.7851006392298205,-0.24736221012389736,0
31.5,0.3333333333333333,8,4,2,0.48571311139840556,0.1417575591220771,-1.0749322929146066,-0.15237977806507225,0
32.5,0.42857142857142855,9,5,3,0.5149961079082596,0.11813693410586051,-0.7315635875516061,-0.08642467933683101,0
33.5,0.5882352941176471,10,7,5,0.6319256760009856,0.12517516507444468,-0.34903394660877657,-0.043690381883338514,0
34.5,0.625,9,7,5,0.6028991948625848,0.15211786372823008,0.14528737516916443,0.02210080513741519,0
35.5,0.7777777777777778,9,9,7,0.6956865387573794,0.1399068529923404,0.5867563830121509,0.08209123902039839,0
36.5,0.9473684210526315,9,10,9,0.7503553560101077,0.14029317070522668,1.4042954767660976,0.1970130650425238,0
37.5,0.9473684210526315,9,10,9,0.7600124686840058,0.1349512645318886,1.3883230588354658,0.18735595236862568,0
38.5,0.8888888888888888,9,9,8,0.7851192859745659,0.13681658689730303,0.7584577664710656,0.10376960291432291,0
39.5,0.9473684210526315,9,10,9,0.7767926223770247,0.1349013049489063,1.264448840878242,0.1705757986756068,0
40.5,0.875,7,9,7,0.7484179037688057,0.13578652840892513,0.9322139516667559,0.12658209623119432,0
41.5,0.7692307692307693,5,8,5,0.7373700181483462,0.13759041061297433,0.23156229377091972,0.03186075108242303,0
42.5,0.6,3,7,3,0.7041361095303046,0.13885130866778933,-0.7499829171899052,-0.10413610953030461,0
43.5,0.7272727272727273,4,7,4,0.7255702000270112,0.13147289313790333,0.012949644638383889,0.0017025272457160678,0
44.5,0.6,3,7,3,0.7097134972612527,0.13591002721936118,-0.8072509402427913,-0.10971349726125268,0
45.5,0.7692307692307693,5,8,5,0.739816693798118,0.13190626152472232,0.22299226050871288,0.029414075432651288,0
46.5,0.8,7,8,6,0.7721897599820201,0.13614092238518397,0.20427539002046963,0.027810240017979937,0
47.5,0.8235294117647058,9,8,7,0.7745412680456798,0.14082118740007815,0.3478748093484607,0.048988143719026045,0
48.5,0.7058823529411765,10,7,6,0.7364054976241509,0.1442374900422714,-0.2116172756058705,-0.030523144682974346,0
49.5,0.8235294117647058,10,7,7,0.7247933078960942,0.14143389686189844,0.6981077808032216,0.09873610386861165,0
50.5,0.8235294117647058,10,7,7,0.7017740367819315,0.14575525253202015,0.8353412509509843,0.12175537498277433,0
51.5,0.75,10,6,6,0.6974613553714947,0.14321946887692827,0.3668401024001351,0.05253864462850533,0
52.5,0.875,9,7,7,0.7587618690820703,0.1260799293681555,0.9219400066327161,0.11623813091792967,0
53.5,0.8235294117647058,9,8,7,0.734300984593322,0.13797495267755697,0.6467001831840288,0.0892284271713838,0
54.5,0.8235294117647058,9,8,7,0.7380280294353049,0.13342947984721248,0.6407982885589223,0.08550138232940097,0
55.5,0.8235294117647058,8,9,7,0.7672272212849444,0.13321344449884534,0.4226464580326162,0.05630219047976148,0
56.5,0.8421052631578947,9,10,8,0.7613580874764548,0.13844366069514438,0.5832493541126935,0.08074717568143985,0
57.5,0.7777777777777778,8,10,7,0.7620747315714304,0.1377341074728733,0.11400985924593986,0.015703046206347437,0
58.5,0.7777777777777778,7,11,7,0.7370129830950373,0.13620280826860207,0.29929481778635075,0.040764794682740524,0
59.5,0.625,6,10,5,0.774384580666264,0.13950867599814679,-1.0707906128235956,-0.14938458066626403,0
60.5,0.7142857142857143,5,9,5,0.7350320912814621,0.14586584220650547,-0.1422291653886773,-0.020746376995747773,0
61.5,0.6666666666666666,4,8,4,0.7058484804239448,0.14227641739124133,-0.27539218709403773,-0.03918181375727814,0
62.5,0.5454545454545454,3,8,3,0.6750757493366626,0.1361352355601774,-0.9521502890030205,-0.12962120388211718,0
63.5,0.5454545454545454,4,7,3,0.688224877624955,0.139079320311575,-1.0265388977352328,-0.14277033217040958,0
64.5,0.7692307692307693,6,7,5,0.6486155171969412,0.1467678774844364,0.821809609167499,0.12061525203382806,0
65.5,0.7692307692307693,6,7,5,0.7004270133461309,0.15098247322449754,0.45570690700193595,0.06880375588463838,0
66.5,0.875,8,8,7,0.7460887206017237,0.14745592614161318,0.8742360023867264,0.1289112793982763,0
67.5,0.875,8,8,7,0.7416878515533314,0.1493711142280808,0.8924894825589162,0.1333121484466686,0
68.5,0.9333333333333333,7,8,7,0.7684491485208977,0.13922150731767782,1.1843298351611744,0.1648841848124356,0
69.5,0.875,8,8,7,0.7294689253470987,0.1436161031965617,1.0133339605637302,0.14553107465290127,0
70.5,0.7142857142857143,7,7,5,0.7260984575881635,0.14277849418020067,-0.08273475196860064,-0.011812743302449191,0
71.5,0.6666666666666666,7,8,5,0.7192799055863297,0.12627131598573946,-0.4166681760535781,-0.052613238919663075,0
72.5,0.6666666666666666,8,7,5,0.7007011702607678,0.14259213257208253,-0.23868430172258093,-0.034034503594101206,0
73.5,0.6666666666666666,7,8,5,0.7430709296723229,0.14431899722969474,-0.5294123744779978,-0.07640426300565628,0
74.5,0.6153846153846154,5,8,4,0.7425899905993559,0.14552321257321763,-0.8741242923752746,-0.1272053752147405,0
75.5,0.6153846153846154,5,8,4,0.7088609105548734,0.13515638133913863,-0.6916158470957015,-0.09347629517025802,0
76.5,0.6153846153846154,5,8,4,0.714630436324941,0.12848039905673375,-0.7724588471779352,-0.09924582094032564,0
77.5,0.46153846153846156,5,8,3,0.7088718565576151,0.13821864173595302,-1.7894358670637833,-0.24733339501915352,0
78.5,0.6666666666666666,7,8,5,0.7171187312687313,0.1434737000199045,-0.3516467798283956,-0.05045206460206464,0
79.5,0.8235294117647058,8,9,7,0.7722366807397297,0.13659402944476215,0.37551224774226755,0.05129273102497611,0
80.5,0.8421052631578947,10,9,8,0.7553686979825188,0.13840081935886522,0.6267055757124749,0.08673656517537587,0
81.5,0.8888888888888888,9,9,8,0.7534579905314022,0.1340564679422987,1.0102526229154387,0.13543089835748667,0
82.5,0.875,8,8,7,0.7488129242017014,0.1311285514347733,0.9623157917752737,0.12618707579829858,0
83.5,0.8235294117647058,9,8,7,0.7265759937860558,0.13081924800583017,0.7411250214060947,0.09695341797865009,0
84.5,0.6666666666666666,8,7,5,0.728699993453399,0.1330420173411596,-0.4662686873400326,-0.062033326786732346,0
85.5,0.7058823529411765,9,8,6,0.7677031613896939,0.13772106122103778,-0.44888420042956956,-0.06182080844851734,0
86.5,0.6666666666666666,8,7,5,0.7254931479425288,0.14005890183856365,-0.4200124412203909,-0.05882648127586221,0
87.5,0.6666666666666666,8,7,5,0.7264267188178178,0.1470768693782069,-0.40631849456544217,-0.05976005215115121,0
88.5,0.6666666666666666,7,8,5,0.7200267818868438,0.13502956736314,-0.39517356281438576,-0.05336011522017714,0
89.5,0.7692307692307693,7,6,5,0.6491457526391737,0.14574848039637206,0.8239195102756259,0.12008501659159554,0
90.5,0.6666666666666666,5,4,3,0.5501034348004936,0.1641106764281467,0.7102720822505927,0.11656323186617301,0
91.5,0.6666666666666666,5,4,3,0.5503840481414011,0.13898027362484225,0.8366843401039357,0.11628261852526556,0
92.5,0.8,5,5,4,0.5795595701598023,0.1428769935478285,1.5428686198271986,0.22044042984019774,0
93.5,0.9090909090909091,6,5,5,0.5507790722091805,0.1606666157351726,2.2301573680517133,0.3583118368817285,0
94.5,0.8571428571428571,7,7,6,0.6663510158486164,0.1467766623837549,1.2998785923841618,0.19079184129424065,0
95.5,1.0,8,8,8,0.7608450621703717,0.14694992564436743,1.6274587195668653,0.23915493782962827,0
96.5,1.0,9,9,9,0.7748006380728348,0.1506147158827114,1.4952015850996612,0.22519936192716516,0
97.5,1.0,9,9,9,0.7677460336062436,0.14481839561751356,1.603760112128109,0.2322539663937564,0
98.5,0.8888888888888888,8,10,8,0.7564457608263472,0.13699312413271636,0.9667866829158027,0.13244312806254166,0
99.5,1.0,9,9,9,0.7518194940093783,0.14937633295479064,1.6614446283517654,0.2481805059906217,0
100.5,0.8888888888888888,9,9,8,0.7776414172298142,0.1386737861813425,0.8022242322972082,0.11124747165907467,0
101.5,0.9411764705882353,9,8,8,0.778577257615106,0.13587396485224282,1.1966914570421865,0.1625992129731293,0
102.5,0.875,8,8,7,0.7614245892824067,0.13875279396292434,0.8185450359143136,0.11357541071759325,0
103.5,0.8,8,7,6,0.7173536426507788,0.14749389974293262,0.5603374613680003,0.08264635734922121,0
104.5,0.8,8,7,6,0.7255488122644469,0.14672827680849973,0.5074085878669592,0.07445118773555315,0
105.5,0.7142857142857143,8,6,5,0.6658859458996456,0.1439299141979724,0.3362731691724344,0.04839976838606874,0
106.5,0.6153846153846154,7,6,4,0.6595981350263085,0.13071242648966547,-0.3382503165847719,-0.044213519641693066,0
107.5,0.5714285714285714,9,5,4,0.6251538246067657,0.12026047731638356,-0.44674072793552033,-0.05372525317819432,0
108.5,0.5333333333333333,9,6,4,0.6106207757326951,0.13304896199137634,-0.5808947416242995,-0.0772874423993618,0
109.5,0.5714285714285714,8,6,4,0.6716122995339713,0.13999998480195108,-0.7155981355792526,-0.10018372810539988,0
110.5,0.5,6,6,3,0.6811369939314211,0.14295372920277907,-1.2671022640793044,-0.18113699393142113,0
111.5,0.5714285714285714,7,7,4,0.7281118051539104,0.1422784596104503,-1.1012435343644293,-0.156683233725339,0
112.5,0.6153846153846154,5,8,4,0.7737104077638908,0.1356534829532451,-1.1671340015194787,-0.15832579237927535,0
113.5,0.6153846153846154,4,9,4,0.72469598807401,0.14092588072705858,-0.7756657054434587,-0.10931137268939461,0
114.5,0.5454545454545454,4,7,3,0.7168477802211548,0.14653868410747847,-1.1696108492478436,-0.1713932347666094,0
115.5,0.6153846153846154,5,8,4,0.7188171033902458,0.13909501719737194,-0.7436103038749592,-0.10343248800563043,0
116.5,0.5,4,8,3,0.7228636913138462,0.13291320524782063,-1.6767610930630272,-0.2228636913138462,0
117.5,0.4,3,7,2,0.6779454544337671,0.13720005513703676,-2.0258406904877146,-0.27794545443376706,0
118.5,0.36363636363636365,3,8,2,0.6665665528400048,0.13666019077449312,-2.2166673958732788,-0.3029301892036411,0
119.5,0.6153846153846154,4,9,4,0.7426335458483426,0.12645019331285862,-1.006316614707677,-0.1272489304637272,0
120.5,0.7142857142857143,5,9,5,0.7461555503656393,0.13436099084914924,-0.23719560177779675,-0.031869836079924996,0
121.5,0.875,7,9,7,0.7286557190289557,0.13733809782674825,1.0655767284301358,0.14634428097104435,0
122.5,0.8888888888888888,9,9,8,0.7868547216939296,0.13892868020304233,0.7344355898712761,0.10203416719495928,0
123.5,0.9473684210526315,9,10,9,0.7551673312191316,0.13398144670392115,1.4345351133447264,0.19220108983349993,0
