t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9090909090909091,10,12,10,0.5339314551863286,0.16528714574767464,2.2697436767242287,0.3751594539045805,0
4.5,0.7692307692307693,12,14,10,0.5523274188989235,0.16360190715460884,1.3257996444189704,0.21690335033184582,0
5.5,0.8,14,16,12,0.5805996325953667,0.16402967106963828,1.3375651244919438,0.2194003674046333,0
6.5,0.8125,15,17,13,0.580345996491933,0.16072605279097407,1.4444080438532623,0.23215400350806703,0
7.5,0.8,15,15,12,0.5922143793413198,0.17061539710292994,1.217859725364212,0.20778562065868023,0
8.5,0.7096774193548387,15,16,11,0.5634558478094448,0.15528135863631323,0.9416556683269475,0.14622157154539395,0
9.5,0.8,15,15,12,0.5722583077868438,0.1558729450293288,1.4610726202055444,0.2277416922131562,0
10.5,0.7142857142857143,13,15,10,0.5565374498150656,0.15637642920568195,1.0087726473352476,0.1577482644706487,0
11.5,0.6923076923076923,12,14,9,0.5555495843235598,0.17230628409178317,0.7936919347136806,0.13675810798413246,0
12.5,0.7407407407407407,13,14,10,0.5406763742696283,0.1677768681080654,1.1924430866253297,0.20006436647111236,0
13.5,0.8,13,12,10,0.5596515165012271,0.17413503169457847,1.3802419947315858,0.2403484834987729,0
14.5,0.8461538461538461,13,13,11,0.5496123955320839,0.1613900912462759,1.8374204285518987,0.2965414506217623,1
15.5,0.9285714285714286,15,13,13,0.5579992464213321,0.16289125311239533,2.274966734367258,0.37057218215009646,1
16.5,0.8571428571428571,15,13,12,0.5541936998829978,0.17253979645443399,1.7558219233199632,0.30294915725985927,1
17.5,0.8461538461538461,14,12,11,0.5502044031123052,0.18258001276990113,1.620930125656827,0.2959494430415409,1
18.5,0.8461538461538461,13,13,11,0.5699232278175104,0.16268709644383875,1.6979257997372486,0.2762306183363358,0
19.5,0.6956521739130435,10,13,8,0.5496794951223676,0.15467598595665968,0.9437320078346068,0.14597267879067588,0
20.5,0.6666666666666666,9,12,7,0.5372585202226169,0.1619914647481633,0.7988578080038442,0.12940814644404974,0
21.5,0.6,7,13,6,0.5245121044729788,0.160907961356376,0.46913710726737734,0.07548789552702118,0
22.5,0.6363636363636364,7,15,7,0.5433817209002298,0.15837508609873038,0.5870993838351694,0.0929819154634065,0
23.5,0.6363636363636364,7,15,7,0.5242898989844229,0.1632137443953486,0.6866685020578904,0.11207373737921345,0
24.5,0.6956521739130435,8,15,8,0.5460607078515907,0.1689605315602719,0.8853633726175291,0.1495914660614528,0
25.5,0.6956521739130435,8,15,8,0.5550568806390401,0.178444333010179,0.7878944144781742,0.14059529327400333,0
26.5,0.6956521739130435,9,14,8,0.5527711352486097,0.18012740366947722,0.7932221069849638,0.1428810386644338,0
27.5,0.7272727272727273,9,13,8,0.5524263587141982,0.1804931783595624,0.9687145528027422,0.17484636855852909,0
28.5,0.6,8,12,6,0.54250345327937,0.17351708692479317,0.33135956659732585,0.05749654672062998,0
29.5,0.6666666666666666,9,12,7,0.5413571592716571,0.16585570460778395,0.7555332974005438,0.12530950739500957,0
30.5,0.6363636363636364,9,13,7,0.5462975366455134,0.1564835296039357,0.5755628080864666,0.09006609971812296,0
31.5,0.7272727272727273,9,13,8,0.5596011140986812,0.15852838796701774,1.0576756335207966,0.1676716131740461,0
32.5,0.7272727272727273,9,13,8,0.5574168826649786,0.16833736411436362,1.0090204602012984,0.16985584460774872,0
33.5,0.7619047619047619,9,12,8,0.5708657892562861,0.17402179204976936,1.0977876414112526,0.1910389726484758,0
34.5,0.7058823529411765,7,10,6,0.5546335539871802,0.175889177526699,0.859909637880009,0.15124879895399634,0
35.5,0.625,6,10,5,0.5547474755137475,0.1605505034095041,0.4375727449889377,0.07025252448625252,0
36.5,0.5333333333333333,6,9,4,0.5874871531909558,0.16909193519748128,-0.3202625825671496,-0.054153819857622465,0
37.5,0.4,7,8,3,0.5859992996418188,0.18692867955327358,-0.995028157724776,-0.18599929964181883,0
38.5,0.625,7,9,5,0.6167545006301637,0.19407851052354783,0.0424853805173648,0.008245499369836318,0
39.5,0.6666666666666666,9,9,6,0.6196113452886235,0.18996603648499938,0.24770386458928328,0.047055321378043136,0
40.5,0.5555555555555556,9,9,5,0.5695791096580839,0.18485611220100986,-0.07586199847846688,-0.014023554102528313,0
41.5,0.5,7,9,4,0.5693090496213528,0.18668608421338576,-0.3712598607089064,-0.06930904962135276,0
42.5,0.42857142857142855,6,8,3,0.5668754492224846,0.18827185291090098,-0.7345974372308745,-0.13830402065105601,0
43.5,0.15384615384615385,4,9,1,0.5867735750758567,0.19306132482449842,-2.2424347373729754,-0.43292742122970285,0
44.5,0.15384615384615385,4,9,1,0.6187839044194914,0.19472364579609502,-2.387679979349798,-0.4649377505733375,0
45.5,0.3076923076923077,4,9,2,0.6190416392524483,0.19698754807806593,-1.5805533628793287,-0.31134933156014055,0
46.5,0.3076923076923077,5,8,2,0.5841879248385811,0.1891859870176564,-1.4615015705178445,-0.27649561714627335,0
47.5,0.375,7,9,3,0.608004446341487,0.16934528740576799,-1.3759133774014354,-0.23300444634148698,0
48.5,0.375,8,8,3,0.5509369749606221,0.1672214038966707,-1.05211994912647,-0.1759369749606221,0
49.5,0.35294117647058826,9,8,3,0.5726383772854328,0.17863321860222073,-1.2298787567841163,-0.2196972008148445,0
50.5,0.35294117647058826,9,8,3,0.5920995655097956,0.18544988188325004,-1.2896119782366293,-0.23915838903920733,0
51.5,0.5263157894736842,10,9,5,0.6267517651740729,0.18812576823331903,-0.533876760443711,-0.10043597570038876,0
