t_center,z_S_t__20170705_01_02_01,z_S_t__20170705_01_02_02,z_S_t__20170705_01_02_03,z_S_t__20170705_03_04_01,z_S_t__20170705_03_04_02,z_S_t__20170705_03_04_03,z_S_t__20170707_01_02_01,z_S_t__20170707_01_02_02,z_S_t__20170707_01_02_03,z_S_t__20170707_03_04_01,z_S_t__20170707_03_04_02,z_S_t__20170707_03_04_03,z_S_t__20170707_05_06_01,z_S_t__20170707_05_06_02,z_S_t__20170707_05_06_03,z_S_t__20170707_07_08_01,z_S_t__20170707_07_08_02,z_S_t__20170707_07_08_03,z_S_t__20170707_09_10_01,z_S_t__20170707_09_10_02,z_S_t__20170707_09_10_03,z_S_t__20170707_11_12_01,z_S_t__20170707_11_12_02,z_S_t__20170707_11_12_03,z_S_t__20170710_13_14_01,z_S_t__20170710_13_14_02,z_S_t__20170710_13_14_03,z_S_t__20170710_15_16_01,z_S_t__20170710_15_16_02,z_S_t__20170710_15_16_03,S_excess__20170705_01_02_01,S_excess__20170705_01_02_02,S_excess__20170705_01_02_03,S_excess__20170705_03_04_01,S_excess__20170705_03_04_02,S_excess__20170705_03_04_03,S_excess__20170707_01_02_01,S_excess__20170707_01_02_02,S_excess__20170707_01_02_03,S_excess__20170707_03_04_01,S_excess__20170707_03_04_02,S_excess__20170707_03_04_03,S_excess__20170707_05_06_01,S_excess__20170707_05_06_02,S_excess__20170707_05_06_03,S_excess__20170707_07_08_01,S_excess__20170707_07_08_02,S_excess__20170707_07_08_03,S_excess__20170707_09_10_01,S_excess__20170707_09_10_02,S_excess__20170707_09_10_03,S_excess__20170707_11_12_01,S_excess__20170707_11_12_02,S_excess__20170707_11_12_03,S_excess__20170710_13_14_01,S_excess__20170710_13_14_02,S_excess__20170710_13_14_03,S_excess__20170710_15_16_01,S_excess__20170710_15_16_02,S_excess__20170710_15_16_03,nA__20170705_01_02_01,nA__20170705_01_02_02,nA__20170705_01_02_03,nA__20170705_03_04_01,nA__20170705_03_04_02,nA__20170705_03_04_03,nA__20170707_01_02_01,nA__20170707_01_02_02,nA__20170707_01_02_03,nA__20170707_03_04_01,nA__20170707_03_04_02,nA__20170707_03_04_03,nA__20170707_05_06_01,nA__20170707_05_06_02,nA__20170707_05_06_03,nA__20170707_07_08_01,nA__20170707_07_08_02,nA__20170707_07_08_03,nA__20170707_09_10_01,nA__20170707_09_10_02,nA__20170707_09_10_03,nA__20170707_11_12_01,nA__20170707_11_12_02,nA__20170707_11_12_03,nA__20170710_13_14_01,nA__20170710_13_14_02,nA__20170710_13_14_03,nA__20170710_15_16_01,nA__20170710_15_16_02,nA__20170710_15_16_03,nB__20170705_01_02_01,nB__20170705_01_02_02,nB__20170705_01_02_03,nB__20170705_03_04_01,nB__20170705_03_04_02,nB__20170705_03_04_03,nB__20170707_01_02_01,nB__20170707_01_02_02,nB__20170707_01_02_03,nB__20170707_03_04_01,nB__20170707_03_04_02,nB__20170707_03_04_03,nB__20170707_05_06_01,nB__20170707_05_06_02,nB__20170707_05_06_03,nB__20170707_07_08_01,nB__20170707_07_08_02,nB__20170707_07_08_03,nB__20170707_09_10_01,nB__20170707_09_10_02,nB__20170707_09_10_03,nB__20170707_11_12_01,nB__20170707_11_12_02,nB__20170707_11_12_03,nB__20170710_13_14_01,nB__20170710_13_14_02,nB__20170710_13_14_03,nB__20170710_15_16_01,nB__20170710_15_16_02,nB__20170710_15_16_03,nM__20170705_01_02_01,nM__20170705_01_02_02,nM__20170705_01_02_03,nM__20170705_03_04_01,nM__20170705_03_04_02,nM__20170705_03_04_03,nM__20170707_01_02_01,nM__20170707_01_02_02,nM__20170707_01_02_03,nM__20170707_03_04_01,nM__20170707_03_04_02,nM__20170707_03_04_03,nM__20170707_05_06_01,nM__20170707_05_06_02,nM__20170707_05_06_03,nM__20170707_07_08_01,nM__20170707_07_08_02,nM__20170707_07_08_03,nM__20170707_09_10_01,nM__20170707_09_10_02,nM__20170707_09_10_03,nM__20170707_11_12_01,nM__20170707_11_12_02,nM__20170707_11_12_03,nM__20170710_13_14_01,nM__20170710_13_14_02,nM__20170710_13_14_03,nM__20170710_15_16_01,nM__20170710_15_16_02,nM__20170710_15_16_03,episode__20170705_01_02_01,episode__20170705_01_02_02,episode__20170705_01_02_03,episode__20170705_03_04_01,episode__20170705_03_04_02,episode__20170705_03_04_03,episode__20170707_01_02_01,episode__20170707_01_02_02,episode__20170707_01_02_03,episode__20170707_03_04_01,episode__20170707_03_04_02,episode__20170707_03_04_03,episode__20170707_05_06_01,episode__20170707_05_06_02,episode__20170707_05_06_03,episode__20170707_07_08_01,episode__20170707_07_08_02,episode__20170707_07_08_03,episode__20170707_09_10_01,episode__20170707_09_10_02,episode__20170707_09_10_03,episode__20170707_11_12_01,episode__20170707_11_12_02,episode__20170707_11_12_03,episode__20170710_13_14_01,episode__20170710_13_14_02,episode__20170710_13_14_03,episode__20170710_15_16_01,episode__20170710_15_16_02,episode__20170710_15_16_03
40.5,1.2471217164212711,0.0905406511398145,0.7520635789836654,-0.0631526923711984,0.7171277573869034,-0.7548582758494428,-0.941776423744526,0.8839038070919132,-0.0758619984784668,0.6305789612294976,0.2966834773335915,1.1882910014947756,0.7675014800887429,-0.6615733899140427,-0.3916642732979909,0.3808506857627167,-0.7799306701684429,1.2148371668567717,-0.0459199377046414,-0.5582781267559224,0.4166934834430051,0.535983738539424,0.5464902278967797,0.5220764216302335,-0.7311093571652352,-0.1966831477657718,-0.3429271189267778,-0.6415686278301174,0.2328144264654747,0.5866346257202012,0.2454817254640783,0.0162031124104653,0.1399455264549691,-0.0122422715914976,0.1350739795228925,-0.1648482775738193,-0.1884285172564382,0.210686145490665,-0.0140235541025283,0.1016011862062945,0.0474205711803639,0.2211959939441363,0.1519660200910201,-0.1336878404275462,-0.0870928515928516,0.0800867132867132,-0.1275434951787118,0.2033837494033313,-0.0072600041561914,-0.101171227362249,0.0658006699078579,0.102464711853334,0.0974279233901557,0.1058316564412541,-0.1255480479101222,-0.0272348324111985,-0.0491154428396419,-0.1323179875679875,0.0530686167375795,0.1135503718503718,7,8,8,5,10,3.0,8.0,9.0,9,7,9,9,4,6,7.0,5.0,7,8,6,8,5,8,6,9,4.0,7,5,6.0,5,4.0,5,5,9,9,7,7.0,8.0,9.0,9,6,9,8,6,7,3.0,6.0,10,10,9,8,8,7,8,8,7.0,10,9,7.0,7,7.0,4,3,6,4,6,2.0,3.0,7.0,5,4,6,7,3,2,1.0,3.0,4,7,4,4,4,5,5,6,2.0,5,4,2.0,3,3.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
41.5,0.6549309090444557,-0.8341634191812608,0.7251369925140158,-0.426916204660515,0.32719734496311,0.1751857239681991,-0.2908311203383413,1.0155642890640817,-0.3712598607089064,0.4226189361492044,0.5137750215136488,0.6838189930709452,0.8704497858030762,-0.5188061487640017,0.0070678718897935,0.6529534132785758,-0.971432199655367,0.4095252996902327,0.1108782708899382,0.3658641098594637,0.8333466139034802,0.8522723519376317,1.028839175526543,0.504382854464552,-0.8158822577820013,0.0448444908149767,-0.229343908691541,-0.4681786812433134,-0.614953386301436,1.6863011089133313,0.1271169108669108,-0.1473766726050007,0.1310906269569109,-0.0788166668127193,0.0621259951778527,0.0320052796532672,-0.0555387592818035,0.2430383145560263,-0.0693090496213527,0.0690306340886196,0.084234560909544,0.1220792155041381,0.1717475635475635,-0.1072548314430666,0.0016261627261627,0.1258334616364028,-0.1727984193137445,0.0682544615858857,0.0176853379379627,0.0638923495664982,0.1318677419703432,0.1655104414591256,0.1837593979053058,0.1003082857320808,-0.1535825212369329,0.0070898495725122,-0.0344585580622395,-0.1003370185370184,-0.1391044797393868,0.3270804140304141,8,7,8,3,10,3.0,9.0,9.0,7,7,9,9,4,4,7.0,5.0,6,6,4,8,6,8,7,9,3.0,7,5,6.0,6,4.0,4,6,10,9,5,7.0,8.0,9.0,9,8,8,8,6,7,4.0,8.0,9,10,10,8,9,8,8,9,5.0,9,9,7.0,7,7.0,3,2,6,3,4,3.0,4.0,7.0,4,5,6,6,3,2,2.0,4.0,3,5,4,5,5,6,6,6,1.0,5,4,2.0,2,4.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
42.5,0.6582750764157473,-0.9333967212057456,0.5897501883695457,-1.0825637177858063,-0.1380854566476171,-0.7198651828468298,0.0313458451930826,0.92892398925271,-0.7345974372308745,0.6630065002159533,0.1280484752980172,0.2478436352653775,1.8141103724516416,0.3103911347210722,0.3223087158967389,1.0341777395530665,-0.2310462471745849,-0.096785685389546,0.2281518071976498,0.6938009990614935,0.9286539898580516,0.1295144932851974,1.0747925536184957,0.1134708374999741,0.3151019642339804,-0.0642556673449693,1.0358349753543756,-0.7574968397069574,-0.715291669008691,1.466802454840011,0.121444991119991,-0.1649615963843518,0.1256677633769737,-0.1996856052873855,-0.0220174008310231,-0.121388039695083,0.0061249670264376,0.2247441104551362,-0.138304020651056,0.1070121115098837,0.0206958996172013,0.0446522540496998,0.3866813852813853,0.062042401715931,0.0716942067736185,0.1900958291708292,-0.0424054257404102,-0.0166627770921888,0.0374496024779575,0.1233335030122956,0.1486141790759606,0.025439651078196,0.1891537669215217,0.0228516553192249,0.0666713231213231,-0.0114170797468785,0.1461653932295102,-0.1773231324231324,-0.1552688650358928,0.2961401931401931,8,8,7,2,10,2.0,8.0,9.0,6,9,8,10,4,5,6.0,6.0,8,7,5,8,7,8,7,8,5.0,8,7,6.0,7,4.0,4,6,8,9,5,7.0,7.0,9.0,8,8,8,7,4,7,6.0,8.0,8,9,9,7,9,8,8,8,4.0,7,9,5.0,8,7.0,3,2,5,2,3,2.0,4.0,7.0,3,6,5,5,3,3,3.0,5.0,4,4,4,5,6,5,6,5,2.0,4,6,1.0,2,4.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
43.5,0.2587299402312175,-1.5379387546290666,0.4438141823455306,-0.7249520575474573,0.0365800281258644,1.242226985703309,0.6995225324532873,0.8336844816647005,-2.2424347373729754,0.3502118079826383,-0.076230017174726,-0.1060683350615378,1.8333898188057631,0.2301347787462834,0.5999688059993364,1.364809597500063,-0.9656204881202294,-0.6730733765119103,0.6213705467191255,0.0785619354339186,0.6320655402079908,-0.9823578897625306,1.5131192021415691,-0.9109079756330432,0.2747325273538229,0.711726931902594,1.082214504690361,-1.292480342562726,-0.8058346794997707,0.5657740404135676,0.0505132297441121,-0.287081265303324,0.0877548484968765,-0.1338348744306948,0.0059014676070403,0.2011772381986779,0.1372415243683046,0.1995107838601775,-0.4329274212297028,0.0616363625538547,-0.0124507266984821,-0.0186444951419409,0.3619684981684982,0.0463335775335775,0.1362733346718641,0.2298461011211011,-0.1711050456423521,-0.12272780536457,0.1076729652614327,0.0138799772896521,0.0937610819046644,-0.1964792409516866,0.2873012371958966,-0.1857803873027558,0.0464762126762126,0.1145606563886749,0.1645965897449643,-0.2988806637806638,-0.1750068334744031,0.119574148074148,8,8,5,2,9,5.0,8.0,10.0,4,9,7,8,3,5,6.0,7.0,8,7,6,9,7,7,9,7,5.0,9,8,5.0,8,4.0,5,5,8,8,5,8.0,7.0,9.0,9,7,7,5,3,7,7.0,9.0,8,8,7,6,10,8,7,8,2.0,7,8,4.0,7,7.0,3,1,4,2,3,5.0,5.0,7.0,1,5,4,3,2,3,4.0,6.0,3,3,4,4,6,3,7,3,1.0,5,6,0.0,2,3.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
44.5,0.346016216175013,-1.0030436605454485,-0.1928399129229469,-0.2802003831826763,-0.001708649719552,1.1071857539491232,0.5498202633112775,0.4080772344466338,-2.387679979349798,-0.0272835854277454,0.8091334111949415,0.9094834162713608,2.379702695479711,0.2391244002661058,0.1043104514456078,1.9724484475347208,-1.0294583191583746,-1.287515784196931,0.147824706983275,0.3014939092879864,-0.332014252181719,-1.5245623217492823,0.5728564814992176,-1.0844515072318526,1.468265504699007,0.6392579929644295,1.0411734677139557,-1.3641692497695457,-0.67131001008531,0.1729087372970188,0.0711553658759541,-0.2032389961345843,-0.036088782038395,-0.0498184054593496,-0.0003476771422591,0.2007421905818863,0.1049847142220039,0.0928789423393495,-0.4649377505733375,-0.0047830947346426,0.1330626329380973,0.1557937661581624,0.4357811688311688,0.0487646010851893,0.0221159825984129,0.338093117666647,-0.1762876744084948,-0.2401889061918473,0.0277586765659521,0.0545555155628684,-0.048033211091118,-0.3074753571180917,0.104315244711018,-0.2262892491753173,0.305073371073371,0.1124355847626745,0.1478480381798697,-0.2977371628371628,-0.1413283154496002,0.0401224886224885,7,7,4,4,8,7.0,8.0,10.0,4,8,8,8,4,5,4.0,7.0,8,7,6,7,7,7,10,8,7.0,9,8,3.0,7,3.0,5,4,8,8,5,8.0,8.0,9.0,9,5,5,5,2,7,8.0,9.0,9,8,6,5,11,9,9,8,3.0,7,10,4.0,7,6.0,3,1,3,3,3,6.0,5.0,6.0,1,3,4,4,2,3,3.0,7.0,3,2,3,3,5,2,7,3,3.0,5,7,0.0,2,2.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
45.5,0.721400870759116,-0.7366388629670273,-1.667090398598402,-0.1544577356269413,-0.0570764326036049,0.787963076344831,0.7788753897742102,0.4632084970113967,-1.580553362879329,-0.2848195976427485,0.7822465654165657,1.214404064114578,0.5361389529954813,-0.0522937263280261,0.9823546161098294,1.5638012240530674,-0.9030887883287472,-1.2169889313340043,0.1679665468404997,-0.7462418595604521,-1.0774977588014965,-1.1729444235927886,0.3157174360226646,-0.1446979972969622,1.4977575332589268,1.0361997738858617,1.33180850907655,-1.392440190030649,-0.9782863428275173,0.192021196000722,0.1413963415669298,-0.1422658286158286,-0.314189509037574,-0.0272317452499341,-0.0111313900667615,0.1424451695688436,0.1458596904557429,0.1060839389039342,-0.3113493315601405,-0.0475783633377286,0.1324960009031216,0.1991136913052547,0.103041847041847,-0.0111044747735924,0.2149826794120911,0.255414316892258,-0.1606044039551779,-0.2270684602978721,0.0313385751245658,-0.1348648379398379,-0.1506681225454821,-0.2424518808418963,0.0566741552983443,-0.0299932225411329,0.3451199911199911,0.1787109695773782,0.1779231454147324,-0.3237239538239538,-0.2183087814146637,0.0433455877455876,7,8,3,5,6,9.0,8.0,9.0,4,8,8,7,4,7,5.0,8.0,8,6,8,7,6,9,9,8,7.0,7,7,2.0,7,3.0,6,3,8,9,6,9.0,7.0,9.0,9,4,4,5,2,7,7.0,9.0,8,8,5,3,11,8,9,7,4.0,7,10,4.0,5,6.0,4,1,1,4,3,7.0,5.0,6.0,2,2,3,4,1,3,4.0,7.0,3,2,3,1,4,3,6,4,4.0,5,7,0.0,1,2.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
46.5,1.2503476315895432,0.2843940109508416,-0.8431702877624814,1.0375143360073094,-0.2560517942525954,0.8220834265272893,0.1636657235061198,-0.3137391965220203,-1.4615015705178445,0.0116216980799038,0.1658738155443117,1.529869740213071,-1.1534855309854917,0.0364664834497332,0.3465493312350523,1.4954829899701072,-0.267342081349244,-0.77524337822341,0.413512916150769,-1.9155437950960497,-2.485025206828678,-1.559028545210697,0.4225450608519103,0.0609149398035407,1.442775956813768,0.6347903121526849,0.970788174029627,-1.2648081728440146,-0.2561912819089584,-0.5879581821868012,0.2388684761317114,0.0465026862026861,-0.1606871186690846,0.1932338319059681,-0.0509051072680329,0.1502635583456791,0.0313075621832588,-0.0754302384255937,-0.2764956171462733,0.0018458981506969,0.0247397796647796,0.2741947454592192,-0.2343025974025973,0.0075221732515849,0.0744594142785319,0.2500388950918362,-0.0443361583634802,-0.1409988642076877,0.0751030591957063,-0.335235495060495,-0.3675434724689616,-0.3139073844628025,0.0805000733050471,0.0123178622632956,0.3106857955769721,0.1125456403417702,0.1305108991694804,-0.3229890054390054,-0.0546717400246812,-0.1303575424575425,8,7,4,7,7,10.0,7.0,7.0,5,7,8,7,5,8,4.0,8.0,8,8,8,6,6,7,9,8,7.0,8,8,2.0,6,4.0,6,2,8,9,6,7.0,7.0,9.0,8,4,3,6,2,6,7.0,9.0,9,8,5,3,11,8,8,7,6.0,7,10,4.0,6,5.0,5,1,2,6,3,6.0,4.0,4.0,2,2,2,5,0,3,3.0,7.0,4,3,3,0,2,2,6,4,5.0,5,7,0.0,2,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
47.5,1.8363829443939768,1.009321461679287,-0.6684013946254462,0.5539319677770413,0.8672256164387951,0.4073310788782815,0.7816656049098134,-0.239569054281087,-1.3759133774014354,0.417032765055996,0.8436728439654068,0.9152514230175244,-0.4100877912912861,-0.666259650152551,0.0749241994246497,0.6694638705485192,-1.2460709079312469,0.1211327262390015,0.9262673595138752,0.2062199002090766,-1.8404196099744212,-0.9557652026477832,-0.2127053745411813,-0.156969775605708,0.8357377101839848,1.4481295792641051,-0.1994689812297542,-0.3305652919201412,0.5463541230650787,-0.1370485380514331,0.3178018724739313,0.1434290431790431,-0.1365479676326425,0.1060353546780017,0.1614135597718415,0.0707729526751198,0.1442102601904459,-0.0566801854635694,-0.2330044463414869,0.0647004038445214,0.1137245488171958,0.1775515534774823,-0.0852538406038406,-0.1343880612851201,0.0161627560348148,0.1228730499892264,-0.2036398349586429,0.0207771969602464,0.1652860485919309,0.0324451383583736,-0.3121290266112047,-0.1801012355119939,-0.0388868749025161,-0.0290388508979839,0.1890497961189137,0.2537751929786759,-0.0271417273611209,-0.0820182872682873,0.116314418587948,-0.0317661616161616,7,6,4,7,7,10.0,8.0,7.0,7,7,9,8,6,7,3.0,7.0,7,8,8,7,6,7,9,8,6.0,7,6,2.0,7,5.0,6,1,7,8,6,7.0,7.0,9.0,9,3,2,6,3,6,6.0,8.0,10,10,4,4,9,8,8,7,6.0,9,10,5.0,5,3.0,5,1,2,5,4,5.0,5.0,4.0,3,2,2,5,1,2,2.0,5.0,3,5,3,2,2,3,5,4,4.0,7,5,1.0,3,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
48.5,1.540481145521921,0.2839373694825114,0.2205671978195913,-0.3156123594881626,-0.8033120973678947,0.1823719347165597,1.0335720534478603,-0.3112598414035206,-1.05211994912647,2.199353145032259,-0.4590870773500126,1.1620599512505485,-0.950865241923416,-1.2520405304694986,-0.7215122600981331,0.4919634076027888,-1.0323190637627082,0.4372639694354173,0.605389236652805,-0.2367085982822691,-2.049988941783713,-0.4982620372431887,0.4347003343157799,0.5564075608539295,0.6943717285686711,0.24490766158935,-1.3379124527130062,0.1720670090896698,1.3254905173568496,0.1394507754288221,0.2824912695147989,0.0468695859695859,0.0416915104073771,-0.0607677694510512,-0.1329758669950621,0.0308931818869125,0.1889151585686415,-0.0727095880217457,-0.1759369749606221,0.3327313257004433,-0.0643649616723146,0.2151347459214332,-0.1946812853812854,-0.256044252969253,-0.146748267582091,0.0855171374377257,-0.1817842781917085,0.0736968198468198,0.1126900852415558,-0.0404972870266987,-0.3749931745584997,-0.0919953998014369,0.0743980252984628,0.1047180617885726,0.1427648726402596,0.0430741212777591,-0.1933193343064557,0.0400047952047952,0.2819065465580171,0.0297473304473304,8,5,6,8,7,10.0,10.0,7.0,8,6,9,9,5,8,2.0,7.0,7,7,7,7,6,8,8,9,7.0,7,5,4.0,7,6.0,6,2,8,8,5,6.0,7.0,10.0,8,3,2,8,5,5,6.0,9.0,9,9,3,4,7,6,9,7,8.0,9,9,6.0,5,2.0,5,1,4,4,2,4.0,6.0,4.0,3,3,1,7,1,1,1.0,5.0,3,5,2,2,1,3,6,5,5.0,5,3,2.0,4,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
49.5,0.9555319475576912,0.6893111265874875,0.8084211522508976,0.0072582880138205,-0.913773799584687,0.0883604353695325,-0.1433581427342795,-0.158396831441812,-1.2298787567841163,1.748307755279409,-0.3065473455885297,0.6799032883470396,-1.313824869851163,-1.1746863619546546,-0.8074912472663408,-0.4470481200921756,-1.02135379948553,1.2380163535572,-0.7518220348720039,-0.0759547122838598,-1.0134148554174107,-0.0827059720169468,1.0684312606673982,0.5471563043037159,0.2676756756217924,-0.7010721056699863,-0.8376410587365664,-0.0309394529254567,0.3796690237758219,0.126426498440833,0.1868981133245839,0.1261540820290819,0.1523572821141707,0.0013243516373546,-0.1602478408330575,0.0151688382652779,-0.0259916662886476,-0.0381824098461027,-0.2196972008148445,0.2865562130593865,-0.0484686387056356,0.1220222117236049,-0.27219942002442,-0.238639787989788,-0.155292363845305,-0.0845647491397491,-0.1898286899031481,0.19774652014652,-0.1315894456850338,-0.0130227084576929,-0.1917303992275354,-0.0145397357888069,0.1926905357318232,0.1030962716677886,0.0478559346742009,-0.1130673277530862,-0.1316171598095746,-0.0068362387612387,0.0851444822033831,0.0268560606060606,8,6,7,8,8,9.0,9.0,7.0,9,6,9,10,5,7,3.0,7.0,7,7,6,6,7,7,9,8,6.0,7,5,4.0,6,6.0,5,3,6,7,5,6.0,7.0,9.0,8,5,4,7,6,5,6.0,7.0,7,9,4,6,6,6,8,7,8.0,9,8,7.0,6,2.0,4,2,4,4,2,4.0,4.0,4.0,3,4,2,6,1,1,1.0,3.0,2,6,1,3,2,3,7,5,4.0,4,3,2.0,3,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
50.5,1.1445066004108757,0.4680108461056197,0.8273429931175577,0.2157992809022632,-0.0007828701795685,0.4078660165496044,-0.3901281062151706,0.5598570139929485,-1.289611978236629,0.7148615626675643,-0.960789673881731,0.1713664984777461,-1.2885987169674915,-1.3112895816592387,-1.9521313696136764,-0.8917812270704487,-1.743522885631226,0.5564614904703873,-0.6655888944080716,-1.1720455265233416,-0.1271250812520149,-0.774276271354345,1.411012346639304,0.7469619981842264,-0.6324031579190719,-0.2318160892123727,-0.4123750718091428,-0.0956715934847071,0.8325467414426838,-1.0356108829529824,0.2237063214563214,0.0843661754911754,0.1434854779551374,0.0389601722838564,-0.0001450949377419,0.0784527551911453,-0.0724102564666604,0.1345234967970215,-0.2391583890392073,0.1131246217662627,-0.1599833942373416,0.0282429340439402,-0.2713812298812298,-0.2559118407736054,-0.3970054612054612,-0.1733438616938616,-0.3164772497110731,0.0819541844550358,-0.126869095936743,-0.1949953366550889,-0.0224144729195812,-0.1304413663048338,0.2576185188519621,0.1476640030248389,-0.1095227148926066,-0.0382446831891878,-0.0569031946751592,-0.022619869019869,0.1859891943196123,-0.2162326839826839,6,7,6,9,10,9.0,9.0,8.0,9,6,8,8,5,7,4.0,7.0,7,6,4,7,9,7,9,7,6.0,9,6,5.0,6,6.0,4,3,7,6,6,7.0,8.0,9.0,8,7,5,8,6,6,5.0,6.0,6,10,4,8,5,5,9,7,8.0,9,9,6.0,7,2.0,3,2,4,4,4,5.0,4.0,6.0,3,4,2,5,1,1,0.0,2.0,1,5,1,3,3,2,8,5,3.0,5,4,2.0,4,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
51.5,1.5562173564234678,-0.2893414174548087,1.0885055701744843,0.1339460617150063,-0.5399523687424116,0.3049100137771402,0.2147304391540751,1.09122073810967,-0.533876760443711,0.4571335985769633,-0.5554295088991362,-1.0748249346974914,-0.5509192093538341,-1.3309720404191494,-0.5258964857290713,-1.306474564414712,-1.0024081932390791,0.4273677084084416,-0.9015742323812636,-1.2346722844863336,0.9978829766765368,-0.5713108271381478,1.3134824929421982,0.526367206649406,-0.5878179534236557,-1.281723902639769,0.0099203698815273,-0.2114317417857283,0.0862112868090727,-0.2518920049520708,0.2975908147408147,-0.0539505551637904,0.1997342499949311,0.0239312803811255,-0.0980112533321511,0.0595258206276007,0.0406471409623414,0.2522340502623414,-0.1004359757003887,0.0743418325740307,-0.0902217168194722,-0.179717594565737,-0.1158583860583861,-0.267317834942835,-0.108462125456243,-0.268359324009324,-0.1868798672603626,0.0712148603030955,-0.1777055988816824,-0.2066352995130085,0.1761246261993939,-0.101992755292523,0.237705406666515,0.1028980150740213,-0.10098030166428,-0.2114747730168008,0.0014391759423627,-0.0503677378177377,0.0188552064722343,-0.0556302308802308,5,8,7,9,10,9.0,10.0,10.0,10,7,8,8,6,6,6.0,7.0,7,4,3,6,10,8,9,8,6.0,7,5,6.0,5,6.0,4,4,7,7,7,9.0,9.0,8.0,9,7,6,7,6,6,6.0,5.0,7,9,5,9,4,5,9,7,8.0,9,9,6.0,8,3.0,3,2,5,4,4,6.0,6.0,7.0,5,4,3,3,2,1,2.0,1.0,2,4,1,3,4,2,8,5,3.0,3,4,2.0,3,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
52.5,0.2348866601412305,0.1055466511415236,1.6310341342730523,-0.3522381166568828,-0.6686988693681637,0.8088798594528571,0.392275416358386,0.707387090591437,-0.183592170686781,-0.4456116704696251,-0.1481487265027522,0.1460325225677158,-0.604816167838324,-0.5893421310528962,-0.0647955365687566,-0.8196743231717973,-1.738453426760702,-0.70780762136212,-1.3807826084078902,-1.414133384713554,0.0683727168205138,-0.8107489363943452,0.8503925970419954,1.0558220198252617,-0.6773596495723962,-2.685304866909739,1.2233513634196966,-0.8730051682090347,-0.2317222145489582,-0.5595891647454464,0.0430953869659751,0.0206671354789002,0.284151229291864,-0.0665099970806627,-0.1130176779768143,0.1716803361480505,0.0739326085357785,0.1595829610410677,-0.0368275743292468,-0.0728369141436477,-0.0217662388523069,0.0260859175825893,-0.1135004952563776,-0.1208646921705745,-0.0138790665217136,-0.1690912087912087,-0.3113169658858513,-0.1103683629494,-0.2742466534841147,-0.2291261375695988,0.0120574996898526,-0.147869179839768,0.1464822111370033,0.1968797676609596,-0.1097501500735247,-0.4216056114422212,0.1646567370321306,-0.21745892995893,-0.0518526323521679,-0.1278503274503274,4,8,7,7,8,10.0,9.0,10.0,10,6,9,8,5,6,8.0,7.0,5,4,4,6,9,8,9,8,5.0,5,7,6.0,3,5.0,5,5,8,7,8,8.0,9.0,6.0,8,7,8,8,7,6,6.0,6.0,7,10,6,10,5,5,9,6,9.0,8,9,6.0,7,5.0,2,3,6,3,4,7.0,6.0,5.0,5,3,5,5,2,2,3.0,2.0,1,3,1,3,3,2,7,5,3.0,1,6,1.0,2,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
