t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.7777777777777778,9,9,7,0.7045866864817328,0.08840321185153452,0.8279234403718612,0.07319109129604495,0
4.5,0.8181818181818182,11,11,9,0.6896404867207694,0.09340137247419457,1.376225295795979,0.12854133146104885,0
5.5,0.8333333333333334,12,12,10,0.6935903679366306,0.09720890772173253,1.4375530871792839,0.13974296539670272,0
6.5,0.7857142857142857,14,14,11,0.6629847319092592,0.09884401602039701,1.2416487992525573,0.12272955380502648,0
7.5,0.7142857142857143,14,14,10,0.6583194795778129,0.10034736831548506,0.5577249871859868,0.05596623470790141,0
8.5,0.8148148148148148,14,13,11,0.6798508229340144,0.09561400382739776,1.411550468322999,0.13496399188080033,0
9.5,0.7692307692307693,14,12,10,0.7173965483408073,0.09976720571071214,0.5195516955768203,0.051834220889961924,0
10.5,0.6666666666666666,15,12,9,0.7057147786902228,0.0934025958775125,-0.41806238527635353,-0.03904811202355618,0
11.5,0.6666666666666666,14,10,8,0.771740038834425,0.0961353159169433,-1.0929737023856785,-0.10507337216775836,0
12.5,0.75,14,10,9,0.7481532451455455,0.09964184395934951,0.01853392893057987,0.0018467548544545132,0
13.5,0.6956521739130435,14,9,8,0.77359088396124,0.08831542718561182,-0.8825039127579983,-0.07793871004819652,0
14.5,0.6363636363636364,14,8,7,0.7789507020775698,0.09711981001503736,-1.4681563492747383,-0.14258706571393343,0
15.5,0.7272727272727273,14,8,8,0.7919739886622105,0.0992827625599392,-0.6516867552957302,-0.06470126138948318,0
16.5,0.72,16,9,9,0.7770111789117241,0.09417088229989211,-0.6054013461418897,-0.057011178911724136,0
17.5,0.75,15,9,9,0.7967867641676162,0.10216606992821008,-0.4579481642045372,-0.04678676416761618,0
18.5,0.72,16,9,9,0.7867049256713882,0.10306288529992907,-0.6472254825514195,-0.0667049256713882,0
19.5,0.75,15,9,9,0.8133210911032254,0.09770954650333527,-0.6480542932523378,-0.06332109110322537,0
20.5,0.7272727272727273,14,8,8,0.811089290698757,0.10071303822129515,-0.8322315055361643,-0.08381656342602972,0
21.5,0.7368421052631579,12,7,7,0.8048538858802017,0.09620819382028284,-0.706922954442841,-0.06801178061704383,0
22.5,0.7058823529411765,11,6,6,0.7598095794814063,0.10389348977806093,-0.5190626155250923,-0.053927226540229745,0
23.5,0.75,10,6,6,0.7456132136095759,0.10016195082689772,0.04379693440681345,0.004386786390424113,0
24.5,0.6666666666666666,10,5,5,0.7095031351861073,0.10079104530789657,-0.42500272111062837,-0.042836468519440674,0
25.5,0.625,11,5,5,0.707482774836103,0.10009732691663216,-0.82402574950678,-0.082482774836103,0
26.5,0.7058823529411765,11,6,6,0.7582806919516673,0.0930806012340354,-0.5629351155429689,-0.052398339010490735,0
27.5,0.631578947368421,13,6,6,0.7701401597112897,0.09588972799540753,-1.4450057919603736,-0.13856121234286867,0
28.5,0.6666666666666666,14,7,7,0.7964113934569043,0.09332268688339372,-1.3902806608253049,-0.12974472679023763,0
29.5,0.7272727272727273,14,8,8,0.8017663503828398,0.09748432851487189,-0.7641599859689041,-0.07449362311011254,0
30.5,0.8181818181818182,13,9,9,0.8015872423668224,0.0938238197273648,0.17686953977376593,0.016594575814995793,0
31.5,0.7619047619047619,13,8,8,0.7975720640130721,0.09691018172740985,-0.3680449409189603,-0.03566730210831026,0
32.5,0.8181818181818182,13,9,9,0.8039235055707966,0.10150393670288463,0.14047053813053156,0.014258312611021617,0
33.5,0.8571428571428571,12,9,9,0.8076598665811986,0.10200276309010994,0.48511421713100933,0.0494829905616585,0
34.5,0.8,12,8,8,0.7785413066368578,0.10098245667516632,0.21249922085149023,0.02145869336314221,0
35.5,0.6666666666666666,12,6,6,0.6893686780024241,0.11205045987218235,-0.20260524911413993,-0.022702011335757444,0
36.5,0.625,11,5,5,0.5837668368181526,0.11821282499974571,0.3488044819327864,0.04123316318184744,0
37.5,0.6153846153846154,9,4,4,0.5488734792984792,0.1104152088308888,0.6023729592180027,0.06651113608613624,0
38.5,0.5454545454545454,7,4,3,0.565405458370319,0.10872033442709501,-0.1835067287173598,-0.019950912915773555,0
39.5,0.6666666666666666,7,5,4,0.5970318842148563,0.11275225044777956,0.6175910651473976,0.06963478245181032,0
