t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9090909090909091,10,12,10,0.6341163977907497,0.14103158551633113,1.9497370769352795,0.2749745113001594,1
4.5,0.9230769230769231,12,14,12,0.6269348389437975,0.15420381167530062,1.9204589102939778,0.2961420841331256,1
5.5,0.9333333333333333,14,16,14,0.6105310653451175,0.16446605820618085,1.9627287934604645,0.3228022679882159,1
6.5,0.9375,15,17,15,0.5923528951937373,0.16268295376443498,2.1215935463406685,0.34514710480626265,1
7.5,1.0,15,15,15,0.6263046413610573,0.16663890295406233,2.242545720202923,0.37369535863894265,1
8.5,0.9032258064516129,15,16,14,0.6056068055421283,0.15469324779550792,1.9239301336727577,0.29761900090948457,1
9.5,0.8666666666666667,15,15,13,0.6251351960570264,0.1537802533749708,1.5706273419949497,0.2415314706096403,1
10.5,0.7857142857142857,13,15,11,0.6202355130914291,0.15493494279806633,1.0680532721306937,0.1654787726228566,0
11.5,0.7692307692307693,12,14,10,0.6507482855204136,0.16661005937277862,0.7111364353172648,0.11848248371035563,0
12.5,0.7407407407407407,13,14,10,0.6531783612768909,0.16543936873090198,0.5292717213293758,0.08756237946384982,0
13.5,0.8,13,12,10,0.6774004797423602,0.16772596290790245,0.7309513573933614,0.12259952025763987,0
14.5,0.8461538461538461,13,13,11,0.6496703641589561,0.16064409961451195,1.22309803140221,0.19648348199489007,0
15.5,0.9285714285714286,15,13,13,0.6490606661207207,0.16096691100065902,1.7364485701633647,0.27951076245070794,0
16.5,0.8571428571428571,15,13,12,0.6493473518117017,0.16890575972753666,1.2302452306324672,0.20779550533115543,0
17.5,0.9230769230769231,14,12,12,0.6853080533868648,0.16911296556652683,1.4059765843117635,0.23776886969005828,0
18.5,0.8461538461538461,13,13,11,0.6363097075479273,0.150954583006744,1.3901143935228781,0.20984413860591888,0
19.5,0.6956521739130435,10,13,8,0.6367888717853492,0.14447005668797433,0.40744292261770865,0.058863302127694306,0
20.5,0.6666666666666666,9,12,7,0.6696903180205973,0.15264500900346906,-0.019808386619846588,-0.0030236513539306786,0
21.5,0.6,7,13,6,0.647679241475136,0.15939060895756157,-0.2991345712709513,-0.047679241475136025,0
22.5,0.6363636363636364,7,15,7,0.6161347209889063,0.16109501447324126,0.1255713309370612,0.02022891537473004,0
23.5,0.6363636363636364,7,15,7,0.6078173978732518,0.16262120811456848,0.17553822666397462,0.028546238490384512,0
24.5,0.6956521739130435,8,15,8,0.6127179578973896,0.16658748396888776,0.49784181884362244,0.08293421601565387,0
25.5,0.6956521739130435,8,15,8,0.6221922420891945,0.1722314705841413,0.42651863550082786,0.07345993182384891,0
26.5,0.6956521739130435,9,14,8,0.6310136769755165,0.1700758859961529,0.3800567996981601,0.06463849693752699,0
27.5,0.7272727272727273,9,13,8,0.663346792599124,0.17502210674666974,0.36524491598156167,0.0639259346736033,0
28.5,0.7,8,12,7,0.6601316584921187,0.16165510389396584,0.2466259372424887,0.03986834150788121,0
29.5,0.6666666666666666,9,12,7,0.6555705096892807,0.1537778518522918,0.07215705541292228,0.011096156977385974,0
30.5,0.6363636363636364,9,13,7,0.6398607583460397,0.15043032167415363,-0.0232474539938728,-0.003497121982403373,0
31.5,0.7272727272727273,9,13,8,0.6419096947978312,0.1543724521918248,0.552968041013063,0.08536303247489607,0
32.5,0.8181818181818182,9,13,9,0.6663939659492978,0.16806653985249487,0.9031414127150975,0.15178785223252045,0
33.5,0.8571428571428571,9,12,9,0.6644423811999111,0.16291382931969928,1.182836820837315,0.19270047594294604,0
34.5,0.8235294117647058,7,10,7,0.6752683708484274,0.15569519315251265,0.9522518834030284,0.14826104091627845,0
35.5,0.75,6,10,6,0.6809047095375572,0.14230180805402085,0.4855545506225242,0.06909529046244278,0
36.5,0.8,6,9,6,0.7210820286580651,0.14515375841199527,0.5436853458381636,0.0789179713419349,0
37.5,0.8,7,8,6,0.7237505268112483,0.15989575248416618,0.47686991057690803,0.07624947318875175,0
38.5,0.875,7,9,7,0.7394640719759443,0.17048979842931067,0.7949796953995008,0.13553592802405567,0
39.5,0.8888888888888888,9,9,8,0.7374401919467439,0.166797885640687,0.9079773185398342,0.1514486969421449,0
40.5,0.8888888888888888,9,9,8,0.7424689472326031,0.15865022508113344,0.9229103934860905,0.1464199416562857,0
