t_center,S,nA,nB,nM,S_null_mean,S_null_sd,z_S_t,S_excess,episode
3.5,0.9230769230769231,6,7,6,0.7212029556614695,0.0968090711087654,2.085279458870619,0.2018739674154536,1
4.5,0.8571428571428571,6,8,6,0.6893347194171497,0.09381741813412917,1.7886671906254648,0.16780813772570735,1
5.5,0.875,7,9,7,0.6815650743821022,0.10544361145795407,1.834486916213321,0.19343492561789777,1
6.5,0.8421052631578947,9,10,8,0.6789623892014119,0.11587452624593281,1.4079269986418526,0.16314287395648275,1
7.5,0.7619047619047619,10,11,8,0.6545493998138534,0.1210073013233704,0.8871808636077292,0.10735536209090846,0
8.5,0.75,12,12,9,0.6309501386487609,0.12123577584223255,0.9819697240702442,0.11904986135123907,0
9.5,0.75,12,12,9,0.6329182994502842,0.12239159405987585,0.9566155376033229,0.11708170054971578,0
10.5,0.75,12,12,9,0.6310672028235744,0.12382371702853177,0.960500944653606,0.11893279717642558,0
11.5,0.6956521739130435,11,12,8,0.6356648660654193,0.12599513306254073,0.47610813520747686,0.05998730784762418,0
12.5,0.782608695652174,11,12,9,0.637703168213683,0.12392286953604087,1.1693203036776647,0.14490552743849094,0
13.5,0.8181818181818182,11,11,9,0.6577366617666893,0.12360352386336779,1.2980629629336953,0.1604451564151289,0
14.5,0.7619047619047619,12,9,8,0.6782009513276541,0.1319523575403153,0.6343487311436158,0.08370381057710774,0
15.5,0.6666666666666666,13,8,7,0.6889449956390358,0.12699998800913825,-0.17541992973075016,-0.022278328972369144,0
16.5,0.7,13,7,7,0.6976022553727662,0.11556517033807716,0.020747986787189636,0.0023977446272337444,0
17.5,0.6666666666666666,14,7,7,0.730905714624213,0.11489810973813794,-0.5590957771537965,-0.06423904795754642,0
18.5,0.7,13,7,7,0.7560036890182401,0.1143083221957522,-0.4899353602822919,-0.056003689018240155,0
19.5,0.7,13,7,7,0.7675063056482561,0.12192164148549486,-0.5536859972172159,-0.0675063056482561,0
20.5,0.8235294117647058,10,7,7,0.7527887952948324,0.12694612626204202,0.557249114666569,0.0707406164698734,0
21.5,0.875,9,7,7,0.7420826442391458,0.12417297211400857,1.070420990155708,0.13291735576085417,0
22.5,0.6666666666666666,8,7,5,0.7712032269244343,0.12034294789336994,-0.8686554724452361,-0.1045365602577677,0
23.5,0.5714285714285714,7,7,4,0.7691604093017407,0.1123624340753993,-1.7597681956630096,-0.19773183787316928,0
24.5,0.5714285714285714,6,8,4,0.7573022059124227,0.12241075191221769,-1.5184420615040717,-0.1858736344838513,0
25.5,0.5714285714285714,6,8,4,0.763197661995727,0.12746791337990648,-1.5044499080769085,-0.19176909056715563,0
26.5,0.6666666666666666,6,9,5,0.7462586800626274,0.13200521813851174,-0.6029459631849227,-0.07959201339596078,0
27.5,0.8,6,9,6,0.7426008488673349,0.12945800936278137,0.4433804552935382,0.05739915113266514,0
28.5,0.8571428571428571,6,8,6,0.7802847506724443,0.12782887661902376,0.6012577791751837,0.0768581064704128,0
29.5,0.8571428571428571,7,7,6,0.7966679192840184,0.12246962396426438,0.493795407394121,0.06047493785883873,0
30.5,0.8571428571428571,6,8,6,0.7522801182133999,0.1211079545203218,0.8658616962427627,0.10486273892945719,0
31.5,0.9230769230769231,6,7,6,0.7934820012117226,0.1178994236532033,1.0991989430448708,0.1295949218652005,0
32.5,0.6666666666666666,6,6,4,0.7270436791794377,0.12737652492926202,-0.4740042370154246,-0.060377012512771056,0
33.5,0.6,6,4,3,0.617743332484509,0.1285070035609939,-0.13807288313346583,-0.01774333248450899,0
34.5,0.6,6,4,3,0.6511049527270114,0.13033166010002128,-0.3921146457260778,-0.05110495272701143,0
35.5,0.6,6,4,3,0.6084933465227582,0.11865310185482432,-0.07158132733141782,-0.008493346522758238,0
36.5,0.4444444444444444,5,4,2,0.5540795438221908,0.14135396172482365,-0.7756068386054511,-0.1096350993777464,0
37.5,0.6666666666666666,6,6,4,0.64761872446439,0.12933225131846962,0.14727913577698998,0.01904794220227668,0
38.5,0.7692307692307693,6,7,5,0.7412182388990438,0.1188946847056514,0.23560792815150924,0.02801253033172546,0
39.5,0.8571428571428571,6,8,6,0.7457661197591537,0.12796148469827076,0.8703926626541281,0.11137673738370335,0
40.5,0.9411764705882353,8,9,8,0.754975626085301,0.1316650680175566,1.4142007998515274,0.18620084450293428,0
