t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
8.5,8.5,0.375,0.46713540506621,0.19945878125700334,-0.46192704319943273,-0.09213540506620999,8.0,8.0,3.0,0.0,0
8.5,8.5,0.375,0.46713540506621,0.19945878125700334,-0.46192704319943273,-0.09213540506620999,8.0,8.0,3.0,0.09999999999999964,0
8.5,8.5,0.375,0.46713540506621,0.19945878125700334,-0.46192704319943273,-0.09213540506620999,8.0,8.0,3.0,0.0,0
9.5,9.5,0.47058823529411764,0.4538960426140766,0.18281469842795162,0.09130662262706142,0.016692192680041018,8.0,9.0,4.0,0.0,0
9.5,9.5,0.47058823529411764,0.4538960426140766,0.18281469842795162,0.09130662262706142,0.016692192680041018,8.0,9.0,4.0,0.09999999999999964,0
9.5,9.5,0.47058823529411764,0.4538960426140766,0.18281469842795162,0.09130662262706142,0.016692192680041018,8.0,9.0,4.0,0.0,0
9.5,9.5,0.47058823529411764,0.4538960426140766,0.18281469842795162,0.09130662262706142,0.016692192680041018,8.0,9.0,4.0,-0.10000000000000142,0
10.5,10.5,0.4,0.4121012800924566,0.16243899837746592,-0.07449738186846219,-0.01210128009245659,8.0,7.0,3.0,0.09999999999999964,0
10.5,10.5,0.4,0.4121012800924566,0.16243899837746592,-0.07449738186846219,-0.01210128009245659,8.0,7.0,3.0,0.0,0
10.5,10.5,0.4,0.4121012800924566,0.16243899837746592,-0.07449738186846219,-0.01210128009245659,8.0,7.0,3.0,-0.10000000000000142,0
11.5,11.5,0.4,0.39775908699143997,0.14973895615232424,0.014965464339690265,0.0022409130085600526,9.0,6.0,3.0,0.09999999999999964,0
11.5,11.5,0.4,0.39775908699143997,0.14973895615232424,0.014965464339690265,0.0022409130085600526,9.0,6.0,3.0,0.0,0
11.5,11.5,0.4,0.39775908699143997,0.14973895615232424,0.014965464339690265,0.0022409130085600526,9.0,6.0,3.0,-0.10000000000000142,0
12.5,12.5,0.42857142857142855,0.35904388111888114,0.15916686532041174,0.43682174246872674,0.06952754745254741,9.0,5.0,3.0,0.0,0
12.5,12.5,0.42857142857142855,0.35904388111888114,0.15916686532041174,0.43682174246872674,0.06952754745254741,9.0,5.0,3.0,-0.10000000000000142,0
12.5,12.5,0.42857142857142855,0.35904388111888114,0.15916686532041174,0.43682174246872674,0.06952754745254741,9.0,5.0,3.0,-0.09999999999999964,0
13.5,13.5,0.3076923076923077,0.35584547119547116,0.16380081152154768,-0.29397390071433804,-0.048153163503163454,8.0,5.0,2.0,-0.10000000000000142,0
13.5,13.5,0.3076923076923077,0.35584547119547116,0.16380081152154768,-0.29397390071433804,-0.048153163503163454,8.0,5.0,2.0,-0.09999999999999964,0
14.5,14.5,0.2857142857142857,0.3754498619028031,0.16954995381671129,-0.5292574499048482,-0.08973557618851741,8.0,6.0,2.0,-0.09999999999999964,0
14.5,14.5,0.2857142857142857,0.3754498619028031,0.16954995381671129,-0.5292574499048482,-0.08973557618851741,8.0,6.0,2.0,0.0,0
15.5,15.5,0.5,0.413271654652537,0.18353693625789708,0.4725389184092982,0.08672834534746299,9.0,7.0,4.0,-0.09999999999999964,0
15.5,15.5,0.5,0.413271654652537,0.18353693625789708,0.4725389184092982,0.08672834534746299,9.0,7.0,4.0,0.0,0
15.5,15.5,0.5,0.413271654652537,0.18353693625789708,0.4725389184092982,0.08672834534746299,9.0,7.0,4.0,0.09999999999999787,0
15.5,15.5,0.5,0.413271654652537,0.18353693625789708,0.4725389184092982,0.08672834534746299,9.0,7.0,4.0,-0.10000000000000142,0
16.5,16.5,0.5,0.42967890997891,0.19741050130352528,0.3562175748339191,0.07032109002109,9.0,7.0,4.0,-0.09999999999999964,0
16.5,16.5,0.5,0.42967890997891,0.19741050130352528,0.3562175748339191,0.07032109002109,9.0,7.0,4.0,0.0,0
16.5,16.5,0.5,0.42967890997891,0.19741050130352528,0.3562175748339191,0.07032109002109,9.0,7.0,4.0,0.09999999999999787,0
16.5,16.5,0.5,0.42967890997891,0.19741050130352528,0.3562175748339191,0.07032109002109,9.0,7.0,4.0,-0.10000000000000142,0
17.5,17.5,0.5882352941176471,0.4569058308478587,0.21538145379011606,0.6097528870696812,0.1313294632697884,9.0,8.0,5.0,0.0,0
17.5,17.5,0.5882352941176471,0.4569058308478587,0.21538145379011606,0.6097528870696812,0.1313294632697884,9.0,8.0,5.0,0.09999999999999787,0
17.5,17.5,0.5882352941176471,0.4569058308478587,0.21538145379011606,0.6097528870696812,0.1313294632697884,9.0,8.0,5.0,-0.10000000000000142,0
17.5,17.5,0.5882352941176471,0.4569058308478587,0.21538145379011606,0.6097528870696812,0.1313294632697884,9.0,8.0,5.0,0.10000000000000142,0
17.5,17.5,0.5882352941176471,0.4569058308478587,0.21538145379011606,0.6097528870696812,0.1313294632697884,9.0,8.0,5.0,-0.10000000000000142,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,0.0,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,0.09999999999999787,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,-0.10000000000000142,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,0.10000000000000142,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,-0.10000000000000142,0
18.5,18.5,0.6666666666666666,0.4576905833588496,0.20472475813699922,1.020766052965479,0.20897608330781703,10.0,8.0,6.0,0.0,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,0.09999999999999787,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,-0.10000000000000142,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,0.10000000000000142,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,-0.10000000000000142,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,0.0,0
19.5,19.5,0.6666666666666666,0.4307976219858573,0.19962998188280368,1.1815311630859158,0.23586904468080933,11.0,7.0,6.0,-0.09999999999999787,0
20.5,20.5,0.47058823529411764,0.38394659572453693,0.19631938619214112,0.4413300247627255,0.08664163956958071,10.0,7.0,4.0,0.10000000000000142,0
20.5,20.5,0.47058823529411764,0.38394659572453693,0.19631938619214112,0.4413300247627255,0.08664163956958071,10.0,7.0,4.0,-0.10000000000000142,0
20.5,20.5,0.47058823529411764,0.38394659572453693,0.19631938619214112,0.4413300247627255,0.08664163956958071,10.0,7.0,4.0,0.0,0
20.5,20.5,0.47058823529411764,0.38394659572453693,0.19631938619214112,0.4413300247627255,0.08664163956958071,10.0,7.0,4.0,-0.09999999999999787,0
21.5,21.5,0.7142857142857143,0.35593777056277054,0.18175460725648848,1.9716030813857186,0.35834794372294376,9.0,5.0,5.0,0.10000000000000142,0
