t_center,t_center_abs,S,S_null_mean,S_null_sd,z_S_t,S_excess,nA,nB,nM,dt,episode
7.5,7.5,0.2222222222222222,0.45722068264552784,0.17897629830002756,-1.313014419537078,-0.23499846042330563,9.0,9.0,2.0,-0.10000000000000053,0
7.5,7.5,0.2222222222222222,0.45722068264552784,0.17897629830002756,-1.313014419537078,-0.23499846042330563,9.0,9.0,2.0,0.0,0
8.5,8.5,0.23529411764705882,0.45468602102232136,0.18918009062378868,-1.1596986905538296,-0.21939190337526254,9.0,8.0,2.0,-0.10000000000000053,0
8.5,8.5,0.23529411764705882,0.45468602102232136,0.18918009062378868,-1.1596986905538296,-0.21939190337526254,9.0,8.0,2.0,0.0,0
9.5,9.5,0.23529411764705882,0.4351589715839716,0.1896946085624591,-1.0536137819178188,-0.19986485393691278,9.0,8.0,2.0,0.0,0
9.5,9.5,0.23529411764705882,0.4351589715839716,0.1896946085624591,-1.0536137819178188,-0.19986485393691278,9.0,8.0,2.0,-0.09999999999999964,0
10.5,10.5,0.23529411764705882,0.45657755296818764,0.20095236894354362,-1.1011735591099057,-0.22128343532112882,9.0,8.0,2.0,0.0,0
10.5,10.5,0.23529411764705882,0.45657755296818764,0.20095236894354362,-1.1011735591099057,-0.22128343532112882,9.0,8.0,2.0,-0.09999999999999964,0
11.5,11.5,0.13333333333333333,0.3956137769093651,0.19718091579409797,-1.3301512599216885,-0.26228044357603175,9.0,6.0,1.0,-0.09999999999999964,0
12.5,12.5,0.375,0.3880758945560803,0.1830947656486741,-0.07141599329590127,-0.013075894556080325,9.0,7.0,3.0,-0.09999999999999964,0
12.5,12.5,0.375,0.3880758945560803,0.1830947656486741,-0.07141599329590127,-0.013075894556080325,9.0,7.0,3.0,-0.09999999999999964,0
12.5,12.5,0.375,0.3880758945560803,0.1830947656486741,-0.07141599329590127,-0.013075894556080325,9.0,7.0,3.0,-0.09999999999999964,0
13.5,13.5,0.4,0.37272065712065716,0.17489918566557588,0.1559718118499625,0.02727934287934286,9.0,6.0,3.0,-0.09999999999999964,0
13.5,13.5,0.4,0.37272065712065716,0.17489918566557588,0.1559718118499625,0.02727934287934286,9.0,6.0,3.0,-0.09999999999999964,0
13.5,13.5,0.4,0.37272065712065716,0.17489918566557588,0.1559718118499625,0.02727934287934286,9.0,6.0,3.0,-0.09999999999999964,0
14.5,14.5,0.4,0.3668745481642541,0.1753218395837907,0.18894081829385814,0.033125451835745945,9.0,6.0,3.0,-0.09999999999999964,0
