pair_id,condition,delta,period,a_time,b_time,dt,a_time_rel,b_time_rel
20170707_01_02_01,invisible,0.1,P3,82.2,82.3,-0.0999999999999943,78.3,78.39999999999999
20170707_01_02_01,invisible,0.1,P3,83.9,84.0,-0.0999999999999943,80.0,80.1
20170707_01_02_01,invisible,0.1,P3,85.2,85.1,0.1000000000000085,81.3,81.19999999999999
20170707_01_02_01,invisible,0.1,P3,89.7,89.8,-0.0999999999999943,85.8,85.89999999999999
20170707_01_02_01,invisible,0.1,P3,90.5,90.5,0.0,86.6,86.6
20170707_01_02_01,invisible,0.1,P3,93.3,93.4,-0.1000000000000085,89.39999999999999,89.5
20170707_01_02_01,invisible,0.1,P3,94.1,94.0,0.0999999999999943,90.2,90.1
20170707_01_02_01,invisible,0.1,P3,97.7,97.6,0.1000000000000085,93.8,93.7
20170707_01_02_01,invisible,0.1,P3,98.2,98.2,0.0,94.3,94.3
20170707_01_02_01,invisible,0.1,P3,98.7,98.7,0.0,94.8,94.8
20170707_01_02_01,invisible,0.1,P3,99.1,99.2,-0.1000000000000085,95.2,95.3
20170707_01_02_01,invisible,0.1,P3,106.2,106.3,-0.0999999999999943,102.3,102.4
20170707_01_02_01,invisible,0.1,P3,106.8,106.9,-0.1000000000000085,102.9,103.0
20170707_01_02_01,invisible,0.1,P3,107.5,107.6,-0.0999999999999943,103.6,103.7
20170707_01_02_01,invisible,0.1,P3,108.0,108.1,-0.0999999999999943,104.1,104.2
20170707_01_02_01,invisible,0.1,P3,108.6,108.6,0.0,104.7,104.7
20170707_01_02_01,invisible,0.1,P3,110.1,110.2,-0.1000000000000085,106.2,106.3
20170707_01_02_01,invisible,0.1,P3,110.5,110.6,-0.0999999999999943,106.6,106.7
20170707_01_02_01,invisible,0.1,P3,111.6,111.5,0.0999999999999943,107.7,107.6
20170707_01_02_01,invisible,0.1,P3,112.7,112.8,-0.0999999999999943,108.8,108.9
20170707_01_02_01,invisible,0.1,P3,113.6,113.5,0.0999999999999943,109.7,109.6
20170707_01_02_01,invisible,0.1,P3,116.7,116.6,0.1000000000000085,112.8,112.7
20170707_01_02_01,invisible,0.1,P3,120.5,120.5,0.0,116.6,116.6
20170707_01_02_01,invisible,0.1,P3,122.3,122.2,0.0999999999999943,118.4,118.3
20170707_01_02_01,invisible,0.1,P3,122.8,122.7,0.0999999999999943,118.9,118.8
20170707_01_02_01,invisible,0.1,P3,123.3,123.2,0.0999999999999943,119.4,119.3
20170707_01_02_01,invisible,0.1,P3,123.8,123.7,0.0999999999999943,119.9,119.8
20170707_01_02_01,invisible,0.1,P3,124.3,124.2,0.0999999999999943,120.4,120.3
20170707_01_02_01,invisible,0.1,P3,127.2,127.3,-0.0999999999999943,123.3,123.4
20170707_01_02_01,invisible,0.1,P3,130.3,130.4,-0.0999999999999943,126.4,126.5
20170707_01_02_01,invisible,0.1,P3,131.0,131.1,-0.0999999999999943,127.1,127.2
20170707_01_02_01,invisible,0.1,P3,131.6,131.7,-0.0999999999999943,127.7,127.79999999999998
20170707_01_02_01,invisible,0.1,P3,137.3,137.3,0.0,133.4,133.4
20170707_01_02_01,invisible,0.1,P3,137.8,137.8,0.0,133.9,133.9
20170707_01_02_01,invisible,0.1,P3,139.6,139.7,-0.0999999999999943,135.7,135.79999999999998
20170707_01_02_01,invisible,0.1,P3,141.3,141.4,-0.0999999999999943,137.4,137.5
20170707_01_02_01,invisible,0.1,P3,142.0,141.9,0.0999999999999943,138.1,138.0
20170707_01_02_01,invisible,0.1,P3,142.6,142.5,0.0999999999999943,138.7,138.6
20170707_01_02_01,invisible,0.1,P3,145.7,145.6,0.0999999999999943,141.79999999999998,141.7
20170707_01_02_01,invisible,0.1,P3,146.2,146.1,0.0999999999999943,142.29999999999998,142.2
20170707_01_02_01,invisible,0.1,P3,150.0,150.0,0.0,146.1,146.1
20170707_01_02_01,invisible,0.1,P3,153.0,153.1,-0.0999999999999943,149.1,149.2
20170707_01_02_01,invisible,0.1,P3,153.8,153.7,0.1000000000000227,149.9,149.79999999999998
20170707_01_02_01,invisible,0.1,P3,159.0,158.9,0.0999999999999943,155.1,155.0
20170707_01_02_01,invisible,0.1,P3,164.8,164.9,-0.0999999999999943,160.9,161.0
20170707_01_02_01,invisible,0.1,P3,172.0,172.1,-0.0999999999999943,168.1,168.2
20170707_01_02_01,invisible,0.1,P3,174.7,174.7,0.0,170.79999999999998,170.79999999999998
20170707_01_02_02,invisible,0.1,P1,6.5,6.6,-0.0999999999999996,1.2000000000000002,1.2999999999999998
20170707_01_02_02,invisible,0.1,P1,7.1,7.2,-0.1000000000000005,1.7999999999999998,1.9000000000000004
20170707_01_02_02,invisible,0.1,P1,8.3,8.3,0.0,3.000000000000001,3.000000000000001
20170707_01_02_02,invisible,0.1,P1,9.3,9.3,0.0,4.000000000000001,4.000000000000001
20170707_01_02_02,invisible,0.1,P1,10.1,10.2,-0.0999999999999996,4.8,4.8999999999999995
20170707_01_02_02,invisible,0.1,P1,12.5,12.6,-0.0999999999999996,7.2,7.3
20170707_01_02_02,invisible,0.1,P1,15.4,15.3,0.0999999999999996,10.1,10.0
20170707_01_02_02,invisible,0.1,P1,17.7,17.8,-0.1000000000000014,12.4,12.5
20170707_01_02_02,invisible,0.1,P1,18.3,18.4,-0.0999999999999978,13.0,13.099999999999998
20170707_01_02_02,invisible,0.1,P1,20.7,20.6,0.0999999999999978,15.4,15.3
20170707_01_02_02,invisible,0.1,P1,21.6,21.5,0.1000000000000014,16.3,16.2
20170707_01_02_02,invisible,0.1,P1,23.0,22.9,0.1000000000000014,17.7,17.599999999999998
20170707_01_02_02,invisible,0.1,P1,23.5,23.6,-0.1000000000000014,18.2,18.3
20170707_01_02_02,invisible,0.1,P1,24.0,24.1,-0.1000000000000014,18.7,18.8
20170707_01_02_02,invisible,0.1,P1,24.4,24.5,-0.1000000000000014,19.1,19.2
20170707_01_02_02,invisible,0.1,P2,27.0,27.0,0.0,21.7,21.7
20170707_01_02_02,invisible,0.1,P2,28.1,28.0,0.1000000000000014,22.8,22.7
20170707_01_02_02,invisible,0.1,P2,29.2,29.2,0.0,23.9,23.9
20170707_01_02_02,invisible,0.1,P2,30.2,30.2,0.0,24.9,24.9
20170707_01_02_02,invisible,0.1,P2,31.0,31.1,-0.1000000000000014,25.7,25.8
20170707_01_02_02,invisible,0.1,P2,31.9,31.8,0.0999999999999978,26.6,26.5
20170707_01_02_02,invisible,0.1,P2,35.3,35.3,0.0,29.999999999999996,29.999999999999996
20170707_01_02_02,invisible,0.1,P2,35.7,35.8,-0.0999999999999943,30.4,30.499999999999996
20170707_01_02_02,invisible,0.1,P2,36.8,36.8,0.0,31.499999999999996,31.499999999999996
20170707_01_02_02,invisible,0.1,P2,38.2,38.3,-0.0999999999999943,32.900000000000006,33.0
20170707_01_02_02,invisible,0.1,P2,38.7,38.7,0.0,33.400000000000006,33.400000000000006
20170707_01_02_02,invisible,0.1,P2,39.2,39.1,0.1000000000000014,33.900000000000006,33.800000000000004
20170707_01_02_02,invisible,0.1,P2,43.8,43.9,-0.1000000000000014,38.5,38.6
20170707_01_02_02,invisible,0.1,P2,45.4,45.4,0.0,40.1,40.1
20170707_01_02_02,invisible,0.1,P2,49.2,49.1,0.1000000000000014,43.900000000000006,43.8
20170707_01_02_02,invisible,0.1,P2,49.9,49.9,0.0,44.6,44.6
20170707_01_02_02,invisible,0.1,P2,50.4,50.5,-0.1000000000000014,45.1,45.2
20170707_01_02_02,invisible,0.1,P2,51.6,51.7,-0.1000000000000014,46.3,46.400000000000006
20170707_01_02_02,invisible,0.1,P2,52.1,52.2,-0.1000000000000014,46.8,46.900000000000006
20170707_01_02_02,invisible,0.1,P2,52.8,52.8,0.0,47.5,47.5
20170707_01_02_02,invisible,0.1,P2,53.7,53.8,-0.0999999999999943,48.400000000000006,48.5
20170707_01_02_02,invisible,0.1,P2,57.4,57.4,0.0,52.1,52.1
20170707_01_02_02,invisible,0.1,P2,60.6,60.6,0.0,55.3,55.3
20170707_01_02_02,invisible,0.1,P2,61.1,61.0,0.1000000000000014,55.8,55.7
20170707_01_02_02,invisible,0.1,P2,61.6,61.6,0.0,56.3,56.3
20170707_01_02_02,invisible,0.1,P2,62.3,62.2,0.0999999999999943,57.0,56.900000000000006
20170707_01_02_02,invisible,0.1,P2,63.9,63.9,0.0,58.6,58.6
20170707_01_02_02,invisible,0.1,P2,64.3,64.3,0.0,59.0,59.0
20170707_01_02_02,invisible,0.1,P2,64.8,64.8,0.0,59.5,59.5
20170707_01_02_02,invisible,0.1,P3,67.9,68.0,-0.0999999999999943,62.60000000000001,62.7
20170707_01_02_02,invisible,0.1,P3,69.3,69.2,0.0999999999999943,64.0,63.900000000000006
20170707_01_02_02,invisible,0.1,P3,69.8,69.8,0.0,64.5,64.5
20170707_01_02_02,invisible,0.1,P3,71.3,71.2,0.0999999999999943,66.0,65.9
20170707_01_02_02,invisible,0.1,P3,75.1,75.0,0.0999999999999943,69.8,69.7
20170707_01_02_02,invisible,0.1,P3,78.9,78.8,0.1000000000000085,73.60000000000001,73.5
20170707_01_02_02,invisible,0.1,P3,79.3,79.4,-0.1000000000000085,74.0,74.10000000000001
20170707_01_02_02,invisible,0.1,P3,80.5,80.5,0.0,75.2,75.2
20170707_01_02_02,invisible,0.1,P3,82.4,82.3,0.1000000000000085,77.10000000000001,77.0
20170707_01_02_02,invisible,0.1,P3,87.1,87.1,0.0,81.8,81.8
20170707_01_02_02,invisible,0.1,P3,89.0,89.1,-0.0999999999999943,83.7,83.8
20170707_01_02_02,invisible,0.1,P3,89.4,89.5,-0.0999999999999943,84.10000000000001,84.2
20170707_01_02_02,invisible,0.1,P3,91.4,91.3,0.1000000000000085,86.10000000000001,86.0
20170707_01_02_02,invisible,0.1,P3,91.9,91.8,0.1000000000000085,86.60000000000001,86.5
20170707_01_02_02,invisible,0.1,P3,92.9,92.8,0.1000000000000085,87.60000000000001,87.5
20170707_01_02_02,invisible,0.1,P3,93.4,93.3,0.1000000000000085,88.10000000000001,88.0
20170707_01_02_02,invisible,0.1,P3,95.0,94.9,0.0999999999999943,89.7,89.60000000000001
20170707_01_02_02,invisible,0.1,P3,97.4,97.3,0.1000000000000085,92.1,92.0
20170707_01_02_02,invisible,0.1,P3,103.6,103.7,-0.1000000000000085,98.3,98.4
20170707_01_02_02,invisible,0.1,P3,104.1,104.2,-0.1000000000000085,98.8,98.9
20170707_01_02_02,invisible,0.1,P3,105.6,105.7,-0.1000000000000085,100.3,100.4
20170707_01_02_02,invisible,0.1,P3,106.1,106.2,-0.1000000000000085,100.8,100.9
20170707_01_02_02,invisible,0.1,P3,106.7,106.7,0.0,101.4,101.4
20170707_01_02_02,invisible,0.1,P3,107.3,107.2,0.0999999999999943,102.0,101.9
20170707_01_02_02,invisible,0.1,P3,108.5,108.5,0.0,103.2,103.2
20170707_01_02_02,invisible,0.1,P3,108.9,109.0,-0.0999999999999943,103.6,103.7
20170707_01_02_02,invisible,0.1,P3,109.5,109.5,0.0,104.2,104.2
20170707_01_02_02,invisible,0.1,P3,111.8,111.8,0.0,106.5,106.5
20170707_01_02_02,invisible,0.1,P3,112.4,112.3,0.1000000000000085,107.1,107.0
20170707_01_02_02,invisible,0.1,P3,112.8,112.8,0.0,107.5,107.5
20170707_01_02_02,invisible,0.1,P3,113.3,113.3,0.0,108.0,108.0
20170707_01_02_02,invisible,0.1,P3,113.8,113.7,0.0999999999999943,108.5,108.4
20170707_01_02_02,invisible,0.1,P3,114.3,114.2,0.0999999999999943,109.0,108.9
20170707_01_02_02,invisible,0.1,P3,116.0,116.1,-0.0999999999999943,110.7,110.8
20170707_01_02_02,invisible,0.1,P3,116.8,116.7,0.0999999999999943,111.5,111.4
20170707_01_02_02,invisible,0.1,P3,117.3,117.2,0.0999999999999943,112.0,111.9
20170707_01_02_02,invisible,0.1,P3,117.7,117.8,-0.0999999999999943,112.4,112.5
20170707_01_02_02,invisible,0.1,P3,118.5,118.4,0.0999999999999943,113.2,113.1
20170707_01_02_02,invisible,0.1,P3,120.5,120.5,0.0,115.2,115.2
20170707_01_02_02,invisible,0.1,P3,121.6,121.7,-0.1000000000000085,116.3,116.4
20170707_01_02_02,invisible,0.1,P3,122.1,122.2,-0.1000000000000085,116.8,116.9
20170707_01_02_02,invisible,0.1,P3,128.0,128.0,0.0,122.7,122.7
20170707_01_02_02,invisible,0.1,P3,128.3,128.4,-0.0999999999999943,123.0,123.1
20170707_01_02_02,invisible,0.1,P3,130.1,130.0,0.0999999999999943,124.8,124.7
20170707_01_02_02,invisible,0.1,P3,130.7,130.6,0.0999999999999943,125.4,125.3
20170707_01_02_02,invisible,0.1,P3,131.2,131.1,0.0999999999999943,125.9,125.8
20170707_01_02_02,invisible,0.1,P3,131.9,132.0,-0.0999999999999943,126.6,126.7
20170707_01_02_02,invisible,0.1,P3,132.4,132.5,-0.0999999999999943,127.1,127.2
20170707_01_02_02,invisible,0.1,P3,133.9,134.0,-0.0999999999999943,128.6,128.7
20170707_01_02_02,invisible,0.1,P3,134.4,134.5,-0.0999999999999943,129.1,129.2
20170707_01_02_02,invisible,0.1,P3,136.4,136.3,0.0999999999999943,131.1,131.0
20170707_01_02_02,invisible,0.1,P3,138.0,138.0,0.0,132.7,132.7
20170707_01_02_02,invisible,0.1,P3,151.2,151.2,0.0,145.89999999999998,145.89999999999998
20170707_01_02_02,invisible,0.1,P3,153.2,153.1,0.0999999999999943,147.89999999999998,147.79999999999998
20170707_01_02_02,invisible,0.1,P3,154.3,154.4,-0.0999999999999943,149.0,149.1
20170707_01_02_02,invisible,0.1,P3,154.8,154.9,-0.0999999999999943,149.5,149.6
20170707_01_02_02,invisible,0.1,P3,161.0,161.1,-0.0999999999999943,155.7,155.79999999999998
20170707_01_02_02,invisible,0.1,P3,173.2,173.3,-0.1000000000000227,167.89999999999998,168.0
20170707_01_02_02,invisible,0.1,P3,174.2,174.2,0.0,168.89999999999998,168.89999999999998
20170707_01_02_03,invisible,0.1,P1,4.6,4.5,0.0999999999999996,0.8999999999999995,0.7999999999999998
20170707_01_02_03,invisible,0.1,P1,5.3,5.4,-0.1000000000000005,1.5999999999999996,1.7000000000000002
20170707_01_02_03,invisible,0.1,P1,5.7,5.8,-0.0999999999999996,2.0,2.0999999999999996
20170707_01_02_03,invisible,0.1,P1,7.3,7.4,-0.1000000000000005,3.5999999999999996,3.7
20170707_01_02_03,invisible,0.1,P1,7.8,7.8,0.0,4.1,4.1
20170707_01_02_03,invisible,0.1,P1,8.2,8.2,0.0,4.499999999999999,4.499999999999999
20170707_01_02_03,invisible,0.1,P1,8.6,8.6,0.0,4.8999999999999995,4.8999999999999995
20170707_01_02_03,invisible,0.1,P1,10.2,10.2,0.0,6.499999999999999,6.499999999999999
20170707_01_02_03,invisible,0.1,P1,11.5,11.6,-0.0999999999999996,7.8,7.9
20170707_01_02_03,invisible,0.1,P1,14.3,14.2,0.1000000000000014,10.6,10.5
20170707_01_02_03,invisible,0.1,P1,15.7,15.7,0.0,12.0,12.0
20170707_01_02_03,invisible,0.1,P1,16.2,16.1,0.0999999999999978,12.5,12.400000000000002
20170707_01_02_03,invisible,0.1,P1,16.6,16.6,0.0,12.900000000000002,12.900000000000002
20170707_01_02_03,invisible,0.1,P1,17.8,17.8,0.0,14.1,14.1
20170707_01_02_03,invisible,0.1,P1,20.1,20.0,0.1000000000000014,16.400000000000002,16.3
20170707_01_02_03,invisible,0.1,P1,20.6,20.7,-0.0999999999999978,16.900000000000002,17.0
20170707_01_02_03,invisible,0.1,P1,22.4,22.3,0.0999999999999978,18.7,18.6
20170707_01_02_03,invisible,0.1,P1,23.4,23.5,-0.1000000000000014,19.7,19.8
20170707_01_02_03,invisible,0.1,P2,24.1,24.1,0.0,20.4,20.4
20170707_01_02_03,invisible,0.1,P2,28.8,28.7,0.1000000000000014,25.1,25.0
20170707_01_02_03,invisible,0.1,P2,29.3,29.3,0.0,25.6,25.6
20170707_01_02_03,invisible,0.1,P2,32.7,32.8,-0.0999999999999943,29.000000000000004,29.1
20170707_01_02_03,invisible,0.1,P2,33.2,33.3,-0.0999999999999943,29.500000000000004,29.6
20170707_01_02_03,invisible,0.1,P2,34.2,34.2,0.0,30.500000000000004,30.500000000000004
20170707_01_02_03,invisible,0.1,P2,37.3,37.2,0.0999999999999943,33.599999999999994,33.5
20170707_01_02_03,invisible,0.1,P2,39.6,39.6,0.0,35.9,35.9
20170707_01_02_03,invisible,0.1,P2,40.0,40.1,-0.1000000000000014,36.3,36.4
20170707_01_02_03,invisible,0.1,P2,40.6,40.5,0.1000000000000014,36.9,36.8
20170707_01_02_03,invisible,0.1,P2,41.7,41.6,0.1000000000000014,38.0,37.9
20170707_01_02_03,invisible,0.1,P2,46.1,46.0,0.1000000000000014,42.4,42.3
20170707_01_02_03,invisible,0.1,P2,47.5,47.6,-0.1000000000000014,43.8,43.9
20170707_01_02_03,invisible,0.1,P2,51.1,51.2,-0.1000000000000014,47.4,47.5
20170707_01_02_03,invisible,0.1,P2,52.6,52.7,-0.1000000000000014,48.9,49.0
20170707_01_02_03,invisible,0.1,P2,53.1,53.2,-0.1000000000000014,49.4,49.5
20170707_01_02_03,invisible,0.1,P2,53.7,53.8,-0.0999999999999943,50.0,50.099999999999994
20170707_01_02_03,invisible,0.1,P2,55.1,55.1,0.0,51.4,51.4
20170707_01_02_03,invisible,0.1,P2,56.1,56.2,-0.1000000000000014,52.4,52.5
20170707_01_02_03,invisible,0.1,P2,60.1,60.0,0.1000000000000014,56.4,56.3
20170707_01_02_03,invisible,0.1,P2,60.5,60.4,0.1000000000000014,56.8,56.7
20170707_01_02_03,invisible,0.1,P2,61.5,61.4,0.1000000000000014,57.8,57.7
20170707_01_02_03,invisible,0.1,P2,62.0,62.0,0.0,58.3,58.3
20170707_01_02_03,invisible,0.1,P2,62.4,62.5,-0.1000000000000014,58.7,58.8
20170707_01_02_03,invisible,0.1,P3,63.9,63.8,0.1000000000000014,60.2,60.099999999999994
20170707_01_02_03,invisible,0.1,P3,64.9,64.8,0.1000000000000085,61.2,61.099999999999994
20170707_01_02_03,invisible,0.1,P3,67.4,67.5,-0.0999999999999943,63.7,63.8
20170707_01_02_03,invisible,0.1,P3,70.1,70.0,0.0999999999999943,66.39999999999999,66.3
20170707_01_02_03,invisible,0.1,P3,71.9,72.0,-0.0999999999999943,68.2,68.3
20170707_01_02_03,invisible,0.1,P3,74.2,74.2,0.0,70.5,70.5
20170707_01_02_03,invisible,0.1,P3,76.7,76.6,0.1000000000000085,73.0,72.89999999999999
20170707_01_02_03,invisible,0.1,P3,77.3,77.2,0.0999999999999943,73.6,73.5
20170707_01_02_03,invisible,0.1,P3,77.8,77.8,0.0,74.1,74.1
20170707_01_02_03,invisible,0.1,P3,81.3,81.3,0.0,77.6,77.6
20170707_01_02_03,invisible,0.1,P3,84.1,84.1,0.0,80.39999999999999,80.39999999999999
20170707_01_02_03,invisible,0.1,P3,86.4,86.4,0.0,82.7,82.7
20170707_01_02_03,invisible,0.1,P3,88.8,88.8,0.0,85.1,85.1
20170707_01_02_03,invisible,0.1,P3,94.8,94.7,0.0999999999999943,91.1,91.0
20170707_01_02_03,invisible,0.1,P3,95.2,95.1,0.1000000000000085,91.5,91.4
20170707_01_02_03,invisible,0.1,P3,96.2,96.3,-0.0999999999999943,92.5,92.6
20170707_01_02_03,invisible,0.1,P3,97.7,97.6,0.1000000000000085,94.0,93.9
20170707_01_02_03,invisible,0.1,P3,98.1,98.1,0.0,94.4,94.4
20170707_01_02_03,invisible,0.1,P3,99.7,99.8,-0.0999999999999943,96.0,96.1
20170707_01_02_03,invisible,0.1,P3,100.1,100.2,-0.1000000000000085,96.4,96.5
20170707_01_02_03,invisible,0.1,P3,101.1,101.0,0.0999999999999943,97.4,97.3
20170707_01_02_03,invisible,0.1,P3,101.6,101.5,0.0999999999999943,97.9,97.8
20170707_01_02_03,invisible,0.1,P3,102.2,102.1,0.1000000000000085,98.5,98.4
20170707_01_02_03,invisible,0.1,P3,102.6,102.5,0.0999999999999943,98.9,98.8
20170707_01_02_03,invisible,0.1,P3,105.9,106.0,-0.0999999999999943,102.2,102.3
20170707_01_02_03,invisible,0.1,P3,108.1,108.2,-0.1000000000000085,104.4,104.5
20170707_01_02_03,invisible,0.1,P3,108.6,108.6,0.0,104.9,104.9
20170707_01_02_03,invisible,0.1,P3,112.0,111.9,0.0999999999999943,108.3,108.2
20170707_01_02_03,invisible,0.1,P3,116.5,116.4,0.0999999999999943,112.8,112.7
20170707_01_02_03,invisible,0.1,P3,117.4,117.3,0.1000000000000085,113.7,113.6
20170707_01_02_03,invisible,0.1,P3,117.8,117.8,0.0,114.1,114.1
20170707_01_02_03,invisible,0.1,P3,118.3,118.3,0.0,114.6,114.6
20170707_01_02_03,invisible,0.1,P3,120.9,120.8,0.1000000000000085,117.2,117.1
20170707_01_02_03,invisible,0.1,P3,122.0,122.1,-0.0999999999999943,118.3,118.4
20170707_01_02_03,invisible,0.1,P3,123.8,123.7,0.0999999999999943,120.1,120.0
20170707_01_02_03,invisible,0.1,P3,124.2,124.2,0.0,120.5,120.5
20170707_01_02_03,invisible,0.1,P3,125.6,125.5,0.0999999999999943,121.9,121.8
20170707_01_02_03,invisible,0.1,P3,127.7,127.8,-0.0999999999999943,124.0,124.1
20170707_01_02_03,invisible,0.1,P3,128.2,128.3,-0.1000000000000227,124.5,124.6
20170707_01_02_03,invisible,0.1,P3,130.5,130.4,0.0999999999999943,126.8,126.7
20170707_01_02_03,invisible,0.1,P3,131.3,131.3,0.0,127.6,127.6
20170707_01_02_03,invisible,0.1,P3,133.5,133.5,0.0,129.8,129.8
20170707_01_02_03,invisible,0.1,P3,134.1,134.0,0.0999999999999943,130.4,130.3
20170707_01_02_03,invisible,0.1,P3,139.9,139.8,0.0999999999999943,136.20000000000002,136.10000000000002
20170707_01_02_03,invisible,0.1,P3,140.6,140.6,0.0,136.9,136.9
20170707_01_02_03,invisible,0.1,P3,141.4,141.5,-0.0999999999999943,137.70000000000002,137.8
20170707_01_02_03,invisible,0.1,P3,142.4,142.5,-0.0999999999999943,138.70000000000002,138.8
20170707_01_02_03,invisible,0.1,P3,143.6,143.5,0.0999999999999943,139.9,139.8
20170707_01_02_03,invisible,0.1,P3,144.3,144.3,0.0,140.60000000000002,140.60000000000002
20170707_01_02_03,invisible,0.1,P3,146.7,146.6,0.0999999999999943,143.0,142.9
20170707_01_02_03,invisible,0.1,P3,148.0,148.1,-0.0999999999999943,144.3,144.4
20170707_01_02_03,invisible,0.1,P3,153.3,153.2,0.1000000000000227,149.60000000000002,149.5
20170707_01_02_03,invisible,0.1,P3,153.8,153.7,0.1000000000000227,150.10000000000002,150.0
20170707_01_02_03,invisible,0.1,P3,154.4,154.3,0.0999999999999943,150.70000000000002,150.60000000000002
20170707_01_02_03,invisible,0.1,P3,155.1,155.1,0.0,151.4,151.4
20170707_01_02_03,invisible,0.1,P3,155.4,155.5,-0.0999999999999943,151.70000000000002,151.8
20170707_01_02_03,invisible,0.1,P3,155.9,156.0,-0.0999999999999943,152.20000000000002,152.3
20170707_01_02_03,invisible,0.1,P3,157.3,157.4,-0.0999999999999943,153.60000000000002,153.70000000000002
20170707_01_02_03,invisible,0.1,P3,158.4,158.3,0.0999999999999943,154.70000000000002,154.60000000000002
20170707_01_02_03,invisible,0.1,P3,159.0,158.9,0.0999999999999943,155.3,155.20000000000002
20170707_01_02_03,invisible,0.1,P3,159.8,159.9,-0.0999999999999943,156.10000000000002,156.20000000000002
20170707_01_02_03,invisible,0.1,P3,161.6,161.6,0.0,157.9,157.9
20170707_01_02_03,invisible,0.1,P3,163.9,164.0,-0.0999999999999943,160.20000000000002,160.3
20170707_01_02_03,invisible,0.1,P3,164.6,164.6,0.0,160.9,160.9
20170707_01_02_03,invisible,0.1,P3,166.7,166.8,-0.1000000000000227,163.0,163.10000000000002
20170707_01_02_03,invisible,0.1,P3,171.6,171.6,0.0,167.9,167.9
20170707_01_02_03,invisible,0.1,P3,176.0,176.1,-0.0999999999999943,172.3,172.4
20170707_01_02_03,invisible,0.1,P3,176.9,176.9,0.0,173.20000000000002,173.20000000000002
20170707_01_02_03,invisible,0.1,P3,179.6,179.5,0.0999999999999943,175.9,175.8
20170707_03_04_01,invisible,0.1,P1,6.1,6.2,-0.1000000000000005,1.5999999999999996,1.7000000000000002
20170707_03_04_01,invisible,0.1,P1,8.2,8.2,0.0,3.6999999999999993,3.6999999999999993
20170707_03_04_01,invisible,0.1,P1,11.1,11.2,-0.0999999999999996,6.6,6.699999999999999
20170707_03_04_01,invisible,0.1,P1,14.4,14.5,-0.0999999999999996,9.9,10.0
20170707_03_04_01,invisible,0.1,P1,14.9,15.0,-0.0999999999999996,10.4,10.5
20170707_03_04_01,invisible,0.1,P1,16.8,16.7,0.1000000000000014,12.3,12.2
20170707_03_04_01,invisible,0.1,P1,17.2,17.3,-0.1000000000000014,12.7,12.8
20170707_03_04_01,invisible,0.1,P1,17.7,17.8,-0.1000000000000014,13.2,13.3
20170707_03_04_01,invisible,0.1,P1,18.1,18.2,-0.0999999999999978,13.6,13.7
20170707_03_04_01,invisible,0.1,P1,18.9,18.8,0.0999999999999978,14.4,14.3
20170707_03_04_01,invisible,0.1,P1,19.4,19.3,0.0999999999999978,14.9,14.8
20170707_03_04_01,invisible,0.1,P1,22.6,22.6,0.0,18.1,18.1
20170707_03_04_01,invisible,0.1,P1,24.0,23.9,0.1000000000000014,19.5,19.4
20170707_03_04_01,invisible,0.1,P2,25.9,25.9,0.0,21.4,21.4
20170707_03_04_01,invisible,0.1,P2,28.8,28.9,-0.0999999999999978,24.3,24.4
20170707_03_04_01,invisible,0.1,P2,29.7,29.6,0.0999999999999978,25.2,25.1
20170707_03_04_01,invisible,0.1,P2,31.5,31.4,0.1000000000000014,27.0,26.9
20170707_03_04_01,invisible,0.1,P2,32.0,31.9,0.1000000000000014,27.5,27.4
20170707_03_04_01,invisible,0.1,P2,32.5,32.5,0.0,28.0,28.0
20170707_03_04_01,invisible,0.1,P2,33.0,32.9,0.1000000000000014,28.5,28.4
20170707_03_04_01,invisible,0.1,P2,33.5,33.5,0.0,29.0,29.0
20170707_03_04_01,invisible,0.1,P2,34.1,34.2,-0.1000000000000014,29.6,29.700000000000003
20170707_03_04_01,invisible,0.1,P2,34.6,34.6,0.0,30.1,30.1
20170707_03_04_01,invisible,0.1,P2,35.1,35.1,0.0,30.6,30.6
20170707_03_04_01,invisible,0.1,P2,36.3,36.2,0.0999999999999943,31.799999999999997,31.700000000000003
20170707_03_04_01,invisible,0.1,P2,40.6,40.7,-0.1000000000000014,36.1,36.2
20170707_03_04_01,invisible,0.1,P2,41.1,41.2,-0.1000000000000014,36.6,36.7
20170707_03_04_01,invisible,0.1,P2,41.8,41.7,0.0999999999999943,37.3,37.2
20170707_03_04_01,invisible,0.1,P2,42.3,42.4,-0.1000000000000014,37.8,37.9
20170707_03_04_01,invisible,0.1,P2,43.6,43.7,-0.1000000000000014,39.1,39.2
20170707_03_04_01,invisible,0.1,P2,44.7,44.8,-0.0999999999999943,40.2,40.3
20170707_03_04_01,invisible,0.1,P2,48.0,48.1,-0.1000000000000014,43.5,43.6
20170707_03_04_01,invisible,0.1,P2,49.1,49.0,0.1000000000000014,44.6,44.5
20170707_03_04_01,invisible,0.1,P2,53.9,53.9,0.0,49.4,49.4
20170707_03_04_01,invisible,0.1,P2,55.6,55.6,0.0,51.1,51.1
20170707_03_04_01,invisible,0.1,P2,61.5,61.4,0.1000000000000014,57.0,56.9
20170707_03_04_01,invisible,0.1,P2,62.1,62.0,0.1000000000000014,57.6,57.5
20170707_03_04_01,invisible,0.1,P2,63.8,63.8,0.0,59.3,59.3
