pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170710_01_02_01,visible,0.1,P3,60.0,180.0,118.0,162,153,1,80,0.5079365079365079,2.9726629181786866,0.0015998400159984,0.9991000899910008,0.3981828571428571,0.0369209876176931,0.0932203389830508,5.0,114,3.0
20170710_01_02_02,visible,0.1,P1,0.0,20.0,14.3,27,21,1,12,0.5,0.2807390112463787,0.4564543545645435,0.6818318168183182,0.4725458333333333,0.0977924889910392,0.0,0.0,10,0.0
20170710_01_02_02,visible,0.1,P2,20.0,60.0,40.0,67,53,1,28,0.4666666666666667,0.5114714646038369,0.3805619438056194,0.7542245775422458,0.4416166666666667,0.0489763393142618,0.0,0.0,36,0.0
20170710_01_02_02,visible,0.1,P3,60.0,180.0,117.5,180,159,1,80,0.471976401179941,1.1752975490264397,0.1355864413558644,0.8948105189481051,0.4263356932153393,0.0388333218276582,0.0595744680851063,7.0,113,1.0
20170710_01_02_03,visible,0.1,P1,0.0,20.0,14.8,24,22,1,12,0.5217391304347826,0.69347692335954,0.3260673932606739,0.782021797820218,0.4506826086956522,0.1024641474656402,0.0,0.0,10,0.0
20170710_01_02_03,visible,0.1,P2,20.0,60.0,40.0,69,54,1,27,0.4390243902439024,-0.2633063101908354,0.6506349365063494,0.4554544545545445,0.4546747967479674,0.059438022935045,0.0,0.0,36,0.0
20170710_01_02_03,visible,0.1,P3,60.0,180.0,119.5,198,172,1,92,0.4972972972972973,1.0313781121263468,0.1740825917408259,0.8629137086291371,0.4611416216216216,0.0350556941732408,0.0,0.0,115,0.0
20170710_07_08_01,visible,0.1,P1,0.0,20.0,0.6000000000000014,2,0,0,0,0.0,,,,,,,,0,
20170710_07_08_01,visible,0.1,P2,20.0,60.0,40.0,39,42,1,12,0.2962962962962963,-0.1199642129406768,0.635036496350365,0.5421457854214579,0.3040024691358025,0.064237264185753,0.0,0.0,36,0.0
20170710_07_08_01,visible,0.1,P3,60.0,180.0,110.7,77,79,1,18,0.2307692307692307,0.4231697129707372,0.3902609739026097,0.7183281671832816,0.2117615384615384,0.0449174213680238,0.05420054200542,6.0,106,1.0
20170710_07_08_02,visible,0.1,P1,0.0,20.0,13.7,21,16,1,7,0.3783783783783784,0.0743494130178564,0.5605439456054394,0.6671332866713329,0.3717675675675675,0.0889154405189872,0.0,0.0,9,0.0
20170710_07_08_02,visible,0.1,P2,20.0,60.0,40.0,29,38,1,8,0.2388059701492537,-0.074849268764087,0.5989401059894011,0.5357464253574643,0.244355223880597,0.0741390506944513,0.0,0.0,36,0.0
20170710_07_08_02,visible,0.1,P3,60.0,180.0,36.0,41,34,1,13,0.3466666666666667,0.5796446020142407,0.3286671332866713,0.7762223777622238,0.306832,0.0687225698785823,0.0,0.0,32,0.0
20170710_07_08_03,visible,0.1,P1,0.0,20.0,10.0,15,14,1,5,0.3448275862068966,-0.7813718930349675,0.8502149785021498,0.2864713528647135,0.4351724137931034,0.1156233394002615,0.0,0.0,6,0.0
20170710_07_08_03,visible,0.1,P2,20.0,60.0,40.0,49,44,1,18,0.3870967741935484,0.6497096985454555,0.3276672332766723,0.7704229577042295,0.3439462365591398,0.0664151046706125,0.0,0.0,36,0.0
20170710_07_08_03,visible,0.1,P3,60.0,180.0,76.69999999999999,73,76,1,22,0.2953020134228188,0.1514394253346496,0.4862513748625137,0.6242375762423757,0.2874684563758389,0.0517273294564435,0.0,0.0,72,0.0
20170714_01_02_01,visible,0.1,P1,0.0,20.0,15.0,26,21,1,12,0.5106382978723404,0.7694205964532086,0.3028697130286971,0.8407159284071593,0.4316893617021276,0.1026082958191436,0.0,0.0,11,0.0
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,60,63,1,27,0.4390243902439024,-0.2532312671289241,0.6297370262973703,0.470952904709529,0.457390243902439,0.0725260109731483,0.0,0.0,36,0.0
20170714_01_02_01,visible,0.1,P3,60.0,180.0,119.1,165,177,1,74,0.4327485380116959,0.0935653923061953,0.5124487551244875,0.5454454554544546,0.4292918128654971,0.0369444840768319,0.0,0.0,115,0.0
20170714_01_02_02,visible,0.1,P1,0.0,20.0,13.9,23,24,1,8,0.3404255319148936,-1.4666475189293182,0.945905409459054,0.1172882711728827,0.4945191489361702,0.1050652014423806,0.0,0.0,9,0.0
20170714_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,59,1,32,0.5161290322580645,0.743580039436806,0.2820717928207179,0.8008199180081992,0.4637983870967742,0.0703766136607512,0.0,0.0,36,0.0
20170714_01_02_02,visible,0.1,P3,60.0,180.0,118.7,157,198,1,83,0.4676056338028169,0.7293563117035192,0.2535746425357464,0.7793220677932207,0.4424394366197182,0.0345046677176472,0.033698399326032,4.0,114,1.0
20170714_01_02_03,visible,0.1,P1,0.0,20.0,14.9,24,26,1,14,0.56,0.8388423554442939,0.2762723727627237,0.8455154484551545,0.4809319999999999,0.0942584735818706,0.0,0.0,10,0.0
20170714_01_02_03,visible,0.1,P2,20.0,60.0,40.0,53,65,1,27,0.4576271186440678,0.4405066824002268,0.3995600439956004,0.7304269573042695,0.4319050847457627,0.0583919266744177,0.0,0.0,36,0.0
20170714_01_02_03,visible,0.1,P3,60.0,180.0,118.8,170,199,1,86,0.4661246612466124,0.0984672541627097,0.4938506149385061,0.5525447455254474,0.4620428184281843,0.041453809727274,0.0841750841750841,7.0,114,2.0
20170714_03_04_01,visible,0.1,P1,0.0,20.0,16.1,19,24,1,8,0.3720930232558139,-0.185421308232919,0.6447355264473552,0.4956504349565043,0.3939348837209303,0.1177958492110271,0.0,0.0,12,0.0
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,58,1,16,0.3076923076923077,-1.1275481364572146,0.8895110488951105,0.1655834416558344,0.379876923076923,0.0640190986536692,0.0,0.0,36,0.0
