label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170706_03_04_02_B,visible,0.1,231,239,132,0.5523012552301255,0.5714285714285714,0.5617021276595744,0.09999999999999432,0.10000000000001492,0.009090909090909368,0.0,-0.09999999999999432
20170706_03_04_02_B,visible,0.15,231,239,132,0.5523012552301255,0.5714285714285714,0.5617021276595744,0.09999999999999432,0.10000000000001492,0.009090909090909368,0.0,-0.09999999999999432
20170706_03_04_02_B,visible,0.2,231,239,183,0.7656903765690377,0.7922077922077922,0.778723404255319,0.09999999999999964,0.20000000000000284,0.0032786885245900408,0.0,-0.09999999999999432
20170706_03_04_02_B,visible,0.3,231,239,202,0.8451882845188284,0.8744588744588745,0.8595744680851064,0.10000000000000142,0.29999999999999716,-0.01683168316831682,0.0,-0.09999999999999432
20170706_03_04_02_B,visible,0.5,231,239,210,0.8786610878661087,0.9090909090909091,0.8936170212765956,0.20000000000000284,0.5,-0.08714285714285709,-0.09999999999999432,-0.09999999999999432
20170706_05_06_03_B,visible,0.05,213,229,45,0.1965065502183406,0.2112676056338028,0.20361990950226244,0.0,0.0,0.0,0.0,0.0
20170706_05_06_03_B,visible,0.1,213,229,126,0.5502183406113537,0.5915492957746479,0.5701357466063349,0.09999999999999432,0.10000000000002274,-0.0007936507936509106,0.0,0.0
20170706_05_06_03_B,visible,0.15,213,229,126,0.5502183406113537,0.5915492957746479,0.5701357466063349,0.09999999999999432,0.10000000000002274,-0.0007936507936509106,0.0,0.0
20170706_05_06_03_B,visible,0.2,213,229,167,0.7292576419213974,0.784037558685446,0.7556561085972852,0.09999999999999432,0.20000000000000284,0.012574850299401079,0.0,0.0
20170706_05_06_03_B,visible,0.3,213,229,186,0.8122270742358079,0.8732394366197183,0.8416289592760181,0.10000000000000142,0.2999999999999996,0.015591397849462459,0.0,0.0
20170706_05_06_03_B,visible,0.5,213,229,202,0.8820960698689956,0.9483568075117371,0.9140271493212669,0.10000000000000853,0.5,-0.060891089108910806,0.0,0.0
20170710_01_02_01_B,visible,0.05,228,230,35,0.15217391304347827,0.15350877192982457,0.15283842794759825,0.0,0.0,0.0,0.0,0.0
20170710_01_02_01_B,visible,0.1,228,230,105,0.45652173913043476,0.4605263157894737,0.4585152838427947,0.09999999999999432,0.10000000000001989,0.007619047619048125,0.0,0.0
20170710_01_02_01_B,visible,0.15,228,230,105,0.45652173913043476,0.4605263157894737,0.4585152838427947,0.09999999999999432,0.10000000000001989,0.007619047619048125,0.0,0.0
20170710_01_02_01_B,visible,0.2,228,230,166,0.7217391304347827,0.7280701754385965,0.7248908296943233,0.10000000000000142,0.20000000000000284,0.04457831325301251,0.09999999999999432,0.0
20170710_01_02_01_B,visible,0.3,228,230,202,0.8782608695652174,0.8859649122807017,0.8820960698689956,0.10000000000002274,0.3000000000000108,0.04257425742574256,0.09999999999999432,0.0
20170710_01_02_01_B,visible,0.5,228,230,217,0.9434782608695652,0.9517543859649122,0.9475982532751092,0.19999999999999574,0.4000000000000057,0.009216589861751234,0.0,0.0
20170710_07_08_01_B,visible,0.05,137,152,23,0.1513157894736842,0.1678832116788321,0.15916955017301038,0.0,0.0,0.0,0.0,-0.10000000000000142
20170710_07_08_01_B,visible,0.1,137,152,68,0.4473684210526316,0.49635036496350365,0.47058823529411764,0.09999999999999432,0.10000000000000853,-0.01029411764705961,0.0,-0.10000000000000142
20170710_07_08_01_B,visible,0.15,137,152,68,0.4473684210526316,0.49635036496350365,0.47058823529411764,0.09999999999999432,0.10000000000000853,-0.01029411764705961,0.0,-0.10000000000000142
20170710_07_08_01_B,visible,0.2,137,152,103,0.6776315789473685,0.7518248175182481,0.71280276816609,0.10000000000000142,0.20000000000000284,-0.03203883495145674,0.0,-0.10000000000000142
20170710_07_08_01_B,visible,0.3,137,152,119,0.7828947368421053,0.8686131386861314,0.823529411764706,0.10000000000000853,0.3000000000000007,-0.05462184873949592,-0.09999999999999432,-0.10000000000000142
20170710_07_08_01_B,visible,0.5,137,152,129,0.8486842105263158,0.9416058394160584,0.8927335640138409,0.19999999999998863,0.5,-0.062015503875969186,-0.10000000000000142,-0.10000000000000142
20170714_01_02_02_B,visible,0.05,283,306,58,0.1895424836601307,0.2049469964664311,0.1969439728353141,0.0,0.0,0.0,0.0,-0.10000000000000853
20170714_01_02_02_B,visible,0.1,283,306,175,0.5718954248366013,0.6183745583038869,0.5942275042444821,0.09999999999999432,0.10000000000000853,-0.0017142857142863122,0.0,-0.10000000000000853
20170714_01_02_02_B,visible,0.15,283,306,175,0.5718954248366013,0.6183745583038869,0.5942275042444821,0.09999999999999432,0.10000000000000853,-0.0017142857142863122,0.0,-0.10000000000000853
20170714_01_02_02_B,visible,0.2,283,306,242,0.7908496732026143,0.8551236749116607,0.8217317487266553,0.09999999999999964,0.20000000000000284,-0.03140495867768645,0.0,-0.10000000000000853
20170714_01_02_02_B,visible,0.3,283,306,266,0.869281045751634,0.9399293286219081,0.903225806451613,0.10000000000000497,0.3000000000000096,-0.05451127819548939,-0.09999999999999432,-0.10000000000000853
20170714_01_02_02_B,visible,0.5,283,306,275,0.8986928104575164,0.9717314487632509,0.933786078098472,0.1999999999999993,0.5,-0.12072727272727328,-0.10000000000000853,-0.10000000000000853
